Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Косихинская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921					
		9.36%	6.05%	8.24%	10.71%	7.74%	8.45%	8.99%	8.97%	11.17%	8.43%	12.44%	11.04%	12.50%	13.28%	15.69%	6.72%	7.87%	6.97%	17.02%	19.16%	5.81%	7.79%	3.40%	6.78%	18.18%	33.72%	7.76%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	655	43	106	39	17	91	52	30	25	28	11	7	35	16	8	28	6	23	8	7	20	11	7	3	8	5	21					
		6.65%	8.40%	6.52%	7.08%	10.97%	7.39%	6.68%	7.69%	6.07%	5.49%	5.70%	4.55%	6.43%	12.50%	7.84%	5.70%	4.72%	8.01%	8.51%	4.19%	6.45%	7.14%	2.98%	5.08%	4.04%	5.81%	6.03%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	75	6	12	5	0	9	7	2	6	1	1	1	2	1	5	2	1	5	1	0	2	0	1	2	2	1	0					
		0.76%	1.17%	0.74%	0.91%	0.00%	0.73%	0.90%	0.51%	1.46%	0.20%	0.52%	0.65%	0.37%	0.78%	4.90%	0.41%	0.79%	1.74%	1.06%	0.00%	0.65%	0.00%	0.43%	3.39%	1.01%	1.16%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6213	337	1037	337	102	737	517	248	251	354	116	108	326	85	57	305	85	158	56	97	205	97	161	36	98	45	258					
		63.12%	65.82%	63.74%	61.16%	65.81%	59.87%	66.45%	63.59%	60.92%	69.41%	60.10%	70.13%	59.93%	66.41%	55.88%	62.12%	66.93%	55.05%	59.57%	58.08%	66.13%	62.99%	68.51%	61.02%	49.49%	52.33%	74.14%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	0	8	4	1	2	1	2	0	0	1	0	3	0	0	1	0	1	0	0	0	0	1	1	0	0	1					
		0.27%	0.00%	0.49%	0.73%	0.65%	0.16%	0.13%	0.51%	0.00%	0.00%	0.52%	0.00%	0.55%	0.00%	0.00%	0.20%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.43%	1.69%	0.00%	0.00%	0.29%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
