Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Калининская 																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839					
14	Число погашенных открепительных удостоверений	844	17	12	14	35	40	12	26	23	23	32	30	33	30	17	20	15	18	19	17	13	10	13	18	19	18	20	19	17	14	16	15	18	16	14	19	20	15	13	18	18	17	15	18	18					
15	Число открепительных удостоверений выданных ТИК	32	1	2	2	1	0	2	0	0	1	1	0	1	3	0	0	1	3	0	2	3	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	2	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	"1. ""ЕДИНЕНИЕ"""	229	3	5	2	4	0	11	4	6	9	4	5	4	3	9	0	10	9	4	6	7	6	9	3	5	2	3	6	2	2	4	4	2	8	6	2	12	6	12	6	6	4	10	1	3					
		1.21%	0.41%	0.64%	0.24%	0.80%	0.0%	0.88%	0.43%	0.89%	1.21%	0.62%	1.51%	1.80%	0.71%	1.71%	0.0%	2.88%	1.63%	3.73%	1.65%	1.61%	1.12%	1.47%	0.43%	2.30%	0.61%	2.4%	1.94%	0.85%	0.60%	3.05%	1.54%	0.96%	1.94%	1.65%	0.94%	4.61%	1.47%	2.35%	1.15%	1.80%	1.16%	2.79%	0.29%	1.09%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	247	22	19	13	11	0	30	17	8	8	13	7	6	12	1	0	9	4	0	6	4	6	7	10	2	0	2	1	2	1	2	2	0	1	0	2	0	5	0	3	1	3	1	6	0					
		1.30%	3.05%	2.45%	1.58%	2.20%	0.0%	2.41%	1.86%	1.18%	1.08%	2.01%	2.12%	2.70%	2.86%	0.19%	0.0%	2.59%	0.72%	0.0%	1.65%	0.92%	1.12%	1.14%	1.44%	0.92%	0.0%	1.6%	0.32%	0.85%	0.30%	1.52%	0.77%	0.0%	0.24%	0.0%	0.94%	0.0%	1.22%	0.0%	0.57%	0.30%	0.87%	0.27%	1.78%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	368	12	11	27	19	0	16	13	15	11	18	6	13	7	5	1	6	10	4	8	0	18	7	15	5	4	2	8	1	6	2	5	5	15	10	5	10	4	16	7	6	8	4	2	1					
		1.95%	1.66%	1.42%	3.28%	3.80%	0.0%	1.28%	1.42%	2.22%	1.48%	2.79%	1.81%	5.85%	1.67%	0.95%	1.03%	1.72%	1.81%	3.73%	2.20%	0.0%	3.38%	1.14%	2.16%	2.30%	1.23%	1.6%	2.59%	0.42%	1.81%	1.52%	1.93%	2.41%	3.64%	2.75%	2.35%	3.84%	0.98%	3.13%	1.34%	1.80%	2.32%	1.11%	0.59%	0.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	277	16	9	16	19	1	25	18	12	10	13	2	5	5	7	2	0	8	0	2	0	2	6	1	0	3	4	1	7	14	7	2	8	4	2	0	4	7	7	15	0	2	3	8	0					
		1.46%	2.22%	1.16%	1.94%	3.80%	0.67%	2.00%	1.97%	1.78%	1.35%	2.01%	0.60%	2.25%	1.19%	1.33%	2.06%	0.0%	1.45%	0.0%	0.55%	0.0%	0.37%	0.98%	0.14%	0.0%	0.92%	3.2%	0.32%	3.00%	4.24%	5.34%	0.77%	3.86%	0.97%	0.55%	0.0%	1.53%	1.71%	1.37%	2.87%	0.0%	0.58%	0.83%	2.38%	0.0%					
22	"5. ""За Русь Святую"""	82	5	5	5	3	0	5	4	2	10	2	2	1	2	0	0	2	3	0	3	0	1	2	4	2	1	0	0	1	2	0	1	2	1	0	0	1	3	1	0	1	1	4	0	0					
		0.43%	0.69%	0.64%	0.60%	0.60%	0.0%	0.40%	0.43%	0.29%	1.35%	0.31%	0.60%	0.45%	0.47%	0.0%	0.0%	0.57%	0.54%	0.0%	0.82%	0.0%	0.18%	0.32%	0.57%	0.92%	0.30%	0.0%	0.0%	0.42%	0.60%	0.0%	0.38%	0.96%	0.24%	0.0%	0.0%	0.38%	0.73%	0.19%	0.0%	0.30%	0.29%	1.11%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	56	3	2	1	1	0	5	2	0	0	2	6	0	2	3	0	0	6	0	2	1	2	2	0	0	0	0	2	0	0	1	2	1	3	0	0	1	0	2	0	0	2	0	0	2					
		0.29%	0.41%	0.25%	0.12%	0.20%	0.0%	0.40%	0.21%	0.0%	0.0%	0.31%	1.81%	0.0%	0.47%	0.57%	0.0%	0.0%	1.09%	0.0%	0.55%	0.23%	0.37%	0.32%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.76%	0.77%	0.48%	0.72%	0.0%	0.0%	0.38%	0.0%	0.39%	0.0%	0.0%	0.58%	0.0%	0.0%	0.72%					
24	"7. ""Новый курс - Автомобильная Россия"""	81	1	2	6	4	0	5	6	5	5	0	0	0	3	0	0	0	6	0	5	2	0	2	7	0	4	0	0	1	1	1	1	0	1	2	3	0	1	3	0	1	2	0	1	0					
		0.42%	0.13%	0.25%	0.73%	0.80%	0.0%	0.40%	0.65%	0.74%	0.67%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	1.09%	0.0%	1.37%	0.46%	0.0%	0.32%	1.01%	0.0%	1.23%	0.0%	0.0%	0.42%	0.30%	0.76%	0.38%	0.0%	0.24%	0.55%	1.41%	0.0%	0.24%	0.58%	0.0%	0.30%	0.58%	0.0%	0.29%	0.0%					
25	"8. ""Народно-республиканская партия России"""	22	0	2	1	1	0	0	1	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2					
		0.11%	0.0%	0.25%	0.12%	0.20%	0.0%	0.0%	0.10%	0.0%	0.54%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.30%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.29%	0.72%					
26	"9. ""Российская экологическая партия ""Зеленые"""	44	0	2	1	2	0	5	2	2	0	3	1	1	1	0	0	3	1	0	2	4	1	1	3	0	0	0	0	0	0	0	0	2	2	2	0	1	2	0	0	0	0	0	0	0					
		0.23%	0.0%	0.25%	0.12%	0.40%	0.0%	0.40%	0.21%	0.29%	0.0%	0.46%	0.30%	0.45%	0.23%	0.0%	0.0%	0.86%	0.18%	0.0%	0.55%	0.92%	0.18%	0.16%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.48%	0.55%	0.0%	0.38%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1030	19	21	25	13	0	34	38	19	25	21	8	11	11	12	4	11	31	5	17	24	20	15	151	18	21	2	15	14	18	7	8	11	44	26	9	12	20	39	59	62	51	25	11	23					
		5.45%	2.64%	2.71%	3.04%	2.60%	0.0%	2.73%	4.16%	2.82%	3.38%	3.25%	2.42%	4.95%	2.62%	2.29%	4.12%	3.17%	5.63%	4.67%	4.68%	5.52%	3.75%	2.45%	21.82%	8.29%	6.48%	1.6%	4.87%	6.00%	5.45%	5.34%	3.08%	5.31%	10.67%	7.16%	4.24%	4.61%	4.91%	7.64%	11.32%	18.61%	14.82%	6.98%	3.27%	8.36%					
28	"11. ""Истинные патриоты России"""	49	1	0	0	1	0	3	0	0	1	0	0	0	0	1	0	1	4	0	0	0	0	2	1	0	1	1	7	1	0	0	0	0	2	0	2	3	1	1	0	0	8	0	7	0					
		0.25%	0.13%	0.0%	0.0%	0.20%	0.0%	0.24%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.28%	0.72%	0.0%	0.0%	0.0%	0.0%	0.32%	0.14%	0.0%	0.30%	0.8%	2.27%	0.42%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.94%	1.15%	0.24%	0.19%	0.0%	0.0%	2.32%	0.0%	2.08%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	260	10	15	15	9	0	28	16	12	11	9	2	6	2	2	0	2	3	0	11	4	10	3	17	1	1	2	10	1	4	0	1	2	14	5	3	1	4	3	5	1	4	5	1	5					
		1.37%	1.39%	1.93%	1.82%	1.80%	0.0%	2.25%	1.75%	1.78%	1.48%	1.39%	0.60%	2.70%	0.47%	0.38%	0.0%	0.57%	0.54%	0.0%	3.03%	0.92%	1.87%	0.49%	2.45%	0.46%	0.30%	1.6%	3.24%	0.42%	1.21%	0.0%	0.38%	0.96%	3.39%	1.37%	1.41%	0.38%	0.98%	0.58%	0.95%	0.30%	1.16%	1.39%	0.29%	1.81%					
30	"13. ""Демократическая партия России"""	30	0	0	4	1	0	2	1	0	0	1	1	0	2	0	0	2	1	0	0	0	1	0	2	0	0	0	0	2	0	0	1	0	0	2	0	1	1	1	1	0	2	0	1	0					
		0.15%	0.0%	0.0%	0.48%	0.20%	0.0%	0.16%	0.10%	0.0%	0.0%	0.15%	0.30%	0.0%	0.47%	0.0%	0.0%	0.57%	0.18%	0.0%	0.0%	0.0%	0.18%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.38%	0.0%	0.0%	0.55%	0.0%	0.38%	0.24%	0.19%	0.19%	0.0%	0.58%	0.0%	0.29%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	2	2	1	0	2	0	3	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0					
		0.12%	0.27%	0.12%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.28%	0.92%	0.30%	0.0%	0.64%	0.0%	0.90%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.29%	0.0%					
32	"15. ""Партия СЛОН"""	22	5	1	1	1	0	1	1	4	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1					
		0.11%	0.69%	0.12%	0.12%	0.20%	0.0%	0.08%	0.10%	0.59%	0.13%	0.31%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%					
33	"16. ""Родина"" (народно-патриотический союз)"""	905	44	72	48	65	0	105	63	63	57	32	19	8	26	9	0	1	15	2	17	21	20	23	16	3	6	2	4	5	17	0	10	5	24	7	14	10	8	19	18	8	3	3	7	6					
		4.79%	6.11%	9.30%	5.84%	13.02%	0.0%	8.44%	6.90%	9.36%	7.71%	4.96%	5.75%	3.60%	6.20%	1.71%	0.0%	0.28%	2.72%	1.86%	4.68%	4.83%	3.75%	3.77%	2.31%	1.38%	1.85%	1.6%	1.29%	2.14%	5.15%	0.0%	3.86%	2.41%	5.82%	1.92%	6.60%	3.84%	1.96%	3.72%	3.45%	2.40%	0.87%	0.83%	2.08%	2.18%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	4	1	0	1	0	1	0	0	2	1	2	0	0	0	0	1	2	0	1	0	2	2	0	0	2	2	0	1	1	0	0	1	3	1	0	0	1	1	0	1	0	0	3	1					
		0.20%	0.55%	0.12%	0.0%	0.20%	0.0%	0.08%	0.0%	0.0%	0.27%	0.15%	0.60%	0.0%	0.0%	0.0%	0.0%	0.28%	0.36%	0.0%	0.27%	0.0%	0.37%	0.32%	0.0%	0.0%	0.61%	1.6%	0.0%	0.42%	0.30%	0.0%	0.0%	0.48%	0.72%	0.27%	0.0%	0.0%	0.24%	0.19%	0.0%	0.30%	0.0%	0.0%	0.89%	0.36%					
35	"18. ""ЛДПР"""	2645	125	142	97	75	1	175	133	111	142	131	67	37	68	74	16	46	52	13	60	48	64	76	85	33	49	22	26	10	36	7	31	24	35	69	29	37	40	56	90	46	52	47	48	20					
		14.01%	17.38%	18.34%	11.81%	15.03%	0.67%	14.06%	14.58%	16.49%	19.21%	20.31%	20.30%	16.66%	16.22%	14.12%	16.49%	13.25%	9.45%	12.14%	16.52%	11.05%	12.03%	12.45%	12.28%	15.20%	15.12%	17.6%	8.44%	4.29%	10.90%	5.34%	11.96%	11.59%	8.49%	19.00%	13.67%	14.23%	9.82%	10.98%	17.27%	13.81%	15.11%	13.12%	14.28%	7.27%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	299	6	10	16	15	0	17	13	17	9	10	6	9	14	2	2	3	4	0	0	7	7	6	10	0	1	8	5	3	6	8	0	1	13	9	3	0	7	17	13	5	9	2	3	3					
		1.58%	0.83%	1.29%	1.94%	3.00%	0.0%	1.36%	1.42%	2.52%	1.21%	1.55%	1.81%	4.05%	3.34%	0.38%	2.06%	0.86%	0.72%	0.0%	0.0%	1.61%	1.31%	0.98%	1.44%	0.0%	0.30%	6.4%	1.62%	1.28%	1.81%	6.10%	0.0%	0.48%	3.15%	2.47%	1.41%	0.0%	1.71%	3.33%	2.49%	1.50%	2.61%	0.55%	0.89%	1.09%					
37	"20. ""Политическая партия ""Единая Россия"""	6467	198	211	236	122	126	311	261	160	188	172	79	62	114	183	59	207	248	19	138	232	248	265	152	91	187	57	128	68	104	79	114	48	152	139	66	88	101	214	154	137	129	151	158	111					
		34.27%	27.53%	27.26%	28.74%	24.44%	85.13%	25.0%	28.61%	23.77%	25.43%	26.66%	23.93%	27.92%	27.20%	34.92%	60.82%	59.65%	45.09%	17.75%	38.01%	53.45%	46.61%	43.44%	21.96%	41.93%	57.71%	45.6%	41.55%	29.18%	31.51%	60.30%	44.01%	23.18%	36.89%	38.29%	31.13%	33.84%	24.81%	41.96%	29.55%	41.14%	37.5%	42.17%	47.02%	40.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	57	1	0	5	0	0	2	2	1	2	3	2	0	1	1	0	0	3	0	2	0	0	3	6	0	3	0	2	4	1	0	0	0	2	1	0	0	3	3	1	0	3	0	0	0					
		0.30%	0.13%	0.0%	0.60%	0.0%	0.0%	0.16%	0.21%	0.14%	0.27%	0.46%	0.60%	0.0%	0.23%	0.19%	0.0%	0.0%	0.54%	0.0%	0.55%	0.0%	0.0%	0.49%	0.86%	0.0%	0.92%	0.0%	0.64%	1.71%	0.30%	0.0%	0.0%	0.0%	0.48%	0.27%	0.0%	0.0%	0.73%	0.58%	0.19%	0.0%	0.87%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	43	5	4	2	1	0	3	7	2	1	1	1	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0	2	3	1	0	0	0					
		0.22%	0.69%	0.51%	0.24%	0.20%	0.0%	0.24%	0.76%	0.29%	0.13%	0.15%	0.30%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.38%	0.49%	0.0%	0.38%	0.90%	0.29%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4555	192	196	261	102	1	376	263	187	218	172	95	44	116	188	11	25	124	46	56	51	93	151	146	51	23	15	73	95	92	10	69	79	71	63	65	61	172	92	139	47	36	35	66	87					
		24.14%	26.70%	25.32%	31.79%	20.44%	0.67%	30.22%	28.83%	27.78%	29.49%	26.66%	28.78%	19.81%	27.68%	35.87%	11.34%	7.20%	22.54%	42.99%	15.42%	11.75%	17.48%	24.75%	21.09%	23.50%	7.09%	12.0%	23.70%	40.77%	27.87%	7.63%	26.64%	38.16%	17.23%	17.35%	30.66%	23.46%	42.26%	18.03%	26.67%	14.11%	10.46%	9.77%	19.64%	31.63%					
																																																			
41	Против всех	707	33	35	33	23	3	69	28	33	24	30	12	9	15	14	1	9	16	4	21	22	26	17	48	3	12	3	12	11	15	3	3	9	11	12	5	8	14	9	6	7	15	9	6	9					
		3.74%	4.58%	4.52%	4.01%	4.60%	2.02%	5.54%	3.07%	4.90%	3.24%	4.65%	3.63%	4.05%	3.57%	2.67%	1.03%	2.59%	2.90%	3.73%	5.78%	5.06%	4.88%	2.78%	6.93%	1.38%	3.70%	2.4%	3.89%	4.72%	4.54%	2.29%	1.15%	4.34%	2.66%	3.30%	2.35%	3.07%	3.43%	1.76%	1.15%	2.10%	4.36%	2.51%	1.78%	3.27%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
