Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Самойловская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082					
		1.30%	2.29%	1.89%	3.20%	0.94%	0.88%	5.40%	0.41%	0.0%	0.22%	0.0%	0.0%	0.76%	1.06%	0.0%	2.35%	0.65%	0.0%	0.57%	0.0%	0.73%	0.63%	0.0%	1.14%	0.0%	0.0%	1.21%	0.0%	1.56%	0.0%	2.89%	1.03%	0.0%	0.40%	0.49%	0.18%	1.96%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	200	12	16	15	14	5	2	7	0	4	4	0	8	11	8	5	3	0	15	1	8	4	0	1	1	1	10	1	2	5	1	0	0	2	3	4	19	8	0					
		1.42%	1.10%	1.21%	1.26%	1.47%	1.11%	0.49%	1.44%	0.0%	0.90%	2.94%	0.0%	2.04%	2.92%	2.64%	5.88%	0.65%	0.0%	2.89%	0.57%	1.96%	2.53%	0.0%	1.14%	0.36%	2.22%	0.86%	0.90%	1.56%	2.94%	0.72%	0.0%	0.0%	0.81%	1.48%	0.75%	2.87%	3.46%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	122	15	11	25	10	1	22	1	0	5	2	3	2	0	2	0	5	0	2	1	1	1	0	0	0	0	6	0	1	0	0	1	0	0	1	1	3	0	0					
		0.86%	1.37%	0.83%	2.10%	1.05%	0.22%	5.40%	0.20%	0.0%	1.12%	1.47%	2.14%	0.51%	0.0%	0.66%	0.0%	1.08%	0.0%	0.38%	0.57%	0.24%	0.63%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.78%	0.0%	0.0%	1.03%	0.0%	0.0%	0.49%	0.18%	0.45%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	47	7	2	2	4	0	3	3	0	2	0	0	1	1	0	0	1	1	2	0	0	0	0	0	3	0	5	0	0	1	0	0	1	0	3	1	2	2	0					
		0.33%	0.64%	0.15%	0.16%	0.42%	0.0%	0.73%	0.62%	0.0%	0.45%	0.0%	0.0%	0.25%	0.26%	0.0%	0.0%	0.21%	1.38%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.43%	0.0%	0.0%	0.58%	0.0%	0.0%	0.75%	0.0%	1.48%	0.18%	0.30%	0.86%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	4	0	5	0	1	0	1	0	0	0	2	0	1	2	1	3	0	0	0	4	0	0	1	0	0	2	0	0	0	0	0	1	0	1	0	2	0	1					
		0.22%	0.36%	0.0%	0.42%	0.0%	0.22%	0.0%	0.20%	0.0%	0.0%	0.0%	1.42%	0.0%	0.26%	0.66%	1.17%	0.65%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	1.14%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.49%	0.0%	0.30%	0.0%	1.44%					
24	"7. ""Новый курс - Автомобильная Россия"""	49	3	5	0	4	6	16	0	0	0	0	1	1	0	1	0	0	0	0	2	1	1	0	0	0	0	3	0	0	0	1	0	0	1	0	1	2	0	0					
		0.34%	0.27%	0.37%	0.0%	0.42%	1.33%	3.93%	0.0%	0.0%	0.0%	0.0%	0.71%	0.25%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	1.14%	0.24%	0.63%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.40%	0.0%	0.18%	0.30%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	2	1	2	1	0	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.09%	0.18%	0.07%	0.16%	0.10%	0.0%	0.24%	0.20%	0.0%	0.22%	0.73%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	1	2	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	1	1	2	0	0					
		0.12%	0.09%	0.15%	0.25%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.72%	1.03%	0.0%	0.0%	0.49%	0.18%	0.30%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	723	42	47	49	29	27	24	28	7	43	7	3	17	16	46	5	24	1	32	3	18	3	8	2	5	1	61	8	5	13	10	4	9	22	1	58	30	8	7					
		5.15%	3.86%	3.56%	4.13%	3.05%	6.0%	5.89%	5.79%	6.08%	9.68%	5.14%	2.14%	4.33%	4.25%	15.23%	5.88%	5.21%	1.38%	6.17%	1.71%	4.41%	1.89%	8.0%	2.29%	1.81%	2.22%	5.27%	7.20%	3.90%	7.64%	7.24%	4.12%	6.76%	9.01%	0.49%	10.94%	4.54%	3.46%	10.14%					
28	"11. ""Истинные патриоты России"""	30	2	1	0	1	0	11	0	0	3	0	0	0	1	1	0	0	0	0	1	1	1	5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0					
		0.21%	0.18%	0.07%	0.0%	0.10%	0.0%	2.70%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.26%	0.33%	0.0%	0.0%	0.0%	0.0%	0.57%	0.24%	0.63%	5.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.18%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	221	27	20	24	30	3	3	7	0	2	5	1	9	8	2	3	2	7	5	1	4	3	0	0	3	0	16	1	4	2	10	1	4	5	1	3	4	1	0					
		1.57%	2.48%	1.51%	2.02%	3.15%	0.66%	0.73%	1.44%	0.0%	0.45%	3.67%	0.71%	2.29%	2.12%	0.66%	3.52%	0.43%	9.72%	0.96%	0.57%	0.98%	1.89%	0.0%	0.0%	1.09%	0.0%	1.38%	0.90%	3.12%	1.17%	7.24%	1.03%	3.00%	2.04%	0.49%	0.56%	0.60%	0.43%	0.0%					
30	"13. ""Демократическая партия России"""	21	1	4	0	2	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	0					
		0.14%	0.09%	0.30%	0.0%	0.21%	0.0%	0.24%	0.0%	0.0%	0.22%	0.73%	0.0%	0.25%	0.0%	0.33%	0.0%	0.0%	0.0%	0.19%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.48%	0.18%	0.45%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	1	1	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	1	0	1	1	0	0	2	0	0					
		0.12%	0.09%	0.07%	0.16%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	1.26%	0.0%	0.0%	0.0%	0.0%	0.08%	0.90%	0.0%	0.0%	0.72%	0.0%	0.75%	0.40%	0.0%	0.0%	0.30%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	9	2	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.18%	0.22%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	386	44	37	48	22	10	19	12	1	8	0	2	16	13	10	1	9	4	8	10	28	1	2	0	18	1	10	3	0	4	1	7	0	8	3	8	18	0	0					
		2.74%	4.04%	2.80%	4.04%	2.31%	2.22%	4.66%	2.48%	0.86%	1.80%	0.0%	1.42%	4.08%	3.45%	3.31%	1.17%	1.95%	5.55%	1.54%	5.71%	6.86%	0.63%	2.0%	0.0%	6.54%	2.22%	0.86%	2.70%	0.0%	2.35%	0.72%	7.21%	0.0%	3.27%	1.48%	1.50%	2.72%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	3	2	1	0	0	11	1	0	1	0	1	3	0	2	1	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	4	1	1	1	0					
		0.28%	0.27%	0.15%	0.08%	0.0%	0.0%	2.70%	0.20%	0.0%	0.22%	0.0%	0.71%	0.76%	0.0%	0.66%	1.17%	0.43%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.75%	0.40%	1.98%	0.18%	0.15%	0.43%	0.0%					
35	"18. ""ЛДПР"""	1526	178	176	156	98	36	64	35	1	52	9	34	53	57	22	15	44	9	55	12	42	8	12	16	17	2	98	10	14	22	14	12	10	34	19	28	46	11	5					
		10.87%	16.36%	13.36%	13.15%	10.31%	8.0%	15.72%	7.24%	0.86%	11.71%	6.61%	24.28%	13.52%	15.15%	7.28%	17.64%	9.56%	12.5%	10.61%	6.85%	10.29%	5.06%	12.0%	18.39%	6.18%	4.44%	8.47%	9.00%	10.93%	12.94%	10.14%	12.37%	7.51%	13.93%	9.40%	5.28%	6.96%	4.76%	7.24%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	130	16	1	0	14	7	5	4	1	4	2	0	3	6	2	3	4	0	7	0	3	0	0	0	3	0	13	1	2	5	1	1	2	2	3	9	3	3	0					
		0.92%	1.47%	0.07%	0.0%	1.47%	1.55%	1.22%	0.82%	0.86%	0.90%	1.47%	0.0%	0.76%	1.59%	0.66%	3.52%	0.86%	0.0%	1.35%	0.0%	0.73%	0.0%	0.0%	0.0%	1.09%	0.0%	1.12%	0.90%	1.56%	2.94%	0.72%	1.03%	1.50%	0.81%	1.48%	1.69%	0.45%	1.29%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6821	482	688	472	537	205	88	295	81	180	62	66	197	195	117	33	163	39	212	112	208	109	50	64	179	38	540	64	61	91	59	49	78	130	127	268	308	137	37					
		48.58%	44.30%	52.23%	39.79%	56.52%	45.55%	21.62%	61.07%	70.43%	40.54%	45.58%	47.14%	50.25%	51.86%	38.74%	38.82%	35.43%	54.16%	40.92%	64.0%	50.98%	68.98%	50.0%	73.56%	65.09%	84.44%	46.71%	57.65%	47.65%	53.52%	42.75%	50.51%	58.64%	53.27%	62.87%	50.56%	46.66%	59.30%	53.62%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	1	3	0	0	4	1	1	0	0	0	0	2	2	2	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	3	2	0	0					
		0.19%	0.09%	0.22%	0.0%	0.0%	0.88%	0.24%	0.20%	0.0%	0.0%	0.0%	0.0%	0.51%	0.53%	0.66%	0.0%	0.21%	0.0%	0.38%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	1.03%	0.75%	0.0%	0.0%	0.56%	0.30%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	20	1	0	1	5	0	0	0	0	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	1					
		0.14%	0.09%	0.0%	0.08%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	0.51%	0.0%	0.33%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	1.44%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2461	176	190	262	112	122	86	65	21	114	36	18	41	39	60	8	173	8	123	24	47	10	10	1	14	1	260	15	22	17	22	13	22	24	27	82	144	45	7					
		17.53%	16.17%	14.42%	22.09%	11.78%	27.11%	21.13%	13.45%	18.26%	25.67%	26.47%	12.85%	10.45%	10.37%	19.86%	9.41%	37.60%	11.11%	23.74%	13.71%	11.51%	6.32%	10.0%	1.14%	5.09%	2.22%	22.49%	13.51%	17.18%	10.0%	15.94%	13.40%	16.54%	9.83%	13.36%	15.47%	21.81%	19.48%	10.14%					
																																													
41	Против всех	422	22	42	49	24	14	14	9	3	10	3	3	15	5	13	3	8	0	21	6	19	6	3	0	12	0	55	5	7	5	2	2	1	4	1	5	22	3	6					
		3.00%	2.02%	3.18%	4.13%	2.52%	3.11%	3.43%	1.86%	2.60%	2.25%	2.20%	2.14%	3.82%	1.32%	4.30%	3.52%	1.73%	0.0%	4.05%	3.42%	4.65%	3.79%	3.0%	0.0%	4.36%	0.0%	4.75%	4.50%	5.46%	2.94%	1.44%	2.06%	0.75%	1.63%	0.49%	0.94%	3.33%	1.29%	8.69%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
