Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Целинная																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	194	25	14	29	2	2	15	2	31	6	3	1	6	4	3	13	8	6	3	8	2	4	7					
		1.95%	2.08%	2.05%	3.25%	0.49%	0.68%	2.42%	2.17%	3.41%	0.99%	0.84%	1.12%	1.09%	0.72%	2.38%	4.01%	1.64%	4.51%	0.8%	2.22%	1.12%	2.45%	1.22%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	196	20	12	14	10	5	7	1	18	8	3	10	13	20	3	5	7	7	4	4	6	4	15					
		1.97%	1.67%	1.76%	1.57%	2.49%	1.70%	1.13%	1.08%	1.98%	1.32%	0.84%	11.23%	2.37%	3.61%	2.38%	1.54%	1.44%	5.26%	1.06%	1.11%	3.38%	2.45%	2.61%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	135	28	5	17	6	4	4	0	6	6	13	1	6	4	1	2	8	1	5	9	2	0	7					
		1.35%	2.33%	0.73%	1.91%	1.49%	1.36%	0.64%	0.0%	0.66%	0.99%	3.67%	1.12%	1.09%	0.72%	0.79%	0.61%	1.64%	0.75%	1.33%	2.50%	1.12%	0.0%	1.22%					
22	"5. ""За Русь Святую"""	31	3	0	2	0	0	1	0	6	0	2	1	2	3	0	2	1	2	0	2	2	0	2					
		0.31%	0.25%	0.0%	0.22%	0.0%	0.0%	0.16%	0.0%	0.66%	0.0%	0.56%	1.12%	0.36%	0.54%	0.0%	0.61%	0.20%	1.50%	0.0%	0.55%	1.12%	0.0%	0.34%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	1	0	0	3	2	2	0	2	4	1	0	4	1	1	0	1	2	3	0	1	1	2					
		0.31%	0.08%	0.0%	0.0%	0.74%	0.68%	0.32%	0.0%	0.22%	0.66%	0.28%	0.0%	0.73%	0.18%	0.79%	0.0%	0.20%	1.50%	0.8%	0.0%	0.56%	0.61%	0.34%					
24	"7. ""Новый курс - Автомобильная Россия"""	32	9	1	3	1	1	3	0	1	3	1	1	1	1	0	1	0	0	1	2	1	0	1					
		0.32%	0.75%	0.14%	0.33%	0.24%	0.34%	0.48%	0.0%	0.11%	0.49%	0.28%	1.12%	0.18%	0.18%	0.0%	0.30%	0.0%	0.0%	0.26%	0.55%	0.56%	0.0%	0.17%					
25	"8. ""Народно-республиканская партия России"""	9	0	1	1	0	0	0	0	0	0	1	0	0	2	0	1	0	1	0	1	0	0	1					
		0.09%	0.0%	0.14%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.36%	0.0%	0.30%	0.0%	0.75%	0.0%	0.27%	0.0%	0.0%	0.17%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	4	1	1	0	0	0	0	1	1	3	0	0	0	0	3	0	0	0	0	0	4	2					
		0.20%	0.33%	0.14%	0.11%	0.0%	0.0%	0.0%	0.0%	0.11%	0.16%	0.84%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	2.45%	0.34%					
27	"10. ""Аграрная партия России"""	1903	181	112	97	126	57	115	23	157	185	101	7	132	134	32	65	136	20	60	45	17	16	85					
		19.13%	15.12%	16.47%	10.89%	31.42%	19.45%	18.57%	25.0%	17.27%	30.57%	28.53%	7.86%	24.13%	24.23%	25.39%	20.06%	28.04%	15.03%	16.0%	12.53%	9.60%	9.81%	14.83%					
28	"11. ""Истинные патриоты России"""	11	2	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	2	1	0					
		0.11%	0.16%	0.14%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.16%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.27%	1.12%	0.61%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	61	1	6	3	6	2	4	1	10	6	1	0	2	5	1	2	4	1	0	2	0	0	4					
		0.61%	0.08%	0.88%	0.33%	1.49%	0.68%	0.64%	1.08%	1.10%	0.99%	0.28%	0.0%	0.36%	0.90%	0.79%	0.61%	0.82%	0.75%	0.0%	0.55%	0.0%	0.0%	0.69%					
30	"13. ""Демократическая партия России"""	21	2	1	0	0	0	1	0	5	0	2	0	2	1	0	0	0	0	0	3	2	0	2					
		0.21%	0.16%	0.14%	0.0%	0.0%	0.0%	0.16%	0.0%	0.55%	0.0%	0.56%	0.0%	0.36%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	1.12%	0.0%	0.34%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	1	0	0	0	0	1	0	1	1	0	0	0	5	0	1	1	0	2	0	0	1	1					
		0.15%	0.08%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.11%	0.16%	0.0%	0.0%	0.0%	0.90%	0.0%	0.30%	0.20%	0.0%	0.53%	0.0%	0.0%	0.61%	0.17%					
32	"15. ""Партия СЛОН"""	15	0	0	2	1	1	0	0	3	0	0	0	1	1	0	2	1	0	2	0	0	0	1					
		0.15%	0.0%	0.0%	0.22%	0.24%	0.34%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.18%	0.18%	0.0%	0.61%	0.20%	0.0%	0.53%	0.0%	0.0%	0.0%	0.17%					
33	"16. ""Родина"" (народно-патриотический союз)"""	679	131	86	97	16	26	22	1	44	43	12	1	27	34	4	20	24	5	12	22	3	5	44					
		6.82%	10.94%	12.64%	10.89%	3.99%	8.87%	3.55%	1.08%	4.84%	7.10%	3.38%	1.12%	4.93%	6.14%	3.17%	6.17%	4.94%	3.75%	3.2%	6.12%	1.69%	3.06%	7.67%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	2	2	3	0	1	3	0	1	0	1	0	0	2	0	2	2	1	1	0	0	0	0					
		0.21%	0.16%	0.29%	0.33%	0.0%	0.34%	0.48%	0.0%	0.11%	0.0%	0.28%	0.0%	0.0%	0.36%	0.0%	0.61%	0.41%	0.75%	0.26%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1568	201	125	179	54	56	150	17	132	90	56	16	64	74	12	33	47	10	56	51	19	33	93					
		15.76%	16.79%	18.38%	20.11%	13.46%	19.11%	24.23%	18.47%	14.52%	14.87%	15.81%	17.97%	11.70%	13.38%	9.52%	10.18%	9.69%	7.51%	14.93%	14.20%	10.73%	20.24%	16.23%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	153	16	7	11	6	1	7	3	23	11	4	2	1	12	5	3	7	4	11	6	0	3	10					
		1.53%	1.33%	1.02%	1.23%	1.49%	0.34%	1.13%	3.26%	2.53%	1.81%	1.12%	2.24%	0.18%	2.16%	3.96%	0.92%	1.44%	3.00%	2.93%	1.67%	0.0%	1.84%	1.74%					
37	"20. ""Политическая партия ""Единая Россия"""	2305	304	146	216	95	48	147	25	211	104	77	32	148	115	25	56	114	40	92	79	49	37	145					
		23.17%	25.39%	21.47%	24.26%	23.69%	16.38%	23.74%	27.17%	23.21%	17.19%	21.75%	35.95%	27.05%	20.79%	19.84%	17.28%	23.50%	30.07%	24.53%	22.00%	27.68%	22.69%	25.30%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	1	1	1	0	1	1	1	2	0	1	1	1	0	0	0	0	0	0	1	0	0	2					
		0.14%	0.08%	0.14%	0.11%	0.0%	0.34%	0.16%	1.08%	0.22%	0.0%	0.28%	1.12%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.34%					
39	"22. ""Развитие предпринимательства"""	16	2	0	0	1	0	1	0	4	1	1	0	0	1	0	0	0	0	0	3	0	0	2					
		0.16%	0.16%	0.0%	0.0%	0.24%	0.0%	0.16%	0.0%	0.44%	0.16%	0.28%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.34%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2049	217	132	175	45	82	113	8	190	124	50	14	103	110	37	94	103	23	106	101	61	39	122					
		20.60%	18.12%	19.41%	19.66%	11.22%	27.98%	18.25%	8.69%	20.90%	20.49%	14.12%	15.73%	18.82%	19.89%	29.36%	29.01%	21.23%	17.29%	28.26%	28.13%	34.46%	23.92%	21.29%					
																													
41	Против всех	193	28	18	16	13	1	8	3	26	2	9	1	8	7	0	4	7	2	10	5	4	8	13					
		1.94%	2.33%	2.64%	1.79%	3.24%	0.34%	1.29%	3.26%	2.86%	0.33%	2.54%	1.12%	1.46%	1.26%	0.0%	1.23%	1.44%	1.50%	2.66%	1.39%	2.25%	4.90%	2.26%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
