Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Сортавальская городская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №547	УИК №555					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	359	26	25	12	60	41	53	53	5	2	28	16	2	0	2	1	3	0	15	1	1	1	4	0	8	0	0	0					
		2.33%	3.29%	4.79%	2.02%	4.14%	3.86%	3.98%	3.40%	0.98%	0.71%	2.44%	1.14%	0.62%	0.00%	0.73%	0.84%	1.37%	0.00%	1.09%	0.15%	1.05%	0.42%	2.67%	0.00%	1.65%	0.00%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
