Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Ставропольская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421					
		0.20%	0.0%	0.0%	0.0%	0.62%	0.0%	0.31%	0.0%	0.59%	0.0%	0.18%	0.11%	0.0%	1.37%	0.14%	0.0%	0.12%	0.23%	0.0%	0.0%	0.47%	0.0%	0.63%	0.0%	0.46%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.18%					
27	"10. ""Аграрная партия России"""	1308	36	19	50	47	10	15	98	8	40	74	67	47	7	87	18	73	32	13	7	22	15	53	31	33	14	32	27	0	22	6	11	7	39	163	85					
		6.72%	4.58%	3.86%	9.34%	4.91%	6.89%	4.73%	17.37%	4.79%	4.37%	6.98%	7.80%	6.99%	3.21%	12.71%	6.08%	9.26%	7.39%	4.79%	4.43%	3.50%	6.02%	4.81%	5.69%	3.79%	3.28%	10.12%	5.15%	0.0%	4.15%	4.25%	9.01%	3.15%	4.82%	11.19%	7.89%					
28	"11. ""Истинные патриоты России"""	27	0	0	2	4	0	0	0	0	3	0	1	1	0	1	0	2	2	1	0	0	0	1	1	2	0	2	0	0	1	0	0	0	0	3	0					
		0.13%	0.0%	0.0%	0.37%	0.41%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.11%	0.14%	0.0%	0.14%	0.0%	0.25%	0.46%	0.36%	0.0%	0.0%	0.0%	0.09%	0.18%	0.23%	0.0%	0.63%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	219	11	5	4	18	0	7	4	3	0	10	9	0	1	4	4	2	1	1	4	10	2	8	8	7	4	1	4	0	12	0	1	10	16	33	15					
		1.12%	1.40%	1.01%	0.74%	1.88%	0.0%	2.20%	0.70%	1.79%	0.0%	0.94%	1.04%	0.0%	0.45%	0.58%	1.35%	0.25%	0.23%	0.36%	2.53%	1.59%	0.80%	0.72%	1.47%	0.80%	0.93%	0.31%	0.76%	0.0%	2.26%	0.0%	0.81%	4.50%	1.98%	2.26%	1.39%					
30	"13. ""Демократическая партия России"""	35	1	1	1	4	0	0	1	0	0	1	1	4	0	2	0	0	0	1	0	2	1	4	2	1	0	2	1	0	1	1	0	0	0	0	3					
		0.17%	0.12%	0.20%	0.18%	0.41%	0.0%	0.0%	0.17%	0.0%	0.0%	0.09%	0.11%	0.59%	0.0%	0.29%	0.0%	0.0%	0.0%	0.36%	0.0%	0.31%	0.40%	0.36%	0.36%	0.11%	0.0%	0.63%	0.19%	0.0%	0.18%	0.70%	0.0%	0.0%	0.0%	0.0%	0.27%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	0	2	1	4	0	0	0	0	15	5	1	0	0	0	1	3	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	2	1					
		0.20%	0.0%	0.40%	0.18%	0.41%	0.0%	0.0%	0.0%	0.0%	1.63%	0.47%	0.11%	0.0%	0.0%	0.0%	0.33%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.18%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.13%	0.09%					
32	"15. ""Партия СЛОН"""	22	0	1	1	0	0	1	0	3	0	2	0	1	0	0	0	6	0	0	0	0	0	1	1	1	0	0	3	0	1	0	0	0	0	0	0					
		0.11%	0.0%	0.20%	0.18%	0.0%	0.0%	0.31%	0.0%	1.79%	0.0%	0.18%	0.0%	0.14%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.18%	0.11%	0.0%	0.0%	0.57%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1044	36	18	22	42	11	12	12	8	23	51	32	25	5	42	15	28	23	15	2	43	2	96	46	73	18	7	27	9	40	15	6	10	48	105	77					
		5.36%	4.58%	3.65%	4.11%	4.39%	7.58%	3.78%	2.12%	4.79%	2.51%	4.81%	3.72%	3.72%	2.29%	6.14%	5.06%	3.55%	5.31%	5.53%	1.26%	6.84%	0.80%	8.72%	8.45%	8.40%	4.22%	2.21%	5.15%	6.92%	7.54%	10.63%	4.91%	4.50%	5.94%	7.21%	7.14%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	51	1	2	6	3	0	0	1	4	3	0	1	2	1	0	0	1	1	1	0	1	1	4	0	2	0	2	0	0	3	2	0	1	3	2	3					
		0.26%	0.12%	0.40%	1.12%	0.31%	0.0%	0.0%	0.17%	2.39%	0.32%	0.0%	0.11%	0.29%	0.45%	0.0%	0.0%	0.12%	0.23%	0.36%	0.0%	0.15%	0.40%	0.36%	0.0%	0.23%	0.0%	0.63%	0.0%	0.0%	0.56%	1.41%	0.0%	0.45%	0.37%	0.13%	0.27%					
35	"18. ""ЛДПР"""	3383	155	93	83	173	35	52	90	9	99	167	157	114	40	97	57	155	69	44	55	127	22	216	77	191	80	56	77	32	99	24	12	44	184	217	181					
		17.38%	19.74%	18.90%	15.51%	18.09%	24.13%	16.40%	15.95%	5.38%	10.81%	15.75%	18.29%	16.96%	18.34%	14.18%	19.25%	19.67%	15.93%	16.23%	34.81%	20.22%	8.83%	19.63%	14.15%	21.97%	18.77%	17.72%	14.69%	24.61%	18.67%	17.02%	9.83%	19.81%	22.77%	14.90%	16.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	366	25	13	16	16	2	4	20	1	7	27	19	10	2	16	2	12	7	1	1	10	0	12	5	11	3	8	15	2	10	1	5	2	23	36	22					
		1.88%	3.18%	2.64%	2.99%	1.67%	1.37%	1.26%	3.54%	0.59%	0.76%	2.54%	2.21%	1.48%	0.91%	2.33%	0.67%	1.52%	1.61%	0.36%	0.63%	1.59%	0.0%	1.09%	0.91%	1.26%	0.70%	2.53%	2.86%	1.53%	1.88%	0.70%	4.09%	0.90%	2.84%	2.47%	2.04%					
37	"20. ""Политическая партия ""Единая Россия"""	7956	291	249	257	410	62	139	192	70	478	437	388	299	90	213	82	339	225	141	50	195	175	420	247	321	196	115	243	29	189	64	41	72	294	508	435					
		40.89%	37.07%	50.60%	48.03%	42.88%	42.75%	43.84%	34.04%	41.91%	52.24%	41.22%	45.22%	44.49%	41.28%	31.14%	27.70%	43.02%	51.96%	52.02%	31.64%	31.05%	70.28%	38.18%	45.40%	36.93%	46.00%	36.39%	46.37%	22.30%	35.66%	45.39%	33.60%	32.43%	36.38%	34.89%	40.38%					
38	"21. ""Российская Конституционно-демократическая партия"""	51	0	3	3	4	0	1	2	1	0	0	1	2	1	7	0	3	2	3	2	0	0	3	4	1	0	1	0	0	1	0	0	0	0	2	4					
		0.26%	0.0%	0.60%	0.56%	0.41%	0.0%	0.31%	0.35%	0.59%	0.0%	0.0%	0.11%	0.29%	0.45%	1.02%	0.0%	0.38%	0.46%	1.10%	1.26%	0.0%	0.0%	0.27%	0.73%	0.11%	0.0%	0.31%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.13%	0.37%					
39	"22. ""Развитие предпринимательства"""	31	1	1	0	1	0	0	0	1	3	0	2	3	1	2	0	1	0	1	0	0	0	1	0	2	0	1	1	0	1	0	0	0	0	4	4					
		0.15%	0.12%	0.20%	0.0%	0.10%	0.0%	0.0%	0.0%	0.59%	0.32%	0.0%	0.23%	0.44%	0.45%	0.29%	0.0%	0.12%	0.0%	0.36%	0.0%	0.0%	0.0%	0.09%	0.0%	0.23%	0.0%	0.31%	0.19%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.27%	0.37%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2410	123	27	31	92	7	34	92	37	154	116	96	70	37	138	83	71	42	24	15	111	10	102	38	88	46	37	84	24	106	13	29	37	93	215	88					
		12.38%	15.66%	5.48%	5.79%	9.62%	4.82%	10.72%	16.31%	22.15%	16.83%	10.94%	11.18%	10.41%	16.97%	20.17%	28.04%	9.01%	9.69%	8.85%	9.49%	17.67%	4.01%	9.27%	6.98%	10.12%	10.79%	11.70%	16.03%	18.46%	20.0%	9.21%	23.77%	16.66%	11.50%	14.76%	8.17%					
																																										
41	Против всех	592	31	13	9	42	4	5	18	5	19	47	16	29	4	12	19	20	11	8	6	22	6	45	25	30	13	8	4	3	14	3	2	8	28	32	31					
		3.04%	3.94%	2.64%	1.68%	4.39%	2.75%	1.57%	3.19%	2.99%	2.07%	4.43%	1.86%	4.31%	1.83%	1.75%	6.41%	2.53%	2.54%	2.95%	3.79%	3.50%	2.40%	4.09%	4.59%	3.45%	3.05%	2.53%	0.76%	2.30%	2.64%	2.12%	1.63%	3.60%	3.46%	2.19%	2.87%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
