Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Чухломская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	80	17	16	4	1	4	2	0	0	2	3	8	3	1	3	0	7	0	2	2	3	0	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	60	6	16	2	1	0	1	1	0	1	1	0	1	1	3	1	0	4	4	3	7	2	1	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	52	2	0	0	3	0	2	4	3	1	1	0	2	6	4	3	0	4	1	1	2	3	3	2	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	354	52	54	28	7	26	5	3	0	6	20	7	15	11	19	17	17	22	2	1	18	5	7	10	2					
		5.50%	4.11%	4.15%	14.66%	4.86%	20.00%	2.37%	2.61%	0.00%	6.38%	7.69%	2.59%	6.49%	2.96%	4.21%	28.81%	12.32%	14.19%	2.15%	1.15%	7.63%	8.62%	12.96%	5.26%	0.92%					
19	2.Всероссийская политическая партия «Гражданская Сила»	23	4	10	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	2	0	0	2	1					
		0.36%	0.32%	0.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.65%	1.08%	0.00%	0.85%	0.00%	0.00%	1.05%	0.46%					
20	3.Политическая партия «Демократическая партия России»	11	1	2	0	0	1	1	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0					
		0.17%	0.08%	0.15%	0.00%	0.00%	0.77%	0.47%	0.00%	0.00%	0.00%	1.15%	0.00%	0.87%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	757	163	210	9	10	3	10	7	3	8	18	22	37	71	72	2	5	10	8	16	16	6	14	24	13					
		11.77%	12.90%	16.13%	4.71%	6.94%	2.31%	4.74%	6.09%	2.75%	8.51%	6.92%	8.15%	16.02%	19.09%	15.96%	3.39%	3.62%	6.45%	8.60%	18.39%	6.78%	10.34%	25.93%	12.63%	5.96%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	26	8	7	0	0	0	0	0	0	0	8	0	0	0	1	1	0	0	0	0	1	0	0	0	0					
		0.40%	0.63%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.08%	0.00%	0.00%	0.00%	0.22%	1.69%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	5	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0					
		0.08%	0.08%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	547	136	121	15	5	4	12	8	9	6	19	12	24	35	40	1	11	10	6	6	17	7	5	29	9					
		8.50%	10.76%	9.29%	7.85%	3.47%	3.08%	5.69%	6.96%	8.26%	6.38%	7.31%	4.44%	10.39%	9.41%	8.87%	1.69%	7.97%	6.45%	6.45%	6.90%	7.20%	12.07%	9.26%	15.26%	4.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	490	149	119	11	5	4	7	5	6	3	13	14	21	27	35	2	2	2	3	4	15	2	0	19	22					
		7.62%	11.79%	9.14%	5.76%	3.47%	3.08%	3.32%	4.35%	5.50%	3.19%	5.00%	5.19%	9.09%	7.26%	7.76%	3.39%	1.45%	1.29%	3.23%	4.60%	6.36%	3.45%	0.00%	10.00%	10.09%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	34	8	8	2	0	0	0	2	0	0	5	2	1	3	0	1	0	0	1	0	0	1	0	0	0					
		0.53%	0.63%	0.61%	1.05%	0.00%	0.00%	0.00%	1.74%	0.00%	0.00%	1.92%	0.74%	0.43%	0.81%	0.00%	1.69%	0.00%	0.00%	1.08%	0.00%	0.00%	1.72%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4109	717	751	126	115	92	175	89	91	67	171	211	123	222	279	35	103	108	72	58	164	37	28	105	170					
		63.88%	56.72%	57.68%	65.97%	79.86%	70.77%	82.94%	77.39%	83.49%	71.28%	65.77%	78.15%	53.25%	59.68%	61.86%	59.32%	74.64%	69.68%	77.42%	66.67%	69.49%	63.79%	51.85%	55.26%	77.98%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	6	6	0	0	0	0	0	0	2	0	1	6	1	1	0	0	2	0	1	1	0	0	0	0					
		0.42%	0.47%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.13%	0.00%	0.37%	2.60%	0.27%	0.22%	0.00%	0.00%	1.29%	0.00%	1.15%	0.42%	0.00%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
