Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Красногорская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954					
11	Число полученных открепительных  удостоверений	190	5	5	5	5	5	5	5	5	30	10	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	Число выданных открепительных удостоверений	44	1	0	1	0	1	0	4	0	13	7	0	1	0	0	5	0	2	0	0	0	0	1	4	0	0	0	0	0	2	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	41	2	0	5	3	2	2	0	0	2	1	1	0	0	0	2	3	1	1	0	4	2	1	3	1	0	2	0	0	1	2	0	0					
14	Число неиспользованных открепительных удостоверений	146	4	5	4	5	4	5	1	5	17	3	5	4	5	5	0	5	3	5	5	5	5	4	1	5	5	5	5	5	3	3	5	5					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																							
18	. Глазьев Сергей Юрьевич	376	38	1	71	0	12	5	26	0	66	35	5	0	1	5	3	1	10	3	3	27	1	7	3	5	10	26	2	2	1	2	2	3					
		3.77%	5.69%	1.45%	7.25%	0.00%	6.56%	5.81%	3.26%	0.00%	4.82%	3.35%	2.73%	0.00%	3.12%	5.68%	0.56%	0.68%	4.35%	2.56%	3.90%	5.45%	1.37%	3.72%	0.35%	4.46%	4.74%	4.98%	2.33%	1.27%	1.96%	1.83%	2.99%	1.72%					
19	. Малышкин Олег Александрович	474	21	0	37	18	8	1	31	11	56	45	17	3	5	13	23	10	22	18	8	8	10	4	29	28	9	20	3	4	3	1	4	4					
		4.75%	3.14%	0.00%	3.78%	13.74%	4.37%	1.16%	3.89%	12.94%	4.09%	4.31%	9.29%	4.48%	15.62%	14.77%	4.31%	6.85%	9.57%	15.38%	10.39%	1.62%	13.70%	2.13%	3.42%	25.00%	4.27%	3.83%	3.49%	2.53%	5.88%	0.92%	5.97%	2.30%					
20	. Миронов Сергей Михайлович	82	8	2	1	1	2	0	8	0	6	8	1	2	0	0	8	0	0	2	1	3	1	2	10	0	3	4	0	3	2	2	1	1					
		0.82%	1.20%	2.90%	0.10%	0.76%	1.09%	0.00%	1.00%	0.00%	0.44%	0.77%	0.55%	2.99%	0.00%	0.00%	1.50%	0.00%	0.00%	1.71%	1.30%	0.61%	1.37%	1.06%	1.18%	0.00%	1.42%	0.77%	0.00%	1.90%	3.92%	1.83%	1.49%	0.57%					
21	. Путин Владимир Владимирович	6072	371	45	608	84	116	63	506	57	861	667	100	49	13	53	340	104	143	70	50	285	49	57	549	40	129	275	67	91	25	68	45	92					
		60.84%	55.54%	65.22%	62.10%	64.12%	63.39%	73.26%	63.49%	67.06%	62.85%	63.83%	54.64%	73.13%	40.62%	60.23%	63.67%	71.23%	62.17%	59.83%	64.94%	57.58%	67.12%	30.32%	64.74%	35.71%	61.14%	52.68%	77.91%	57.59%	49.02%	62.39%	67.16%	52.87%					
22	. Хакамада Ирина Муцуовна	144	11	1	14	0	4	4	10	2	18	15	5	0	3	1	1	1	7	1	0	6	0	5	18	1	2	4	0	4	2	0	3	1					
		1.44%	1.65%	1.45%	1.43%	0.00%	2.19%	4.65%	1.25%	2.35%	1.31%	1.44%	2.73%	0.00%	9.38%	1.14%	0.19%	0.68%	3.04%	0.85%	0.00%	1.21%	0.00%	2.66%	2.12%	0.89%	0.95%	0.77%	0.00%	2.53%	3.92%	0.00%	4.48%	0.57%					
23	. Харитонов Николай Михайлович	2541	202	19	217	18	39	10	202	12	324	239	49	13	6	14	145	25	37	18	10	151	10	111	215	37	53	176	10	49	16	35	8	71					
		25.46%	30.24%	27.54%	22.17%	13.74%	21.31%	11.63%	25.35%	14.12%	23.65%	22.87%	26.78%	19.40%	18.75%	15.91%	27.15%	17.12%	16.09%	15.38%	12.99%	30.51%	13.70%	59.04%	25.35%	33.04%	25.12%	33.72%	11.63%	31.01%	31.37%	32.11%	11.94%	40.80%					
																																							
24	Против всех	162	4	0	15	3	0	1	7	3	26	26	1	0	4	1	7	3	5	2	4	7	2	1	19	1	3	11	1	1	2	0	2	0					
		1.62%	0.60%	0.00%	1.53%	2.29%	0.00%	1.16%	0.88%	3.53%	1.90%	2.49%	0.55%	0.00%	12.50%	1.14%	1.31%	2.05%	2.17%	1.71%	5.19%	1.41%	2.74%	0.53%	2.24%	0.89%	1.42%	2.11%	1.16%	0.63%	3.92%	0.00%	2.99%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
