Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Аскинская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	658	55	28	40	25	25	10	10	15	15	13	5	3	3	15	10	5	10	1	10	23	20	10	11	5	20	11	34	30	11	1	28	14	13	10	0	12	0	15	25	8	10	5	4	15	12	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	658	55	28	40	25	25	10	10	15	15	13	5	3	3	15	10	5	10	1	10	23	20	10	11	5	20	11	34	30	11	1	28	14	13	10	0	12	0	15	25	8	10	5	4	15	12	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	124	17	1	13	3	8	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0	0	4	0	0	3	5	1	36	3	0	5	7	1	0	2	3	0	1	5					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	242	20	15	24	9	12	3	1	0	0	1	5	0	0	0	1	0	0	0	0	13	10	0	3	1	3	4	20	36	0	0	17	2	0	1	0	1	3	0	1	9	4	14	8	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	389	72	7	75	6	3	5	3	0	7	16	14	2	5	5	3	8	2	1	0	8	7	2	2	4	5	4	4	1	2	1	22	5	6	2	2	5	13	10	26	1	5	6	1	2	1	8					
		2.53%	6.67%	0.78%	6.37%	1.06%	0.28%	2.66%	3.85%	0.00%	2.95%	7.58%	6.86%	1.06%	2.18%	3.03%	1.42%	2.62%	0.41%	0.42%	0.00%	2.50%	2.11%	0.80%	0.82%	3.92%	1.23%	1.25%	0.89%	0.24%	1.24%	1.92%	5.01%	1.81%	2.04%	0.64%	4.00%	1.93%	5.42%	2.86%	7.39%	0.35%	3.23%	1.31%	0.40%	1.01%	0.41%	2.42%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	436	102	9	97	17	2	8	7	15	6	17	6	0	5	12	2	7	6	3	5	9	7	1	1	3	4	10	2	1	2	0	19	10	5	0	1	3	7	8	7	1	0	2	1	1	1	4					
		2.84%	9.44%	0.99%	8.24%	3.00%	0.19%	4.26%	8.97%	12.40%	2.53%	8.06%	2.94%	0.00%	2.18%	7.27%	0.95%	2.30%	1.22%	1.27%	2.92%	2.81%	2.11%	0.40%	0.41%	2.94%	0.99%	3.13%	0.44%	0.24%	1.24%	0.00%	4.33%	3.62%	1.70%	0.00%	2.00%	1.16%	2.92%	2.29%	1.99%	0.35%	0.00%	0.44%	0.40%	0.51%	0.41%	1.21%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	74	8	9	11	3	6	1	1	0	3	0	3	0	1	0	0	1	1	0	0	3	2	0	0	1	3	0	0	0	0	0	3	2	1	3	0	3	0	3	2	0	0	0	0	0	0	0					
		0.48%	0.74%	0.99%	0.93%	0.53%	0.56%	0.53%	1.28%	0.00%	1.27%	0.00%	1.47%	0.00%	0.44%	0.00%	0.00%	0.33%	0.20%	0.00%	0.00%	0.94%	0.60%	0.00%	0.00%	0.98%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.72%	0.34%	0.96%	0.00%	1.16%	0.00%	0.86%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1760	159	147	194	75	256	15	1	14	7	22	31	17	15	8	14	22	20	33	9	46	32	7	6	13	26	10	60	62	11	0	148	14	15	37	3	17	11	44	56	17	5	13	10	12	10	16					
		11.45%	14.72%	16.32%	16.48%	13.25%	24.08%	7.98%	1.28%	11.57%	2.95%	10.43%	15.20%	8.99%	6.55%	4.85%	6.64%	7.21%	4.06%	13.98%	5.26%	14.38%	9.67%	2.80%	2.46%	12.75%	6.40%	3.13%	13.30%	14.59%	6.83%	0.00%	33.71%	5.07%	5.10%	11.78%	6.00%	6.56%	4.58%	12.57%	15.91%	5.99%	3.23%	2.84%	4.05%	6.06%	4.13%	4.85%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	64	12	4	18	2	3	0	1	0	0	0	0	0	1	0	0	0	0	0	1	2	2	0	0	2	0	1	0	0	0	0	6	2	0	0	1	0	0	2	3	0	0	0	0	0	0	1					
		0.42%	1.11%	0.44%	1.53%	0.35%	0.28%	0.00%	1.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.63%	0.60%	0.00%	0.00%	1.96%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	1.37%	0.72%	0.00%	0.00%	2.00%	0.00%	0.00%	0.57%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12492	710	717	769	455	793	151	65	92	213	145	149	168	195	136	192	266	453	195	156	251	278	240	234	72	368	294	384	360	146	51	234	242	266	252	39	231	209	281	248	264	144	436	235	183	230	300					
		81.25%	65.74%	79.58%	65.34%	80.39%	74.60%	80.32%	83.33%	76.03%	89.87%	68.72%	73.04%	88.89%	85.15%	82.42%	90.99%	87.21%	91.89%	82.63%	91.23%	78.44%	83.99%	96.00%	95.90%	70.59%	90.64%	91.88%	85.14%	84.71%	90.68%	98.08%	53.30%	87.68%	90.48%	80.25%	78.00%	89.19%	87.08%	80.29%	70.45%	92.96%	92.90%	95.40%	95.14%	92.42%	95.04%	90.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	40	9	2	2	4	0	1	0	0	0	0	1	0	1	0	0	1	2	1	0	0	2	0	1	1	0	1	0	0	0	0	5	0	0	1	0	0	0	2	2	0	1	0	0	0	0	0					
		0.26%	0.83%	0.22%	0.17%	0.71%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.44%	0.00%	0.00%	0.33%	0.41%	0.42%	0.00%	0.00%	0.60%	0.00%	0.41%	0.98%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	1.14%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.57%	0.57%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
