Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Аскинская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956					
14	Число погашенных неиспользованных открепительных удостоверений	35	0	0	0	7	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	3	4	0	3	0	0	1	0	0	0	1	2	2	0	2	0	1	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	78	6	0	9	7	6	1	2	1	2	0	0	1	0	6	1	0	2	2	1	2	1	1	3	1	0	1	0	2	1	2	1	2	0	1	1	1	3	0	0	0	2	0	1	4	0	1					
		0.50%	0.55%	0.00%	1.03%	0.71%	0.41%	0.48%	0.94%	0.39%	0.63%	0.00%	0.00%	0.67%	0.00%	1.11%	0.68%	0.00%	0.56%	0.60%	0.44%	0.88%	0.93%	0.22%	0.57%	0.30%	0.00%	0.19%	0.00%	0.45%	0.48%	0.73%	0.35%	1.20%	0.00%	1.96%	0.35%	0.41%	1.29%	0.00%	0.00%	0.00%	0.44%	0.00%	0.46%	1.22%	0.00%	0.29%					
19	2.Всероссийская политическая партия «Гражданская Сила»	19	3	0	1	1	4	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0					
		0.12%	0.28%	0.00%	0.11%	0.10%	0.27%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.67%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.11%	0.10%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	235	18	1	7	31	20	2	2	4	5	0	4	3	2	8	3	5	2	7	2	2	2	5	7	6	6	9	2	10	3	1	1	3	2	1	11	0	3	1	4	1	7	2	2	4	10	4					
		1.50%	1.65%	1.18%	0.80%	3.13%	1.36%	0.97%	0.94%	1.56%	1.59%	0.00%	1.54%	2.00%	1.08%	1.48%	2.03%	2.96%	0.56%	2.08%	0.88%	0.88%	1.85%	1.11%	1.34%	1.82%	1.22%	1.71%	1.08%	2.23%	1.44%	0.36%	0.35%	1.80%	0.90%	1.96%	3.90%	0.00%	1.29%	1.41%	1.36%	0.59%	1.55%	0.79%	0.93%	1.22%	3.70%	1.18%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.28%	0.00%	0.00%	0.44%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	14	4	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.37%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	1.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	99	8	1	5	12	11	1	2	3	2	2	3	1	2	1	2	2	2	1	1	2	0	0	1	2	2	0	2	3	3	1	2	2	2	1	1	1	1	1	2	1	2	1	1	2	0	1					
		0.63%	0.73%	1.18%	0.57%	1.21%	0.75%	0.48%	0.94%	1.17%	0.63%	1.54%	1.15%	0.67%	1.08%	0.18%	1.35%	1.18%	0.56%	0.30%	0.44%	0.88%	0.00%	0.00%	0.19%	0.61%	0.41%	0.00%	1.08%	0.67%	1.44%	0.36%	0.71%	1.20%	0.90%	1.96%	0.35%	0.41%	0.43%	1.41%	0.68%	0.59%	0.44%	0.39%	0.46%	0.61%	0.00%	0.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	97	19	0	2	23	2	0	2	2	2	0	3	0	0	6	0	0	2	1	1	1	1	2	0	2	0	0	1	1	2	1	1	2	3	0	1	1	1	0	0	1	2	2	2	2	0	3					
		0.62%	1.74%	0.00%	0.23%	2.32%	0.14%	0.00%	0.94%	0.78%	0.63%	0.00%	1.15%	0.00%	0.00%	1.11%	0.00%	0.00%	0.56%	0.30%	0.44%	0.44%	0.93%	0.45%	0.00%	0.61%	0.00%	0.00%	0.54%	0.22%	0.96%	0.36%	0.35%	1.20%	1.35%	0.00%	0.35%	0.41%	0.43%	0.00%	0.00%	0.59%	0.44%	0.79%	0.93%	0.61%	0.00%	0.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	32	6	0	4	3	3	1	0	0	1	0	1	0	1	2	0	0	1	0	0	0	0	0	1	1	0	0	2	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0					
		0.20%	0.55%	0.00%	0.46%	0.30%	0.20%	0.48%	0.00%	0.00%	0.32%	0.00%	0.38%	0.00%	0.54%	0.37%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.30%	0.00%	0.00%	1.08%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.35%	0.41%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14954	1018	83	835	901	1416	198	204	245	299	126	248	144	181	503	142	162	344	322	220	218	98	440	504	317	480	516	176	430	200	264	272	150	212	48	263	236	221	69	286	165	435	247	209	316	260	331					
		95.53%	93.39%	97.65%	95.98%	91.01%	96.00%	95.65%	96.23%	95.33%	94.92%	96.92%	95.38%	96.00%	97.31%	92.80%	95.95%	95.86%	95.82%	95.83%	96.92%	96.46%	90.74%	97.99%	96.37%	96.06%	97.96%	98.10%	95.14%	95.98%	95.69%	96.00%	96.45%	89.82%	95.07%	94.12%	93.26%	96.72%	95.26%	97.18%	96.95%	97.63%	96.24%	97.24%	96.76%	96.05%	96.30%	97.35%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	21	1	0	0	1	5	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0					
		0.13%	0.09%	0.00%	0.00%	0.10%	0.34%	0.48%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.44%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.73%	0.71%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.30%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
