Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																								
Дата голосования: 07.12.2003 0:00:00																																																								
																																																								
"Наименование Избирательной комиссии:    Калуга, Ленинская"																																																								
																																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																								
																																																								
		Сумма	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240					
		4.87%	5.53%	5.07%	5.06%	5.56%	6.57%	5.61%	7.90%	5.51%	4.86%	6.31%	6.26%	6.94%	4.82%	5.92%	2.41%	4.66%	3.83%	4.67%	4.97%	4.91%	4.01%	6.12%	5.51%	6.50%	6.07%	6.71%	5.67%	5.24%	5.32%	3.2%	3.42%	3.79%	3.29%	3.49%	5.09%	6.64%	3.35%	4.95%	4.17%	4.37%	3.97%	3.34%	2.70%	0.0%	3.55%	2.27%	1.61%	0.58%	4.00%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1384	27	44	39	25	34	13	29	15	22	20	25	21	4	24	49	37	30	39	41	33	39	34	38	41	44	21	35	28	36	42	45	33	40	38	37	35	41	19	30	11	11	29	21	4	14	9	16	8	14					
		2.60%	1.67%	4.13%	2.6%	2.67%	2.98%	1.30%	3.32%	1.56%	2.18%	1.85%	2.17%	2.80%	1.75%	3.23%	3.93%	2.97%	2.44%	2.64%	2.99%	2.25%	2.40%	2.56%	2.32%	2.89%	3.03%	1.83%	3.00%	2.01%	2.45%	2.8%	3.08%	2.66%	2.80%	3.49%	2.69%	2.23%	3.82%	1.40%	3.12%	1.30%	2.72%	3.03%	3.34%	3.00%	2.92%	4.09%	1.84%	4.67%	2.07%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3373	128	83	122	81	103	90	70	78	86	87	70	33	14	41	77	64	83	92	118	78	77	107	111	103	108	75	64	74	103	108	76	51	83	63	93	143	34	85	59	43	18	32	19	1	6	6	15	6	12					
		6.35%	7.95%	7.80%	8.13%	8.67%	9.03%	9.02%	8.01%	8.11%	8.54%	8.07%	6.09%	4.40%	6.14%	5.52%	6.18%	5.14%	6.77%	6.22%	8.63%	5.32%	4.75%	8.08%	6.80%	7.27%	7.45%	6.53%	5.49%	5.31%	7.03%	7.2%	5.21%	4.12%	5.81%	5.79%	6.76%	9.14%	3.16%	6.29%	6.15%	5.08%	4.46%	3.34%	3.02%	0.75%	1.25%	2.72%	1.73%	3.50%	1.78%					
22	"5. ""За Русь Святую"""	483	16	12	16	4	9	7	5	7	9	12	15	10	2	8	13	11	8	12	9	21	10	11	15	8	11	10	9	9	12	16	12	6	5	9	10	16	5	17	10	12	2	12	6	2	1	5	17	2	17					
		0.91%	0.99%	1.12%	1.06%	0.42%	0.78%	0.70%	0.57%	0.72%	0.89%	1.11%	1.30%	1.33%	0.87%	1.07%	1.04%	0.88%	0.65%	0.81%	0.65%	1.43%	0.61%	0.83%	0.91%	0.56%	0.75%	0.87%	0.77%	0.64%	0.81%	1.06%	0.82%	0.48%	0.35%	0.82%	0.72%	1.02%	0.46%	1.25%	1.04%	1.41%	0.49%	1.25%	0.95%	1.50%	0.20%	2.27%	1.96%	1.16%	2.52%					
23	"6. ""Объединенная Российская партия ""Русь"""	126	4	6	3	0	2	1	1	1	0	1	1	4	1	3	2	1	3	1	3	6	6	1	1	1	5	0	2	4	3	2	3	6	1	7	7	3	6	2	1	5	2	2	2	1	0	1	0	0	8					
		0.23%	0.24%	0.56%	0.2%	0.0%	0.17%	0.10%	0.11%	0.10%	0.0%	0.09%	0.08%	0.53%	0.43%	0.40%	0.16%	0.08%	0.24%	0.06%	0.21%	0.40%	0.37%	0.07%	0.06%	0.07%	0.34%	0.0%	0.17%	0.28%	0.20%	0.13%	0.20%	0.48%	0.07%	0.64%	0.50%	0.19%	0.55%	0.14%	0.10%	0.59%	0.49%	0.20%	0.31%	0.75%	0.0%	0.45%	0.0%	0.0%	1.18%					
24	"7. ""Новый курс - Автомобильная Россия"""	622	16	12	20	11	15	12	12	15	11	16	23	7	7	8	16	9	15	10	13	17	25	26	16	16	11	16	17	11	21	12	12	17	12	8	23	17	9	20	7	10	4	7	8	1	3	2	8	2	16					
		1.17%	0.99%	1.12%	1.33%	1.17%	1.31%	1.20%	1.37%	1.56%	1.09%	1.48%	2.00%	0.93%	3.07%	1.07%	1.28%	0.72%	1.22%	0.67%	0.95%	1.16%	1.54%	1.96%	0.98%	1.13%	0.75%	1.39%	1.46%	0.78%	1.43%	0.8%	0.82%	1.37%	0.84%	0.73%	1.67%	1.08%	0.83%	1.48%	0.72%	1.18%	0.99%	0.73%	1.27%	0.75%	0.62%	0.90%	0.92%	1.16%	2.37%					
25	"8. ""Народно-республиканская партия России"""	36	2	0	0	0	0	0	1	0	2	1	1	2	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0	1	1	2	4	0	0	1	4	0	1	0	1	0	1	2	0	1	0	0	1	0	2					
		0.06%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.19%	0.09%	0.08%	0.26%	0.0%	0.0%	0.0%	0.16%	0.08%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.08%	0.0%	0.07%	0.06%	0.13%	0.27%	0.0%	0.0%	0.09%	0.29%	0.0%	0.09%	0.0%	0.10%	0.0%	0.24%	0.20%	0.0%	0.75%	0.0%	0.0%	0.11%	0.0%	0.29%					
26	"9. ""Российская экологическая партия ""Зеленые"""	251	7	5	7	5	3	10	4	5	4	5	4	5	0	9	5	7	6	6	13	12	6	4	5	2	7	3	7	7	6	5	5	6	6	10	9	5	6	6	4	0	0	0	6	0	2	0	3	0	9					
		0.47%	0.43%	0.46%	0.46%	0.53%	0.26%	1.00%	0.45%	0.52%	0.39%	0.46%	0.34%	0.66%	0.0%	1.21%	0.40%	0.56%	0.48%	0.40%	0.95%	0.81%	0.37%	0.30%	0.30%	0.14%	0.48%	0.26%	0.60%	0.50%	0.40%	0.33%	0.34%	0.48%	0.42%	0.91%	0.65%	0.31%	0.55%	0.44%	0.41%	0.0%	0.0%	0.0%	0.95%	0.0%	0.41%	0.0%	0.34%	0.0%	1.33%					
27	"10. ""Аграрная партия России"""	1342	34	34	41	22	29	23	23	25	16	14	24	15	7	23	33	36	32	45	44	28	40	40	39	31	35	18	31	25	29	36	48	35	43	26	23	28	25	53	27	20	14	13	6	9	28	6	51	6	9					
		2.52%	2.11%	3.19%	2.73%	2.35%	2.54%	2.30%	2.63%	2.60%	1.58%	1.29%	2.08%	2.00%	3.07%	3.09%	2.65%	2.89%	2.61%	3.04%	3.21%	1.91%	2.46%	3.02%	2.38%	2.19%	2.41%	1.56%	2.66%	1.79%	1.97%	2.4%	3.29%	2.82%	3.01%	2.39%	1.67%	1.79%	2.32%	3.92%	2.81%	2.36%	3.47%	1.35%	0.95%	6.76%	5.85%	2.72%	5.89%	3.50%	1.33%					
28	"11. ""Истинные патриоты России"""	44	0	0	0	0	2	1	0	0	0	0	0	1	1	2	0	3	0	3	0	1	1	0	1	1	0	0	0	0	1	0	1	2	0	0	11	0	0	0	0	4	1	0	3	0	1	0	0	0	3					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.17%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.43%	0.26%	0.0%	0.24%	0.0%	0.20%	0.0%	0.06%	0.06%	0.0%	0.06%	0.07%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.06%	0.16%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.47%	0.24%	0.0%	0.47%	0.0%	0.20%	0.0%	0.0%	0.0%	0.44%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	735	22	12	23	13	12	21	13	0	10	13	13	7	4	10	15	15	20	19	17	14	19	24	24	25	19	25	16	16	11	10	15	18	9	20	18	18	24	27	21	10	5	9	10	1	10	6	51	0	1					
		1.38%	1.36%	1.12%	1.53%	1.39%	1.05%	2.10%	1.48%	0.0%	0.99%	1.20%	1.13%	0.93%	1.75%	1.34%	1.20%	1.20%	1.63%	1.28%	1.24%	0.95%	1.17%	1.81%	1.47%	1.76%	1.31%	2.17%	1.37%	1.14%	0.75%	0.66%	1.02%	1.45%	0.63%	1.83%	1.31%	1.15%	2.23%	1.99%	2.18%	1.18%	1.24%	0.94%	1.59%	0.75%	2.09%	2.72%	5.89%	0.0%	0.14%					
30	"13. ""Демократическая партия России"""	115	2	0	1	2	2	1	1	8	2	4	3	0	3	0	1	2	2	0	1	4	3	6	5	1	2	3	3	4	1	3	4	2	1	2	1	1	5	2	2	2	2	5	0	1	2	2	4	1	6					
		0.21%	0.12%	0.0%	0.06%	0.21%	0.17%	0.10%	0.11%	0.83%	0.19%	0.37%	0.26%	0.0%	1.31%	0.0%	0.08%	0.16%	0.16%	0.0%	0.07%	0.27%	0.18%	0.45%	0.30%	0.07%	0.13%	0.26%	0.25%	0.28%	0.06%	0.2%	0.27%	0.16%	0.07%	0.18%	0.07%	0.06%	0.46%	0.14%	0.20%	0.23%	0.49%	0.52%	0.0%	0.75%	0.41%	0.90%	0.46%	0.58%	0.89%					
31	"14. ""Великая Россия - Евразийский Союз"""	85	2	0	0	4	2	2	1	0	1	1	1	1	1	1	2	5	3	0	1	4	1	0	1	7	2	0	2	2	5	3	1	0	2	3	0	1	4	0	6	1	2	0	0	0	2	2	4	0	2					
		0.16%	0.12%	0.0%	0.0%	0.42%	0.17%	0.20%	0.11%	0.0%	0.09%	0.09%	0.08%	0.13%	0.43%	0.13%	0.16%	0.40%	0.24%	0.0%	0.07%	0.27%	0.06%	0.0%	0.06%	0.49%	0.13%	0.0%	0.17%	0.14%	0.34%	0.2%	0.06%	0.0%	0.14%	0.27%	0.0%	0.06%	0.37%	0.0%	0.62%	0.11%	0.49%	0.0%	0.0%	0.0%	0.41%	0.90%	0.46%	0.0%	0.29%					
32	"15. ""Партия СЛОН"""	227	2	4	3	2	3	5	4	4	4	6	3	5	0	1	2	2	7	8	8	7	6	10	14	24	3	5	6	8	1	2	4	3	4	3	17	3	2	4	1	6	1	1	0	0	4	0	0	1	14					
		0.42%	0.12%	0.37%	0.2%	0.21%	0.26%	0.50%	0.45%	0.41%	0.39%	0.55%	0.26%	0.66%	0.0%	0.13%	0.16%	0.16%	0.57%	0.54%	0.58%	0.47%	0.37%	0.75%	0.85%	1.69%	0.20%	0.43%	0.51%	0.57%	0.06%	0.13%	0.27%	0.24%	0.28%	0.27%	1.23%	0.19%	0.18%	0.29%	0.10%	0.70%	0.24%	0.10%	0.0%	0.0%	0.83%	0.0%	0.0%	0.58%	2.07%					
33	"16. ""Родина"" (народно-патриотический союз)"""	7628	330	163	263	143	186	172	114	134	143	164	162	91	41	86	167	199	144	260	199	239	243	187	285	189	208	148	167	205	230	216	174	199	189	153	197	231	150	186	122	134	47	93	81	7	57	30	58	29	13					
		14.37%	20.50%	15.31%	17.53%	15.31%	16.31%	17.25%	13.05%	13.94%	14.20%	15.22%	14.09%	12.14%	17.98%	11.59%	13.42%	16.00%	11.75%	17.60%	14.55%	16.31%	15.0%	14.13%	17.46%	13.35%	14.35%	12.90%	14.34%	14.71%	15.69%	14.4%	11.93%	16.08%	13.24%	14.07%	14.33%	14.76%	13.97%	13.76%	12.72%	15.83%	11.66%	9.72%	12.89%	5.26%	11.92%	13.63%	6.70%	16.95%	1.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	85	2	3	0	0	2	0	1	0	1	4	3	0	1	1	2	2	2	1	2	2	1	2	2	1	1	2	4	3	2	1	3	0	2	2	1	4	3	0	2	0	0	0	5	3	3	1	2	1	5					
		0.16%	0.12%	0.28%	0.0%	0.0%	0.17%	0.0%	0.11%	0.0%	0.09%	0.37%	0.26%	0.0%	0.43%	0.13%	0.16%	0.16%	0.16%	0.06%	0.14%	0.13%	0.06%	0.15%	0.12%	0.07%	0.06%	0.17%	0.34%	0.21%	0.13%	0.06%	0.20%	0.0%	0.14%	0.18%	0.07%	0.25%	0.27%	0.0%	0.20%	0.0%	0.0%	0.0%	0.79%	2.25%	0.62%	0.45%	0.23%	0.58%	0.74%					
35	"18. ""ЛДПР"""	5965	134	100	129	68	73	78	62	97	90	114	127	91	28	68	148	155	147	156	116	158	181	130	143	127	144	126	122	177	182	179	206	176	180	116	181	183	151	107	94	134	50	146	106	13	62	28	151	12	219					
		11.24%	8.32%	9.39%	8.6%	7.28%	6.40%	7.82%	7.10%	10.09%	8.93%	10.58%	11.05%	12.14%	12.28%	9.16%	11.89%	12.46%	12.0%	10.56%	8.48%	10.78%	11.17%	9.82%	8.76%	8.97%	9.93%	10.98%	10.48%	12.70%	12.42%	11.93%	14.12%	14.22%	12.61%	10.67%	13.17%	11.70%	14.07%	7.92%	9.80%	15.83%	12.40%	15.27%	16.87%	9.77%	12.97%	12.72%	17.45%	7.01%	32.49%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	779	19	12	15	16	11	9	9	13	21	16	16	19	3	12	23	21	13	30	27	14	28	15	24	19	14	10	16	14	29	24	19	20	15	16	17	20	22	23	29	10	5	23	12	1	5	1	17	3	9					
		1.46%	1.18%	1.12%	1.0%	1.71%	0.96%	0.90%	1.03%	1.35%	2.08%	1.48%	1.39%	2.53%	1.31%	1.61%	1.84%	1.68%	1.06%	2.03%	1.97%	0.95%	1.72%	1.13%	1.47%	1.34%	0.96%	0.87%	1.37%	1.00%	1.97%	1.6%	1.30%	1.61%	1.05%	1.47%	1.23%	1.27%	2.05%	1.70%	3.02%	1.18%	1.24%	2.40%	1.91%	0.75%	1.04%	0.45%	1.96%	1.75%	1.33%					
37	"20. ""Политическая партия ""Единая Россия"""	15799	393	295	428	302	343	298	257	287	282	323	367	227	65	252	391	370	399	404	398	446	493	372	476	427	425	372	323	410	399	440	471	353	445	299	388	470	293	458	301	272	133	385	214	58	136	76	272	46	65					
		29.77%	24.42%	27.72%	28.53%	32.33%	30.08%	29.88%	29.43%	29.86%	28.00%	29.99%	31.94%	30.30%	28.50%	33.96%	31.43%	29.76%	32.57%	27.35%	29.11%	30.44%	30.43%	28.11%	29.16%	30.17%	29.33%	32.43%	27.74%	29.43%	27.23%	29.33%	32.30%	28.53%	31.18%	27.50%	28.23%	30.05%	27.30%	33.90%	31.38%	32.15%	33.00%	40.27%	34.07%	43.60%	28.45%	34.54%	31.44%	26.90%	9.64%					
38	"21. ""Российская Конституционно-демократическая партия"""	64	2	3	1	0	1	0	0	0	1	0	2	0	0	1	3	2	3	1	5	0	2	1	2	0	3	0	0	3	2	2	0	3	2	1	4	0	1	0	0	0	0	0	2	1	1	1	1	0	7					
		0.12%	0.12%	0.28%	0.06%	0.0%	0.08%	0.0%	0.0%	0.0%	0.09%	0.0%	0.17%	0.0%	0.0%	0.13%	0.24%	0.16%	0.24%	0.06%	0.36%	0.0%	0.12%	0.07%	0.12%	0.0%	0.20%	0.0%	0.0%	0.21%	0.13%	0.13%	0.0%	0.24%	0.14%	0.09%	0.29%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.75%	0.20%	0.45%	0.11%	0.0%	1.03%					
39	"22. ""Развитие предпринимательства"""	143	7	2	6	2	7	2	4	2	3	2	2	2	1	0	3	4	2	3	5	3	4	3	4	6	3	2	6	0	3	0	3	4	3	2	9	6	1	11	3	1	0	4	0	0	1	0	2	0	0					
		0.26%	0.43%	0.18%	0.4%	0.21%	0.61%	0.20%	0.45%	0.20%	0.29%	0.18%	0.17%	0.26%	0.43%	0.0%	0.24%	0.32%	0.16%	0.20%	0.36%	0.20%	0.24%	0.22%	0.24%	0.42%	0.20%	0.17%	0.51%	0.0%	0.20%	0.0%	0.20%	0.32%	0.21%	0.18%	0.65%	0.38%	0.09%	0.81%	0.31%	0.11%	0.0%	0.41%	0.0%	0.0%	0.20%	0.0%	0.23%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6712	270	142	215	95	145	126	129	140	147	109	129	94	19	92	174	161	172	195	148	195	236	178	231	179	182	133	170	205	191	214	169	175	202	147	137	152	133	153	117	73	65	84	54	20	63	17	82	38	15					
		12.64%	16.78%	13.34%	14.33%	10.17%	12.71%	12.63%	14.77%	14.56%	14.59%	10.12%	11.22%	12.55%	8.33%	12.39%	13.98%	12.95%	14.04%	13.20%	10.82%	13.31%	14.56%	13.45%	14.15%	12.65%	12.56%	11.59%	14.60%	14.71%	13.03%	14.26%	11.59%	14.14%	14.15%	13.52%	9.97%	9.71%	12.39%	11.32%	12.20%	8.62%	16.12%	8.78%	8.59%	15.03%	13.17%	7.72%	9.47%	22.22%	2.22%					
																																																								
41	Против всех	3581	90	63	79	70	72	62	57	68	88	76	64	47	9	45	68	61	68	100	112	89	111	73	84	96	108	78	68	84	103	93	110	66	114	83	99	111	99	97	61	46	20	55	49	6	36	10	71	8	154					
		6.74%	5.59%	5.92%	5.26%	7.49%	6.31%	6.21%	6.52%	7.07%	8.73%	7.05%	5.57%	6.27%	3.94%	6.06%	5.46%	4.90%	5.55%	6.77%	8.19%	6.07%	6.85%	5.51%	5.14%	6.78%	7.45%	6.80%	5.84%	6.03%	7.03%	6.2%	7.54%	5.33%	7.98%	7.63%	7.20%	7.09%	9.22%	7.17%	6.36%	5.43%	4.96%	5.75%	7.80%	4.51%	7.53%	4.54%	8.20%	4.67%	22.84%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
