Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Сунтарская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	338	6	14	17	4	11	2	38	1	16	15	1	9	21	13	30	9	12	0	8	0	11	4	10	5	0	15	12	20	13	1	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	159	2	2	9	5	4	3	10	4	7	5	2	15	11	14	9	6	7	0	3	1	4	5	4	1	4	3	8	5	2	2	2					
14	Число погашенных открепительных удостоверений	86	2	0	0	1	4	1	0	3	4	0	2	2	3	2	0	1	0	4	5	1	2	6	0	5	5	4	8	0	7	9	5					
15	Число открепительных удостоверений выданных ТИК	9	0	0	0	0	0	0	1	1	1	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	434	16	5	11	8	16	5	44	9	22	16	10	17	19	12	24	17	7	8	12	6	20	11	10	12	11	12	36	14	8	1	15					
		4.13%	4.38%	4.23%	2.70%	4.79%	3.74%	6.02%	4.46%	5.20%	5.55%	7.27%	6.17%	4.48%	3.07%	2.59%	3.47%	3.78%	1.4%	8.69%	5.63%	5.08%	4.29%	15.94%	4.20%	5.45%	3.76%	3.94%	5.04%	4.57%	1.99%	1.53%	3.73%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2221	50	32	104	7	81	10	113	24	71	41	9	123	158	138	178	133	165	6	16	15	97	14	60	44	45	55	160	72	123	7	70					
		21.15%	13.69%	27.11%	25.55%	4.19%	18.96%	12.04%	11.47%	13.87%	17.92%	18.63%	5.55%	32.45%	25.56%	29.87%	25.79%	29.62%	33.0%	6.52%	7.51%	12.71%	20.81%	20.28%	25.21%	20.0%	15.41%	18.09%	22.44%	23.52%	30.67%	10.76%	17.41%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	188	6	0	8	1	4	1	18	1	9	4	5	10	14	9	8	13	14	5	5	0	6	0	2	4	4	4	9	5	7	4	8					
		1.79%	1.64%	0.0%	1.96%	0.59%	0.93%	1.20%	1.82%	0.57%	2.27%	1.81%	3.08%	2.63%	2.26%	1.94%	1.15%	2.89%	2.8%	5.43%	2.34%	0.0%	1.28%	0.0%	0.84%	1.81%	1.36%	1.31%	1.26%	1.63%	1.74%	6.15%	1.99%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	60	0	1	1	1	2	2	8	2	5	1	2	0	5	1	6	4	4	3	0	0	2	0	0	0	3	2	1	1	0	1	2					
		0.57%	0.0%	0.84%	0.24%	0.59%	0.46%	2.40%	0.81%	1.15%	1.26%	0.45%	1.23%	0.0%	0.80%	0.21%	0.86%	0.89%	0.8%	3.26%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	1.02%	0.65%	0.14%	0.32%	0.0%	1.53%	0.49%					
22	"5. ""За Русь Святую"""	12	2	0	0	0	2	0	3	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.11%	0.54%	0.0%	0.0%	0.0%	0.46%	0.0%	0.30%	0.0%	0.0%	0.0%	0.61%	0.0%	0.16%	0.0%	0.14%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	9	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0					
		0.08%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.25%	0.45%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.32%	0.14%	0.32%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	0	0	0	1	0	1	4	0	0	0	0	3	4	2	2	0	3	0	0	2	2	0	1	0	0	0	2	0	1	0	2					
		0.28%	0.0%	0.0%	0.0%	0.59%	0.0%	1.20%	0.40%	0.0%	0.0%	0.0%	0.0%	0.79%	0.64%	0.43%	0.28%	0.0%	0.6%	0.0%	0.0%	1.69%	0.42%	0.0%	0.42%	0.0%	0.0%	0.0%	0.28%	0.0%	0.24%	0.0%	0.49%					
25	"8. ""Народно-республиканская партия России"""	17	1	0	0	0	1	0	2	0	0	0	1	0	1	0	0	2	2	0	2	1	4	0	0	0	0	0	0	0	0	0	0					
		0.16%	0.27%	0.0%	0.0%	0.0%	0.23%	0.0%	0.20%	0.0%	0.0%	0.0%	0.61%	0.0%	0.16%	0.0%	0.0%	0.44%	0.4%	0.0%	0.93%	0.84%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	0	1	1	0	1	0	3	0	0	0	1	0	2	1	0	1	0	1	1	0	2	0	1	0	0	0	1	0	2	0	1					
		0.19%	0.0%	0.84%	0.24%	0.0%	0.23%	0.0%	0.30%	0.0%	0.0%	0.0%	0.61%	0.0%	0.32%	0.21%	0.0%	0.22%	0.0%	1.08%	0.46%	0.0%	0.42%	0.0%	0.42%	0.0%	0.0%	0.0%	0.14%	0.0%	0.49%	0.0%	0.24%					
27	"10. ""Аграрная партия России"""	142	8	2	3	1	3	0	18	3	4	0	1	3	9	10	11	9	4	1	3	0	9	1	2	1	6	6	10	5	3	0	6					
		1.35%	2.19%	1.69%	0.73%	0.59%	0.70%	0.0%	1.82%	1.73%	1.01%	0.0%	0.61%	0.79%	1.45%	2.16%	1.59%	2.00%	0.8%	1.08%	1.40%	0.0%	1.93%	1.44%	0.84%	0.45%	2.05%	1.97%	1.40%	1.63%	0.74%	0.0%	1.49%					
28	"11. ""Истинные патриоты России"""	12	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.26%	0.16%	0.43%	0.14%	0.22%	0.2%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	55	1	0	3	0	1	0	9	2	2	2	0	3	5	0	2	1	3	0	2	0	0	0	0	1	1	3	5	4	5	0	0					
		0.52%	0.27%	0.0%	0.73%	0.0%	0.23%	0.0%	0.91%	1.15%	0.50%	0.90%	0.0%	0.79%	0.80%	0.0%	0.28%	0.22%	0.6%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.45%	0.34%	0.98%	0.70%	1.30%	1.24%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	24	2	0	1	0	1	0	4	0	0	0	0	2	0	0	0	1	1	0	2	0	1	0	0	1	1	3	1	0	0	1	2					
		0.22%	0.54%	0.0%	0.24%	0.0%	0.23%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.22%	0.2%	0.0%	0.93%	0.0%	0.21%	0.0%	0.0%	0.45%	0.34%	0.98%	0.14%	0.0%	0.0%	1.53%	0.49%					
31	"14. ""Великая Россия - Евразийский Союз"""	123	8	0	2	0	3	0	13	0	1	2	0	6	9	14	15	10	7	0	2	0	4	0	0	1	3	8	3	4	7	0	1					
		1.17%	2.19%	0.0%	0.49%	0.0%	0.70%	0.0%	1.31%	0.0%	0.25%	0.90%	0.0%	1.58%	1.45%	3.03%	2.17%	2.22%	1.4%	0.0%	0.93%	0.0%	0.85%	0.0%	0.0%	0.45%	1.02%	2.63%	0.42%	1.30%	1.74%	0.0%	0.24%					
32	"15. ""Партия СЛОН"""	12	2	0	0	0	0	0	1	0	1	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0					
		0.11%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.25%	0.45%	0.0%	0.0%	0.32%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.44%	0.0%	0.0%	0.34%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1173	22	11	72	6	22	5	159	31	58	19	22	50	80	37	91	32	39	10	31	28	91	3	17	25	12	36	68	29	20	24	23					
		11.17%	6.02%	9.32%	17.69%	3.59%	5.15%	6.02%	16.14%	17.91%	14.64%	8.63%	13.58%	13.19%	12.94%	8.00%	13.18%	7.12%	7.8%	10.86%	14.55%	23.72%	19.52%	4.34%	7.14%	11.36%	4.10%	11.84%	9.53%	9.47%	4.98%	36.92%	5.72%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	3	2	3	0	1	2	6	1	0	1	0	2	2	1	2	3	1	1	1	0	2	0	1	0	1	2	2	2	1	0	2					
		0.42%	0.82%	1.69%	0.73%	0.0%	0.23%	2.40%	0.60%	0.57%	0.0%	0.45%	0.0%	0.52%	0.32%	0.21%	0.28%	0.66%	0.2%	1.08%	0.46%	0.0%	0.42%	0.0%	0.42%	0.0%	0.34%	0.65%	0.28%	0.65%	0.24%	0.0%	0.49%					
35	"18. ""ЛДПР"""	170	10	2	3	1	11	3	12	1	5	2	18	4	3	3	4	7	8	7	3	4	5	0	4	6	2	2	20	6	5	2	7					
		1.61%	2.73%	1.69%	0.73%	0.59%	2.57%	3.61%	1.21%	0.57%	1.26%	0.90%	11.11%	1.05%	0.48%	0.64%	0.57%	1.55%	1.6%	7.60%	1.40%	3.38%	1.07%	0.0%	1.68%	2.72%	0.68%	0.65%	2.80%	1.96%	1.24%	3.07%	1.74%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	341	7	2	3	0	14	1	37	10	7	6	11	12	29	26	31	19	19	2	7	3	10	0	2	17	7	8	23	3	17	1	7					
		3.24%	1.91%	1.69%	0.73%	0.0%	3.27%	1.20%	3.75%	5.78%	1.76%	2.72%	6.79%	3.16%	4.69%	5.62%	4.49%	4.23%	3.8%	2.17%	3.28%	2.54%	2.14%	0.0%	0.84%	7.72%	2.39%	2.63%	3.22%	0.98%	4.23%	1.53%	1.74%					
37	"20. ""Политическая партия ""Единая Россия"""	3818	116	43	138	125	166	44	348	58	148	99	46	97	185	154	213	139	158	41	82	42	139	32	120	67	163	129	287	99	132	18	190					
		36.36%	31.78%	36.44%	33.90%	74.85%	38.87%	53.01%	35.32%	33.52%	37.37%	44.99%	28.39%	25.59%	29.93%	33.33%	30.86%	30.95%	31.6%	44.56%	38.49%	35.59%	29.82%	46.37%	50.42%	30.45%	55.82%	42.43%	40.25%	32.35%	32.91%	27.69%	47.26%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	1	0	0	0	1	0	5	2	2	0	1	1	1	1	0	1	1	0	2	1	0	1	0	0	2	0	0	0	1	0	1					
		0.23%	0.27%	0.0%	0.0%	0.0%	0.23%	0.0%	0.50%	1.15%	0.50%	0.0%	0.61%	0.26%	0.16%	0.21%	0.0%	0.22%	0.2%	0.0%	0.93%	0.84%	0.0%	1.44%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.24%	0.0%	0.24%					
39	"22. ""Развитие предпринимательства"""	21	1	0	0	0	2	0	1	1	2	2	0	1	3	3	0	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0					
		0.2%	0.27%	0.0%	0.0%	0.0%	0.46%	0.0%	0.10%	0.57%	0.50%	0.90%	0.0%	0.26%	0.48%	0.64%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.42%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1117	84	13	36	12	31	6	132	22	45	13	20	30	65	36	69	38	50	6	33	12	60	3	12	36	23	19	54	48	57	2	50					
		10.63%	23.01%	11.01%	8.84%	7.18%	7.25%	7.22%	13.40%	12.71%	11.36%	5.90%	12.34%	7.91%	10.51%	7.79%	10.0%	8.46%	10.0%	6.52%	15.49%	10.16%	12.87%	4.34%	5.04%	16.36%	7.87%	6.25%	7.57%	15.68%	14.21%	3.07%	12.43%					
																																						
41	Против всех	248	20	3	7	2	9	2	33	5	9	7	12	11	12	8	22	9	9	0	6	4	6	2	2	1	1	6	15	8	6	1	10					
		2.36%	5.47%	2.54%	1.71%	1.19%	2.10%	2.40%	3.35%	2.89%	2.27%	3.18%	7.40%	2.90%	1.94%	1.73%	3.18%	2.00%	1.8%	0.0%	2.81%	3.38%	1.28%	2.89%	0.84%	0.45%	0.34%	1.97%	2.10%	2.61%	1.49%	1.53%	2.48%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
