Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Марьяновская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9724	490	560	467	513	679	816	90	47	135	71	31	159	408	255	89	138	73	668	172	198	224	101	353	58	37	136	95	380	299	117	83	462	204	434	151	113	281	137					
		68.25%	64.73%	63.56%	63.36%	58.83%	70.44%	69.68%	80.36%	90.38%	60.81%	60.17%	49.21%	71.95%	65.91%	66.41%	80.18%	63.01%	83.91%	64.29%	78.18%	76.45%	90.32%	68.71%	71.75%	85.29%	66.07%	78.61%	63.33%	75.25%	66.44%	74.05%	76.15%	63.29%	73.91%	68.56%	82.97%	77.93%	60.95%	87.26%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	79	4	11	2	6	4	2	2	0	0	1	0	2	7	0	2	0	0	6	0	0	0	1	1	0	0	0	0	9	0	0	0	7	4	1	1	0	5	1					
		0.55%	0.53%	1.25%	0.27%	0.69%	0.41%	0.17%	1.79%	0.00%	0.00%	0.85%	0.00%	0.90%	1.13%	0.00%	1.80%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.68%	0.20%	0.00%	0.00%	0.00%	0.00%	1.78%	0.00%	0.00%	0.00%	0.96%	1.45%	0.16%	0.55%	0.00%	1.08%	0.64%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
