7	Число избирательных бюллетеней в переносных ящиках для голосования	2201	46	166	26	6	35	70	102	37	58	140	57	54	52	45	20	8	40	68	134	171	17	55	56	12	68	52	24	26	30	44	40	90	42	47	16	42	40	44	85	36					
8	Число бюллетеней в стационарных ящиках для голосования	31230	1119	538	220	98	552	1332	1374	601	962	1224	294	1528	1537	149	661	145	2223	1455	888	839	202	51	478	304	488	1375	201	312	448	896	247	702	843	993	113	110	2172	1928	1217	411					
9	Число недействительных избирательных бюллетеней	89	12	8	2	1	0	0	9	16	0	0	3	5	4	0	0	1	0	2	0	4	0	0	0	0	2	4	0	2	0	0	1	0	0	0	1	0	0	12	0	0					
10	Число действительных избирательных бюллетеней	33342	1153	696	244	103	587	1402	1467	622	1020	1364	348	1577	1585	194	681	152	2263	1521	1022	1006	219	106	534	316	554	1423	225	336	478	940	286	792	885	1040	128	152	2212	1960	1302	447					
11	Число полученных открепительных  удостоверений	612	20	18	10	4	12	22	23	6	15	20	5	25	25	3	8	5	35	15	10	14	4	2	5	7	31	19	5	15	8	8	4	20	10	8	2	12	50	73	24	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	611	20	18	10	4	12	22	23	6	15	20	5	25	25	3	8	5	35	15	10	14	4	2	5	7	31	19	5	15	8	8	4	20	10	8	1	12	50	73	24	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	378	15	5	1	5	3	7	6	4	7	9	6	43	9	2	1	12	5	1	9	13	8	6	14	7	4	43	10	0	10	7	2	8	15	6	8	2	18	13	16	18					
14	Число неиспользованных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	26	1	0	0	0	1	0	2	2	0	0	1	0	3	0	1	0	3	1	2	1	0	0	0	2	1	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	119	11	4	1	0	3	10	3	3	12	5	0	15	2	0	4	1	5	0	4	5	1	0	0	0	4	7	3	2	1	2	0	2	0	1	1	1	3	2	1	0					
		0.36%	0.94%	0.57%	0.41%	0.00%	0.51%	0.71%	0.20%	0.47%	1.18%	0.37%	0.00%	0.95%	0.13%	0.00%	0.59%	0.65%	0.22%	0.00%	0.39%	0.50%	0.46%	0.00%	0.00%	0.00%	0.72%	0.49%	1.33%	0.59%	0.21%	0.21%	0.00%	0.25%	0.00%	0.10%	0.78%	0.66%	0.14%	0.10%	0.08%	0.00%					
19	Жириновский Владимир Вольфович	641	17	28	11	7	12	42	20	16	28	35	10	34	20	17	28	5	23	17	7	20	3	1	17	4	10	25	10	9	16	18	4	12	30	13	1	7	33	17	8	6					
		1.92%	1.46%	3.98%	4.47%	6.73%	2.04%	2.99%	1.36%	2.51%	2.75%	2.57%	2.85%	2.15%	1.26%	8.76%	4.11%	3.27%	1.02%	1.12%	0.68%	1.98%	1.37%	0.94%	3.18%	1.27%	1.80%	1.75%	4.44%	2.66%	3.35%	1.91%	1.39%	1.52%	3.39%	1.25%	0.78%	4.61%	1.49%	0.86%	0.61%	1.34%					
20	Зюганов Геннадий Андреевич	1767	69	38	16	7	18	89	57	25	52	93	16	86	124	23	36	8	130	112	64	35	7	12	31	21	21	86	26	7	26	27	9	18	56	29	5	4	132	118	22	12					
		5.29%	5.92%	5.40%	6.50%	6.73%	3.07%	6.35%	3.86%	3.92%	5.10%	6.82%	4.56%	5.44%	7.80%	11.86%	5.29%	5.23%	5.74%	7.35%	6.26%	3.47%	3.20%	11.32%	5.81%	6.65%	3.78%	6.03%	11.56%	2.07%	5.44%	2.87%	3.14%	2.27%	6.33%	2.79%	3.88%	2.63%	5.97%	5.98%	1.69%	2.68%					
21	Медведев Дмитрий Анатольевич	30815	1056	626	216	89	554	1261	1387	578	928	1231	322	1442	1439	154	613	138	2105	1392	947	946	208	93	486	291	519	1305	186	318	435	893	273	760	799	997	121	140	2044	1823	1271	429					
		92.17%	90.64%	88.92%	87.80%	85.58%	94.38%	89.94%	93.97%	90.60%	90.98%	90.25%	91.74%	91.15%	90.56%	79.38%	90.01%	90.20%	93.02%	91.40%	92.66%	93.66%	94.98%	87.74%	91.01%	92.09%	93.35%	91.45%	82.67%	94.08%	91.00%	95.00%	95.12%	95.96%	90.28%	95.87%	93.80%	92.11%	92.41%	92.44%	97.62%	95.97%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
