Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Рубцовская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	27	1	2	0	2	2	0	4	2	1	0	0	0	2	1	0	1	0	1	0	0	0	0	2	0	3	3					
14	Число погашенных открепительных удостоверений	126	1	9	0	5	4	5	13	11	2	10	7	3	4	7	0	6	9	2	2	2	3	2	6	6	4	3					
15	Число открепительных удостоверений выданных ТИК	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	195	2	8	4	4	9	3	14	11	7	7	10	7	4	16	4	13	4	9	5	2	5	3	9	18	6	11					
		1.54%	0.66%	0.98%	1.52%	0.82%	3.19%	0.84%	1.01%	1.46%	1.87%	1.14%	1.73%	2.38%	0.73%	2.69%	1.78%	2.71%	0.68%	1.67%	0.96%	0.90%	1.71%	1.5%	1.46%	3.23%	1.44%	3.32%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	270	6	10	6	6	4	1	42	23	5	6	13	12	12	17	6	7	7	14	16	11	12	0	4	15	10	5					
		2.14%	1.98%	1.22%	2.29%	1.24%	1.41%	0.28%	3.04%	3.06%	1.33%	0.98%	2.24%	4.08%	2.20%	2.86%	2.67%	1.46%	1.20%	2.60%	3.07%	5.0%	4.12%	0.0%	0.65%	2.69%	2.40%	1.51%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	227	4	14	1	10	8	11	15	11	7	17	8	1	7	17	1	8	11	20	10	7	1	6	7	7	7	11					
		1.80%	1.32%	1.71%	0.38%	2.07%	2.83%	3.08%	1.08%	1.46%	1.87%	2.78%	1.38%	0.34%	1.28%	2.86%	0.44%	1.67%	1.89%	3.71%	1.92%	3.18%	0.34%	3.0%	1.13%	1.25%	1.68%	3.32%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	202	7	15	0	8	4	4	37	6	3	5	6	4	5	10	6	3	6	4	12	6	12	2	14	13	6	4					
		1.60%	2.31%	1.84%	0.0%	1.65%	1.41%	1.12%	2.68%	0.8%	0.80%	0.81%	1.03%	1.36%	0.91%	1.68%	2.67%	0.62%	1.03%	0.74%	2.30%	2.72%	4.12%	1.0%	2.27%	2.33%	1.44%	1.20%					
22	"5. ""За Русь Святую"""	30	1	3	0	3	1	2	0	4	2	2	0	0	2	0	3	1	2	1	0	0	3	0	0	0	0	0					
		0.23%	0.33%	0.36%	0.0%	0.62%	0.35%	0.56%	0.0%	0.53%	0.53%	0.32%	0.0%	0.0%	0.36%	0.0%	1.33%	0.20%	0.34%	0.18%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	2	0	0	1	0	1	0	0	1	1	1	1	1	2	0	2	1	1	2	1	3	0	1	0	1	0					
		0.18%	0.66%	0.0%	0.0%	0.20%	0.0%	0.28%	0.0%	0.0%	0.26%	0.16%	0.17%	0.34%	0.18%	0.33%	0.0%	0.41%	0.17%	0.18%	0.38%	0.45%	1.03%	0.0%	0.16%	0.0%	0.24%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	28	0	2	0	4	1	2	3	3	3	0	2	0	0	0	0	0	1	1	0	0	0	0	2	2	2	0					
		0.22%	0.0%	0.24%	0.0%	0.82%	0.35%	0.56%	0.21%	0.4%	0.80%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.18%	0.0%	0.0%	0.0%	0.0%	0.32%	0.35%	0.48%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	0	0	0	4	0	2	0	0	3	1	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	1					
		0.12%	0.0%	0.0%	0.0%	0.82%	0.0%	0.56%	0.0%	0.0%	0.80%	0.16%	0.17%	0.0%	0.0%	0.0%	0.44%	0.0%	0.17%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.30%					
26	"9. ""Российская экологическая партия ""Зеленые"""	15	1	1	0	1	0	1	1	0	3	0	1	0	0	2	0	1	0	2	0	0	0	0	1	0	0	0					
		0.11%	0.33%	0.12%	0.0%	0.20%	0.0%	0.28%	0.07%	0.0%	0.80%	0.0%	0.17%	0.0%	0.0%	0.33%	0.0%	0.20%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1170	24	72	19	53	27	35	105	39	43	80	38	16	44	106	18	51	71	87	52	9	13	29	55	45	11	28					
		9.28%	7.92%	8.83%	7.25%	10.97%	9.57%	9.83%	7.61%	5.2%	11.49%	13.09%	6.57%	5.44%	8.07%	17.87%	8.03%	10.64%	12.22%	16.17%	10.0%	4.09%	4.46%	14.5%	8.94%	8.07%	2.65%	8.45%					
28	"11. ""Истинные патриоты России"""	13	2	0	0	0	0	0	3	0	0	1	0	0	1	0	1	0	0	1	2	0	1	0	0	0	1	0					
		0.10%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.16%	0.0%	0.0%	0.18%	0.0%	0.44%	0.0%	0.0%	0.18%	0.38%	0.0%	0.34%	0.0%	0.0%	0.0%	0.24%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	180	18	4	2	6	5	5	12	7	5	10	9	5	8	6	3	10	9	9	16	7	5	0	3	8	6	2					
		1.42%	5.94%	0.49%	0.76%	1.24%	1.77%	1.40%	0.87%	0.93%	1.33%	1.63%	1.55%	1.70%	1.46%	1.01%	1.33%	2.08%	1.54%	1.67%	3.07%	3.18%	1.71%	0.0%	0.48%	1.43%	1.44%	0.60%					
30	"13. ""Демократическая партия России"""	28	0	0	0	1	0	0	2	2	0	1	1	1	3	1	1	4	1	1	0	1	1	0	5	1	1	0					
		0.22%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.14%	0.26%	0.0%	0.16%	0.17%	0.34%	0.55%	0.16%	0.44%	0.83%	0.17%	0.18%	0.0%	0.45%	0.34%	0.0%	0.81%	0.17%	0.24%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	2	1	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.66%	0.12%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.26%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	0	0	0	1	2	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.14%	0.0%	0.0%	0.0%	0.17%	0.34%	0.18%	0.16%	0.44%	0.20%	0.17%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.17%	0.24%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	833	16	64	14	11	27	9	109	45	22	43	34	21	35	18	18	17	57	20	51	24	17	20	30	81	22	8					
		6.61%	5.28%	7.85%	5.34%	2.27%	9.57%	2.52%	7.91%	6.0%	5.88%	7.03%	5.88%	7.14%	6.42%	3.03%	8.03%	3.54%	9.81%	3.71%	9.80%	10.90%	5.84%	10.0%	4.87%	14.54%	5.30%	2.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	0	1	0	0	0	1	1	0	0	3	2	0	4	2	0	3	2	0	0	0	0	0	2	0	1	1					
		0.18%	0.0%	0.12%	0.0%	0.0%	0.0%	0.28%	0.07%	0.0%	0.0%	0.49%	0.34%	0.0%	0.73%	0.33%	0.0%	0.62%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.24%	0.30%					
35	"18. ""ЛДПР"""	1985	83	113	60	75	58	58	188	123	56	85	91	53	69	90	51	82	116	57	62	49	61	23	73	74	74	61					
		15.76%	27.39%	13.86%	22.90%	15.52%	20.56%	16.29%	13.64%	16.4%	14.97%	13.91%	15.74%	18.02%	12.66%	15.17%	22.76%	17.11%	19.96%	10.59%	11.92%	22.27%	20.96%	11.5%	11.86%	13.28%	17.83%	18.42%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	171	13	7	0	7	1	12	15	10	4	5	2	4	16	11	2	9	9	4	8	4	5	2	6	8	7	0					
		1.35%	4.29%	0.85%	0.0%	1.44%	0.35%	3.37%	1.08%	1.33%	1.06%	0.81%	0.34%	1.36%	2.93%	1.85%	0.89%	1.87%	1.54%	0.74%	1.53%	1.81%	1.71%	1.0%	0.97%	1.43%	1.68%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4394	67	270	78	170	68	97	511	258	116	182	256	113	183	191	77	188	195	190	151	63	107	64	267	167	200	165					
		34.88%	22.11%	33.12%	29.77%	35.19%	24.11%	27.24%	37.08%	34.4%	31.01%	29.78%	44.29%	38.43%	33.57%	32.20%	34.37%	39.24%	33.56%	35.31%	29.03%	28.63%	36.76%	32.0%	43.41%	29.98%	48.19%	49.84%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	2	1	1	0	0	0	2	0	2	1	0	0	0	3	0	1	0	1	0	2	0	0	0	0	0	0					
		0.12%	0.66%	0.12%	0.38%	0.0%	0.0%	0.0%	0.14%	0.0%	0.53%	0.16%	0.0%	0.0%	0.0%	0.50%	0.0%	0.20%	0.0%	0.18%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	41	2	2	0	0	3	1	8	2	0	4	2	0	3	1	1	0	2	1	1	1	0	0	1	1	2	3					
		0.32%	0.66%	0.24%	0.0%	0.0%	1.06%	0.28%	0.58%	0.26%	0.0%	0.65%	0.34%	0.0%	0.55%	0.16%	0.44%	0.0%	0.34%	0.18%	0.19%	0.45%	0.0%	0.0%	0.16%	0.17%	0.48%	0.90%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2247	45	193	71	88	60	94	276	180	67	121	75	45	102	76	23	68	77	94	107	30	35	46	112	98	41	23					
		17.84%	14.85%	23.68%	27.09%	18.21%	21.27%	26.40%	20.02%	24.0%	17.91%	19.80%	12.97%	15.30%	18.71%	12.81%	10.26%	14.19%	13.25%	17.47%	20.57%	13.63%	12.02%	23.0%	18.21%	17.59%	9.87%	6.94%					
																																	
41	Против всех	325	6	34	6	20	3	11	19	19	18	28	17	8	28	14	4	5	7	13	17	2	4	5	13	9	12	3					
		2.58%	1.98%	4.17%	2.29%	4.14%	1.06%	3.08%	1.37%	2.53%	4.81%	4.58%	2.94%	2.72%	5.13%	2.36%	1.78%	1.04%	1.20%	2.41%	3.26%	0.90%	1.37%	2.5%	2.11%	1.61%	2.89%	0.90%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
