Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Южнопортовый район																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №3228	УИК №3229	УИК №3230					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	875	45	45	40	40	50	50	40	45	40	40	40	40	40	40	35	40	40	40	35	45	45	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	639	38	40	36	23	42	42	30	44	27	30	27	22	30	21	15	25	30	16	23	36	42	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	861	34	36	55	100	25	44	39	53	29	19	117	18	25	31	66	25	24	19	12	11	44	3	21	11					
14	Число погашенных неиспользованных открепительных удостоверений	236	7	5	4	17	8	8	10	1	13	10	13	18	10	19	20	15	10	24	12	9	3	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	116	4	6	5	1	0	6	11	5	6	8	6	6	2	2	2	2	8	9	1	15	11	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	689	51	38	22	25	28	34	38	32	23	21	39	17	47	23	19	20	40	20	17	54	49	5	15	12					
		2.84%	3.71%	2.74%	1.99%	2.75%	3.33%	2.21%	2.93%	2.16%	2.82%	2.49%	3.44%	1.68%	4.59%	2.34%	2.92%	2.63%	3.76%	1.88%	2.94%	3.93%	3.20%	3.38%	2.81%	1.52%					
19	2.Всероссийская политическая партия «Гражданская Сила»	578	31	42	33	18	22	25	33	33	14	24	22	26	17	23	5	24	22	36	18	44	42	1	14	9					
		2.38%	2.25%	3.03%	2.99%	1.98%	2.62%	1.63%	2.54%	2.23%	1.71%	2.84%	1.94%	2.57%	1.66%	2.34%	0.77%	3.16%	2.07%	3.38%	3.11%	3.20%	2.75%	0.68%	2.62%	1.14%					
20	3.Политическая партия «Демократическая партия России»	47	2	2	2	11	2	1	2	0	3	1	0	0	2	2	1	0	2	2	2	3	4	1	2	0					
		0.19%	0.15%	0.14%	0.18%	1.21%	0.24%	0.07%	0.15%	0.00%	0.37%	0.12%	0.00%	0.00%	0.20%	0.20%	0.15%	0.00%	0.19%	0.19%	0.35%	0.22%	0.26%	0.68%	0.37%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3078	217	222	104	180	104	144	151	227	102	122	115	120	136	97	85	99	126	156	88	177	167	15	73	51					
		12.70%	15.78%	16.01%	9.42%	19.80%	12.38%	9.38%	11.64%	15.33%	12.48%	14.45%	10.14%	11.85%	13.28%	9.87%	13.08%	13.03%	11.83%	14.63%	15.20%	12.89%	10.92%	10.14%	13.67%	6.46%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	589	52	43	36	24	37	26	40	50	16	24	25	12	17	24	13	22	25	20	15	22	33	1	7	5					
		2.43%	3.78%	3.10%	3.26%	2.64%	4.40%	1.69%	3.08%	3.38%	1.96%	2.84%	2.20%	1.18%	1.66%	2.44%	2.00%	2.89%	2.35%	1.88%	2.59%	1.60%	2.16%	0.68%	1.31%	0.63%					
23	6.Политическая партия «Партия социальной справедливости»	108	6	7	7	2	4	5	4	0	5	4	3	6	5	6	4	5	8	5	2	4	10	1	1	4					
		0.45%	0.44%	0.50%	0.63%	0.22%	0.48%	0.33%	0.31%	0.00%	0.61%	0.47%	0.26%	0.59%	0.49%	0.61%	0.62%	0.66%	0.75%	0.47%	0.35%	0.29%	0.65%	0.68%	0.19%	0.51%					
24	7.Политическая партия «Либерально-демократическая партия России»	1793	80	113	120	48	79	95	90	139	48	73	69	83	73	105	48	52	91	51	51	106	104	17	29	29					
		7.40%	5.82%	8.15%	10.87%	5.28%	9.40%	6.19%	6.94%	9.39%	5.88%	8.65%	6.08%	8.19%	7.13%	10.68%	7.38%	6.84%	8.54%	4.78%	8.81%	7.72%	6.80%	11.49%	5.43%	3.68%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1948	126	129	69	84	88	91	86	115	57	74	83	90	102	73	53	72	82	80	46	115	148	8	48	29					
		8.04%	9.16%	9.30%	6.25%	9.24%	10.48%	5.93%	6.63%	7.77%	6.98%	8.77%	7.32%	8.88%	9.96%	7.43%	8.15%	9.47%	7.70%	7.50%	7.94%	8.38%	9.68%	5.41%	8.99%	3.68%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	337	21	22	10	21	20	4	17	20	14	5	10	20	11	16	10	10	17	10	16	18	22	8	11	4					
		1.39%	1.53%	1.59%	0.91%	2.31%	2.38%	0.26%	1.31%	1.35%	1.71%	0.59%	0.88%	1.97%	1.07%	1.63%	1.54%	1.32%	1.60%	0.94%	2.76%	1.31%	1.44%	5.41%	2.06%	0.51%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13588	683	660	624	429	392	1042	743	812	479	423	692	594	565	563	366	378	585	635	294	767	839	85	305	633					
		56.07%	49.67%	47.58%	56.52%	47.19%	46.67%	67.88%	57.29%	54.83%	58.63%	50.12%	61.02%	58.64%	55.18%	57.27%	56.31%	49.74%	54.93%	59.57%	50.78%	55.86%	54.87%	57.43%	57.12%	80.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1202	92	89	60	63	49	51	79	41	41	63	64	37	37	45	35	64	52	39	23	45	95	2	25	11					
		4.96%	6.69%	6.42%	5.43%	6.93%	5.83%	3.32%	6.09%	2.77%	5.02%	7.46%	5.64%	3.65%	3.61%	4.58%	5.38%	8.42%	4.88%	3.66%	3.97%	3.28%	6.21%	1.35%	4.68%	1.39%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
