Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Дмитриевского района																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	0	3	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	138	16	21	14	15	4	4	7	4	3	1	6	11	5	4	0	1	2	2	1	0	0	5	1	0	5	2	3	0	1	0					
		1.26%	1.45%	1.97%	1.17%	1.62%	0.89%	0.98%	2.77%	2.17%	1.53%	1.20%	1.52%	1.04%	1.44%	1.53%	0.00%	0.59%	0.90%	1.04%	0.64%	0.00%	0.00%	2.36%	0.73%	0.00%	2.24%	0.62%	0.75%	0.00%	0.60%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	46	5	6	6	1	4	0	1	0	0	0	1	4	1	4	2	0	2	4	1	0	0	0	0	0	1	1	2	0	0	0					
		0.42%	0.45%	0.56%	0.50%	0.11%	0.89%	0.00%	0.40%	0.00%	0.00%	0.00%	0.25%	0.38%	0.29%	1.53%	0.93%	0.00%	0.90%	2.07%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.31%	0.50%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	0	1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0					
		0.08%	0.00%	0.09%	0.08%	0.00%	0.22%	0.24%	0.00%	0.54%	0.00%	0.00%	0.00%	0.09%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.31%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1580	228	225	242	197	52	40	28	13	20	3	35	118	47	33	20	10	30	35	14	7	3	41	7	6	9	54	39	7	9	8					
		14.47%	20.60%	21.07%	20.25%	21.32%	11.56%	9.76%	11.07%	7.07%	10.20%	3.61%	8.86%	11.17%	13.54%	12.64%	9.30%	5.88%	13.45%	18.13%	8.97%	4.55%	5.26%	19.34%	5.11%	4.62%	4.04%	16.77%	9.80%	4.58%	5.42%	10.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	60	13	8	9	12	1	0	0	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0					
		0.55%	1.17%	0.75%	0.75%	1.30%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	1.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.25%	0.65%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	4	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	828	109	100	94	75	31	33	26	8	4	3	26	68	29	24	18	12	21	7	8	19	2	12	4	6	17	10	32	7	19	4					
		7.59%	9.85%	9.36%	7.87%	8.12%	6.89%	8.05%	10.28%	4.35%	2.04%	3.61%	6.58%	6.44%	8.36%	9.20%	8.37%	7.06%	9.42%	3.63%	5.13%	12.34%	3.51%	5.66%	2.92%	4.62%	7.62%	3.11%	8.04%	4.58%	11.45%	5.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	728	95	76	83	57	28	13	25	5	12	7	10	64	11	13	7	7	27	7	5	12	3	15	6	14	18	27	59	10	6	6					
		6.67%	8.58%	7.12%	6.95%	6.17%	6.22%	3.17%	9.88%	2.72%	6.12%	8.43%	2.53%	6.06%	3.17%	4.98%	3.26%	4.12%	12.11%	3.63%	3.21%	7.79%	5.26%	7.08%	4.38%	10.77%	8.07%	8.39%	14.82%	6.54%	3.61%	7.69%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	88	14	7	9	9	5	1	1	0	4	0	4	9	3	1	1	1	1	1	0	2	0	2	1	1	3	2	3	0	3	0					
		0.81%	1.26%	0.66%	0.75%	0.97%	1.11%	0.24%	0.40%	0.00%	2.04%	0.00%	1.01%	0.85%	0.86%	0.38%	0.47%	0.59%	0.45%	0.52%	0.00%	1.30%	0.00%	0.94%	0.73%	0.77%	1.35%	0.62%	0.75%	0.00%	1.81%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7303	613	609	712	551	313	314	165	150	149	69	301	758	247	173	166	139	139	137	126	114	48	137	118	102	168	216	256	126	127	60					
		66.90%	55.37%	57.02%	59.58%	59.63%	69.56%	76.59%	65.22%	81.52%	76.02%	83.13%	76.20%	71.78%	71.18%	66.28%	77.21%	81.76%	62.33%	70.98%	80.77%	74.03%	84.21%	64.62%	86.13%	78.46%	75.34%	67.08%	64.32%	82.35%	76.51%	76.92%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	46	6	10	9	0	3	0	0	0	1	0	0	4	3	4	0	0	1	0	0	0	0	0	0	0	0	3	2	0	0	0					
		0.42%	0.54%	0.94%	0.75%	0.00%	0.67%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.38%	0.86%	1.53%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.50%	0.00%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
