Выборы Президента Российской Федерации																																																									
																																																									
"Наименование Избирательной комиссии:    Ульяновск, Ленинская"																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021					
11	Число полученных открепительных  удостоверений	1927	20	20	40	40	40	140	40	20	40	40	40	40	47	110	120	20	20	20	20	40	20	20	20	40	40	20	40	20	220	20	40	40	40	40	40	20	40	40	40	20	40	40	40	20	20	10	20	0	0	0					
12	Число выданных открепительных удостоверений	1027	9	3	17	16	17	57	23	11	12	15	18	14	46	80	101	16	8	9	20	27	6	9	11	9	12	5	13	20	220	16	11	23	8	17	10	3	15	11	18	10	16	22	4	1	1	6	11	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	820	4	12	13	11	13	23	9	13	19	14	7	8	4	19	25	6	19	49	33	20	7	13	10	13	60	12	5	11	10	13	2	16	5	17	5	9	14	8	6	13	9	11	9	6	0	5	4	7	114	85					
14	Число неиспользованных открепительных удостоверений	900	11	17	23	24	23	83	17	9	28	25	22	26	1	30	19	4	12	11	0	13	14	11	9	31	28	15	27	0	0	4	29	17	32	23	30	17	25	29	22	10	24	18	36	19	19	4	9	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	164	1	1	2	3	1	0	2	0	0	0	0	2	2	0	0	1	1	0	0	1	0	0	0	2	1	1	0	1	1	0	0	0	4	2	1	1	0	1	1	1	0	1	1	0	127	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	4492	75	38	132	64	101	90	125	34	89	119	170	76	106	66	95	63	49	81	63	133	90	102	117	145	170	91	48	173	150	94	113	128	174	156	71	38	88	64	129	97	120	127	57	24	13	50	48	23	12	11					
		8.52%	6.67%	7.84%	9.84%	6.59%	8.65%	7.63%	9.66%	6.87%	8.83%	8.37%	11.19%	7.18%	6.52%	8.03%	6.67%	6.70%	7.34%	6.91%	6.10%	9.47%	13.47%	10.07%	13.43%	10.67%	12.90%	9.51%	5.95%	10.78%	10.06%	6.93%	7.35%	8.40%	10.78%	10.66%	8.40%	6.41%	7.49%	5.57%	10.49%	9.34%	9.88%	8.93%	5.71%	8.19%	2.11%	4.46%	5.63%	11.39%	6.90%	12.50%					
19	. Малышкин Олег Александрович	926	23	12	24	26	19	23	23	10	23	24	15	24	31	14	25	19	6	14	30	22	3	16	8	8	12	14	18	20	23	34	14	23	28	32	17	8	27	18	13	23	22	35	19	5	9	41	23	3	2	1					
		1.76%	2.04%	2.47%	1.79%	2.68%	1.63%	1.95%	1.78%	2.02%	2.28%	1.69%	0.99%	2.27%	1.91%	1.70%	1.76%	2.02%	0.90%	1.19%	2.90%	1.57%	0.45%	1.58%	0.92%	0.59%	0.91%	1.46%	2.23%	1.25%	1.54%	2.51%	0.91%	1.51%	1.73%	2.19%	2.01%	1.35%	2.30%	1.57%	1.06%	2.22%	1.81%	2.46%	1.90%	1.71%	1.46%	3.66%	2.70%	1.49%	1.15%	1.14%					
20	. Миронов Сергей Михайлович	450	11	1	18	6	5	9	16	1	7	4	13	4	12	6	10	15	9	10	6	17	6	9	5	14	17	12	8	15	15	10	3	10	10	12	7	3	18	13	25	6	14	15	6	1	3	1	5	6	1	0					
		0.85%	0.98%	0.21%	1.34%	0.62%	0.43%	0.76%	1.24%	0.20%	0.69%	0.28%	0.86%	0.38%	0.74%	0.73%	0.70%	1.60%	1.35%	0.85%	0.58%	1.21%	0.90%	0.89%	0.57%	1.03%	1.29%	1.25%	0.99%	0.93%	1.01%	0.74%	0.20%	0.66%	0.62%	0.82%	0.83%	0.51%	1.53%	1.13%	2.03%	0.58%	1.15%	1.05%	0.60%	0.34%	0.49%	0.09%	0.59%	2.97%	0.57%	0.00%					
21	. Путин Владимир Владимирович	32829	691	319	815	622	742	791	764	311	644	847	797	671	1098	519	881	586	425	772	739	777	380	585	481	787	706	577	550	981	950	905	1134	1015	999	862	509	370	698	685	736	615	687	894	652	190	509	786	524	124	78	49					
		62.23%	61.42%	65.77%	60.73%	64.06%	63.53%	67.03%	59.04%	62.83%	63.89%	59.56%	52.47%	63.36%	67.49%	63.14%	61.87%	62.34%	63.62%	65.87%	71.54%	55.34%	56.89%	57.75%	55.22%	57.91%	53.57%	60.29%	68.15%	61.12%	63.72%	66.69%	73.78%	66.60%	61.90%	58.88%	60.24%	62.39%	59.40%	59.67%	59.84%	59.25%	56.59%	62.87%	65.33%	64.85%	82.63%	70.12%	61.50%	61.39%	44.83%	55.68%					
22	. Хакамада Ирина Муцуовна	2065	37	19	83	23	62	44	41	23	27	53	64	33	62	32	54	47	39	63	41	71	36	56	52	71	68	37	28	87	61	30	59	54	73	55	30	14	33	39	68	38	37	43	19	5	9	22	11	6	5	1					
		3.91%	3.29%	3.92%	6.18%	2.37%	5.31%	3.73%	3.17%	4.65%	2.68%	3.73%	4.21%	3.12%	3.81%	3.89%	3.79%	5.00%	5.84%	5.38%	3.97%	5.06%	5.39%	5.53%	5.97%	5.22%	5.16%	3.87%	3.47%	5.42%	4.09%	2.21%	3.84%	3.54%	4.52%	3.76%	3.55%	2.36%	2.81%	3.40%	5.53%	3.66%	3.05%	3.02%	1.90%	1.71%	1.46%	1.96%	1.29%	2.97%	2.87%	1.14%					
23	. Харитонов Николай Михайлович	9209	226	80	191	181	187	161	259	92	172	310	362	206	215	140	287	147	101	167	104	299	108	189	169	254	285	176	111	232	216	215	133	206	252	250	171	132	224	268	187	218	283	236	211	44	57	186	185	30	74	20					
		17.46%	20.09%	16.49%	14.23%	18.64%	16.01%	13.64%	20.02%	18.59%	17.06%	21.80%	23.83%	19.45%	13.21%	17.03%	20.15%	15.64%	15.12%	14.25%	10.07%	21.30%	16.17%	18.66%	19.40%	18.69%	21.62%	18.39%	13.75%	14.45%	14.49%	15.84%	8.65%	13.52%	15.61%	17.08%	20.24%	22.26%	19.06%	23.34%	15.20%	21.00%	23.31%	16.60%	21.14%	15.02%	9.25%	16.59%	21.71%	14.85%	42.53%	22.73%					
																																																									
24	Против всех	2286	49	15	77	27	42	52	54	18	31	46	85	32	81	39	63	51	35	61	47	73	42	50	34	69	60	45	37	90	75	48	74	76	66	85	31	16	58	43	61	32	44	60	28	8	13	17	36	7	0	3					
		4.33%	4.36%	3.09%	5.74%	2.78%	3.60%	4.41%	4.17%	3.64%	3.08%	3.23%	5.60%	3.02%	4.98%	4.74%	4.42%	5.43%	5.24%	5.20%	4.55%	5.20%	6.29%	4.94%	3.90%	5.08%	4.55%	4.70%	4.58%	5.61%	5.03%	3.54%	4.81%	4.99%	4.09%	5.81%	3.67%	2.70%	4.94%	3.75%	4.96%	3.08%	3.62%	4.22%	2.81%	2.73%	2.11%	1.52%	4.23%	3.47%	0.00%	3.41%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
