		1.64%	0.93%	1.33%	1.93%	1.63%	1.82%	1.18%	1.02%	1.74%	0.97%	0.71%	1.05%	0.59%	1.36%	2.84%	1.25%	1.74%	1.82%	2.40%	1.55%	2.89%	1.81%	1.07%	1.15%	0.55%	0.61%	1.68%	1.13%	1.23%	1.64%	1.53%	1.64%	2.61%	2.42%	1.15%	1.30%	1.72%	1.82%	1.87%	1.62%	2.23%	2.37%	2.75%	1.80%	1.93%	1.80%	1.15%	1.48%	1.43%	0.60%	2.15%	1.88%					
19	Жириновский Владимир Вольфович	5210	49	39	89	127	67	114	109	151	79	135	89	90	133	108	84	108	187	214	74	86	103	104	60	85	79	103	36	86	196	150	98	133	197	133	122	58	192	109	90	120	123	81	100	85	68	75	79	120	39	42	12					
		10.40%	9.12%	8.65%	9.03%	12.97%	7.19%	10.33%	9.23%	12.49%	12.80%	10.64%	10.40%	10.65%	10.04%	8.08%	8.75%	11.71%	14.15%	13.52%	9.59%	10.36%	10.33%	9.29%	8.66%	11.60%	9.71%	10.20%	8.14%	8.14%	14.59%	10.94%	10.70%	9.39%	13.62%	10.93%	10.54%	11.07%	12.92%	11.34%	12.18%	10.69%	12.67%	8.55%	8.58%	6.84%	5.83%	7.17%	8.99%	10.08%	11.68%	12.92%	4.51%					
20	Зюганов Геннадий Андреевич	14238	130	91	340	272	330	297	305	272	194	299	274	215	430	554	267	236	509	550	219	235	238	372	240	230	278	293	134	277	267	284	189	405	328	388	361	118	348	229	158	157	221	327	349	450	375	405	256	307	67	72	96					
		28.41%	24.21%	20.18%	34.48%	27.78%	35.41%	26.90%	25.83%	22.50%	31.44%	23.56%	32.01%	25.44%	32.45%	41.47%	27.81%	25.60%	38.50%	34.74%	28.37%	28.31%	23.87%	33.24%	34.63%	31.38%	34.15%	29.01%	30.32%	26.21%	19.88%	20.71%	20.63%	28.58%	22.68%	31.88%	31.17%	22.52%	23.42%	23.83%	21.38%	13.98%	22.76%	34.53%	29.93%	36.23%	32.16%	38.72%	29.16%	25.80%	20.06%	22.15%	36.09%					
21	Медведев Дмитрий Анатольевич	28945	347	309	519	545	499	651	736	748	331	800	468	525	713	624	584	545	567	733	456	476	624	619	361	405	439	580	258	668	829	896	607	815	857	655	634	335	897	587	460	805	590	497	675	650	680	543	510	725	222	196	150					
		57.76%	64.62%	68.51%	52.64%	55.67%	53.54%	58.97%	62.32%	61.87%	53.65%	63.04%	54.67%	62.13%	53.81%	46.71%	60.83%	59.11%	42.89%	46.30%	59.07%	57.35%	62.59%	55.32%	52.09%	55.25%	53.93%	57.43%	58.37%	63.20%	61.73%	65.35%	66.27%	57.52%	59.27%	53.82%	54.75%	63.93%	60.36%	61.08%	62.25%	71.68%	60.76%	52.48%	57.89%	52.33%	58.32%	51.91%	58.09%	60.92%	66.47%	60.31%	56.39%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
