Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    район Аэропорт																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №3234	УИК №3235	УИК №3236					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	273	14	7	8	10	17	13	12	14	5	13	10	16	16	10	10	20	14	46	17	0	1	0					
		0.97%	1.10%	0.77%	0.58%	0.61%	1.06%	0.84%	0.63%	0.89%	0.33%	0.90%	0.74%	0.98%	1.01%	0.85%	1.81%	1.20%	0.90%	2.52%	1.11%	0.00%	0.38%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
