Выборы Президента Российской Федерации																																																								
																																																								
Наименование Избирательной комиссии:    Чайковская городская																																																								
																																																								
Итоги голосования 																																																								
																																																								
		Сумма	УИК №4001	УИК №4002	УИК №4003	УИК №4004	УИК №4005	УИК №4006	УИК №4007	УИК №4008	УИК №4009	УИК №4010	УИК №4011	УИК №4012	УИК №4013	УИК №4014	УИК №4015	УИК №4016	УИК №4017	УИК №4018	УИК №4019	УИК №4020	УИК №4021	УИК №4022	УИК №4023	УИК №4024	УИК №4025	УИК №4026	УИК №4027	УИК №4028	УИК №4029	УИК №4030	УИК №4031	УИК №4032	УИК №4033	УИК №4034	УИК №4035	УИК №4036	УИК №4037	УИК №4038	УИК №4039	УИК №4040	УИК №4041	УИК №4042	УИК №4043	УИК №4044	УИК №4045	УИК №4046	УИК №4047	УИК №4048	УИК №4049					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	. Глазьев Сергей Юрьевич	2157	59	60	72	78	78	64	89	55	67	54	51	51	81	70	63	122	61	33	67	59	78	74	61	16	3	6	22	89	65	55	78	6	33	27	14	26	10	4	43	20	8	6	7	12	3	10	10	6	31					
		4.19%	3.79%	4.33%	4.12%	5.03%	4.83%	3.59%	5.18%	3.81%	4.06%	3.63%	3.95%	4.67%	4.67%	4.68%	4.30%	6.63%	4.80%	3.06%	4.89%	4.35%	5.70%	5.95%	4.26%	3.33%	1.37%	1.40%	4.78%	5.65%	5.39%	4.25%	5.12%	2.32%	5.32%	5.76%	3.56%	1.66%	1.89%	1.62%	4.21%	2.13%	3.24%	2.67%	1.22%	1.76%	0.86%	1.51%	2.85%	2.11%	3.69%					
19	. Малышкин Олег Александрович	1609	74	42	62	49	44	46	38	44	42	55	24	30	43	39	54	49	44	29	38	37	37	48	63	9	6	4	18	72	42	45	55	11	17	21	12	25	13	11	48	48	13	1	8	17	9	23	11	16	23					
		3.13%	4.76%	3.03%	3.55%	3.16%	2.72%	2.58%	2.21%	3.05%	2.54%	3.69%	1.86%	2.75%	2.48%	2.61%	3.69%	2.66%	3.46%	2.69%	2.78%	2.73%	2.70%	3.86%	4.40%	1.88%	2.74%	0.93%	3.91%	4.57%	3.48%	3.47%	3.61%	4.25%	2.74%	4.48%	3.05%	1.59%	2.46%	4.45%	4.70%	5.11%	5.26%	0.44%	1.40%	2.50%	2.57%	3.48%	3.13%	5.63%	2.74%					
20	. Миронов Сергей Михайлович	415	13	8	8	9	14	13	22	11	8	9	10	15	12	13	13	13	12	17	9	9	9	11	13	6	2	2	3	10	15	16	21	7	4	4	0	8	5	3	7	3	3	1	4	6	0	4	3	3	4					
		0.81%	0.84%	0.58%	0.46%	0.58%	0.87%	0.73%	1.28%	0.76%	0.48%	0.60%	0.78%	1.37%	0.69%	0.87%	0.89%	0.71%	0.94%	1.58%	0.66%	0.66%	0.66%	0.88%	0.91%	1.25%	0.91%	0.47%	0.65%	0.63%	1.24%	1.24%	1.38%	2.70%	0.65%	0.85%	0.00%	0.51%	0.95%	1.21%	0.69%	0.32%	1.21%	0.44%	0.70%	0.88%	0.00%	0.61%	0.85%	1.06%	0.48%					
21	. Путин Владимир Владимирович	37453	1105	1055	1255	1113	1144	1356	1205	1004	1165	1092	924	787	1203	1045	1035	1242	919	815	995	1001	1008	909	990	365	163	377	342	1121	871	973	1055	195	441	357	301	1315	409	188	731	680	171	167	497	506	263	497	255	201	645					
		72.84%	71.02%	76.17%	71.80%	71.71%	70.79%	76.14%	70.14%	69.63%	70.52%	73.34%	71.63%	72.14%	69.42%	69.85%	70.70%	67.46%	72.25%	75.53%	72.68%	73.82%	73.63%	73.07%	69.09%	76.04%	74.43%	88.08%	74.35%	71.13%	72.22%	75.14%	69.32%	75.29%	71.13%	76.12%	76.59%	83.76%	77.32%	76.11%	71.60%	72.42%	69.23%	74.22%	86.74%	74.30%	75.14%	75.19%	72.65%	70.77%	76.88%					
22	. Хакамада Ирина Муцуовна	1550	41	29	61	53	36	87	63	38	56	47	48	39	51	53	43	58	37	29	46	65	52	52	55	5	3	4	6	60	32	35	38	6	21	7	9	43	12	3	16	22	3	5	12	15	1	15	9	8	21					
		3.01%	2.63%	2.09%	3.49%	3.41%	2.23%	4.88%	3.67%	2.64%	3.39%	3.16%	3.72%	3.57%	2.94%	3.54%	2.94%	3.15%	2.91%	2.69%	3.36%	4.79%	3.80%	4.18%	3.84%	1.04%	1.37%	0.93%	1.30%	3.81%	2.65%	2.70%	2.50%	2.32%	3.39%	1.49%	2.29%	2.74%	2.27%	1.21%	1.57%	2.34%	1.21%	2.22%	2.09%	2.20%	0.29%	2.27%	2.56%	2.82%	2.50%					
23	. Харитонов Николай Михайлович	6240	192	146	222	176	235	130	216	221	238	173	181	129	284	235	209	279	152	106	160	123	114	109	208	67	38	28	39	159	131	121	222	20	82	32	41	93	62	30	141	133	40	39	37	111	70	97	49	47	73					
		12.14%	12.34%	10.54%	12.70%	11.34%	14.54%	7.30%	12.57%	15.33%	14.41%	11.62%	14.03%	11.82%	16.39%	15.71%	14.28%	15.15%	11.95%	9.82%	11.69%	9.07%	8.33%	8.76%	14.52%	13.96%	17.35%	6.54%	8.48%	10.09%	10.86%	9.34%	14.59%	7.72%	13.23%	6.82%	10.43%	5.92%	11.72%	12.15%	13.81%	14.16%	16.19%	17.33%	6.46%	16.30%	20.00%	14.67%	13.96%	16.55%	8.70%					
																																																								
24	Против всех	1697	64	43	60	64	56	77	75	59	69	44	38	38	47	33	43	67	37	40	47	57	67	31	30	9	1	7	24	52	50	45	46	5	20	20	13	55	10	6	29	28	7	5	5	8	3	11	12	2	38					
		3.30%	4.11%	3.10%	3.43%	4.12%	3.47%	4.32%	4.37%	4.09%	4.18%	2.96%	2.95%	3.48%	2.71%	2.21%	2.94%	3.64%	2.91%	3.71%	3.43%	4.20%	4.89%	2.49%	2.09%	1.88%	0.46%	1.64%	5.22%	3.30%	4.15%	3.47%	3.02%	1.93%	3.23%	4.26%	3.31%	3.50%	1.89%	2.43%	2.84%	2.98%	2.83%	2.22%	0.87%	1.17%	0.86%	1.66%	3.42%	0.70%	4.53%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
