Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Белоглинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	260	9	0	12	4	7	23	27	41	21	5	7	11	6	5	19	19	16	7	10	5	6					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	77	7	3	9	4	6	10	13	4	5	0	0	2	1	0	3	3	0	0	4	3	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2029	177	87	118	63	89	138	156	139	135	14	39	71	48	18	249	119	59	71	69	120	50					
		12.15%	15.22%	11.28%	10.47%	11.75%	11.85%	10.37%	15.62%	11.36%	14.42%	15.22%	11.14%	10.89%	15.74%	15.13%	14.56%	10.76%	10.30%	12.18%	7.71%	11.90%	10.64%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1235	104	78	99	39	80	23	87	76	93	20	40	8	31	11	107	85	25	61	74	31	63					
		7.39%	8.94%	10.12%	8.78%	7.28%	10.65%	1.73%	8.71%	6.21%	9.94%	21.74%	11.43%	1.23%	10.16%	9.24%	6.26%	7.69%	4.36%	10.46%	8.27%	3.08%	13.40%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	142	11	14	10	5	8	7	13	11	11	2	5	0	4	1	3	8	4	1	8	9	7					
		0.85%	0.95%	1.82%	0.89%	0.93%	1.07%	0.53%	1.30%	0.90%	1.18%	2.17%	1.43%	0.00%	1.31%	0.84%	0.18%	0.72%	0.70%	0.17%	0.89%	0.89%	1.49%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2751	274	156	179	109	146	227	231	132	213	12	49	88	36	13	192	146	104	107	98	162	77					
		16.47%	23.56%	20.23%	15.88%	20.34%	19.44%	17.05%	23.12%	10.78%	22.76%	13.04%	14.00%	13.50%	11.80%	10.92%	11.23%	13.20%	18.15%	18.35%	10.95%	16.07%	16.38%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	163	13	9	12	8	9	4	24	23	19	0	2	0	3	2	2	13	3	3	3	6	5					
		0.98%	1.12%	1.17%	1.06%	1.49%	1.20%	0.30%	2.40%	1.88%	2.03%	0.00%	0.57%	0.00%	0.98%	1.68%	0.12%	1.18%	0.52%	0.51%	0.34%	0.60%	1.06%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10149	562	410	694	306	406	920	467	826	442	43	213	483	177	72	1140	724	375	329	627	670	263					
		60.77%	48.32%	53.18%	61.58%	57.09%	54.06%	69.12%	46.75%	67.48%	47.22%	46.74%	60.86%	74.08%	58.03%	60.50%	66.67%	65.46%	65.45%	56.43%	70.06%	66.47%	55.96%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	46	3	2	2	3	3	7	6	1	4	0	0	1	0	0	2	1	3	1	4	3	0					
		0.28%	0.26%	0.26%	0.18%	0.56%	0.40%	0.53%	0.60%	0.08%	0.43%	0.00%	0.00%	0.15%	0.00%	0.00%	0.12%	0.09%	0.52%	0.17%	0.45%	0.30%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
