Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Баганская 																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41					
		13.44%	14.07%	21.62%	5.06%	9.52%	11.66%	14.18%	16.57%	15.77%	14.90%	11.93%	13.91%	20.16%	20.00%	10.43%	9.52%	3.90%	16.00%	10.51%	8.57%	11.81%	10.18%	7.25%	17.91%	13.64%	26.83%	13.64%	12.20%	15.27%	9.60%	6.88%	16.33%	16.94%	14.94%	9.01%	8.45%	13.54%	12.68%	16.35%	23.61%	10.77%	16.22%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	55	2	0	0	0	0	3	1	2	2	6	0	0	1	3	1	0	0	4	3	0	4	0	0	0	0	0	1	4	0	1	0	5	0	0	2	1	3	4	1	1	0					
		0.59%	0.49%	0.00%	0.00%	0.00%	0.00%	1.12%	0.30%	0.23%	0.36%	0.91%	0.00%	0.00%	1.00%	1.84%	0.28%	0.00%	0.00%	1.14%	2.14%	0.00%	1.20%	0.00%	0.00%	0.00%	0.00%	0.00%	1.22%	0.99%	0.00%	0.63%	0.00%	1.16%	0.00%	0.00%	2.82%	1.04%	0.86%	0.77%	1.39%	1.54%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1807	77	9	18	8	24	75	72	212	123	164	21	31	13	18	32	5	16	33	11	11	55	36	12	24	6	33	29	112	76	30	22	99	8	18	14	11	60	150	6	16	17					
		19.48%	19.01%	6.08%	22.78%	19.05%	8.48%	27.99%	21.69%	24.40%	22.08%	24.77%	18.26%	25.00%	13.00%	11.04%	8.96%	6.49%	16.00%	9.38%	7.86%	7.64%	16.47%	18.65%	17.91%	21.82%	14.63%	50.00%	35.37%	27.59%	15.87%	18.75%	14.97%	22.97%	9.20%	16.22%	19.72%	11.46%	17.29%	28.85%	8.33%	24.62%	22.97%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	96	0	0	2	0	5	2	2	17	11	20	0	0	2	1	4	1	0	1	3	0	1	4	1	0	0	0	0	5	3	1	0	2	0	2	0	0	2	3	0	1	0					
		1.03%	0.00%	0.00%	2.53%	0.00%	1.77%	0.75%	0.60%	1.96%	1.97%	3.02%	0.00%	0.00%	2.00%	0.61%	1.12%	1.30%	0.00%	0.28%	2.14%	0.00%	0.30%	2.07%	1.49%	0.00%	0.00%	0.00%	0.00%	1.23%	0.63%	0.63%	0.00%	0.46%	0.00%	1.80%	0.00%	0.00%	0.58%	0.58%	0.00%	1.54%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4975	235	100	45	22	208	109	152	363	266	290	65	55	52	98	257	64	62	252	102	103	195	111	37	52	23	12	31	168	302	109	88	203	57	66	26	62	207	218	39	31	38					
		53.63%	58.02%	67.57%	56.96%	52.38%	73.50%	40.67%	45.78%	41.77%	47.76%	43.81%	56.52%	44.35%	52.00%	60.12%	71.99%	83.12%	62.00%	71.59%	72.86%	71.53%	58.38%	57.51%	55.22%	47.27%	56.10%	18.18%	37.80%	41.38%	63.05%	68.13%	59.86%	47.10%	65.52%	59.46%	36.62%	64.58%	59.65%	41.92%	54.17%	47.69%	51.35%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	2	0	0	0	2	0	1	3	3	2	2	1	0	0	0	0	0	1	0	1	2	0	1	0	0	0	0	0	6	1	0	2	1	0	1	0	2	2	0	0	0					
		0.39%	0.49%	0.00%	0.00%	0.00%	0.71%	0.00%	0.30%	0.35%	0.54%	0.30%	1.74%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.69%	0.60%	0.00%	1.49%	0.00%	0.00%	0.00%	0.00%	0.00%	1.25%	0.63%	0.00%	0.46%	1.15%	0.00%	1.41%	0.00%	0.58%	0.38%	0.00%	0.00%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
