14	Грудинин Павел Николаевич	16031	225	189	104	170	149	233	216	219	223	239	174	240	208	136	126	194	221	303	253	252	208	133	204	256	358	151	202	234	155	203	86	50	262	249	160	339	273	267	161	188	183	211	305	303	163	221	154	279	364	170	263	242	247	259	246	240	147	326	291	235	162	256	156	247	269	206	134	268	209	110	225	174	222	247	76	8									
		17.65%	18.04%	17.15%	14.55%	15.96%	13.91%	18.25%	14.81%	17.03%	18.88%	16.53%	14.15%	18.20%	16.76%	15.51%	16.03%	18.67%	18.28%	17.92%	17.36%	19.91%	16.25%	18.92%	18.96%	19.66%	19.11%	20.77%	17.92%	18.00%	16.99%	16.86%	16.04%	17.61%	18.18%	18.53%	16.38%	19.69%	19.08%	16.98%	17.18%	18.06%	21.45%	20.59%	18.31%	21.35%	15.28%	20.60%	19.59%	19.23%	19.10%	19.74%	16.22%	18.56%	20.11%	17.57%	16.35%	16.21%	14.67%	18.40%	17.29%	18.47%	18.84%	17.74%	17.22%	16.30%	18.30%	15.76%	14.89%	17.87%	15.87%	16.98%	16.80%	18.37%	15.87%	17.89%	11.80%	23.53%									
15	Жириновский Владимир Вольфович	4148	76	47	33	65	64	61	74	69	65	73	59	52	50	44	33	46	51	82	69	58	57	42	50	58	60	20	49	46	65	65	21	21	80	60	49	103	75	64	47	54	33	41	62	49	50	39	34	66	64	26	62	41	47	55	69	63	26	69	75	63	36	47	40	81	49	56	60	90	56	27	86	45	58	83	40	3									
		4.57%	6.09%	4.26%	4.62%	6.10%	5.98%	4.78%	5.08%	5.37%	5.50%	5.05%	4.80%	3.94%	4.03%	5.02%	4.20%	4.43%	4.22%	4.85%	4.74%	4.58%	4.45%	5.97%	4.65%	4.45%	3.20%	2.75%	4.35%	3.54%	7.13%	5.40%	3.92%	7.39%	5.55%	4.46%	5.02%	5.98%	5.24%	4.07%	5.02%	5.19%	3.87%	4.00%	3.72%	3.45%	4.69%	3.63%	4.33%	4.55%	3.36%	3.02%	3.82%	3.14%	3.83%	3.73%	4.58%	4.25%	2.59%	3.89%	4.46%	4.95%	4.19%	3.26%	4.42%	5.35%	3.33%	4.28%	6.67%	6.00%	4.25%	4.17%	6.42%	4.75%	4.15%	6.01%	6.21%	8.82%									
16	Путин Владимир Владимирович	64691	890	812	531	784	786	922	1113	945	849	1052	939	949	894	643	585	730	871	1209	1072	892	958	484	744	901	1312	515	783	935	642	864	387	206	987	934	707	1168	1005	1143	674	735	572	701	1181	966	788	716	536	977	1288	575	1123	867	812	1085	1104	1073	717	1255	1185	875	621	1048	656	1105	1059	969	651	1055	979	465	961	661	1042	956	495	20									
		71.24%	71.37%	73.68%	74.27%	73.62%	73.39%	72.20%	76.34%	73.48%	71.89%	72.75%	76.34%	71.95%	72.04%	73.32%	74.43%	70.26%	72.04%	71.50%	73.58%	70.46%	74.84%	68.85%	69.14%	69.20%	70.05%	70.84%	69.48%	71.92%	70.39%	71.76%	72.20%	72.54%	68.49%	69.49%	72.36%	67.83%	70.23%	72.71%	71.93%	70.61%	67.06%	68.39%	70.89%	68.08%	73.85%	66.73%	68.19%	67.33%	67.58%	66.78%	69.28%	66.49%	66.12%	73.61%	73.36%	72.45%	71.56%	70.82%	70.41%	68.79%	72.21%	72.63%	72.41%	72.94%	72.04%	74.14%	72.33%	70.33%	74.34%	71.76%	71.77%	69.80%	74.48%	69.23%	76.86%	58.82%									
17	Собчак Ксения Анатольевна	1898	20	21	10	15	22	22	16	12	19	20	21	21	29	13	14	20	25	25	21	14	14	15	17	28	56	16	33	23	13	21	15	0	36	38	23	34	26	27	18	29	26	27	35	32	20	34	22	48	64	23	53	47	38	19	21	37	21	40	59	39	18	24	15	32	33	30	15	23	26	17	17	20	25	28	7	1									
		2.09%	1.60%	1.91%	1.40%	1.41%	2.05%	1.72%	1.10%	0.93%	1.61%	1.38%	1.71%	1.59%	2.34%	1.48%	1.78%	1.92%	2.07%	1.48%	1.44%	1.11%	1.09%	2.13%	1.58%	2.15%	2.99%	2.20%	2.93%	1.77%	1.43%	1.74%	2.80%	0.00%	2.50%	2.83%	2.35%	1.97%	1.82%	1.72%	1.92%	2.79%	3.05%	2.63%	2.10%	2.26%	1.87%	3.17%	2.80%	3.31%	3.36%	2.67%	3.27%	3.60%	3.09%	1.29%	1.40%	2.50%	2.10%	2.26%	3.51%	3.07%	2.09%	1.66%	1.66%	2.11%	2.24%	2.30%	1.67%	1.53%	1.97%	2.62%	1.27%	2.11%	1.79%	2.03%	1.09%	2.94%									
18	Сурайкин Максим Александрович	463	5	5	4	4	11	4	5	6	3	6	3	10	8	7	2	7	4	11	3	7	4	3	8	7	5	0	9	4	8	5	5	2	9	11	3	14	9	11	4	2	3	4	10	9	8	5	3	10	14	4	15	5	4	5	11	14	12	7	9	9	1	6	2	7	2	4	2	8	4	4	4	3	7	7	2	1									
		0.51%	0.40%	0.45%	0.56%	0.38%	1.03%	0.31%	0.34%	0.47%	0.25%	0.41%	0.24%	0.76%	0.64%	0.80%	0.25%	0.67%	0.33%	0.65%	0.21%	0.55%	0.31%	0.43%	0.74%	0.54%	0.27%	0.00%	0.80%	0.31%	0.88%	0.42%	0.93%	0.70%	0.62%	0.82%	0.31%	0.81%	0.63%	0.70%	0.43%	0.19%	0.35%	0.39%	0.60%	0.63%	0.75%	0.47%	0.38%	0.69%	0.73%	0.46%	0.93%	0.38%	0.33%	0.34%	0.73%	0.95%	1.20%	0.40%	0.53%	0.71%	0.12%	0.42%	0.22%	0.46%	0.14%	0.31%	0.22%	0.53%	0.30%	0.62%	0.30%	0.32%	0.50%	0.51%	0.31%	2.94%									
19	Титов Борис Юрьевич	735	8	3	5	4	7	10	5	7	3	9	6	9	10	10	3	6	9	15	12	4	8	6	10	9	22	6	10	14	2	7	5	0	25	10	6	17	14	18	4	9	6	4	12	18	10	12	6	21	17	16	17	18	16	7	14	11	14	14	17	16	6	14	7	8	13	8	4	14	7	2	8	5	7	10	9	0									
		0.81%	0.64%	0.27%	0.70%	0.38%	0.65%	0.78%	0.34%	0.54%	0.25%	0.62%	0.49%	0.68%	0.81%	1.14%	0.38%	0.58%	0.74%	0.89%	0.82%	0.32%	0.63%	0.85%	0.93%	0.69%	1.17%	0.83%	0.89%	1.08%	0.22%	0.58%	0.93%	0.00%	1.73%	0.74%	0.61%	0.99%	0.98%	1.15%	0.43%	0.86%	0.70%	0.39%	0.72%	1.27%	0.94%	1.12%	0.76%	1.45%	0.89%	1.86%	1.05%	1.38%	1.30%	0.47%	0.93%	0.74%	1.40%	0.79%	1.01%	1.26%	0.70%	0.97%	0.77%	0.53%	0.88%	0.61%	0.44%	0.93%	0.53%	0.31%	0.60%	0.53%	0.50%	0.72%	1.40%	0.00%									
20	Явлинский Григорий Алексеевич	1366	11	8	11	9	10	11	13	11	6	14	10	22	22	10	14	14	9	22	8	25	11	7	24	25	25	7	28	28	3	16	7	1	23	17	13	22	14	21	9	8	15	16	28	21	14	27	14	20	62	28	52	56	26	33	28	16	12	32	21	16	8	26	13	21	27	21	15	18	19	7	21	16	24	21	3	0									
		1.50%	0.88%	0.73%	1.54%	0.85%	0.93%	0.86%	0.89%	0.86%	0.51%	0.97%	0.81%	1.67%	1.77%	1.14%	1.78%	1.35%	0.74%	1.30%	0.55%	1.97%	0.86%	0.99%	2.23%	1.92%	1.33%	0.96%	2.48%	2.15%	0.33%	1.33%	1.31%	0.35%	1.60%	1.26%	1.33%	1.28%	0.98%	1.34%	0.96%	0.77%	1.76%	1.56%	1.68%	1.48%	1.31%	2.52%	1.78%	1.38%	3.25%	3.25%	3.21%	4.29%	2.12%	2.24%	1.86%	1.08%	1.20%	1.81%	1.25%	1.26%	0.93%	1.80%	1.43%	1.39%	1.84%	1.61%	1.67%	1.20%	1.44%	1.08%	1.57%	1.69%	1.72%	1.52%	0.47%	0.00%									
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
