Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Александрово-Заводская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491					
14	Число погашенных неиспользованных открепительных удостоверений	292	70	3	15	8	11	9	10	1	5	3	10	10	6	19	14	0	5	38	13	4	3	10	3	11	7	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	486	93	9	21	28	12	10	16	10	10	5	12	5	16	33	16	8	17	55	9	8	0	17	14	15	24	2	21					
		11.04%	10.25%	16.36%	8.08%	14.29%	10.00%	8.93%	15.24%	18.18%	10.10%	7.04%	9.84%	3.57%	12.70%	13.75%	8.51%	8.51%	15.74%	14.71%	6.92%	6.06%	0.00%	13.82%	14.58%	7.14%	14.04%	4.44%	22.34%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	818	177	9	38	30	23	28	26	10	24	20	36	15	20	36	24	29	24	62	33	25	3	15	20	42	28	2	19					
		18.59%	19.51%	16.36%	14.62%	15.31%	19.17%	25.00%	24.76%	18.18%	24.24%	28.17%	29.51%	10.71%	15.87%	15.00%	12.77%	30.85%	22.22%	16.58%	25.38%	18.94%	10.71%	12.20%	20.83%	20.00%	16.37%	4.44%	20.21%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	43	14	1	1	0	0	2	0	0	2	2	0	1	1	1	1	1	1	3	5	0	1	0	1	0	3	1	1					
		0.98%	1.54%	1.82%	0.38%	0.00%	0.00%	1.79%	0.00%	0.00%	2.02%	2.82%	0.00%	0.71%	0.79%	0.42%	0.53%	1.06%	0.93%	0.80%	3.85%	0.00%	3.57%	0.00%	1.04%	0.00%	1.75%	2.22%	1.06%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	864	230	10	51	42	17	13	17	5	9	11	13	19	30	41	17	11	30	119	23	18	0	24	21	39	30	5	19					
		19.63%	25.36%	18.18%	19.62%	21.43%	14.17%	11.61%	16.19%	9.09%	9.09%	15.49%	10.66%	13.57%	23.81%	17.08%	9.04%	11.70%	27.78%	31.82%	17.69%	13.64%	0.00%	19.51%	21.88%	18.57%	17.54%	11.11%	20.21%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	26	9	0	1	2	3	0	0	0	0	0	1	0	1	1	0	0	0	3	0	1	0	0	1	2	0	0	1					
		0.59%	0.99%	0.00%	0.38%	1.02%	2.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	0.79%	0.42%	0.00%	0.00%	0.00%	0.80%	0.00%	0.76%	0.00%	0.00%	1.04%	0.95%	0.00%	0.00%	1.06%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2077	366	25	142	94	63	59	44	29	50	31	58	96	52	124	126	42	34	128	56	74	24	66	36	107	84	35	32					
		47.19%	40.35%	45.45%	54.62%	47.96%	52.50%	52.68%	41.90%	52.73%	50.51%	43.66%	47.54%	68.57%	41.27%	51.67%	67.02%	44.68%	31.48%	34.22%	43.08%	56.06%	85.71%	53.66%	37.50%	50.95%	49.12%	77.78%	34.04%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	19	5	0	2	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	4	0	0	0	0	1	0	1					
		0.43%	0.55%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%	1.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.53%	1.06%	0.93%	0.00%	0.77%	3.03%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	1.06%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
