Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Пачелмская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	5	4	5	1	0	0	0	1	0	1	1	1	2	0	0	5	1	1	0	1	1	1					
		0.28%	0.24%	0.22%	0.36%	0.36%	0.00%	0.00%	0.00%	0.34%	0.00%	0.12%	0.34%	0.89%	2.02%	0.00%	0.00%	1.05%	0.22%	0.53%	0.00%	0.69%	0.39%	1.85%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
