Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Пачелмская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	6	0	1	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.00%	0.07%	0.17%	0.00%	0.00%	0.00%	0.00%	0.34%	0.12%	0.00%	0.00%	1.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	17	2	4	0	1	0	0	2	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	3	0					
		0.18%	0.13%	0.29%	0.00%	0.37%	0.00%	0.00%	2.02%	0.00%	0.12%	0.17%	0.00%	0.00%	1.16%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.66%	0.00%	0.00%	1.36%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	419	51	85	55	9	26	3	3	8	40	14	18	8	2	11	12	2	22	3	14	6	3	8	12	4					
		4.44%	3.41%	6.07%	4.57%	3.33%	7.51%	2.68%	3.03%	2.76%	4.72%	2.41%	6.55%	9.76%	2.33%	3.78%	5.69%	2.56%	5.73%	3.85%	3.04%	3.97%	1.05%	5.76%	5.45%	6.78%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	301	59	80	34	3	24	0	1	15	12	12	11	2	0	5	2	1	15	0	13	1	3	0	6	2					
		3.19%	3.95%	5.71%	2.82%	1.11%	6.94%	0.00%	1.01%	5.17%	1.42%	2.07%	4.00%	2.44%	0.00%	1.72%	0.95%	1.28%	3.91%	0.00%	2.83%	0.66%	1.05%	0.00%	2.73%	3.39%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	58	12	11	4	0	1	0	1	0	0	7	2	2	2	3	1	0	1	2	1	0	3	1	3	1					
		0.61%	0.80%	0.79%	0.33%	0.00%	0.29%	0.00%	1.01%	0.00%	0.00%	1.21%	0.73%	2.44%	2.33%	1.03%	0.47%	0.00%	0.26%	2.56%	0.22%	0.00%	1.05%	0.72%	1.36%	1.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7286	1203	972	858	236	260	100	79	237	676	475	190	58	54	246	176	68	278	58	373	118	251	118	155	47					
		77.15%	80.52%	69.38%	71.26%	87.41%	75.14%	89.29%	79.80%	81.72%	79.81%	81.90%	69.09%	70.73%	62.79%	84.54%	83.41%	87.18%	72.40%	74.36%	81.09%	78.15%	87.46%	84.89%	70.45%	79.66%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	25	4	6	5	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	3	0	0	0	2	0					
		0.26%	0.27%	0.43%	0.42%	0.00%	0.29%	0.00%	0.00%	0.00%	0.24%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.65%	0.00%	0.00%	0.00%	0.91%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
