Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Липецкая																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	239	5	8	8	8	3	8	5	8	3	3	3	8	3	5	3	8	8	5	5	8	8	8	8	5	8	3	3	3	3	7	9	3	8	8	10	10	5	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	151	1	4	6	1	2	8	2	2	2	2	3	8	2	0	3	4	5	1	5	7	4	1	4	2	8	3	1	3	2	7	5	3	3	8	9	8	0	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	142	4	4	5	12	5	4	2	1	6	6	4	3	9	3	5	0	5	4	4	3	3	1	3	3	4	2	4	0	5	3	4	7	1	3	3	3	0	4					
14	Число погашенных неиспользованных открепительных удостоверений	88	4	4	2	7	1	0	3	6	1	1	0	0	1	5	0	4	3	4	0	1	4	7	4	3	0	0	2	0	1	0	4	0	5	0	1	2	5	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3753	250	178	217	64	27	196	75	102	87	46	46	173	45	72	27	101	100	36	50	70	70	88	119	82	173	36	75	41	48	51	143	50	117	137	184	182	25	170					
		16.88%	24.41%	19.10%	20.41%	17.73%	10.55%	18.15%	21.19%	19.47%	17.09%	13.18%	13.65%	19.77%	16.01%	18.80%	18.37%	13.36%	15.63%	9.42%	14.49%	11.71%	13.92%	17.67%	18.77%	15.36%	16.34%	12.68%	13.49%	15.77%	16.67%	15.09%	16.29%	8.38%	18.84%	23.10%	18.29%	18.71%	7.79%	15.51%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3300	143	114	140	57	31	163	49	102	54	44	45	152	41	61	22	119	121	48	59	71	70	73	100	76	153	55	89	42	35	69	108	47	127	90	147	131	40	212					
		14.84%	13.96%	12.23%	13.17%	15.79%	12.11%	15.09%	13.84%	19.47%	10.61%	12.61%	13.35%	17.37%	14.59%	15.93%	14.97%	15.74%	18.91%	12.57%	17.10%	11.87%	13.92%	14.66%	15.77%	14.23%	14.45%	19.37%	16.01%	16.15%	12.15%	20.41%	12.30%	7.87%	20.45%	15.18%	14.61%	13.46%	12.46%	19.34%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	233	8	9	13	7	6	7	1	7	4	4	6	7	4	7	1	12	9	4	2	0	5	6	2	7	17	3	3	0	4	6	5	6	3	5	16	13	1	13					
		1.05%	0.78%	0.97%	1.22%	1.94%	2.34%	0.65%	0.28%	1.34%	0.79%	1.15%	1.78%	0.80%	1.42%	1.83%	0.68%	1.59%	1.41%	1.05%	0.58%	0.00%	0.99%	1.20%	0.32%	1.31%	1.61%	1.06%	0.54%	0.00%	1.39%	1.78%	0.57%	1.01%	0.48%	0.84%	1.59%	1.34%	0.31%	1.19%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4581	216	203	243	81	74	272	98	104	74	60	61	183	65	74	32	173	150	88	108	102	87	86	129	110	205	28	118	44	73	45	144	83	124	110	220	216	38	260					
		20.60%	21.09%	21.78%	22.86%	22.44%	28.91%	25.19%	27.68%	19.85%	14.54%	17.19%	18.10%	20.91%	23.13%	19.32%	21.77%	22.88%	23.44%	23.04%	31.30%	17.06%	17.30%	17.27%	20.35%	20.60%	19.36%	9.86%	21.22%	16.92%	25.35%	13.31%	16.40%	13.90%	19.97%	18.55%	21.87%	22.20%	11.84%	23.72%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	429	19	13	7	12	9	32	12	5	4	13	3	24	8	2	4	14	15	4	5	7	5	13	30	8	15	3	7	2	3	11	10	7	21	22	21	19	0	20					
		1.93%	1.86%	1.39%	0.66%	3.32%	3.52%	2.96%	3.39%	0.95%	0.79%	3.72%	0.89%	2.74%	2.85%	0.52%	2.72%	1.85%	2.34%	1.05%	1.45%	1.17%	0.99%	2.61%	4.73%	1.50%	1.42%	1.06%	1.26%	0.77%	1.04%	3.25%	1.14%	1.17%	3.38%	3.71%	2.09%	1.95%	0.00%	1.82%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9332	373	399	412	127	104	384	107	195	273	177	164	323	108	158	57	277	228	196	117	332	254	210	240	226	466	152	251	124	112	152	444	401	208	202	384	387	213	395					
		41.97%	36.43%	42.81%	38.76%	35.18%	40.63%	35.56%	30.23%	37.21%	53.63%	50.72%	48.66%	36.91%	38.43%	41.25%	38.78%	36.64%	35.63%	51.31%	33.91%	55.52%	50.50%	42.17%	37.85%	42.32%	44.00%	53.52%	45.14%	47.69%	38.89%	44.97%	50.57%	67.17%	33.49%	34.06%	38.17%	39.77%	66.36%	36.04%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	141	4	6	9	4	2	9	5	1	3	3	1	3	2	2	2	4	3	2	0	4	1	4	4	8	9	1	2	1	1	1	9	3	5	7	4	5	2	5					
		0.63%	0.39%	0.64%	0.85%	1.11%	0.78%	0.83%	1.41%	0.19%	0.59%	0.86%	0.30%	0.34%	0.71%	0.52%	1.36%	0.53%	0.47%	0.52%	0.00%	0.67%	0.20%	0.80%	0.63%	1.50%	0.85%	0.35%	0.36%	0.38%	0.35%	0.30%	1.03%	0.50%	0.81%	1.18%	0.40%	0.51%	0.62%	0.46%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
