Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Долгоруковская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522					
22	"5. ""За Русь Святую"""	91	0	0	3	1	3	2	4	3	1	0	0	2	8	7	5	1	0	6	0	6	4	5	3	7	2	4	0	0	2	0	4	8	0					
		0.95%	0.0%	0.0%	1.14%	0.80%	1.08%	1.73%	1.30%	1.62%	1.14%	0.0%	0.0%	0.74%	1.46%	0.54%	1.12%	0.72%	0.0%	2.26%	0.0%	1.38%	0.85%	2.65%	2.20%	2.01%	0.83%	0.92%	0.0%	0.0%	0.8%	0.0%	2.09%	1.82%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	10	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	2	0	0	1	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	1.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.52%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	41	1	1	1	0	0	0	1	2	1	2	0	2	4	4	1	0	1	0	0	4	1	0	1	4	0	1	0	1	1	0	4	3	0					
		0.43%	0.33%	1.13%	0.38%	0.0%	0.0%	0.0%	0.32%	1.08%	1.14%	0.61%	0.0%	0.74%	0.73%	0.31%	0.22%	0.0%	1.05%	0.0%	0.0%	0.92%	0.21%	0.0%	0.73%	1.14%	0.0%	0.23%	0.0%	0.25%	0.4%	0.0%	2.09%	0.68%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	1	0	1	0	1	0	1	0	1	1	0	0	0	3	1	1	0	1	0	1	0	1	0	2	0	0	0	1	0	0	1	3	0					
		0.22%	0.33%	0.0%	0.38%	0.0%	0.36%	0.0%	0.32%	0.0%	1.14%	0.30%	0.0%	0.0%	0.0%	0.23%	0.22%	0.72%	0.0%	0.37%	0.0%	0.23%	0.0%	0.53%	0.0%	0.57%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.52%	0.68%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	23	1	1	0	0	0	0	6	0	0	1	0	0	0	2	1	1	0	1	0	0	2	0	0	0	0	2	0	1	0	2	0	1	1					
		0.24%	0.33%	1.13%	0.0%	0.0%	0.0%	0.0%	1.95%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.15%	0.22%	0.72%	0.0%	0.37%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.25%	0.0%	0.69%	0.0%	0.22%	0.65%					
27	"10. ""Аграрная партия России"""	953	33	4	31	6	29	24	22	12	9	10	27	32	46	113	40	15	13	14	28	19	51	20	15	29	35	49	5	34	14	18	25	96	35					
		10.00%	10.89%	4.54%	11.87%	4.83%	10.50%	20.86%	7.16%	6.48%	10.34%	3.06%	21.25%	11.89%	8.42%	8.80%	8.98%	10.94%	13.68%	5.28%	11.91%	4.37%	10.89%	10.63%	11.02%	8.33%	14.64%	11.36%	5.20%	8.76%	5.6%	6.22%	13.08%	21.86%	22.87%					
28	"11. ""Истинные патриоты России"""	16	0	2	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0					
		0.16%	0.0%	2.27%	0.0%	0.0%	0.0%	0.0%	1.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	1.04%	0.0%	0.4%	0.34%	0.52%	0.22%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	121	2	3	3	1	8	0	5	5	0	1	0	5	6	10	2	0	0	3	7	5	6	3	5	4	0	4	0	14	8	1	4	4	2					
		1.27%	0.66%	3.40%	1.14%	0.80%	2.89%	0.0%	1.62%	2.70%	0.0%	0.30%	0.0%	1.85%	1.09%	0.77%	0.44%	0.0%	0.0%	1.13%	2.97%	1.15%	1.28%	1.59%	3.67%	1.14%	0.0%	0.92%	0.0%	3.60%	3.2%	0.34%	2.09%	0.91%	1.30%					
30	"13. ""Демократическая партия России"""	27	2	0	1	0	1	0	0	0	0	0	0	1	1	5	1	0	0	0	0	0	0	0	0	1	2	1	1	2	1	5	0	2	0					
		0.28%	0.66%	0.0%	0.38%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.18%	0.38%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.83%	0.23%	1.04%	0.51%	0.4%	1.73%	0.0%	0.45%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	0	0	0	1	0	0	2	0	1	2	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0					
		0.13%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.65%	0.0%	1.14%	0.61%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.75%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	0	0	1	0	0	1	0	0	0	2	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	2	1					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.74%	0.18%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.73%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.45%	0.65%					
33	"16. ""Родина"" (народно-патриотический союз)"""	734	8	1	14	4	16	3	15	18	22	36	3	29	66	147	20	15	3	23	11	35	34	11	9	15	25	31	4	25	14	26	13	35	3					
		7.70%	2.64%	1.13%	5.36%	3.22%	5.79%	2.60%	4.88%	9.72%	25.28%	11.04%	2.36%	10.78%	12.08%	11.45%	4.49%	10.94%	3.15%	8.67%	4.68%	8.06%	7.26%	5.85%	6.61%	4.31%	10.46%	7.19%	4.16%	6.44%	5.6%	8.99%	6.80%	7.97%	1.96%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	1	1	0	0	4	0	4	0	0	0	0	0	1	2	1	1	0	2	1	0	1	1	0	2	0	2	1	1	0	1	0	1	0					
		0.29%	0.33%	1.13%	0.0%	0.0%	1.44%	0.0%	1.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.15%	0.22%	0.72%	0.0%	0.75%	0.42%	0.0%	0.21%	0.53%	0.0%	0.57%	0.0%	0.46%	1.04%	0.25%	0.0%	0.34%	0.0%	0.22%	0.0%					
35	"18. ""ЛДПР"""	1211	24	7	67	9	28	8	34	11	8	53	11	29	72	156	47	15	10	39	42	65	98	23	7	45	40	48	13	63	28	39	11	46	15					
		12.71%	7.92%	7.95%	25.67%	7.25%	10.14%	6.95%	11.07%	5.94%	9.19%	16.25%	8.66%	10.78%	13.18%	12.15%	10.56%	10.94%	10.52%	14.71%	17.87%	14.97%	20.94%	12.23%	5.14%	12.93%	16.73%	11.13%	13.54%	16.23%	11.2%	13.49%	5.75%	10.47%	9.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	197	4	0	6	4	9	1	4	4	0	9	3	10	9	25	5	3	1	5	2	9	9	6	0	9	3	5	1	8	5	9	1	25	3					
		2.06%	1.32%	0.0%	2.29%	3.22%	3.26%	0.86%	1.30%	2.16%	0.0%	2.76%	2.36%	3.71%	1.64%	1.94%	1.12%	2.18%	1.05%	1.88%	0.85%	2.07%	1.92%	3.19%	0.0%	2.58%	1.25%	1.16%	1.04%	2.06%	2.0%	3.11%	0.52%	5.69%	1.96%					
37	"20. ""Политическая партия ""Единая Россия"""	2888	78	41	94	48	64	19	72	29	15	147	33	74	139	339	142	46	51	71	64	140	138	73	54	128	63	149	39	145	83	88	61	121	40					
		30.32%	25.74%	46.59%	36.01%	38.70%	23.18%	16.52%	23.45%	15.67%	17.24%	45.09%	25.98%	27.50%	25.45%	26.42%	31.91%	33.57%	53.68%	26.79%	27.23%	32.25%	29.48%	38.82%	39.70%	36.78%	26.35%	34.57%	40.62%	37.37%	33.2%	30.44%	31.93%	27.56%	26.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	0	1	0	0	1	0	0	0	0	0	0	1	1	1	4	2	1	0	1	1	1	0	0	3	0	2	0	2	1	0	2	2	0					
		0.28%	0.0%	1.13%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.18%	0.07%	0.89%	1.45%	1.05%	0.0%	0.42%	0.23%	0.21%	0.0%	0.0%	0.86%	0.0%	0.46%	0.0%	0.51%	0.4%	0.0%	1.04%	0.45%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.30%	0.0%	0.0%	0.18%	0.07%	0.22%	0.0%	0.0%	0.37%	0.42%	0.23%	0.0%	0.0%	0.0%	0.57%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2124	117	21	29	39	76	49	92	86	20	36	41	53	136	312	105	22	10	60	56	95	82	20	28	66	44	97	23	64	64	56	38	56	31					
		22.30%	38.61%	23.86%	11.11%	31.45%	27.53%	42.60%	29.96%	46.48%	22.98%	11.04%	32.28%	19.70%	24.90%	24.31%	23.59%	16.05%	10.52%	22.64%	23.82%	21.88%	17.52%	10.63%	20.58%	18.96%	18.41%	22.50%	23.95%	16.49%	25.6%	19.37%	19.89%	12.75%	20.26%					
																																								
41	Против всех	278	12	1	4	4	6	4	10	3	0	12	4	12	20	55	12	1	2	14	5	11	12	4	2	1	1	14	1	7	15	8	4	14	3					
		2.91%	3.96%	1.13%	1.53%	3.22%	2.17%	3.47%	3.25%	1.62%	0.0%	3.68%	3.14%	4.46%	3.66%	4.28%	2.69%	0.72%	2.10%	5.28%	2.12%	2.53%	2.56%	2.12%	1.47%	0.28%	0.41%	3.24%	1.04%	1.80%	6.0%	2.76%	2.09%	3.18%	1.96%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
