Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Далматовская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341					
20	. Миронов Сергей Михайлович	137	5	6	1	4	6	5	7	9	6	12	2	6	2	0	1	0	4	0	0	2	1	5	0	0	1	3	7	0	0	0	0	1	6	0	3	1	5	3	1	3	0	1	0	2	6	3	1	0	1	2	1	2					
		0.78%	1.35%	1.12%	0.50%	0.77%	0.98%	1.81%	0.65%	1.36%	1.02%	1.92%	0.36%	1.43%	0.35%	0.00%	1.79%	0.00%	2.74%	0.00%	0.00%	1.35%	0.79%	0.76%	0.00%	0.00%	0.35%	1.02%	2.09%	0.00%	0.00%	0.00%	0.00%	0.58%	1.61%	0.00%	1.18%	0.27%	1.82%	0.63%	0.68%	0.91%	0.00%	0.40%	0.00%	1.13%	0.63%	0.60%	0.39%	0.00%	0.28%	0.24%	0.33%	0.37%					
21	. Путин Владимир Владимирович	11815	230	374	139	306	397	172	628	415	384	410	372	241	373	98	40	28	96	113	130	107	87	486	72	15	229	188	247	56	130	206	41	109	229	149	160	245	199	324	107	226	180	130	52	115	638	298	194	135	237	580	247	451					
		67.45%	62.16%	69.65%	69.50%	59.07%	64.55%	62.32%	57.88%	62.59%	65.08%	65.50%	66.07%	57.24%	64.42%	84.48%	71.43%	75.68%	65.75%	79.58%	86.67%	72.30%	69.05%	73.52%	86.75%	25.00%	79.24%	63.73%	73.73%	90.32%	85.53%	64.78%	67.21%	63.01%	61.39%	84.66%	62.99%	66.94%	72.63%	68.35%	72.79%	68.69%	75.95%	51.38%	68.42%	64.97%	66.60%	60.08%	74.90%	74.59%	67.33%	69.88%	80.98%	82.45%					
22	. Хакамада Ирина Муцуовна	315	13	9	3	10	9	4	29	16	13	20	23	5	14	3	0	1	2	2	2	1	1	5	0	1	7	8	1	0	2	2	4	6	9	1	5	4	5	7	4	6	3	2	0	0	13	5	5	3	4	10	5	8					
		1.80%	3.51%	1.68%	1.50%	1.93%	1.46%	1.45%	2.67%	2.41%	2.20%	3.19%	4.09%	1.19%	2.42%	2.59%	0.00%	2.70%	1.37%	1.41%	1.33%	0.68%	0.79%	0.76%	0.00%	1.67%	2.42%	2.71%	0.30%	0.00%	1.32%	0.63%	6.56%	3.47%	2.41%	0.57%	1.97%	1.09%	1.82%	1.48%	2.72%	1.82%	1.27%	0.79%	0.00%	0.00%	1.36%	1.01%	1.93%	1.66%	1.14%	1.20%	1.64%	1.46%					
23	. Харитонов Николай Михайлович	3371	70	87	44	145	128	57	276	131	111	107	98	119	98	8	6	3	37	16	8	26	17	100	2	39	22	71	45	3	12	81	12	34	83	17	47	72	46	91	13	71	34	99	18	39	202	147	33	29	86	159	34	38					
		19.24%	18.92%	16.20%	22.00%	27.99%	20.81%	20.65%	25.44%	19.76%	18.81%	17.09%	17.41%	28.27%	16.93%	6.90%	10.71%	8.11%	25.34%	11.27%	5.33%	17.57%	13.49%	15.13%	2.41%	65.00%	7.61%	24.07%	13.43%	4.84%	7.89%	25.47%	19.67%	19.65%	22.25%	9.66%	18.50%	19.67%	16.79%	19.20%	8.84%	21.58%	14.35%	39.13%	23.68%	22.03%	21.09%	29.64%	12.74%	16.02%	24.43%	19.16%	11.15%	6.95%					
																																																											
24	Против всех	451	13	19	2	16	17	8	30	21	24	22	15	38	22	0	5	0	5	3	1	2	1	21	3	2	2	2	3	1	0	6	0	3	11	2	7	12	3	8	7	5	4	5	1	4	12	13	6	4	2	23	3	12					
		2.57%	3.51%	3.54%	1.00%	3.09%	2.76%	2.90%	2.76%	3.17%	4.07%	3.51%	2.66%	9.03%	3.80%	0.00%	8.93%	0.00%	3.42%	2.11%	0.67%	1.35%	0.79%	3.18%	3.61%	3.33%	0.69%	0.68%	0.90%	1.61%	0.00%	1.89%	0.00%	1.73%	2.95%	1.14%	2.76%	3.28%	1.09%	1.69%	4.76%	1.52%	1.69%	1.98%	1.32%	2.26%	1.25%	2.62%	2.32%	2.21%	0.57%	2.77%	0.98%	2.19%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
