Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Богучарская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346					
		1.17%	2.25%	2.02%	0.42%	1.61%	1.87%	0.0%	0.99%	0.0%	1.15%	1.36%	1.26%	0.0%	1.00%	0.69%	1.13%	0.96%	0.62%	0.0%	0.35%	0.42%	0.0%	2.29%	0.0%	0.87%	0.0%	0.0%	1.30%	0.65%	0.31%	1.34%	1.28%	0.0%	0.60%	1.08%	0.78%	0.60%	0.62%	0.58%	2.01%	0.0%	1.13%	0.0%	1.66%	0.0%	0.0%	2.17%					
22	"5. ""За Русь Святую"""	86	3	6	0	4	13	0	3	4	2	2	6	0	8	0	1	1	2	1	4	0	0	0	0	3	0	0	2	1	2	2	2	2	0	0	0	0	0	0	0	0	1	1	9	0	0	1					
		0.44%	0.25%	0.43%	0.0%	0.58%	0.57%	0.0%	0.29%	1.52%	0.76%	0.68%	1.89%	0.0%	0.73%	0.0%	0.37%	0.48%	0.31%	0.28%	1.42%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.52%	0.65%	0.63%	0.24%	0.85%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.51%	2.13%	0.0%	0.0%	0.27%					
23	"6. ""Объединенная Российская партия ""Русь"""	42	2	2	0	4	6	0	2	0	0	2	1	0	2	0	3	0	1	0	2	0	0	0	2	1	0	0	1	0	0	2	1	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1					
		0.21%	0.16%	0.14%	0.0%	0.58%	0.26%	0.0%	0.19%	0.0%	0.0%	0.68%	0.31%	0.0%	0.18%	0.0%	1.13%	0.0%	0.15%	0.0%	0.71%	0.0%	0.0%	0.0%	2.40%	0.14%	0.0%	0.0%	0.26%	0.0%	0.0%	0.24%	0.42%	0.40%	0.0%	0.0%	0.39%	0.0%	0.31%	0.0%	0.0%	0.84%	0.22%	0.51%	0.0%	0.0%	0.91%	0.27%					
24	"7. ""Новый курс - Автомобильная Россия"""	151	9	21	4	7	35	0	9	0	0	0	1	0	13	0	1	1	0	1	0	4	1	0	0	4	1	0	6	1	1	1	1	2	3	0	3	0	3	2	0	5	1	2	2	3	0	3					
		0.78%	0.75%	1.52%	0.85%	1.02%	1.56%	0.0%	0.89%	0.0%	0.0%	0.0%	0.31%	0.0%	1.18%	0.0%	0.37%	0.48%	0.0%	0.28%	0.0%	1.68%	1.23%	0.0%	0.0%	0.58%	1.09%	0.0%	1.56%	0.65%	0.31%	0.12%	0.42%	0.80%	0.60%	0.0%	1.18%	0.0%	0.94%	0.39%	0.0%	4.20%	0.22%	1.03%	0.47%	2.70%	0.0%	0.81%					
25	"8. ""Народно-республиканская партия России"""	32	2	0	0	1	3	0	1	0	0	2	2	1	1	0	0	0	3	0	0	2	0	0	0	0	0	0	1	1	0	2	0	0	0	3	0	0	0	1	1	0	0	2	2	0	0	1					
		0.16%	0.16%	0.0%	0.0%	0.14%	0.13%	0.0%	0.09%	0.0%	0.0%	0.68%	0.63%	1.07%	0.09%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.65%	0.0%	0.24%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.19%	0.40%	0.0%	0.0%	1.03%	0.47%	0.0%	0.0%	0.27%					
26	"9. ""Российская экологическая партия ""Зеленые"""	31	2	1	0	0	11	0	3	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	1	0	0	0	0	0	0	2					
		0.16%	0.16%	0.07%	0.0%	0.0%	0.49%	0.0%	0.29%	0.0%	0.38%	0.0%	0.0%	1.07%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	1.35%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%					
27	"10. ""Аграрная партия России"""	1412	26	53	12	29	20	8	43	56	16	25	27	11	41	33	24	36	104	60	22	10	7	5	3	41	5	1	30	12	27	74	21	36	63	74	37	14	21	54	26	5	54	39	51	22	11	23					
		7.37%	2.16%	3.84%	2.55%	4.26%	0.89%	14.28%	4.27%	21.37%	6.15%	8.56%	8.51%	11.82%	3.74%	7.67%	9.09%	17.39%	16.32%	16.90%	7.85%	4.21%	8.64%	5.74%	3.61%	5.99%	5.49%	1.25%	7.81%	7.89%	8.51%	9.06%	8.97%	14.57%	12.62%	20.0%	14.56%	8.53%	6.60%	10.58%	10.48%	4.20%	12.24%	20.20%	12.11%	19.81%	10.09%	6.25%					
28	"11. ""Истинные патриоты России"""	126	1	1	0	0	36	0	0	0	0	0	0	0	0	6	0	1	0	14	0	3	0	3	0	0	17	2	16	16	0	0	0	2	0	0	1	0	0	6	0	0	1	0	0	0	0	0					
		0.65%	0.08%	0.07%	0.0%	0.0%	1.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.39%	0.0%	0.48%	0.0%	3.94%	0.0%	1.26%	0.0%	3.44%	0.0%	0.0%	18.68%	2.5%	4.16%	10.52%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.39%	0.0%	0.0%	1.17%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	207	8	15	5	8	37	0	29	2	5	2	3	14	11	4	1	3	6	2	0	0	0	0	0	3	0	0	0	0	6	13	2	2	1	11	1	4	0	0	1	3	1	0	2	0	0	2					
		1.08%	0.66%	1.08%	1.06%	1.17%	1.65%	0.0%	2.87%	0.76%	1.92%	0.68%	0.94%	15.05%	1.00%	0.93%	0.37%	1.44%	0.94%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	1.89%	1.59%	0.85%	0.80%	0.20%	2.97%	0.39%	2.43%	0.0%	0.0%	0.40%	2.52%	0.22%	0.0%	0.47%	0.0%	0.0%	0.54%					
30	"13. ""Демократическая партия России"""	25	0	2	0	4	3	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	2	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	1					
		0.13%	0.0%	0.14%	0.0%	0.58%	0.13%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.23%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	1.20%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.42%	0.0%	0.60%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%					
31	"14. ""Великая Россия - Евразийский Союз"""	51	4	4	0	3	5	0	0	0	0	1	0	0	1	0	0	1	2	0	1	2	0	0	1	4	1	0	1	8	0	0	1	1	2	0	0	1	2	1	0	0	0	0	1	0	1	2					
		0.26%	0.33%	0.28%	0.0%	0.44%	0.22%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.09%	0.0%	0.0%	0.48%	0.31%	0.0%	0.35%	0.84%	0.0%	0.0%	1.20%	0.58%	1.09%	0.0%	0.26%	5.26%	0.0%	0.0%	0.42%	0.40%	0.40%	0.0%	0.0%	0.60%	0.62%	0.19%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.91%	0.54%					
32	"15. ""Партия СЛОН"""	18	1	2	0	0	0	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	3					
		0.09%	0.08%	0.14%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.23%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.27%	0.0%	0.0%	0.31%	0.19%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.81%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2365	207	256	63	129	340	9	78	24	47	26	43	2	113	40	21	33	65	46	38	16	3	1	5	75	2	17	34	6	33	102	19	30	46	27	39	21	52	62	37	8	30	20	35	21	6	38					
		12.35%	17.25%	18.55%	13.40%	18.97%	15.16%	16.07%	7.74%	9.16%	18.07%	8.90%	13.56%	2.15%	10.31%	9.30%	7.95%	15.94%	10.20%	12.95%	13.57%	6.75%	3.70%	1.14%	6.02%	10.96%	2.19%	21.25%	8.85%	3.94%	10.41%	12.5%	8.11%	12.14%	9.21%	7.29%	15.35%	12.80%	16.35%	12.15%	14.91%	6.72%	6.80%	10.36%	8.31%	18.91%	5.50%	10.32%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	50	2	0	0	0	4	0	1	0	1	1	2	0	5	3	2	1	0	1	2	1	1	0	0	4	0	0	1	4	0	4	1	1	0	0	0	2	2	0	0	0	0	0	1	0	0	3					
		0.26%	0.16%	0.0%	0.0%	0.0%	0.17%	0.0%	0.09%	0.0%	0.38%	0.34%	0.63%	0.0%	0.45%	0.69%	0.75%	0.48%	0.0%	0.28%	0.71%	0.42%	1.23%	0.0%	0.0%	0.58%	0.0%	0.0%	0.26%	2.63%	0.0%	0.49%	0.42%	0.40%	0.0%	0.0%	0.0%	1.21%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.81%					
35	"18. ""ЛДПР"""	3730	207	253	121	137	527	3	252	38	41	67	40	5	230	76	60	28	102	72	26	51	24	17	20	80	9	13	76	18	71	171	32	53	109	50	41	39	81	83	42	17	113	39	80	23	39	54					
		19.48%	17.25%	18.33%	25.74%	20.14%	23.50%	5.35%	25.02%	14.50%	15.76%	22.94%	12.61%	5.37%	21.00%	17.67%	22.72%	13.52%	16.01%	20.28%	9.28%	21.51%	29.62%	19.54%	24.09%	11.69%	9.89%	16.25%	19.79%	11.84%	22.39%	20.95%	13.67%	21.45%	21.84%	13.51%	16.14%	23.78%	25.47%	16.27%	16.93%	14.28%	25.62%	20.20%	19.00%	20.72%	35.77%	14.67%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	380	24	23	11	13	30	1	16	4	10	6	3	0	16	3	10	8	14	6	7	5	0	5	1	8	0	0	6	3	21	21	4	4	5	10	2	8	7	20	7	1	9	1	3	4	2	18					
		1.98%	2.0%	1.66%	2.34%	1.91%	1.33%	1.78%	1.58%	1.52%	3.84%	2.05%	0.94%	0.0%	1.46%	0.69%	3.78%	3.86%	2.19%	1.69%	2.49%	2.10%	0.0%	5.74%	1.20%	1.16%	0.0%	0.0%	1.56%	1.97%	6.62%	2.57%	1.70%	1.61%	1.00%	2.70%	0.78%	4.87%	2.20%	3.92%	2.82%	0.84%	2.04%	0.51%	0.71%	3.60%	1.83%	4.89%					
37	"20. ""Политическая партия ""Единая Россия"""	6394	433	481	185	185	707	21	389	97	78	86	95	34	410	155	84	61	228	76	59	74	33	30	36	199	40	37	140	38	101	243	105	73	208	126	90	56	95	172	58	62	142	45	132	28	31	136					
		33.39%	36.08%	34.85%	39.36%	27.20%	31.53%	37.49%	38.62%	37.02%	30.0%	29.45%	29.96%	36.55%	37.44%	36.04%	31.81%	29.46%	35.79%	21.40%	21.07%	31.22%	40.74%	34.48%	43.37%	29.09%	43.95%	46.25%	36.45%	25.0%	31.86%	29.77%	44.87%	29.55%	41.68%	34.05%	35.43%	34.14%	29.87%	33.72%	23.38%	52.10%	32.19%	23.31%	31.35%	25.22%	28.44%	36.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	3	2	0	2	1	1	3	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	3	0	0	0	0	2	0	0	1	0	1	0	1	1					
		0.14%	0.25%	0.14%	0.0%	0.29%	0.04%	1.78%	0.29%	0.38%	0.0%	0.0%	0.0%	0.0%	0.09%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.14%	0.0%	1.25%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.22%	0.0%	0.23%	0.0%	0.91%	0.27%					
39	"22. ""Развитие предпринимательства"""	43	3	7	3	0	3	0	7	0	0	0	4	1	2	0	0	0	3	0	0	1	0	0	0	2	0	0	1	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0					
		0.22%	0.25%	0.50%	0.63%	0.0%	0.13%	0.0%	0.69%	0.0%	0.0%	0.0%	1.26%	1.07%	0.18%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.26%	0.0%	0.0%	0.36%	0.0%	0.0%	0.20%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2219	138	109	37	90	165	11	125	17	33	39	54	14	125	79	30	17	63	42	98	45	6	19	5	204	6	3	39	25	18	100	17	24	22	34	24	10	22	53	44	11	52	35	62	2	6	45					
		11.59%	11.5%	7.89%	7.87%	13.23%	7.35%	19.64%	12.41%	6.48%	12.69%	13.35%	17.03%	15.05%	11.41%	18.37%	11.36%	8.21%	9.89%	11.83%	35.0%	18.98%	7.40%	21.83%	6.02%	29.82%	6.59%	3.75%	10.15%	16.44%	5.67%	12.25%	7.26%	9.71%	4.40%	9.18%	9.44%	6.09%	6.91%	10.39%	17.74%	9.24%	11.79%	18.13%	14.72%	1.80%	5.50%	12.22%					
																																																					
41	Против всех	587	41	31	15	19	150	1	10	7	8	6	16	2	27	11	3	2	8	13	8	3	2	1	4	13	8	0	8	4	6	28	8	4	10	5	8	7	16	25	15	1	9	3	11	0	4	6					
		3.06%	3.41%	2.24%	3.19%	2.79%	6.69%	1.78%	0.99%	2.67%	3.07%	2.05%	5.04%	2.15%	2.46%	2.55%	1.13%	0.96%	1.25%	3.66%	2.85%	1.26%	2.46%	1.14%	4.81%	1.90%	8.79%	0.0%	2.08%	2.63%	1.89%	3.43%	3.41%	1.61%	2.00%	1.35%	3.14%	4.26%	5.03%	4.90%	6.04%	0.84%	2.04%	1.55%	2.61%	0.0%	3.66%	1.63%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
