Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Бабушкинский район																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №3164					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1300	45	40	60	50	90	50	60	55	40	60	40	40	40	80	45	50	50	55	40	40	40	70	40	40	80	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1119	44	38	54	37	82	38	40	49	34	57	36	33	35	77	43	41	47	52	30	39	26	60	27	29	71	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	707	27	51	24	37	21	17	14	21	19	31	23	40	15	20	24	57	38	26	24	22	23	33	18	14	18	50					
14	Число погашенных неиспользованных открепительных удостоверений	181	1	2	6	13	8	12	20	6	6	3	4	7	5	3	2	9	3	3	10	1	14	10	13	11	9	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	227	2	1	5	35	110	3	10	1	4	1	2	4	4	6	0	2	1	7	3	1	3	3	2	2	15	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	933	27	35	38	40	28	35	32	29	53	37	32	57	35	33	34	53	44	42	39	30	39	31	27	40	34	9					
		2.88%	2.48%	2.75%	2.89%	2.87%	2.43%	2.63%	2.70%	2.03%	4.06%	2.90%	2.06%	3.95%	2.67%	3.20%	2.97%	3.89%	3.35%	2.83%	3.07%	2.54%	3.30%	2.39%	3.41%	3.29%	2.26%	1.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	762	44	19	34	34	22	33	34	31	27	27	35	42	23	23	41	37	30	32	29	30	30	29	18	36	14	8					
		2.35%	4.05%	1.49%	2.58%	2.44%	1.91%	2.48%	2.87%	2.17%	2.07%	2.11%	2.25%	2.91%	1.76%	2.23%	3.59%	2.71%	2.28%	2.15%	2.28%	2.54%	2.54%	2.23%	2.28%	2.96%	0.93%	1.46%					
20	3.Политическая партия «Демократическая партия России»	71	0	1	1	2	1	2	4	3	5	3	11	3	2	4	3	3	6	3	2	3	1	1	0	1	5	1					
		0.22%	0.00%	0.08%	0.08%	0.14%	0.09%	0.15%	0.34%	0.21%	0.38%	0.23%	0.71%	0.21%	0.15%	0.39%	0.26%	0.22%	0.46%	0.20%	0.16%	0.25%	0.08%	0.08%	0.00%	0.08%	0.33%	0.18%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4677	140	210	226	168	159	202	182	177	189	188	175	194	178	154	149	235	232	188	184	190	181	240	113	185	174	64					
		14.44%	12.88%	16.52%	17.16%	12.06%	13.78%	15.19%	15.37%	12.38%	14.48%	14.71%	11.25%	13.45%	13.59%	14.94%	13.04%	17.23%	17.67%	12.65%	14.47%	16.07%	15.30%	18.49%	14.29%	15.21%	11.56%	11.66%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	897	22	23	33	39	34	35	27	35	32	39	37	63	38	26	38	46	40	41	22	76	34	32	19	47	12	7					
		2.77%	2.02%	1.81%	2.51%	2.80%	2.95%	2.63%	2.28%	2.45%	2.45%	3.05%	2.38%	4.37%	2.90%	2.52%	3.32%	3.37%	3.05%	2.76%	1.73%	6.43%	2.87%	2.47%	2.40%	3.87%	0.80%	1.28%					
23	6.Политическая партия «Партия социальной справедливости»	160	8	3	7	10	10	6	10	9	12	3	9	3	8	4	6	6	5	6	2	2	12	7	3	5	3	1					
		0.49%	0.74%	0.24%	0.53%	0.72%	0.87%	0.45%	0.84%	0.63%	0.92%	0.23%	0.58%	0.21%	0.61%	0.39%	0.52%	0.44%	0.38%	0.40%	0.16%	0.17%	1.01%	0.54%	0.38%	0.41%	0.20%	0.18%					
24	7.Политическая партия «Либерально-демократическая партия России»	2544	66	95	108	140	79	98	82	100	108	124	163	109	118	90	87	89	80	111	90	83	89	82	60	75	182	36					
		7.85%	6.07%	7.47%	8.20%	10.05%	6.85%	7.37%	6.93%	6.99%	8.28%	9.70%	10.48%	7.56%	9.01%	8.73%	7.61%	6.52%	6.09%	7.47%	7.08%	7.02%	7.52%	6.32%	7.59%	6.17%	12.09%	6.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2579	91	132	121	119	105	117	97	109	87	111	120	104	106	94	84	86	92	124	102	94	79	98	70	105	92	40					
		7.96%	8.37%	10.39%	9.19%	8.54%	9.10%	8.80%	8.19%	7.62%	6.67%	8.69%	7.72%	7.21%	8.09%	9.12%	7.35%	6.30%	7.01%	8.34%	8.02%	7.95%	6.68%	7.55%	8.85%	8.63%	6.11%	7.29%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	512	19	18	26	17	18	15	15	18	19	33	28	33	15	19	21	27	18	15	19	15	28	22	10	15	25	4					
		1.58%	1.75%	1.42%	1.97%	1.22%	1.56%	1.13%	1.27%	1.26%	1.46%	2.58%	1.80%	2.29%	1.15%	1.84%	1.84%	1.98%	1.37%	1.01%	1.49%	1.27%	2.37%	1.69%	1.26%	1.23%	1.66%	0.73%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16248	567	604	626	719	583	650	549	771	627	596	798	683	694	494	558	652	639	800	694	486	582	659	399	567	902	349					
		50.17%	52.16%	47.52%	47.53%	51.62%	50.52%	48.87%	46.37%	53.92%	48.05%	46.64%	51.32%	47.36%	52.98%	47.91%	48.82%	47.80%	48.67%	53.84%	54.56%	41.12%	49.20%	50.77%	50.44%	46.63%	59.93%	63.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2553	95	103	83	87	104	118	129	132	124	94	125	121	83	70	107	109	106	109	74	164	83	84	63	122	41	23					
		7.88%	8.74%	8.10%	6.30%	6.25%	9.01%	8.87%	10.90%	9.23%	9.50%	7.36%	8.04%	8.39%	6.34%	6.79%	9.36%	7.99%	8.07%	7.34%	5.82%	13.87%	7.02%	6.47%	7.96%	10.03%	2.72%	4.19%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
