Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Бабушкинский район																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №3258					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1495	58	45	50	60	170	50	40	55	48	50	50	64	90	40	50	62	53	50	50	50	30	50	50	50	130	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1300	56	41	44	59	156	50	35	51	44	41	43	53	84	32	45	59	52	46	34	31	28	48	19	34	115	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	972	82	34	20	50	91	55	19	48	27	35	23	58	39	24	13	71	49	29	33	15	27	19	15	32	16	48					
14	Число погашенных неиспользованных открепительных удостоверений	195	2	4	6	1	14	0	5	4	4	9	7	11	6	8	5	3	1	4	16	19	2	2	31	16	15	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	103	9	5	0	5	4	1	4	4	8	1	5	7	1	2	3	5	3	1	8	9	7	3	2	5	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5285	223	210	191	206	221	232	200	223	201	236	212	281	214	166	191	204	219	211	190	186	203	222	130	223	197	93					
		16.36%	16.36%	18.67%	16.74%	17.47%	18.06%	18.11%	16.72%	16.52%	17.57%	19.08%	15.47%	13.95%	15.98%	19.67%	17.44%	14.26%	17.18%	13.92%	15.69%	13.01%	18.29%	18.70%	20.03%	18.61%	10.78%	16.58%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4089	164	143	160	194	190	126	129	153	147	142	161	176	202	112	128	169	168	158	165	102	156	153	63	102	438	88					
		12.66%	12.03%	12.71%	14.02%	16.45%	15.52%	9.84%	10.79%	11.33%	12.85%	11.48%	11.75%	8.73%	15.09%	13.27%	11.69%	11.81%	13.18%	10.42%	13.63%	7.13%	14.05%	12.89%	9.71%	8.51%	23.96%	15.69%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	553	10	28	17	19	25	23	16	31	14	33	20	19	21	14	15	19	28	21	10	20	20	28	15	30	51	6					
		1.71%	0.73%	2.49%	1.49%	1.61%	2.04%	1.80%	1.34%	2.30%	1.22%	2.67%	1.46%	0.94%	1.57%	1.66%	1.37%	1.33%	2.20%	1.39%	0.83%	1.40%	1.80%	2.36%	2.31%	2.50%	2.79%	1.07%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7966	309	279	322	278	264	278	338	376	292	288	345	371	349	221	309	325	339	345	322	310	295	320	172	312	489	118					
		24.66%	22.67%	24.80%	28.22%	23.58%	21.57%	21.70%	28.26%	27.85%	25.52%	23.28%	25.18%	18.41%	26.06%	26.18%	28.22%	22.71%	26.59%	22.76%	26.59%	21.68%	26.58%	26.96%	26.50%	26.04%	26.75%	21.03%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	4506	190	166	138	161	157	192	230	224	199	208	229	236	174	93	201	190	186	196	165	216	142	156	90	228	86	53					
		13.95%	13.94%	14.76%	12.09%	13.66%	12.83%	14.99%	19.23%	16.59%	17.40%	16.81%	16.72%	11.71%	12.99%	11.02%	18.36%	13.28%	14.59%	12.93%	13.63%	15.10%	12.79%	13.14%	13.87%	19.03%	4.70%	9.45%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9031	429	275	279	295	338	390	250	307	270	294	366	884	349	212	226	492	305	549	314	564	255	268	163	265	501	191					
		27.96%	31.47%	24.44%	24.45%	25.02%	27.61%	30.44%	20.90%	22.74%	23.60%	23.77%	26.72%	43.87%	26.06%	25.12%	20.64%	34.38%	23.92%	36.21%	25.93%	39.44%	22.97%	22.58%	25.12%	22.12%	27.41%	34.05%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	284	11	11	11	9	9	16	9	15	8	10	15	19	8	5	10	11	9	5	12	12	16	18	5	7	21	2					
		0.88%	0.81%	0.98%	0.96%	0.76%	0.74%	1.25%	0.75%	1.11%	0.70%	0.81%	1.09%	0.94%	0.60%	0.59%	0.91%	0.77%	0.71%	0.33%	0.99%	0.84%	1.44%	1.52%	0.77%	0.58%	1.15%	0.36%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
