Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Малокарачаевская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162					
		1.31%	0.51%	0.0%	1.19%	1.04%	0.16%	0.63%	2.72%	1.22%	0.78%	0.0%	1.73%	6.63%	0.44%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	0	2	4	0	1	0	0	1	0	0	0	1	0	1	0	0					
		0.06%	0.0%	0.0%	0.23%	0.27%	0.0%	0.15%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.07%	0.0%	0.22%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	415	0	2	12	18	8	32	59	28	36	11	18	113	30	0	3	45	0					
		2.90%	0.0%	0.76%	1.42%	1.25%	1.29%	5.10%	10.70%	3.12%	4.03%	0.76%	2.40%	7.13%	2.23%	0.0%	0.66%	4.89%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	85	1	0	7	7	1	4	1	0	2	0	2	15	45	0	0	0	0					
		0.59%	0.51%	0.0%	0.83%	0.48%	0.16%	0.63%	0.18%	0.0%	0.22%	0.0%	0.26%	0.94%	3.34%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	158	3	0	10	10	38	19	21	9	10	0	9	0	9	0	4	16	0					
		1.10%	1.54%	0.0%	1.19%	0.69%	6.12%	3.03%	3.81%	1.00%	1.11%	0.0%	1.20%	0.0%	0.66%	0.0%	0.88%	1.73%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	579	1	0	26	158	0	8	9	0	9	156	91	108	11	0	1	1	0					
		4.04%	0.51%	0.0%	3.09%	11.00%	0.0%	1.27%	1.63%	0.0%	1.00%	10.84%	12.16%	6.82%	0.81%	0.0%	0.22%	0.10%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	6200	48	226	327	554	255	275	193	408	509	491	311	412	539	307	222	578	545					
		43.32%	24.74%	86.25%	38.92%	38.57%	41.12%	43.85%	35.02%	45.48%	56.99%	34.14%	41.57%	26.02%	40.10%	39.51%	49.22%	62.82%	74.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	0	0	0	22	0	1	0	0	2	0	0	0	2	0	0	0	0					
		0.18%	0.0%	0.0%	0.0%	1.53%	0.0%	0.15%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	8	0	0	1	1	0	0	1	0	0	0	0	0	4	0	1	0	0					
		0.05%	0.0%	0.0%	0.11%	0.06%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.22%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1921	48	4	30	58	76	57	68	53	65	403	92	381	376	78	23	95	14					
		13.42%	24.74%	1.52%	3.57%	4.03%	12.25%	9.09%	12.34%	5.90%	7.27%	28.02%	12.29%	24.06%	27.97%	10.03%	5.09%	10.32%	1.92%					
																								
41	Против всех	436	2	3	25	4	8	43	52	23	44	56	6	77	20	51	10	12	0					
		3.04%	1.03%	1.14%	2.97%	0.27%	1.29%	6.85%	9.43%	2.56%	4.92%	3.89%	0.80%	4.86%	1.48%	6.56%	2.21%	1.30%	0.0%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
