Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Киренская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934					
		1.74%	0.00%	0.00%	0.24%	0.79%	0.75%	2.30%	2.99%	2.71%	3.78%	1.23%	1.62%	2.63%	2.28%	1.39%	1.47%	1.09%	0.00%	2.11%	0.00%	1.05%	1.20%	1.45%	0.00%	2.76%	0.00%	0.00%	0.00%	0.00%	1.05%	3.70%	0.00%	3.70%	2.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3359	42	12	207	135	130	188	228	191	202	175	80	41	279	250	38	144	33	130	39	207	129	33	32	58	39	33	20	76	56	13	5	16	63	35					
		41.07%	77.78%	46.15%	49.52%	53.57%	48.51%	33.33%	31.02%	34.48%	42.44%	36.01%	43.24%	53.95%	35.41%	38.58%	55.88%	52.36%	55.00%	45.61%	66.10%	36.25%	38.86%	47.83%	82.05%	40.00%	78.00%	76.74%	38.46%	42.70%	29.47%	48.15%	41.67%	59.26%	63.00%	53.03%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	46	0	1	0	1	2	2	5	1	0	3	1	0	8	5	1	0	0	4	0	2	1	3	0	1	1	0	0	0	1	0	0	0	1	2					
		0.56%	0.00%	3.85%	0.00%	0.40%	0.75%	0.35%	0.68%	0.18%	0.00%	0.62%	0.54%	0.00%	1.02%	0.77%	1.47%	0.00%	0.00%	1.40%	0.00%	0.35%	0.30%	4.35%	0.00%	0.69%	2.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	1.00%	3.03%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
