Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Вилюйская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168					
23	. Харитонов Николай Михайлович	1414	58	37	44	66	49	72	112	46	47	15	33	36	44	53	110	15	21	15	37	44	10	45	17	24	79	16	40	43	36	12	28	47	63					
		11.62%	11.15%	8.41%	8.71%	11.72%	10.68%	13.19%	17.26%	11.68%	16.91%	8.02%	7.50%	8.57%	8.96%	10.35%	28.35%	5.34%	8.54%	8.29%	14.98%	12.39%	8.33%	12.03%	7.46%	10.48%	26.78%	4.80%	11.11%	14.14%	8.91%	5.83%	7.27%	9.46%	18.75%					
																																								
24	Против всех	285	11	17	8	20	16	19	13	11	5	0	14	14	32	15	8	7	8	2	3	1	0	6	6	7	5	6	6	3	6	1	4	10	1					
		2.34%	2.12%	3.86%	1.58%	3.55%	3.49%	3.48%	2.00%	2.79%	1.80%	0.00%	3.18%	3.33%	6.52%	2.93%	2.06%	2.49%	3.25%	1.10%	1.21%	0.28%	0.00%	1.60%	2.63%	3.06%	1.69%	1.80%	1.67%	0.99%	1.49%	0.49%	1.04%	2.01%	0.30%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
