Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Новоуральская городская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №2292	УИК №2293	УИК №2294	УИК №2295	УИК №2296	УИК №2297	УИК №2298	УИК №2299	УИК №2300	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2331	УИК №2332					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	594	15	15	15	15	15	15	32	10	8	15	0	15	15	15	10	15	15	15	16	15	15	15	15	15	15	15	15	15	15	15	15	20	20	20	20	20	5	10	5	10	13					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	240	0	2	4	5	12	3	22	8	2	6	0	3	8	2	10	9	13	13	5	5	4	6	3	5	8	11	4	5	8	1	3	2	20	3	2	11	2	3	0	0	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	114	3	2	4	3	3	4	10	3	3	3	6	5	1	2	1	2	4	4	1	1	1	0	2	0	1	1	3	0	0	1	2	2	5	1	1	3	15	4	2	3	2					
14	Число погашенных открепительных удостоверений	354	15	13	11	10	3	12	10	2	6	9	0	12	7	13	0	6	2	2	11	10	11	9	12	10	7	4	11	10	7	14	12	18	0	17	18	9	3	7	5	10	6					
15	Число открепительных удостоверений выданных ТИК	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0					
16	Число утраченных бюллетеней	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	255	11	5	2	9	3	9	20	2	2	5	4	3	8	4	5	9	16	6	6	9	4	4	3	7	7	4	7	4	1	5	4	10	13	6	7	7	2	10	1	4	7					
		0.68%	1.27%	0.59%	0.25%	0.86%	0.25%	0.76%	2.20%	0.27%	0.23%	0.46%	0.74%	0.38%	1.09%	0.43%	0.40%	0.86%	1.42%	0.47%	0.50%	0.79%	0.29%	0.29%	0.35%	0.84%	0.83%	0.45%	0.68%	0.49%	0.13%	0.70%	0.45%	0.92%	0.99%	0.65%	0.55%	0.59%	2.27%	1.94%	1.23%	0.92%	0.77%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3090	84	90	73	64	99	103	97	55	83	92	26	62	76	76	100	81	86	102	94	89	120	125	49	53	53	54	70	64	65	73	77	52	93	109	127	138	1	20	2	11	102					
		8.25%	9.71%	10.70%	9.43%	6.14%	8.29%	8.70%	10.68%	7.59%	9.69%	8.54%	4.86%	7.92%	10.39%	8.23%	8.06%	7.81%	7.66%	8.06%	7.84%	7.86%	8.95%	9.37%	5.71%	6.37%	6.33%	6.15%	6.88%	7.94%	8.70%	10.35%	8.67%	4.80%	7.08%	11.95%	10.05%	11.63%	1.13%	3.89%	2.46%	2.53%	11.27%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1291	48	30	18	37	32	35	38	35	21	32	15	29	23	29	56	44	43	59	44	39	36	40	23	24	29	40	43	36	27	21	23	52	52	20	36	21	6	17	1	7	30					
		3.44%	5.54%	3.56%	2.32%	3.55%	2.68%	2.95%	4.18%	4.83%	2.45%	2.97%	2.80%	3.70%	3.14%	3.14%	4.51%	4.24%	3.83%	4.66%	3.67%	3.44%	2.68%	2.99%	2.68%	2.88%	3.46%	4.56%	4.22%	4.46%	3.61%	2.97%	2.59%	4.80%	3.96%	2.19%	2.85%	1.77%	6.81%	3.31%	1.23%	1.61%	3.31%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3012	79	98	95	108	77	126	52	56	71	114	26	59	69	85	87	65	69	87	99	74	128	102	61	70	72	70	74	54	43	65	90	68	80	84	123	114	2	21	0	17	78					
		8.04%	9.13%	11.65%	12.27%	10.36%	6.45%	10.65%	5.72%	7.73%	8.29%	10.58%	4.86%	7.54%	9.43%	9.20%	7.01%	6.27%	6.14%	6.88%	8.26%	6.54%	9.55%	7.64%	7.11%	8.42%	8.60%	7.98%	7.27%	6.69%	5.75%	9.21%	10.13%	6.27%	6.09%	9.21%	9.73%	9.61%	2.27%	4.09%	0.0%	3.91%	8.61%					
22	"5. ""За Русь Святую"""	197	2	2	4	3	8	7	10	5	4	6	5	5	2	6	11	4	6	9	7	4	9	5	4	0	1	6	3	6	2	2	4	2	8	3	3	5	2	9	1	2	10					
		0.52%	0.23%	0.23%	0.51%	0.28%	0.67%	0.59%	1.10%	0.69%	0.46%	0.55%	0.93%	0.63%	0.27%	0.65%	0.88%	0.38%	0.53%	0.71%	0.58%	0.35%	0.67%	0.37%	0.46%	0.0%	0.11%	0.68%	0.29%	0.74%	0.26%	0.28%	0.45%	0.18%	0.60%	0.32%	0.23%	0.42%	2.27%	1.75%	1.23%	0.46%	1.10%					
23	"6. ""Объединенная Российская партия ""Русь"""	104	1	2	3	1	2	7	4	1	2	2	4	3	5	2	2	2	2	4	2	3	5	5	3	2	3	2	0	2	2	2	1	5	8	1	4	1	0	4	0	0	0					
		0.27%	0.11%	0.23%	0.38%	0.09%	0.16%	0.59%	0.44%	0.13%	0.23%	0.18%	0.74%	0.38%	0.68%	0.21%	0.16%	0.19%	0.17%	0.31%	0.16%	0.26%	0.37%	0.37%	0.35%	0.24%	0.35%	0.22%	0.0%	0.24%	0.26%	0.28%	0.11%	0.46%	0.60%	0.10%	0.31%	0.08%	0.0%	0.77%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	520	18	12	15	17	24	15	23	7	15	20	5	18	4	14	9	12	12	17	16	5	20	20	7	5	18	10	15	12	12	7	12	11	9	17	25	17	0	2	0	8	15					
		1.38%	2.08%	1.42%	1.93%	1.63%	2.01%	1.26%	2.53%	0.96%	1.75%	1.85%	0.93%	2.30%	0.54%	1.51%	0.72%	1.15%	1.06%	1.34%	1.33%	0.44%	1.49%	1.49%	0.81%	0.60%	2.15%	1.14%	1.47%	1.48%	1.60%	0.99%	1.35%	1.01%	0.68%	1.86%	1.97%	1.43%	0.0%	0.38%	0.0%	1.84%	1.65%					
25	"8. ""Народно-республиканская партия России"""	27	0	1	0	0	2	0	6	0	0	0	0	1	0	0	3	0	0	3	1	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1	1					
		0.07%	0.0%	0.11%	0.0%	0.0%	0.16%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.24%	0.0%	0.0%	0.23%	0.08%	0.08%	0.0%	0.0%	0.0%	0.0%	0.11%	0.11%	0.0%	0.0%	0.0%	0.14%	0.0%	0.09%	0.07%	0.0%	0.0%	0.08%	0.0%	0.0%	1.23%	0.23%	0.11%					
26	"9. ""Российская экологическая партия ""Зеленые"""	208	3	6	7	11	9	6	14	7	2	5	1	3	3	3	3	5	6	8	7	2	7	7	2	6	5	0	6	5	4	5	7	4	4	9	8	3	0	3	1	1	10					
		0.55%	0.34%	0.71%	0.90%	1.05%	0.75%	0.50%	1.54%	0.96%	0.23%	0.46%	0.18%	0.38%	0.41%	0.32%	0.24%	0.48%	0.53%	0.63%	0.58%	0.17%	0.52%	0.52%	0.23%	0.72%	0.59%	0.0%	0.58%	0.62%	0.53%	0.70%	0.78%	0.36%	0.30%	0.98%	0.63%	0.25%	0.0%	0.58%	1.23%	0.23%	1.10%					
27	"10. ""Аграрная партия России"""	821	12	19	9	16	19	34	11	21	30	20	16	18	19	26	21	19	24	29	18	21	21	20	21	8	24	28	20	22	13	15	17	35	35	10	33	23	1	22	3	30	18					
		2.19%	1.38%	2.25%	1.16%	1.53%	1.59%	2.87%	1.21%	2.90%	3.50%	1.85%	2.99%	2.30%	2.59%	2.81%	1.69%	1.83%	2.13%	2.29%	1.50%	1.85%	1.56%	1.49%	2.45%	0.96%	2.86%	3.19%	1.96%	2.72%	1.74%	2.12%	1.91%	3.23%	2.66%	1.09%	2.61%	1.93%	1.13%	4.28%	3.70%	6.91%	1.98%					
28	"11. ""Истинные патриоты России"""	26	1	2	0	0	0	1	3	0	0	0	1	0	0	0	2	3	1	1	0	2	0	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	2	0					
		0.06%	0.11%	0.23%	0.0%	0.0%	0.0%	0.08%	0.33%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.16%	0.28%	0.08%	0.07%	0.0%	0.17%	0.0%	0.07%	0.11%	0.12%	0.11%	0.0%	0.09%	0.0%	0.13%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	265	2	4	4	4	20	11	10	4	5	6	3	6	4	8	14	9	7	12	2	6	6	8	6	4	11	3	14	4	4	8	6	8	7	2	12	6	0	2	1	1	11					
		0.70%	0.23%	0.47%	0.51%	0.38%	1.67%	0.92%	1.10%	0.55%	0.58%	0.55%	0.56%	0.76%	0.54%	0.86%	1.12%	0.86%	0.62%	0.94%	0.16%	0.53%	0.44%	0.59%	0.70%	0.48%	1.31%	0.34%	1.37%	0.49%	0.53%	1.13%	0.67%	0.73%	0.53%	0.21%	0.95%	0.50%	0.0%	0.38%	1.23%	0.23%	1.21%					
30	"13. ""Демократическая партия России"""	65	0	0	1	2	0	2	4	0	4	5	0	0	3	1	3	2	0	3	2	3	1	3	1	5	0	1	0	0	0	0	1	6	2	0	5	2	0	0	1	1	1					
		0.17%	0.0%	0.0%	0.12%	0.19%	0.0%	0.16%	0.44%	0.0%	0.46%	0.46%	0.0%	0.0%	0.41%	0.10%	0.24%	0.19%	0.0%	0.23%	0.16%	0.26%	0.07%	0.22%	0.11%	0.60%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.11%	0.55%	0.15%	0.0%	0.39%	0.16%	0.0%	0.0%	1.23%	0.23%	0.11%					
31	"14. ""Великая Россия - Евразийский Союз"""	87	5	4	3	2	2	0	14	3	3	2	3	1	0	0	1	1	5	1	3	3	3	5	1	4	3	1	1	2	1	1	1	0	2	1	1	0	1	1	2	0	0					
		0.23%	0.57%	0.47%	0.38%	0.19%	0.16%	0.0%	1.54%	0.41%	0.35%	0.18%	0.56%	0.12%	0.0%	0.0%	0.08%	0.09%	0.44%	0.07%	0.25%	0.26%	0.22%	0.37%	0.11%	0.48%	0.35%	0.11%	0.09%	0.24%	0.13%	0.14%	0.11%	0.0%	0.15%	0.10%	0.07%	0.0%	1.13%	0.19%	2.46%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	38	0	2	0	2	0	0	2	0	1	0	0	0	0	1	2	2	0	1	0	1	1	1	1	3	1	0	1	1	1	2	1	0	2	0	2	2	0	2	0	1	2					
		0.10%	0.0%	0.23%	0.0%	0.19%	0.0%	0.0%	0.22%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.10%	0.16%	0.19%	0.0%	0.07%	0.0%	0.08%	0.07%	0.07%	0.11%	0.36%	0.11%	0.0%	0.09%	0.12%	0.13%	0.28%	0.11%	0.0%	0.15%	0.0%	0.15%	0.16%	0.0%	0.38%	0.0%	0.23%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2765	63	46	69	69	79	95	47	79	62	92	26	75	50	85	79	45	77	82	84	101	83	99	83	75	44	58	71	57	43	58	79	105	121	81	85	89	4	27	6	20	72					
		7.38%	7.28%	5.46%	8.91%	6.62%	6.62%	8.03%	5.17%	10.91%	7.24%	8.54%	4.86%	9.59%	6.83%	9.20%	6.37%	4.34%	6.86%	6.48%	7.01%	8.93%	6.19%	7.42%	9.68%	9.02%	5.25%	6.61%	6.98%	7.07%	5.75%	8.22%	8.89%	9.69%	9.21%	8.88%	6.73%	7.50%	4.54%	5.26%	7.40%	4.60%	7.95%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	0	1	1	1	4	6	3	1	1	1	5	1	1	0	1	1	0	1	0	5	2	2	2	2	1	1	3	2	1	1	0	5	2	2	0	0	0	2	1	1	1					
		0.17%	0.0%	0.11%	0.12%	0.09%	0.33%	0.50%	0.33%	0.13%	0.11%	0.09%	0.93%	0.12%	0.13%	0.0%	0.08%	0.09%	0.0%	0.07%	0.0%	0.44%	0.14%	0.14%	0.23%	0.24%	0.11%	0.11%	0.29%	0.24%	0.13%	0.14%	0.0%	0.46%	0.15%	0.21%	0.0%	0.0%	0.0%	0.38%	1.23%	0.23%	0.11%					
35	"18. ""ЛДПР"""	5949	150	135	96	190	186	159	161	102	119	117	92	67	109	107	199	178	199	235	234	195	231	235	172	146	172	148	169	143	122	102	110	133	179	128	251	196	14	73	7	52	136					
		15.88%	17.34%	16.05%	12.40%	18.23%	15.59%	13.44%	17.73%	14.08%	13.90%	10.86%	17.22%	8.56%	14.91%	11.59%	16.04%	17.18%	17.73%	18.59%	19.53%	17.24%	17.23%	17.61%	20.07%	17.56%	20.54%	16.87%	16.61%	17.74%	16.33%	14.46%	12.38%	12.28%	13.63%	14.03%	19.87%	16.52%	15.90%	14.23%	8.64%	11.98%	15.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	469	11	13	9	17	10	19	5	5	10	4	3	10	5	5	15	22	18	18	15	9	14	21	15	24	11	11	0	22	11	6	4	16	16	2	19	15	2	16	0	8	13					
		1.25%	1.27%	1.54%	1.16%	1.63%	0.83%	1.60%	0.55%	0.69%	1.16%	0.37%	0.56%	1.27%	0.68%	0.54%	1.20%	2.12%	1.60%	1.42%	1.25%	0.79%	1.04%	1.57%	1.75%	2.88%	1.31%	1.25%	0.0%	2.72%	1.47%	0.85%	0.45%	1.47%	1.21%	0.21%	1.50%	1.26%	2.27%	3.11%	0.0%	1.84%	1.43%					
37	"20. ""Политическая партия ""Единая Россия"""	13322	266	272	269	349	476	417	227	220	316	413	194	303	239	352	462	368	408	400	406	408	472	473	279	283	272	342	400	274	289	256	330	429	498	316	378	414	40	220	46	233	313					
		35.58%	30.75%	32.34%	34.75%	33.49%	39.89%	35.24%	25.0%	30.38%	36.91%	38.34%	36.32%	38.74%	32.69%	38.13%	37.25%	35.52%	36.36%	31.64%	33.88%	36.07%	35.22%	35.45%	32.55%	34.05%	32.49%	38.99%	39.33%	33.99%	38.68%	36.31%	37.16%	39.61%	37.92%	34.64%	29.92%	34.90%	45.45%	42.88%	56.79%	53.68%	34.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	70	2	2	0	0	2	4	3	0	1	0	1	0	1	4	2	2	4	3	2	2	2	1	2	4	0	3	2	1	1	0	3	1	4	2	0	2	0	2	1	1	3					
		0.18%	0.23%	0.23%	0.0%	0.0%	0.16%	0.33%	0.33%	0.0%	0.11%	0.0%	0.18%	0.0%	0.13%	0.43%	0.16%	0.19%	0.35%	0.23%	0.16%	0.17%	0.14%	0.07%	0.23%	0.48%	0.0%	0.34%	0.19%	0.12%	0.13%	0.0%	0.33%	0.09%	0.30%	0.21%	0.0%	0.16%	0.0%	0.38%	1.23%	0.23%	0.33%					
39	"22. ""Развитие предпринимательства"""	136	5	4	5	4	4	7	4	4	1	4	2	8	3	2	6	3	2	4	4	6	3	2	0	2	1	7	2	1	3	2	2	3	4	7	7	2	1	1	1	0	3					
		0.36%	0.57%	0.47%	0.64%	0.38%	0.33%	0.59%	0.44%	0.55%	0.11%	0.37%	0.37%	1.02%	0.41%	0.21%	0.48%	0.28%	0.17%	0.31%	0.33%	0.53%	0.22%	0.14%	0.0%	0.24%	0.11%	0.79%	0.19%	0.12%	0.40%	0.28%	0.22%	0.27%	0.30%	0.76%	0.55%	0.16%	1.13%	0.19%	1.23%	0.0%	0.33%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2260	41	34	40	64	59	63	34	65	61	90	43	59	54	58	83	68	60	94	88	73	86	63	58	52	46	43	57	48	45	29	67	75	105	50	68	43	7	33	2	20	32					
		6.03%	4.73%	4.04%	5.16%	6.14%	4.94%	5.32%	3.74%	8.97%	7.12%	8.35%	8.05%	7.54%	7.38%	6.28%	6.69%	6.56%	5.34%	7.43%	7.34%	6.45%	6.41%	4.72%	6.76%	6.25%	5.49%	4.90%	5.60%	5.95%	6.02%	4.11%	7.54%	6.92%	7.99%	5.48%	5.38%	3.62%	7.95%	6.43%	2.46%	4.60%	3.53%					
																																																
41	Против всех	1898	54	47	44	58	63	47	70	42	33	40	52	44	40	49	50	54	48	69	57	48	74	74	49	48	53	33	49	36	40	33	40	43	48	57	60	82	1	20	3	7	39					
		5.06%	6.24%	5.58%	5.68%	5.56%	5.28%	3.97%	7.70%	5.80%	3.85%	3.71%	9.73%	5.62%	5.47%	5.30%	4.03%	5.21%	4.27%	5.45%	4.75%	4.24%	5.52%	5.54%	5.71%	5.77%	6.33%	3.76%	4.81%	4.46%	5.35%	4.68%	4.50%	3.97%	3.65%	6.24%	4.75%	6.91%	1.13%	3.89%	3.70%	1.61%	4.30%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
