12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	516	2	3	22	8	14	13	8	18	6	12	5	10	0	23	5	5	5	3	1	5	20	5	5	4	12	6	10	5	0	5	17	5	10	5	2	10	44	17	15	10	4	4	0	1	13	3	5	15	15	10	2	1	4	5	7	7	3	0	4	15	17	1	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	173	3	6	6	10	11	3	2	10	5	4	1	1	1	8	2	1	3	4	1	1	2	1	2	0	0	0	1	1	4	0	3	0	4	2	1	3	5	1	2	1	2	2	0	2	5	0	2	3	4	2	0	0	2	1	2	6	0	6	1	2	5	6	4					
14	Число неиспользованных открепительных удостоверений	15	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	9	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																						
18	Богданов Андрей Владимирович	172	6	2	14	7	4	6	8	10	5	3	0	2	0	11	2	0	0	0	1	1	1	2	6	0	1	2	1	0	1	2	2	2	4	0	3	1	3	3	1	3	3	0	1	0	6	2	0	4	8	3	1	0	4	1	0	2	0	2	2	3	2	1	7					
		0.84%	1.34%	0.33%	1.35%	1.31%	0.42%	0.68%	1.54%	1.11%	0.55%	0.75%	0.00%	0.99%	0.00%	1.44%	1.94%	0.00%	0.00%	0.00%	0.46%	0.36%	0.66%	1.60%	2.17%	0.00%	1.05%	1.14%	0.36%	0.00%	1.39%	0.95%	0.47%	1.27%	0.69%	0.00%	2.13%	0.41%	0.42%	1.49%	0.49%	4.17%	1.29%	0.00%	0.37%	0.00%	1.01%	0.93%	0.00%	1.11%	1.93%	0.91%	0.45%	0.00%	1.22%	0.38%	0.00%	1.94%	0.00%	1.47%	1.04%	0.80%	0.63%	0.99%	1.45%					
19	Жириновский Владимир Вольфович	2069	60	58	107	54	107	81	50	100	84	60	43	15	9	71	13	7	4	14	33	36	17	29	21	14	8	16	25	3	4	13	47	12	83	21	13	27	67	30	27	8	22	28	26	13	65	8	19	37	33	42	15	25	21	31	22	10	14	10	21	33	29	8	46					
		10.15%	13.42%	9.60%	10.29%	10.11%	11.15%	9.14%	9.63%	11.09%	9.32%	15.00%	16.93%	7.46%	9.57%	9.31%	12.62%	4.64%	3.42%	6.17%	15.14%	12.86%	11.26%	23.20%	7.61%	11.29%	8.42%	9.09%	9.09%	2.83%	5.56%	6.19%	10.96%	7.59%	14.38%	5.57%	9.22%	11.20%	9.31%	14.93%	13.11%	11.11%	9.44%	12.07%	9.59%	9.77%	10.98%	3.72%	9.64%	10.25%	7.95%	12.73%	6.82%	11.06%	6.42%	11.79%	16.06%	9.71%	7.14%	7.35%	10.88%	8.82%	9.06%	7.92%	9.52%					
20	Зюганов Геннадий Андреевич	3662	90	122	231	100	197	205	126	149	220	74	24	32	10	229	14	11	7	44	17	25	17	9	47	16	35	33	43	10	7	11	49	21	68	58	17	23	145	34	25	10	54	45	92	12	77	27	35	61	93	28	17	34	54	79	25	31	18	24	24	61	67	8	91					
		17.96%	20.13%	20.20%	22.21%	18.73%	20.52%	23.14%	24.28%	16.52%	24.42%	18.50%	9.45%	15.92%	10.64%	30.01%	13.59%	7.28%	5.98%	19.38%	7.80%	8.93%	11.26%	7.20%	17.03%	12.90%	36.84%	18.75%	15.64%	9.43%	9.72%	5.24%	11.42%	13.29%	11.79%	15.38%	12.06%	9.54%	20.14%	16.92%	12.14%	13.89%	23.18%	19.40%	33.95%	9.02%	13.01%	12.56%	17.77%	16.90%	22.41%	8.48%	7.73%	15.04%	16.51%	30.04%	18.25%	30.10%	9.18%	17.65%	12.44%	16.31%	20.94%	7.92%	18.84%					
21	Медведев Дмитрий Анатольевич	14271	287	417	679	367	635	582	326	631	583	256	187	151	73	443	74	132	106	169	162	214	114	85	196	94	51	125	203	92	60	182	330	120	418	295	108	185	490	133	153	51	154	154	150	107	439	172	143	255	271	254	187	167	246	146	90	58	164	99	145	274	218	83	336					
		69.99%	64.21%	69.04%	65.29%	68.73%	66.15%	65.69%	62.81%	69.96%	64.71%	64.00%	73.62%	75.12%	77.66%	58.06%	71.84%	87.42%	90.60%	74.45%	74.31%	76.43%	75.50%	68.00%	71.01%	75.81%	53.68%	71.02%	73.82%	86.79%	83.33%	86.67%	76.92%	75.95%	72.44%	78.25%	76.60%	76.76%	68.06%	66.17%	74.27%	70.83%	66.09%	66.38%	55.35%	80.45%	74.16%	80.00%	72.59%	70.64%	65.30%	76.97%	85.00%	73.89%	75.23%	55.51%	65.69%	56.31%	83.67%	72.79%	75.13%	73.26%	68.13%	82.18%	69.57%					
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
