Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Георгиевская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	307	15	10	14	15	10	13	10	15	10	10	10	10	15	11	10	10	19	10	10	10	15	10	15	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	252	15	3	12	14	4	11	9	13	5	7	7	4	12	11	5	10	16	10	9	10	15	10	14	14	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	291	11	16	13	13	7	13	9	2	15	13	3	14	7	6	15	7	16	11	9	5	14	4	12	36	20					
14	Число погашенных неиспользованных открепительных удостоверений	55	0	7	2	1	6	2	1	2	5	3	3	6	3	0	5	0	3	0	1	0	0	0	1	1	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	0	0	0	1	0	1	0	2	0	1	0	0	0	2	0	0	0	1	0	0	1	1	0	1	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3475	137	107	119	125	79	130	127	102	152	133	113	115	151	143	121	130	128	159	157	108	211	122	172	184	250					
		15.75%	13.67%	13.86%	13.11%	13.81%	16.12%	17.83%	16.89%	12.00%	19.29%	12.55%	13.14%	15.60%	15.30%	13.71%	17.14%	18.49%	13.84%	19.85%	17.05%	17.22%	18.76%	17.04%	18.92%	15.45%	15.99%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3908	233	109	136	124	60	130	122	164	110	217	158	140	196	183	140	115	162	120	167	122	188	130	178	241	263					
		17.71%	23.25%	14.12%	14.98%	13.70%	12.24%	17.83%	16.22%	19.29%	13.96%	20.47%	18.37%	18.99%	19.86%	17.55%	19.83%	16.36%	17.51%	14.98%	18.13%	19.46%	16.71%	18.16%	19.58%	20.24%	16.83%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	208	8	6	11	7	4	6	8	3	4	10	10	7	9	7	5	2	13	11	7	10	14	6	4	14	22					
		0.94%	0.80%	0.78%	1.21%	0.77%	0.82%	0.82%	1.06%	0.35%	0.51%	0.94%	1.16%	0.95%	0.91%	0.67%	0.71%	0.28%	1.41%	1.37%	0.76%	1.59%	1.24%	0.84%	0.44%	1.18%	1.41%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4857	250	161	165	171	114	159	179	192	205	230	166	161	227	225	175	130	260	154	201	152	269	151	210	268	282					
		22.01%	24.95%	20.85%	18.17%	18.90%	23.27%	21.81%	23.80%	22.59%	26.02%	21.70%	19.30%	21.85%	22.99%	21.57%	24.79%	18.49%	28.11%	19.23%	21.82%	24.24%	23.91%	21.09%	23.10%	22.50%	18.04%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	496	21	8	12	27	4	23	25	11	13	23	16	13	9	17	18	21	22	20	27	22	26	23	24	29	42					
		2.25%	2.10%	1.04%	1.32%	2.98%	0.82%	3.16%	3.32%	1.29%	1.65%	2.17%	1.86%	1.76%	0.91%	1.63%	2.55%	2.99%	2.38%	2.50%	2.93%	3.51%	2.31%	3.21%	2.64%	2.43%	2.69%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8429	329	356	414	431	218	267	275	341	289	416	374	270	362	455	227	269	317	236	331	194	400	268	302	417	671					
		38.19%	32.83%	46.11%	45.59%	47.62%	44.49%	36.63%	36.57%	40.12%	36.68%	39.25%	43.49%	36.64%	36.68%	43.62%	32.15%	38.26%	34.27%	29.46%	35.94%	30.94%	35.56%	37.43%	33.22%	35.01%	42.93%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	100	1	1	2	2	4	4	1	4	2	10	5	4	6	4	2	1	4	3	6	6	3	6	3	7	9					
		0.45%	0.10%	0.13%	0.22%	0.22%	0.82%	0.55%	0.13%	0.47%	0.25%	0.94%	0.58%	0.54%	0.61%	0.38%	0.28%	0.14%	0.43%	0.37%	0.65%	0.96%	0.27%	0.84%	0.33%	0.59%	0.58%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
