Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Оршанская районная																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	1.Политическая партия «Аграрная партия России»	233	10	5	30	3	11	12	1	18	15	10	25	18	11	17	27	7	13					
		2.35%	0.49%	1.21%	1.62%	0.74%	2.66%	3.38%	0.26%	4.80%	4.41%	4.52%	3.21%	3.36%	3.14%	4.90%	6.75%	2.43%	2.94%					
19	2.Всероссийская политическая партия «Гражданская Сила»	21	3	4	11	0	0	2	0	0	0	0	0	0	0	1	0	0	0					
		0.21%	0.15%	0.97%	0.59%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	1	0	0	0	1	0	0	0	0	0	2	0	0	1	0	2	0					
		0.07%	0.05%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.29%	0.00%	0.69%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	343	66	10	34	21	12	4	23	4	14	10	37	10	23	13	26	9	27					
		3.46%	3.27%	2.42%	1.84%	5.16%	2.90%	1.13%	5.94%	1.07%	4.12%	4.52%	4.74%	1.87%	6.57%	3.75%	6.50%	3.13%	6.11%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	3	3	2	0	0	0	0	0	1	0	0	1	1	1	2	2	1					
		0.17%	0.15%	0.72%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.19%	0.29%	0.29%	0.50%	0.69%	0.23%					
23	6.Политическая партия «Партия социальной справедливости»	11	3	1	2	0	0	0	0	2	0	0	0	1	2	0	0	0	0					
		0.11%	0.15%	0.24%	0.11%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.19%	0.57%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	239	23	23	21	4	8	9	3	4	4	2	32	13	36	10	20	12	15					
		2.41%	1.14%	5.56%	1.14%	0.98%	1.93%	2.54%	0.78%	1.07%	1.18%	0.90%	4.10%	2.43%	10.29%	2.88%	5.00%	4.17%	3.39%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	203	27	6	30	4	8	5	6	3	0	8	17	11	9	6	18	14	31					
		2.04%	1.34%	1.45%	1.62%	0.98%	1.93%	1.41%	1.55%	0.80%	0.00%	3.62%	2.18%	2.05%	2.57%	1.73%	4.50%	4.86%	7.01%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	29	3	0	8	0	0	1	0	0	3	0	2	2	2	0	6	1	1					
		0.29%	0.15%	0.00%	0.43%	0.00%	0.00%	0.28%	0.00%	0.00%	0.88%	0.00%	0.26%	0.37%	0.57%	0.00%	1.50%	0.35%	0.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8682	1869	322	1703	370	373	320	351	341	300	188	661	466	262	288	296	222	350					
		87.46%	92.48%	77.78%	92.05%	90.91%	90.10%	90.14%	90.70%	90.93%	88.24%	85.07%	84.74%	86.94%	74.86%	82.99%	74.00%	77.08%	79.19%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	18	1	2	6	2	0	0	0	0	1	0	1	1	1	1	2	0	0					
		0.18%	0.05%	0.48%	0.32%	0.49%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.13%	0.19%	0.29%	0.29%	0.50%	0.00%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
