Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Центральная N30																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1820	УИК №1821	УИК №1823					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1840	110	45	40	55	70	70	65	50	65	55	40	30	65	50	55	55	55	55	60	65	45	55	60	55	55	65	50	55	45	45	45	50	60	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1095	110	24	33	30	38	61	31	36	25	35	26	21	27	28	30	27	31	46	31	29	31	27	30	32	36	37	31	26	29	31	11	26	29	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1365	22	40	47	31	82	36	114	20	37	10	30	13	23	15	21	18	25	24	21	25	17	28	21	38	29	18	40	23	28	58	16	21	7	29	14	22	302					
14	Число погашенных неиспользованных открепительных удостоверений	745	0	21	7	25	32	9	34	14	40	20	14	9	38	22	25	28	24	9	29	36	14	28	30	23	19	28	19	29	16	14	34	24	31	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	114	2	3	1	1	4	6	6	1	7	4	1	1	6	4	1	1	5	4	15	8	4	2	4	0	1	4	3	1	2	4	1	3	4	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	828	48	11	22	21	40	43	31	17	27	31	26	16	26	34	22	13	25	17	12	27	16	25	27	18	28	32	15	16	18	24	18	27	26	7	6	3	13					
		2.22%	2.26%	1.29%	2.72%	1.54%	2.52%	3.47%	1.96%	1.48%	1.84%	2.78%	3.13%	2.68%	2.25%	3.58%	2.14%	1.22%	2.51%	1.52%	1.05%	2.22%	1.95%	2.36%	2.51%	1.69%	2.57%	2.62%	1.58%	1.53%	2.06%	2.71%	2.36%	2.49%	2.51%	2.42%	4.96%	1.14%	4.30%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1145	67	25	32	31	46	49	47	39	55	35	34	26	41	29	33	41	24	31	41	55	26	28	33	25	27	34	30	30	21	24	17	29	27	7	2	0	4					
		3.07%	3.15%	2.92%	3.96%	2.27%	2.90%	3.95%	2.97%	3.40%	3.75%	3.14%	4.09%	4.35%	3.55%	3.05%	3.21%	3.85%	2.40%	2.77%	3.57%	4.53%	3.17%	2.64%	3.07%	2.35%	2.48%	2.78%	3.16%	2.87%	2.40%	2.71%	2.23%	2.67%	2.61%	2.42%	1.65%	0.00%	1.32%					
20	3.Политическая партия «Демократическая партия России»	50	4	3	2	2	3	2	3	2	3	0	2	1	2	0	2	1	1	2	1	3	0	2	0	0	2	0	1	1	1	1	1	1	0	1	0	0	0					
		0.13%	0.19%	0.35%	0.25%	0.15%	0.19%	0.16%	0.19%	0.17%	0.20%	0.00%	0.24%	0.17%	0.17%	0.00%	0.19%	0.09%	0.10%	0.18%	0.09%	0.25%	0.00%	0.19%	0.00%	0.00%	0.18%	0.00%	0.11%	0.10%	0.11%	0.11%	0.13%	0.09%	0.00%	0.35%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4497	150	110	72	134	273	202	196	111	191	168	93	77	134	129	118	111	101	147	125	141	87	117	134	124	109	151	139	120	113	125	83	149	129	27	20	50	37					
		12.04%	7.06%	12.85%	8.90%	9.82%	17.19%	16.29%	12.41%	9.67%	13.04%	15.07%	11.19%	12.88%	11.61%	13.56%	11.47%	10.43%	10.12%	13.13%	10.90%	11.61%	10.62%	11.04%	12.47%	11.68%	10.02%	12.37%	14.63%	11.47%	12.91%	14.12%	10.89%	13.73%	12.45%	9.34%	16.53%	18.94%	12.25%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1556	29	59	68	55	73	76	55	46	83	47	54	33	66	30	28	29	29	51	65	51	41	46	56	42	40	54	45	35	42	37	22	35	24	2	2	0	6					
		4.17%	1.37%	6.89%	8.41%	4.03%	4.60%	6.13%	3.48%	4.01%	5.67%	4.22%	6.50%	5.52%	5.72%	3.15%	2.72%	2.73%	2.91%	4.55%	5.67%	4.20%	5.01%	4.34%	5.21%	3.95%	3.68%	4.42%	4.74%	3.35%	4.80%	4.18%	2.89%	3.23%	2.32%	0.69%	1.65%	0.00%	1.99%					
23	6.Политическая партия «Партия социальной справедливости»	93	9	1	2	8	5	4	4	3	8	2	2	1	0	2	0	2	1	2	2	4	1	3	1	1	6	2	2	1	2	1	4	0	4	1	0	0	2					
		0.25%	0.42%	0.12%	0.25%	0.59%	0.31%	0.32%	0.25%	0.26%	0.55%	0.18%	0.24%	0.17%	0.00%	0.21%	0.00%	0.19%	0.10%	0.18%	0.17%	0.33%	0.12%	0.28%	0.09%	0.09%	0.55%	0.16%	0.21%	0.10%	0.23%	0.11%	0.52%	0.00%	0.39%	0.35%	0.00%	0.00%	0.66%					
24	7.Политическая партия «Либерально-демократическая партия России»	2835	304	54	63	109	84	59	135	89	109	85	56	42	81	64	92	62	93	83	70	86	61	61	74	78	78	93	55	67	65	54	54	91	99	33	14	8	30					
		7.59%	14.31%	6.31%	7.79%	7.99%	5.29%	4.76%	8.54%	7.75%	7.44%	7.62%	6.74%	7.02%	7.02%	6.73%	8.94%	5.83%	9.32%	7.41%	6.10%	7.08%	7.45%	5.75%	6.88%	7.34%	7.17%	7.62%	5.79%	6.41%	7.43%	6.10%	7.09%	8.39%	9.56%	11.42%	11.57%	3.03%	9.93%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5066	126	177	130	167	218	193	205	159	163	168	120	101	126	132	159	134	137	165	205	175	133	164	164	140	177	165	122	127	117	122	85	131	131	35	13	46	34					
		13.57%	5.93%	20.68%	16.07%	12.24%	13.73%	15.56%	12.97%	13.85%	11.13%	15.07%	14.44%	16.89%	10.92%	13.88%	15.45%	12.59%	13.73%	14.73%	17.87%	14.42%	16.24%	15.47%	15.26%	13.18%	16.27%	13.51%	12.84%	12.14%	13.37%	13.79%	11.15%	12.07%	12.64%	12.11%	10.74%	17.42%	11.26%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	441	32	14	12	16	31	13	14	8	26	9	16	6	10	9	6	13	11	10	11	14	6	11	14	21	9	23	9	9	6	10	9	10	10	2	0	4	7					
		1.18%	1.51%	1.64%	1.48%	1.17%	1.95%	1.05%	0.89%	0.70%	1.77%	0.81%	1.93%	1.00%	0.87%	0.95%	0.58%	1.22%	1.10%	0.89%	0.96%	1.15%	0.73%	1.04%	1.30%	1.98%	0.83%	1.88%	0.95%	0.86%	0.69%	1.13%	1.18%	0.92%	0.97%	0.69%	0.00%	1.52%	2.32%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17930	1268	323	349	734	671	475	781	576	660	481	345	256	574	442	495	590	512	524	499	577	366	509	461	524	526	559	462	564	428	421	406	545	519	164	57	137	150					
		48.02%	59.70%	37.73%	43.14%	53.81%	42.25%	38.31%	49.43%	50.17%	45.05%	43.14%	41.52%	42.81%	49.74%	46.48%	48.10%	55.45%	51.30%	46.79%	43.50%	47.53%	44.69%	48.02%	42.88%	49.34%	48.35%	45.78%	48.63%	53.92%	48.91%	47.57%	53.28%	50.23%	50.10%	56.75%	47.11%	51.89%	49.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2479	57	61	50	72	127	115	96	86	119	78	75	36	85	66	66	58	49	77	97	67	73	89	101	74	76	98	62	66	52	47	54	57	50	9	4	14	16					
		6.64%	2.68%	7.13%	6.18%	5.28%	7.99%	9.27%	6.08%	7.49%	8.12%	6.99%	9.03%	6.02%	7.37%	6.94%	6.41%	5.45%	4.91%	6.88%	8.46%	5.52%	8.91%	8.40%	9.40%	6.97%	6.99%	8.03%	6.53%	6.31%	5.94%	5.31%	7.09%	5.25%	4.83%	3.11%	3.31%	5.30%	5.30%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
