Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																											
Дата голосования: 07.12.2003 0:00:00																																																											
																																																											
Наименование Избирательной комиссии:    Инзенская																																																											
																																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																											
																																																											
		Сумма	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209					
		0.20%	0.17%	0.0%	0.26%	0.34%	0.88%	0.0%	0.11%	0.0%	0.0%	0.0%	0.41%	0.13%	0.22%	0.34%	0.32%	0.69%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	1.23%	0.53%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.34%	0.47%	0.22%	0.18%	0.0%	0.46%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	29	1	0	1	2	1	0	0	2	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	2	1	0	2	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0					
		0.15%	0.17%	0.0%	0.13%	0.23%	0.17%	0.0%	0.0%	0.29%	0.62%	0.23%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.27%	1.21%	0.41%	0.0%	0.0%	0.99%	0.49%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.17%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1725	36	25	53	35	23	11	51	25	17	27	33	33	12	9	55	8	4	49	8	19	17	25	54	43	32	88	88	10	68	43	20	5	70	47	16	99	116	0	10	3	37	30	25	2	4	87	54	19	34	23	18	5					
		9.41%	6.15%	9.05%	7.15%	4.03%	4.04%	3.41%	6.0%	3.74%	2.11%	3.17%	6.80%	4.57%	2.72%	3.11%	8.82%	2.79%	1.93%	10.25%	10.38%	8.75%	8.5%	15.43%	20.84%	22.99%	12.35%	36.21%	23.34%	10.98%	18.99%	26.21%	8.36%	3.28%	26.21%	23.26%	7.92%	22.09%	47.93%	0.0%	10.30%	4.22%	14.50%	14.70%	4.52%	1.88%	2.48%	30.0%	25.59%	4.34%	6.43%	4.0%	8.33%	5.68%					
28	"11. ""Истинные патриоты России"""	47	0	3	4	1	2	2	1	1	1	1	0	0	1	0	0	0	0	2	0	0	0	0	12	0	0	1	0	0	1	1	1	0	0	0	1	4	0	0	0	0	0	2	4	0	0	0	0	0	1	0	0	0					
		0.25%	0.0%	1.08%	0.53%	0.11%	0.35%	0.62%	0.11%	0.14%	0.12%	0.11%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	4.63%	0.0%	0.0%	0.41%	0.0%	0.0%	0.27%	0.60%	0.41%	0.0%	0.0%	0.0%	0.49%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.98%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	143	0	1	2	7	2	4	7	8	4	5	1	3	3	1	4	2	4	0	2	1	1	0	2	2	1	1	10	0	6	0	3	0	2	3	0	4	1	0	1	0	2	2	12	1	4	0	4	5	6	6	0	3					
		0.78%	0.0%	0.36%	0.26%	0.80%	0.35%	1.24%	0.82%	1.19%	0.49%	0.58%	0.20%	0.41%	0.68%	0.34%	0.64%	0.69%	1.93%	0.0%	2.59%	0.46%	0.5%	0.0%	0.77%	1.06%	0.38%	0.41%	2.65%	0.0%	1.67%	0.0%	1.25%	0.0%	0.74%	1.48%	0.0%	0.89%	0.41%	0.0%	1.03%	0.0%	0.78%	0.98%	2.16%	0.94%	2.48%	0.0%	1.89%	1.14%	1.13%	1.04%	0.0%	3.40%					
30	"13. ""Демократическая партия России"""	48	3	1	4	3	3	1	1	0	1	2	1	5	0	0	1	0	1	5	0	0	1	1	0	1	0	0	0	2	1	0	0	0	1	3	0	0	1	0	0	0	0	2	0	0	0	0	0	1	1	1	0	0					
		0.26%	0.51%	0.36%	0.53%	0.34%	0.52%	0.31%	0.11%	0.0%	0.12%	0.23%	0.20%	0.69%	0.0%	0.0%	0.16%	0.0%	0.48%	1.04%	0.0%	0.0%	0.5%	0.61%	0.0%	0.53%	0.0%	0.0%	0.0%	2.19%	0.27%	0.0%	0.0%	0.0%	0.37%	1.48%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.18%	0.17%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	52	0	0	2	0	1	2	0	1	3	0	0	0	1	1	2	3	0	0	0	1	0	2	1	2	1	0	1	1	1	2	0	0	0	1	1	0	1	0	7	0	1	0	0	0	0	2	1	7	3	0	0	0					
		0.28%	0.0%	0.0%	0.26%	0.0%	0.17%	0.62%	0.0%	0.14%	0.37%	0.0%	0.0%	0.0%	0.22%	0.34%	0.32%	1.04%	0.0%	0.0%	0.0%	0.46%	0.0%	1.23%	0.38%	1.06%	0.38%	0.0%	0.26%	1.09%	0.27%	1.21%	0.0%	0.0%	0.0%	0.49%	0.49%	0.0%	0.41%	0.0%	7.21%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.68%	0.47%	1.60%	0.56%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	31	0	1	0	1	2	1	0	0	2	0	0	2	1	3	2	0	0	0	0	0	0	0	2	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	2	2	1					
		0.16%	0.0%	0.36%	0.0%	0.11%	0.35%	0.31%	0.0%	0.0%	0.24%	0.0%	0.0%	0.27%	0.22%	1.03%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.38%	0.0%	0.26%	1.09%	0.0%	0.0%	0.41%	0.0%	0.0%	0.49%	0.0%	0.0%	0.41%	0.0%	1.03%	0.0%	0.39%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.92%	1.13%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1217	70	23	57	80	43	45	53	54	59	70	45	41	25	24	12	10	8	22	7	6	12	9	13	5	12	9	14	3	14	6	21	2	1	6	4	16	6	14	3	5	7	4	36	5	7	22	7	55	69	70	4	2					
		6.64%	11.96%	8.33%	7.69%	9.22%	7.57%	13.97%	6.23%	8.09%	7.35%	8.22%	9.27%	5.67%	5.66%	8.30%	1.92%	3.49%	3.86%	4.60%	9.09%	2.76%	6.0%	5.55%	5.01%	2.67%	4.63%	3.70%	3.71%	3.29%	3.91%	3.65%	8.78%	1.31%	0.37%	2.97%	1.98%	3.57%	2.47%	11.02%	3.09%	7.04%	2.74%	1.96%	6.50%	4.71%	4.34%	7.58%	3.31%	12.58%	13.06%	12.17%	1.85%	2.27%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	2	0	1	1	0	3	1	5	5	3	1	1	2	1	3	0	0	1	0	0	1	1	2	0	1	1	0	0	0	2	0	6	0	0	1	0	1	0	0	1	1	0	6	0	0	0	3	1	1	2	2	2					
		0.35%	0.34%	0.0%	0.13%	0.11%	0.0%	0.93%	0.11%	0.74%	0.62%	0.35%	0.20%	0.13%	0.45%	0.34%	0.48%	0.0%	0.0%	0.20%	0.0%	0.0%	0.5%	0.61%	0.77%	0.0%	0.38%	0.41%	0.0%	0.0%	0.0%	1.21%	0.0%	3.94%	0.0%	0.0%	0.49%	0.0%	0.41%	0.0%	0.0%	1.40%	0.39%	0.0%	1.08%	0.0%	0.0%	0.0%	1.42%	0.22%	0.18%	0.34%	0.92%	2.27%					
35	"18. ""ЛДПР"""	2371	90	28	134	105	47	34	203	100	122	116	74	77	54	36	99	31	22	70	10	26	31	14	27	27	18	25	20	4	50	12	21	16	30	4	15	25	4	14	8	3	8	13	78	5	21	17	29	67	99	115	42	31					
		12.93%	15.38%	10.14%	18.08%	12.11%	8.27%	10.55%	23.88%	14.99%	15.21%	13.63%	15.25%	10.66%	12.24%	12.45%	15.89%	10.83%	10.62%	14.64%	12.98%	11.98%	15.5%	8.64%	10.42%	14.43%	6.94%	10.28%	5.30%	4.39%	13.96%	7.31%	8.78%	10.52%	11.23%	1.98%	7.42%	5.58%	1.65%	11.02%	8.24%	4.22%	3.13%	6.37%	14.10%	4.71%	13.04%	5.86%	13.74%	15.33%	18.75%	20.0%	19.44%	35.22%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	343	16	0	17	23	9	7	17	18	14	17	10	13	5	6	10	7	2	4	4	3	10	5	0	5	3	3	1	1	4	3	1	8	7	0	9	11	2	0	2	0	1	2	11	1	5	3	0	11	11	10	7	4					
		1.87%	2.73%	0.0%	2.29%	2.65%	1.58%	2.17%	2.0%	2.69%	1.74%	1.99%	2.06%	1.80%	1.13%	2.07%	1.60%	2.44%	0.96%	0.83%	5.19%	1.38%	5.0%	3.08%	0.0%	2.67%	1.15%	1.23%	0.26%	1.09%	1.11%	1.82%	0.41%	5.26%	2.62%	0.0%	4.45%	2.45%	0.82%	0.0%	2.06%	0.0%	0.39%	0.98%	1.98%	0.94%	3.10%	1.03%	0.0%	2.51%	2.08%	1.73%	3.24%	4.54%					
37	"20. ""Политическая партия ""Единая Россия"""	6968	227	102	293	338	219	97	301	262	336	373	179	272	216	122	258	137	120	204	33	89	83	81	61	41	88	53	131	30	95	49	87	91	117	90	103	141	65	59	32	11	93	87	226	54	64	72	65	155	168	208	66	24					
		38.02%	38.80%	36.95%	39.54%	38.98%	38.55%	30.12%	35.41%	39.28%	41.89%	43.83%	36.90%	37.67%	48.97%	42.21%	41.41%	47.90%	57.97%	42.67%	42.85%	41.01%	41.5%	50.0%	23.55%	21.92%	33.97%	21.81%	34.74%	32.96%	26.53%	29.87%	36.40%	59.86%	43.82%	44.55%	50.99%	31.47%	26.85%	46.45%	32.98%	15.49%	36.47%	42.64%	40.86%	50.94%	39.75%	24.82%	30.80%	35.46%	31.81%	36.17%	30.55%	27.27%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	2	0	0	1	0	0	0	0	1	1	2	2	0	0	1	1	0	1	0	0	1	0	0	0	1	2	0	0	0	0	2	0	0	3	0	0	2	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0					
		0.15%	0.34%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.12%	0.11%	0.41%	0.27%	0.0%	0.0%	0.16%	0.34%	0.0%	0.20%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.38%	0.82%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	1.48%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.94%	0.0%	0.34%	0.0%	0.22%	0.18%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	79	1	0	2	2	2	0	2	2	2	4	2	5	2	1	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	0	1	0	0	40	0	1	0	0	0	1	0	0	1	0	0	0	1	0					
		0.43%	0.17%	0.0%	0.26%	0.23%	0.35%	0.0%	0.23%	0.29%	0.24%	0.47%	0.41%	0.69%	0.45%	0.34%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	1.15%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	31.49%	0.0%	1.40%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.46%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2421	65	32	78	146	127	72	110	93	91	100	77	111	53	43	65	25	11	63	6	32	15	14	50	23	60	27	48	5	74	15	46	18	15	7	18	74	14	0	27	16	63	41	49	11	33	71	22	51	39	43	26	6					
		13.21%	11.11%	11.59%	10.52%	16.83%	22.35%	22.36%	12.94%	13.94%	11.34%	11.75%	15.87%	15.37%	12.01%	14.87%	10.43%	8.74%	5.31%	13.17%	7.79%	14.74%	7.5%	8.64%	19.30%	12.29%	23.16%	11.11%	12.73%	5.49%	20.67%	9.14%	19.24%	11.84%	5.61%	3.46%	8.91%	16.51%	5.78%	0.0%	27.83%	22.53%	24.70%	20.09%	8.86%	10.37%	20.49%	24.48%	10.42%	11.67%	7.38%	7.47%	12.03%	6.81%					
																																																											
41	Против всех	642	20	9	18	40	14	12	41	31	43	38	22	28	20	7	10	9	18	19	2	3	13	2	20	9	9	3	9	4	8	1	5	3	3	4	2	12	4	0	2	0	9	3	18	3	4	1	2	3	21	37	24	0					
		3.50%	3.41%	3.26%	2.42%	4.61%	2.46%	3.72%	4.82%	4.64%	5.36%	4.46%	4.53%	3.87%	4.53%	2.42%	1.60%	3.14%	8.69%	3.97%	2.59%	1.38%	6.5%	1.23%	7.72%	4.81%	3.47%	1.23%	2.38%	4.39%	2.23%	0.60%	2.09%	1.97%	1.12%	1.98%	0.99%	2.67%	1.65%	0.0%	2.06%	0.0%	3.52%	1.47%	3.25%	2.83%	2.48%	0.34%	0.94%	0.68%	3.97%	6.43%	11.11%	0.0%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
