7	Число избирательных бюллетеней в переносных ящиках для голосования	5845	65	163	144	154	248	173	127	221	44	50	31	53	26	78	281	27	48	80	44	41	39	133	33	51	164	133	132	39	83	104	43	26	27	30	127	44	77	119	109	9	45	26	43	40	41	59	95	39	59	33	49	35	32	35	50	24	28	242	43	28	27	24	45	42	42	56	341	37	36	41	49	25	27	19	5	9	41	229	48	13	23									
8	Число бюллетеней в стационарных ящиках для голосования	94188	1205	947	813	874	983	1306	1137	604	1183	1194	1118	1112	401	1459	1252	1384	1164	1017	1473	1174	1197	1188	1459	1353	1095	1412	1441	1498	1474	1478	1068	1686	1034	1124	1221	1493	1465	1494	823	1328	1272	1422	1361	1186	1185	1437	1539	1583	1453	1275	1421	1250	1209	1145	1209	1364	1266	1370	1355	1485	1389	1173	1063	1164	1550	1280	1481	1326	1359	1131	1117	1393	1237	419	201	286	890	519	76	54	162									
9	Число недействительных избирательных бюллетеней	1131	17	12	12	13	17	14	12	6	21	14	16	10	8	24	16	30	22	15	25	13	8	7	26	29	13	20	17	26	10	24	10	31	17	19	17	25	22	17	9	8	2	4	10	14	34	20	21	22	2	10	14	11	11	7	21	1	8	18	12	28	4	8	6	19	5	20	17	5	19	5	25	6	5	11	2	6	13	9	0	2	2									
10	Число действительных избирательных бюллетеней	98902	1253	1098	945	1015	1214	1465	1252	819	1206	1230	1133	1155	419	1513	1517	1381	1190	1082	1492	1202	1228	1314	1466	1375	1246	1525	1556	1511	1547	1558	1101	1681	1044	1135	1331	1512	1520	1596	923	1329	1315	1444	1394	1212	1192	1476	1613	1600	1510	1298	1456	1274	1230	1173	1238	1387	1286	1594	1386	1485	1412	1189	1102	1187	1587	1316	1805	1358	1376	1167	1141	1412	1259	427	204	289	918	739	124	65	183									
11	Число полученных открепительных  удостоверений	2348	34	31	26	22	32	40	37	13	25	35	21	20	13	41	24	29	26	25	24	27	35	26	24	33	25	26	31	37	36	51	19	41	30	27	37	34	36	35	30	39	31	25	43	21	33	35	41	36	56	45	56	41	22	21	23	23	39	35	25	26	40	34	21	37	26	27	36	31	27	36	29	29	27	13	8	15	28	10	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2070	34	27	25	22	25	31	31	12	17	35	18	19	10	33	18	27	23	20	24	26	34	22	21	29	21	26	31	36	36	41	15	40	28	21	33	31	32	31	29	37	28	19	33	15	32	29	41	33	53	27	50	32	16	19	22	23	32	27	24	22	38	33	15	33	23	21	32	25	27	33	26	29	23	13	4	12	25	10	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1868	16	7	21	17	26	16	23	18	12	23	5	15	22	26	37	17	18	12	25	9	10	14	21	19	30	27	27	15	16	19	19	56	42	29	23	35	17	25	17	32	18	12	58	36	20	6	31	25	26	25	22	19	29	18	26	18	26	23	14	10	24	22	27	22	26	48	14	26	24	18	28	16	24	16	23	9	27	122	21	4	7									
14	Число неиспользованных открепительных удостоверений	278	0	4	1	0	7	9	6	1	8	0	3	1	3	8	6	2	3	5	0	1	1	4	3	4	4	0	0	1	0	10	4	1	2	6	4	3	4	4	1	2	3	6	10	6	1	6	0	3	3	18	6	9	6	2	1	0	7	8	1	4	2	1	6	4	3	6	4	6	0	3	3	0	4	0	4	3	3	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	318	12	8	3	4	6	7	8	1	7	3	2	1	3	8	4	2	3	2	3	2	7	6	5	5	3	6	7	4	2	3	6	6	3	4	4	1	7	7	5	1	5	0	3	5	4	3	2	5	5	6	9	4	3	4	5	1	7	10	6	3	4	7	0	4	2	3	4	2	4	2	2	5	1	3	0	1	3	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																												
19	Жириновский Владимир Вольфович	9026	122	98	71	95	86	130	125	69	127	144	115	107	62	133	131	132	99	108	140	97	135	123	164	97	102	125	148	176	164	135	91	169	90	101	114	134	146	169	91	121	105	134	120	105	114	121	110	118	136	158	143	107	82	135	109	117	120	119	128	137	128	123	99	118	148	117	141	114	109	113	113	129	103	36	7	31	71	58	15	6	43									
		9.02%	9.61%	8.83%	7.42%	9.24%	6.99%	8.79%	9.89%	8.36%	10.35%	11.58%	10.01%	9.18%	14.52%	8.65%	8.55%	9.36%	8.17%	9.85%	9.23%	7.98%	10.92%	9.31%	10.99%	6.91%	8.10%	8.09%	9.41%	11.45%	10.53%	8.53%	8.19%	9.87%	8.48%	8.75%	8.46%	8.72%	9.47%	10.48%	9.76%	9.05%	7.97%	9.25%	8.55%	8.56%	9.30%	8.09%	6.73%	7.27%	8.99%	12.08%	9.73%	8.33%	6.61%	11.44%	8.66%	8.43%	9.27%	7.38%	9.16%	9.05%	9.04%	10.28%	8.94%	9.78%	9.30%	8.76%	7.74%	8.36%	7.81%	9.64%	9.69%	9.10%	8.15%	8.22%	3.40%	10.51%	7.63%	7.75%	12.10%	8.96%	23.24%									
20	Зюганов Геннадий Андреевич	17926	233	218	189	218	197	312	274	155	346	294	272	257	89	350	282	388	318	256	471	271	240	287	332	277	231	361	327	349	329	199	287	408	220	268	300	379	406	252	177	133	144	130	82	85	172	375	262	275	181	156	139	205	296	120	53	70	64	341	336	392	113	131	172	144	159	224	421	81	139	234	163	155	120	85	41	84	235	135	23	23	14									
		17.92%	18.35%	19.64%	19.75%	21.21%	16.00%	21.10%	21.68%	18.79%	28.20%	23.63%	23.67%	22.06%	20.84%	22.77%	18.40%	27.50%	26.24%	23.34%	31.05%	22.30%	19.42%	21.73%	22.25%	19.73%	18.35%	23.37%	20.79%	22.71%	21.13%	12.58%	25.83%	23.83%	20.74%	23.22%	22.26%	24.66%	26.33%	15.62%	18.99%	9.95%	10.93%	8.98%	5.84%	6.93%	14.03%	25.07%	16.03%	16.95%	11.97%	11.93%	9.46%	15.95%	23.85%	10.17%	4.21%	5.04%	4.95%	21.15%	24.03%	25.91%	7.98%	10.94%	15.52%	11.94%	9.99%	16.77%	23.11%	5.94%	9.96%	19.97%	13.98%	10.93%	9.49%	19.41%	19.90%	28.47%	25.24%	18.05%	18.55%	34.33%	7.57%									
21	Миронов Сергей Михайлович	4305	41	46	33	40	37	43	42	24	41	47	56	46	21	67	50	50	54	33	58	52	46	47	52	60	62	67	87	67	65	57	55	91	37	48	59	72	70	37	33	58	64	64	94	64	61	87	65	88	88	69	78	61	51	56	80	61	53	63	55	59	66	53	56	57	69	66	69	61	68	51	49	63	68	18	8	6	28	34	0	1	2									
		4.30%	3.23%	4.14%	3.45%	3.89%	3.01%	2.91%	3.32%	2.91%	3.34%	3.78%	4.87%	3.95%	4.92%	4.36%	3.26%	3.54%	4.46%	3.01%	3.82%	4.28%	3.72%	3.56%	3.49%	4.27%	4.92%	4.34%	5.53%	4.36%	4.17%	3.60%	4.95%	5.32%	3.49%	4.16%	4.38%	4.68%	4.54%	2.29%	3.54%	4.34%	4.86%	4.42%	6.70%	5.22%	4.98%	5.82%	3.98%	5.43%	5.82%	5.28%	5.31%	4.75%	4.11%	4.75%	6.35%	4.39%	4.10%	3.91%	3.93%	3.90%	4.66%	4.43%	5.05%	4.73%	4.33%	4.94%	3.79%	4.48%	4.87%	4.35%	4.20%	4.44%	5.38%	4.11%	3.88%	2.03%	3.01%	4.55%	0.00%	1.49%	1.08%									
22	Прохоров Михаил Дмитриевич	7974	119	110	67	76	60	102	117	58	95	84	96	64	25	157	120	128	87	118	130	142	113	125	77	170	123	132	140	136	141	163	119	177	135	125	124	141	172	179	73	80	65	115	84	61	49	143	98	81	90	26	73	29	160	59	84	127	129	149	127	170	84	47	55	60	79	67	157	108	140	59	116	99	88	50	53	24	86	67	10	0	6									
		7.97%	9.37%	9.91%	7.00%	7.39%	4.87%	6.90%	9.26%	7.03%	7.74%	6.75%	8.36%	5.49%	5.85%	10.21%	7.83%	9.07%	7.18%	10.76%	8.57%	11.69%	9.14%	9.46%	5.16%	12.11%	9.77%	8.54%	8.90%	8.85%	9.06%	10.30%	10.71%	10.34%	12.72%	10.83%	9.20%	9.17%	11.15%	11.10%	7.83%	5.98%	4.94%	7.94%	5.98%	4.98%	3.99%	9.56%	5.99%	4.99%	5.95%	1.99%	4.97%	2.26%	12.89%	5.00%	6.67%	9.15%	9.97%	9.24%	9.08%	11.24%	5.93%	3.93%	4.96%	4.98%	4.96%	5.01%	8.62%	7.92%	10.04%	5.03%	9.95%	6.98%	6.96%	11.42%	25.73%	8.14%	9.24%	8.96%	8.06%	0.00%	3.24%									
23	Путин Владимир Владимирович	59671	738	626	585	586	834	878	694	513	597	661	594	681	222	806	934	683	632	567	693	640	694	732	841	771	728	840	854	783	848	1004	549	836	562	593	734	786	726	959	549	937	937	1001	1014	897	796	750	1078	1038	1015	889	1023	872	641	803	912	1012	920	922	740	727	1021	835	720	808	1132	842	1017	994	920	710	700	966	880	238	95	144	498	445	76	35	118									
		59.65%	58.11%	56.40%	61.13%	57.00%	67.75%	59.36%	54.91%	62.18%	48.66%	53.14%	51.70%	58.45%	51.99%	52.44%	60.93%	48.41%	52.15%	51.69%	45.68%	52.67%	56.15%	55.41%	56.37%	54.91%	57.82%	54.37%	54.29%	50.94%	54.46%	63.46%	49.41%	48.83%	52.97%	51.39%	54.45%	51.14%	47.08%	59.45%	58.91%	70.08%	71.15%	69.13%	72.22%	73.16%	64.93%	50.13%	65.97%	63.99%	67.13%	67.97%	69.59%	67.86%	51.65%	68.05%	72.44%	72.91%	71.10%	57.20%	52.93%	48.05%	72.10%	69.76%	64.98%	66.99%	71.11%	63.02%	55.82%	72.93%	65.95%	60.58%	60.03%	68.12%	69.62%	54.34%	46.12%	48.81%	53.49%	59.49%	61.29%	52.24%	63.78%									
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
