13	Бабурин Сергей Николаевич	756	8	6	5	4	12	5	9	3	3	10	10	11	11	1	12	11	13	15	7	7	15	11	2	10	8	9	7	7	8	6	6	13	10	12	12	12	9	12	9	15	16	4	8	9	9	12	6	5	12	3	9	6	15	9	12	8	15	6	9	8	20	12	7	8	5	7	13	8	4	11	10	10	9	7	6	11	12	5	6	9	8	2	6	7	11	3	2	0	0									
		0.73%	0.71%	0.48%	0.43%	0.41%	0.93%	0.60%	0.77%	0.40%	0.36%	0.72%	0.74%	0.88%	0.90%	0.17%	0.89%	1.10%	0.87%	1.15%	0.63%	0.45%	1.19%	1.02%	0.25%	0.88%	0.49%	0.65%	0.58%	0.53%	0.63%	0.54%	0.60%	0.95%	0.79%	1.07%	0.72%	0.84%	0.74%	0.86%	0.61%	0.94%	0.91%	0.42%	0.41%	0.67%	0.61%	0.78%	0.50%	0.53%	1.04%	0.32%	0.90%	0.56%	1.30%	0.99%	1.13%	0.68%	1.37%	0.41%	0.85%	0.94%	1.53%	1.42%	0.55%	0.56%	0.40%	0.54%	0.90%	0.57%	0.33%	0.88%	0.76%	0.75%	0.68%	0.55%	0.53%	0.83%	0.77%	0.43%	0.64%	0.58%	0.63%	0.35%	0.75%	2.09%	0.90%	0.36%	1.08%	0.00%	0.00%									
14	Грудинин Павел Николаевич	11058	134	120	108	98	116	89	112	68	89	136	133	134	122	55	135	79	206	140	100	208	131	104	78	117	177	117	120	137	126	115	100	110	138	114	175	158	128	146	147	196	221	94	243	153	160	186	128	97	109	97	119	98	121	85	91	128	124	160	108	80	147	91	157	172	154	163	200	146	135	146	134	133	126	125	126	124	151	143	83	190	128	67	115	41	127	96	12	6	2									
		10.65%	11.96%	9.66%	9.29%	9.95%	8.96%	10.66%	9.53%	9.02%	10.66%	9.74%	9.83%	10.67%	10.01%	9.53%	10.01%	7.92%	13.75%	10.76%	8.99%	13.26%	10.41%	9.67%	9.75%	10.33%	10.76%	8.45%	9.92%	10.36%	9.94%	10.41%	9.96%	8.04%	10.84%	10.12%	10.54%	11.03%	10.58%	10.41%	9.94%	12.25%	12.61%	9.98%	12.43%	11.38%	10.85%	12.16%	10.68%	10.35%	9.45%	10.45%	11.84%	9.09%	10.49%	9.39%	8.54%	10.90%	11.37%	10.81%	10.22%	9.40%	11.21%	10.79%	12.43%	12.11%	12.40%	12.53%	13.85%	10.41%	11.12%	11.74%	10.12%	10.00%	9.58%	9.90%	11.16%	9.34%	9.64%	12.38%	8.80%	12.27%	10.00%	11.80%	14.41%	12.24%	10.41%	11.62%	6.45%	11.54%	1.45%									
15	Жириновский Владимир Вольфович	5919	75	74	65	57	50	36	47	57	55	77	113	92	82	46	90	54	81	78	75	72	75	57	55	72	105	68	76	93	82	80	59	74	81	51	107	91	58	84	79	106	93	62	106	71	61	76	61	60	72	38	64	57	54	45	63	58	58	80	65	57	61	49	69	68	72	74	62	88	66	66	71	72	86	71	45	69	78	64	58	89	64	42	29	20	63	58	22	2	11									
		5.70%	6.70%	5.96%	5.59%	5.79%	3.86%	4.31%	4.00%	7.56%	6.59%	5.51%	8.35%	7.32%	6.73%	7.97%	6.68%	5.42%	5.41%	5.99%	6.74%	4.59%	5.96%	5.30%	6.88%	6.35%	6.38%	4.91%	6.28%	7.03%	6.47%	7.24%	5.88%	5.41%	6.36%	4.53%	6.44%	6.35%	4.79%	5.99%	5.34%	6.63%	5.31%	6.58%	5.42%	5.28%	4.14%	4.97%	5.09%	6.40%	6.24%	4.09%	6.37%	5.29%	4.68%	4.97%	5.92%	4.94%	5.32%	5.41%	6.15%	6.70%	4.65%	5.81%	5.46%	4.79%	5.80%	5.69%	4.29%	6.28%	5.44%	5.31%	5.36%	5.41%	6.54%	5.63%	3.99%	5.20%	4.98%	5.54%	6.15%	5.75%	5.00%	7.39%	3.63%	5.97%	5.16%	7.02%	11.83%	3.85%	7.97%									
16	Путин Владимир Владимирович	79590	832	978	937	781	1056	668	947	604	653	1093	1032	951	945	455	1022	786	1112	978	870	1188	973	846	625	881	1247	1083	937	995	959	849	771	1084	955	856	1253	1065	943	1076	1129	1177	1319	729	1449	1029	1139	1142	930	724	895	734	753	848	890	713	824	885	800	1110	804	651	967	650	922	1101	933	977	1075	1071	941	942	1011	1028	1003	987	870	1055	1233	845	740	1173	986	418	575	251	937	630	146	43	120									
		76.64%	74.29%	78.74%	80.57%	79.29%	81.54%	80.00%	80.60%	80.11%	78.20%	78.24%	76.27%	75.72%	77.52%	78.86%	75.82%	78.84%	74.23%	75.17%	78.24%	75.72%	77.34%	78.70%	78.13%	77.76%	75.81%	78.25%	77.44%	75.26%	75.69%	76.83%	76.79%	79.18%	75.02%	76.02%	75.44%	74.32%	77.93%	76.75%	76.34%	73.56%	75.29%	77.39%	74.12%	76.51%	77.27%	74.64%	77.63%	77.27%	77.56%	79.09%	74.93%	78.66%	77.19%	78.78%	77.37%	75.38%	73.33%	75.00%	76.06%	76.50%	73.76%	77.11%	73.00%	77.54%	75.12%	75.10%	74.45%	76.39%	77.51%	75.72%	76.36%	77.29%	76.27%	78.21%	77.06%	79.44%	78.69%	73.16%	78.47%	75.73%	77.03%	73.59%	72.06%	74.93%	76.80%	76.27%	78.49%	82.69%	86.96%									
17	Собчак Ксения Анатольевна	2310	26	18	17	15	21	12	20	8	18	18	26	23	22	8	31	26	33	32	19	25	18	18	11	23	47	24	28	34	13	18	22	33	22	28	48	47	24	28	41	41	39	20	73	31	29	40	28	15	23	18	22	25	25	16	16	36	38	44	24	25	36	19	35	22	23	33	31	41	27	27	37	39	30	23	24	26	36	29	20	31	45	15	33	8	27	17	1	0	2									
		2.22%	2.32%	1.45%	1.46%	1.52%	1.62%	1.44%	1.70%	1.06%	2.16%	1.29%	1.92%	1.83%	1.80%	1.39%	2.30%	2.61%	2.20%	2.46%	1.71%	1.59%	1.43%	1.67%	1.38%	2.03%	2.86%	1.73%	2.31%	2.57%	1.03%	1.63%	2.19%	2.41%	1.73%	2.49%	2.89%	3.28%	1.98%	1.99%	2.77%	2.56%	2.23%	2.12%	3.73%	2.30%	1.97%	2.61%	2.34%	1.60%	1.99%	1.94%	2.19%	2.32%	2.17%	1.77%	1.50%	3.07%	3.48%	2.97%	2.27%	2.94%	2.75%	2.25%	2.77%	1.55%	1.85%	2.54%	2.15%	2.92%	2.22%	2.17%	2.79%	2.93%	2.28%	1.82%	2.13%	1.96%	2.30%	2.51%	2.12%	2.00%	3.52%	2.64%	4.14%	2.39%	2.21%	2.06%	0.54%	0.00%	1.45%									
18	Сурайкин Максим Александрович	716	19	7	6	5	8	6	9	5	3	10	7	9	8	3	8	11	11	11	8	18	5	4	6	5	9	11	6	13	12	5	5	9	10	9	9	7	5	14	10	18	2	10	11	10	15	12	9	9	6	3	11	5	3	5	6	8	9	11	9	2	15	7	8	5	9	10	7	11	7	17	7	5	11	10	7	8	9	12	9	13	11	0	2	0	10	6	0	0	0									
		0.69%	1.70%	0.56%	0.52%	0.51%	0.62%	0.72%	0.77%	0.66%	0.36%	0.72%	0.52%	0.72%	0.66%	0.52%	0.59%	1.10%	0.73%	0.85%	0.72%	1.15%	0.40%	0.37%	0.75%	0.44%	0.55%	0.79%	0.50%	0.98%	0.95%	0.45%	0.50%	0.66%	0.79%	0.80%	0.54%	0.49%	0.41%	0.99%	0.68%	1.13%	0.11%	1.06%	0.56%	0.74%	1.02%	0.78%	0.75%	0.96%	0.52%	0.32%	1.09%	0.46%	0.26%	0.55%	0.56%	0.68%	0.82%	0.74%	0.85%	0.24%	1.14%	0.83%	0.63%	0.35%	0.72%	0.77%	0.48%	0.78%	0.58%	1.37%	0.53%	0.38%	0.84%	0.79%	0.62%	0.60%	0.57%	1.04%	0.95%	0.84%	0.86%	0.00%	0.25%	0.00%	0.82%	0.73%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	789	5	13	5	8	5	6	5	1	4	5	7	11	10	2	11	6	10	11	10	8	10	5	1	8	13	9	5	12	8	7	6	17	10	10	11	15	11	9	14	10	13	5	14	13	19	25	5	9	11	15	7	3	11	6	6	8	12	22	11	2	14	3	16	15	6	12	11	8	11	9	10	8	10	11	8	5	14	5	3	7	9	7	14	2	15	5	0	0	0									
		0.76%	0.45%	1.05%	0.43%	0.81%	0.39%	0.72%	0.43%	0.13%	0.48%	0.36%	0.52%	0.88%	0.82%	0.35%	0.82%	0.60%	0.67%	0.85%	0.90%	0.51%	0.79%	0.47%	0.13%	0.71%	0.79%	0.65%	0.41%	0.91%	0.63%	0.63%	0.60%	1.24%	0.79%	0.89%	0.66%	1.05%	0.91%	0.64%	0.95%	0.63%	0.74%	0.53%	0.72%	0.97%	1.29%	1.63%	0.42%	0.96%	0.95%	1.62%	0.70%	0.28%	0.95%	0.66%	0.56%	0.68%	1.10%	1.49%	1.04%	0.24%	1.07%	0.36%	1.27%	1.06%	0.48%	0.92%	0.76%	0.57%	0.91%	0.72%	0.76%	0.60%	0.76%	0.87%	0.71%	0.38%	0.89%	0.43%	0.32%	0.45%	0.70%	1.23%	1.75%	0.60%	1.23%	0.61%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	1398	5	10	11	6	13	5	7	5	2	20	10	15	11	2	20	8	11	19	15	14	13	15	7	17	16	23	21	17	14	17	16	17	29	28	25	21	13	21	29	17	24	8	30	17	20	26	9	8	12	11	12	20	21	15	30	25	21	28	12	9	25	6	30	21	18	17	27	11	15	11	24	24	27	10	31	14	18	27	12	23	20	8	15	3	11	4	2	1	0									
		1.35%	0.45%	0.81%	0.95%	0.61%	1.00%	0.60%	0.60%	0.66%	0.24%	1.43%	0.74%	1.19%	0.90%	0.35%	1.48%	0.80%	0.73%	1.46%	1.35%	0.89%	1.03%	1.40%	0.88%	1.50%	0.97%	1.66%	1.74%	1.29%	1.10%	1.54%	1.59%	1.24%	2.28%	2.49%	1.51%	1.47%	1.07%	1.50%	1.96%	1.06%	1.37%	0.85%	1.53%	1.26%	1.36%	1.70%	0.75%	0.85%	1.04%	1.19%	1.19%	1.86%	1.82%	1.66%	2.82%	2.13%	1.92%	1.89%	1.14%	1.06%	1.91%	0.71%	2.38%	1.48%	1.45%	1.31%	1.87%	0.78%	1.24%	0.88%	1.81%	1.80%	2.05%	0.79%	2.75%	1.05%	1.15%	2.34%	1.27%	1.48%	1.56%	1.41%	1.88%	0.90%	0.90%	0.48%	1.08%	1.92%	0.00%									
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
