Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Ханты-Мансийская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	194	4	20	17	7	5	12	8	10	2	3	2	19	7	17	1	2	9	6	2	6	14	4	2	1	3	5	6					
		2.68%	1.52%	2.57%	1.78%	1.98%	2.80%	3.93%	7.01%	4.54%	1.6%	3.06%	2.38%	5.32%	6.24%	4.49%	3.33%	1.01%	4.52%	5.66%	1.78%	2.05%	2.38%	2.27%	2.38%	0.51%	0.51%	4.71%	2.28%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	236	4	20	37	9	2	14	2	11	2	2	1	8	2	17	3	10	10	2	7	8	25	12	1	5	11	4	7					
		3.26%	1.52%	2.57%	3.88%	2.55%	1.12%	4.59%	1.75%	5.0%	1.6%	2.04%	1.19%	2.24%	1.78%	4.49%	10.0%	5.07%	5.02%	1.88%	6.24%	2.73%	4.25%	6.81%	1.19%	2.59%	1.89%	3.77%	2.66%					
22	"5. ""За Русь Святую"""	29	1	1	3	3	0	0	1	1	2	0	0	1	0	6	1	0	2	1	0	1	2	1	0	1	0	0	1					
		0.40%	0.38%	0.12%	0.31%	0.85%	0.0%	0.0%	0.87%	0.45%	1.6%	0.0%	0.0%	0.28%	0.0%	1.58%	3.33%	0.0%	1.00%	0.94%	0.0%	0.34%	0.34%	0.56%	0.0%	0.51%	0.0%	0.0%	0.38%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	2	6	2	2	1	1	0	0	1	0	0	1	0	1	0	2	1	2	2	0	5	0	0	3	0	0	1					
		0.45%	0.76%	0.77%	0.21%	0.56%	0.56%	0.32%	0.0%	0.0%	0.8%	0.0%	0.0%	0.28%	0.0%	0.26%	0.0%	1.01%	0.50%	1.88%	1.78%	0.0%	0.85%	0.0%	0.0%	1.55%	0.0%	0.0%	0.38%					
24	"7. ""Новый курс - Автомобильная Россия"""	28	0	4	3	2	0	5	0	1	3	0	0	0	0	0	0	0	2	0	0	1	2	1	0	0	2	0	2					
		0.38%	0.0%	0.51%	0.31%	0.56%	0.0%	1.63%	0.0%	0.45%	2.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.00%	0.0%	0.0%	0.34%	0.34%	0.56%	0.0%	0.0%	0.34%	0.0%	0.76%					
25	"8. ""Народно-республиканская партия России"""	19	0	2	1	2	0	0	0	0	0	1	0	2	0	5	0	0	0	0	0	0	3	0	1	0	0	0	2					
		0.26%	0.0%	0.25%	0.10%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	0.0%	0.56%	0.0%	1.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	1.19%	0.0%	0.0%	0.0%	0.76%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	0	0	2	1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	2	0	0	0	1	1	1	0	1					
		0.19%	0.0%	0.0%	0.21%	0.28%	0.0%	0.32%	0.87%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.50%	0.0%	0.94%	1.78%	0.0%	0.0%	0.0%	1.19%	0.51%	0.17%	0.0%	0.38%					
27	"10. ""Аграрная партия России"""	152	1	13	16	9	8	10	9	5	1	2	1	7	2	17	0	1	2	2	3	9	14	1	5	5	6	1	2					
		2.10%	0.38%	1.67%	1.68%	2.55%	4.49%	3.27%	7.89%	2.27%	0.8%	2.04%	1.19%	1.96%	1.78%	4.49%	0.0%	0.50%	1.00%	1.88%	2.67%	3.08%	2.38%	0.56%	5.95%	2.59%	1.03%	0.94%	0.76%					
28	"11. ""Истинные патриоты России"""	15	0	6	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	3	0	0					
		0.20%	0.0%	0.77%	0.10%	0.28%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	95	1	9	15	9	1	4	0	2	1	4	0	8	0	2	0	0	3	1	1	4	12	1	0	4	5	1	7					
		1.31%	0.38%	1.15%	1.57%	2.55%	0.56%	1.31%	0.0%	0.90%	0.8%	4.08%	0.0%	2.24%	0.0%	0.52%	0.0%	0.0%	1.50%	0.94%	0.89%	1.36%	2.04%	0.56%	0.0%	2.07%	0.86%	0.94%	2.66%					
30	"13. ""Демократическая партия России"""	33	1	1	4	4	3	1	0	1	0	0	0	5	0	7	0	0	0	0	1	0	1	0	1	0	1	0	2					
		0.45%	0.38%	0.12%	0.42%	1.13%	1.68%	0.32%	0.0%	0.45%	0.0%	0.0%	0.0%	1.40%	0.0%	1.85%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.17%	0.0%	1.19%	0.0%	0.17%	0.0%	0.76%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	0	0	3	0	0	0	2	1	1	0	0	5	0	0	0	2	0	0	0	1	3	2	0	1	1	0	0					
		0.30%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	1.75%	0.45%	0.8%	0.0%	0.0%	1.40%	0.0%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.34%	0.51%	1.13%	0.0%	0.51%	0.17%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	354	10	41	49	20	5	21	3	8	2	2	0	16	5	23	0	11	5	2	2	16	20	15	4	18	43	4	9					
		4.89%	3.81%	5.27%	5.14%	5.68%	2.80%	6.88%	2.63%	3.63%	1.6%	2.04%	0.0%	4.48%	4.46%	6.08%	0.0%	5.58%	2.51%	1.88%	1.78%	5.47%	3.40%	8.52%	4.76%	9.32%	7.42%	3.77%	3.42%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	1	2	1	0	0	1	0	1	2	3	0	1	0	1	0	0	0	1	2	2	3	0	0	1	3	1	0					
		0.35%	0.38%	0.25%	0.10%	0.0%	0.0%	0.32%	0.0%	0.45%	1.6%	3.06%	0.0%	0.28%	0.0%	0.26%	0.0%	0.0%	0.0%	0.94%	1.78%	0.68%	0.51%	0.0%	0.0%	0.51%	0.51%	0.94%	0.0%					
35	"18. ""ЛДПР"""	984	48	138	143	57	18	41	7	25	12	9	18	30	27	33	0	26	35	7	4	69	58	15	16	18	65	22	43					
		13.59%	18.32%	17.76%	15.02%	16.19%	10.11%	13.44%	6.14%	11.36%	9.6%	9.18%	21.42%	8.40%	24.10%	8.73%	0.0%	13.19%	17.58%	6.60%	3.57%	23.63%	9.88%	8.52%	19.04%	9.32%	11.22%	20.75%	16.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	134	2	9	14	7	3	3	1	2	2	7	1	10	3	2	0	4	3	1	4	10	14	2	1	2	21	2	4					
		1.85%	0.76%	1.15%	1.47%	1.98%	1.68%	0.98%	0.87%	0.90%	1.6%	7.14%	1.19%	2.80%	2.67%	0.52%	0.0%	2.03%	1.50%	0.94%	3.57%	3.42%	2.38%	1.13%	1.19%	1.03%	3.62%	1.88%	1.52%					
37	"20. ""Политическая партия ""Единая Россия"""	3622	148	388	476	160	102	141	60	121	73	42	51	186	46	199	17	99	97	63	37	110	288	89	43	98	307	48	133					
		50.04%	56.48%	49.93%	50.0%	45.45%	57.30%	46.22%	52.63%	54.99%	58.4%	42.85%	60.71%	52.10%	41.07%	52.64%	56.66%	50.25%	48.74%	59.43%	33.03%	37.67%	49.06%	50.56%	51.19%	50.77%	53.02%	45.28%	50.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	1	1	2	0	3	1	0	0	1	1	1	0	0	0	0	0	2	0	0	0	2	1	0	1	3	1	0					
		0.29%	0.38%	0.12%	0.21%	0.0%	1.68%	0.32%	0.0%	0.0%	0.8%	1.02%	1.19%	0.0%	0.0%	0.0%	0.0%	0.0%	1.00%	0.0%	0.0%	0.0%	0.34%	0.56%	0.0%	0.51%	0.51%	0.94%	0.0%					
39	"22. ""Развитие предпринимательства"""	20	2	3	2	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	3	2	1	1	0	2	0	0					
		0.27%	0.76%	0.38%	0.21%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	2.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	1.02%	0.34%	0.56%	1.19%	0.0%	0.34%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	472	21	54	91	27	6	18	3	13	5	0	2	13	6	21	1	4	10	4	15	23	48	6	1	11	46	0	23					
		6.52%	8.01%	6.94%	9.55%	7.67%	3.37%	5.90%	2.63%	5.90%	4.0%	0.0%	2.38%	3.64%	5.35%	5.55%	3.33%	2.03%	5.02%	3.77%	13.39%	7.87%	8.17%	3.40%	1.19%	5.69%	7.94%	0.0%	8.74%					
																																		
41	Против всех	362	7	36	31	14	9	16	16	8	4	12	1	23	3	12	4	22	7	6	19	12	27	15	3	13	27	9	6					
		5.00%	2.67%	4.63%	3.25%	3.97%	5.05%	5.24%	14.03%	3.63%	3.2%	12.24%	1.19%	6.44%	2.67%	3.17%	13.33%	11.16%	3.51%	5.66%	16.96%	4.10%	4.59%	8.52%	3.57%	6.73%	4.66%	8.49%	2.28%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
