16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																																			
18	Богданов Андрей Владимирович	2186	15	26	17	10	20	22	14	26	26	37	26	10	18	26	23	41	42	36	47	37	35	9	22	44	30	24	38	38	29	38	25	32	23	20	14	32	36	28	23	38	27	45	31	67	48	35	30	31	39	39	27	32	23	37	24	25	36	37	27	26	40	2	32	31	17	29	22	14	18	39	34	37	33	7	34	14					
		1.77%	1.25%	1.17%	1.96%	1.01%	1.24%	1.16%	1.28%	1.81%	1.27%	1.80%	1.33%	1.50%	1.49%	1.60%	1.23%	1.91%	2.23%	2.31%	2.08%	2.29%	2.23%	0.51%	1.38%	2.09%	1.69%	1.50%	1.76%	2.41%	1.51%	1.93%	1.46%	1.92%	1.32%	1.15%	1.73%	1.95%	1.99%	1.70%	1.61%	2.14%	1.43%	2.60%	1.76%	3.31%	2.67%	1.70%	1.73%	1.94%	2.49%	2.21%	1.93%	1.86%	1.43%	2.25%	1.89%	1.40%	1.99%	1.99%	2.32%	1.48%	2.07%	0.80%	1.56%	2.45%	1.55%	1.68%	2.09%	1.18%	1.43%	2.00%	1.86%	2.02%	1.75%	0.35%	2.10%	2.08%					
19	Жириновский Владимир Вольфович	15349	48	104	143	157	223	264	124	153	222	274	314	97	154	215	227	289	230	196	331	205	205	67	187	265	240	207	285	216	242	238	183	182	233	240	108	204	252	205	165	207	254	213	235	238	249	232	237	218	196	255	198	212	202	200	147	248	223	262	171	260	274	7	250	168	116	88	148	138	139	241	239	200	222	279	201	88					
		12.40%	4.00%	4.67%	16.49%	15.89%	13.88%	13.94%	11.37%	10.68%	10.86%	13.31%	16.08%	14.54%	12.72%	13.21%	12.14%	13.47%	12.23%	12.56%	14.68%	12.69%	13.06%	3.79%	11.69%	12.58%	13.52%	12.92%	13.21%	13.71%	12.56%	12.09%	10.68%	10.93%	13.34%	13.86%	13.37%	12.44%	13.91%	12.48%	11.57%	11.67%	13.45%	12.32%	13.31%	11.76%	13.86%	11.30%	13.68%	13.65%	12.50%	14.45%	14.14%	12.30%	12.58%	12.19%	11.57%	13.90%	12.30%	14.10%	14.72%	14.81%	14.16%	2.80%	12.15%	13.30%	10.58%	5.11%	14.03%	11.64%	11.06%	12.37%	13.09%	10.90%	11.80%	13.79%	12.40%	13.06%					
20	Зюганов Геннадий Андреевич	30164	260	360	203	225	399	554	304	227	602	557	479	175	242	279	409	457	375	318	527	389	392	409	385	558	481	384	490	413	485	471	460	469	450	439	183	417	451	431	364	462	500	369	457	424	405	570	481	387	412	464	337	455	422	407	347	434	518	498	290	418	462	29	549	312	301	253	270	370	326	518	467	507	520	140	467	143					
		24.37%	21.68%	16.17%	23.41%	22.77%	24.83%	29.25%	27.86%	15.84%	29.45%	27.05%	24.53%	26.24%	19.98%	17.14%	21.87%	21.30%	19.95%	20.37%	23.37%	24.07%	24.97%	23.11%	24.06%	26.50%	27.10%	23.97%	22.72%	26.22%	25.18%	23.92%	26.85%	28.17%	25.77%	25.35%	22.65%	25.43%	24.90%	26.23%	25.53%	26.04%	26.48%	21.34%	25.89%	20.96%	22.55%	27.76%	27.77%	24.23%	26.28%	26.29%	24.07%	26.39%	26.28%	24.80%	27.30%	24.33%	28.57%	26.80%	24.96%	23.82%	23.88%	11.60%	26.69%	24.70%	27.46%	14.68%	25.59%	31.20%	25.93%	26.58%	25.58%	27.63%	27.64%	6.92%	28.81%	21.22%					
21	Медведев Дмитрий Анатольевич	73787	863	1692	488	583	936	1017	639	995	1156	1150	1104	375	770	1085	1178	1327	1198	980	1314	960	911	1251	974	1207	986	963	1300	880	1148	1176	1000	943	1015	999	489	955	1023	941	855	1043	1078	1072	1005	1239	1053	1180	957	916	909	970	812	992	932	970	736	1033	1001	1031	647	1013	1121	210	1192	727	637	1311	599	648	763	1116	1064	1053	1065	1556	888	422					
		59.62%	71.98%	75.98%	56.29%	59.01%	58.25%	53.70%	58.57%	69.43%	56.56%	55.85%	56.53%	56.22%	63.58%	66.65%	62.99%	61.84%	63.72%	62.78%	58.27%	59.41%	58.03%	70.68%	60.88%	57.31%	55.55%	60.11%	60.27%	55.87%	59.61%	59.73%	58.38%	56.64%	58.13%	57.68%	60.52%	58.23%	56.49%	57.27%	59.96%	58.79%	57.10%	62.00%	56.94%	61.25%	58.63%	57.48%	55.25%	57.36%	57.97%	54.96%	58.00%	57.54%	58.03%	59.11%	57.91%	57.90%	55.21%	55.49%	55.68%	57.72%	57.93%	84.00%	57.95%	57.56%	58.12%	76.09%	56.78%	54.64%	60.70%	57.26%	58.27%	57.38%	56.62%	76.92%	54.78%	62.61%					
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
