12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2109	7	11	15	17	16	19	30	0	25	22	27	30	24	20	23	20	23	28	39	23	37	38	24	23	36	35	23	39	28	35	30	31	30	40	30	35	34	38	16	26	29	23	27	35	29	28	30	25	32	45	30	37	58	23	19	20	44	24	16	20	29	53	0	33	15	15	30	26	29	23	25	22	33	30	30	19	18	13	25									
13	Число избирателей, проголосовавших по открепительным удостоверениям	981	7	5	4	2	13	7	14	13	17	17	6	7	11	11	14	25	13	16	15	20	30	15	10	14	9	20	13	16	17	10	9	3	21	6	10	12	28	11	10	18	10	7	13	16	9	11	12	16	20	8	18	10	9	13	0	13	17	15	7	18	19	16	2	14	8	2	9	21	9	7	9	12	33	10	18	8	5	7	11									
14	Число неиспользованных открепительных удостоверений	27	0	0	0	0	0	1	2	0	3	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	64	0	0	1	1	3	1	1	0	0	3	0	0	0	0	0	0	1	2	1	5	1	5	0	1	1	1	0	0	0	2	1	0	0	1	0	1	1	0	0	0	1	1	0	0	2	0	2	1	2	2	2	0	2	1	0	0	1	1	0	0	1	3	0	0	2	0	2	0	1	0	0	1	0	1	0	0	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																										
19	Жириновский Владимир Вольфович	8415	93	68	90	67	83	80	129	26	76	112	121	148	122	101	106	129	100	171	139	151	167	119	164	128	92	97	89	135	117	95	134	119	102	104	99	146	136	130	103	106	112	109	126	117	115	107	121	147	103	103	115	102	114	93	76	97	111	125	87	115	111	124	9	140	64	70	93	116	75	90	90	85	117	103	95	103	45	73	123									
		7.94%	9.57%	7.40%	9.41%	8.60%	11.34%	8.23%	9.25%	8.33%	7.06%	10.04%	7.44%	9.85%	9.81%	7.45%	7.08%	8.87%	6.72%	10.36%	7.88%	8.39%	8.75%	7.35%	8.72%	9.08%	7.02%	6.27%	6.79%	7.93%	7.93%	6.86%	7.36%	7.12%	7.57%	8.38%	6.60%	9.90%	8.58%	8.50%	7.44%	7.08%	7.39%	7.94%	8.82%	7.50%	7.84%	6.77%	7.89%	7.91%	6.95%	7.29%	8.10%	8.89%	9.39%	8.02%	8.67%	7.12%	6.98%	8.32%	8.86%	9.01%	7.83%	7.27%	3.40%	7.99%	6.02%	7.57%	6.62%	7.43%	7.75%	8.75%	8.83%	5.81%	7.24%	6.76%	6.18%	7.62%	7.02%	10.08%	11.73%									
20	Зюганов Геннадий Андреевич	25063	202	239	233	169	144	231	370	61	260	253	447	354	302	306	300	290	283	319	382	373	419	352	415	324	295	370	312	426	366	341	383	359	343	299	366	369	406	405	344	413	363	352	384	443	368	357	372	384	394	374	320	267	333	308	197	327	364	401	214	318	350	405	29	436	265	212	293	378	231	243	245	335	383	379	363	336	152	157	206									
		23.65%	20.78%	26.01%	24.37%	21.69%	19.67%	23.77%	26.52%	19.55%	24.16%	22.69%	27.49%	23.57%	24.30%	22.58%	20.04%	19.93%	19.01%	19.33%	21.66%	20.72%	21.95%	21.73%	22.07%	22.98%	22.50%	23.93%	23.82%	25.01%	24.80%	24.64%	21.03%	21.48%	25.46%	24.09%	24.38%	25.02%	25.62%	26.47%	24.86%	27.59%	23.96%	25.64%	26.89%	28.38%	25.09%	22.59%	24.25%	20.66%	26.60%	26.49%	22.55%	23.28%	27.43%	26.55%	22.46%	24.01%	22.88%	26.70%	21.79%	24.92%	24.68%	23.74%	10.94%	24.90%	24.93%	22.92%	20.87%	24.20%	23.86%	23.62%	24.04%	22.91%	23.70%	24.87%	23.62%	24.85%	23.71%	21.69%	19.64%									
21	Миронов Сергей Михайлович	5464	67	43	48	50	46	50	71	23	58	67	80	74	91	60	75	67	86	85	90	71	115	101	111	93	71	79	69	76	70	87	97	94	54	56	62	79	74	97	85	59	64	58	75	55	57	77	67	101	77	71	81	60	70	53	44	55	100	65	51	60	92	67	8	98	58	52	70	78	51	46	54	83	84	90	72	67	23	38	61									
		5.16%	6.89%	4.68%	5.02%	6.42%	6.28%	5.14%	5.09%	7.37%	5.39%	6.01%	4.92%	4.93%	7.32%	4.43%	5.01%	4.60%	5.78%	5.15%	5.10%	3.94%	6.02%	6.23%	5.90%	6.60%	5.42%	5.11%	5.27%	4.46%	4.74%	6.29%	5.33%	5.63%	4.01%	4.51%	4.13%	5.36%	4.67%	6.34%	6.14%	3.94%	4.22%	4.22%	5.25%	3.52%	3.89%	4.87%	4.37%	5.43%	5.20%	5.03%	5.71%	5.23%	5.77%	4.57%	5.02%	4.04%	6.29%	4.33%	5.19%	4.70%	6.49%	3.93%	3.02%	5.60%	5.46%	5.62%	4.99%	4.99%	5.27%	4.47%	5.30%	5.68%	5.20%	5.91%	4.68%	4.96%	3.59%	5.25%	5.82%									
22	Прохоров Михаил Дмитриевич	8507	49	61	52	46	35	57	80	20	58	56	104	75	50	70	147	146	156	145	160	170	199	169	165	116	131	156	143	125	133	93	160	142	106	98	104	84	126	123	87	96	160	95	97	112	127	157	181	229	129	102	93	82	83	73	64	106	129	115	91	83	83	155	3	155	104	77	103	129	84	75	86	141	144	130	106	114	45	67	105									
		8.03%	5.04%	6.64%	5.44%	5.91%	4.78%	5.86%	5.73%	6.41%	5.39%	5.02%	6.40%	4.99%	4.02%	5.17%	9.82%	10.03%	10.48%	8.79%	9.07%	9.44%	10.42%	10.43%	8.78%	8.23%	9.99%	10.09%	10.92%	7.34%	9.01%	6.72%	8.79%	8.50%	7.87%	7.90%	6.93%	5.69%	7.95%	8.04%	6.29%	6.41%	10.56%	6.92%	6.79%	7.17%	8.66%	9.94%	11.80%	12.32%	8.71%	7.22%	6.55%	7.15%	6.84%	6.29%	7.30%	7.78%	8.11%	7.66%	9.27%	6.50%	5.85%	9.09%	1.13%	8.85%	9.78%	8.32%	7.34%	8.26%	8.68%	7.29%	8.44%	9.64%	8.91%	8.53%	6.90%	8.43%	7.02%	9.25%	10.01%									
23	Путин Владимир Владимирович	57166	547	501	532	431	415	535	720	178	618	607	845	824	665	796	861	802	837	908	969	1015	990	862	1012	743	715	828	673	919	770	750	1031	937	718	666	857	776	828	749	756	800	802	740	731	807	788	863	772	974	763	738	788	619	596	620	479	758	869	775	533	681	767	934	213	897	553	499	829	832	517	557	539	804	865	796	881	715	364	381	541									
		53.95%	56.28%	54.52%	55.65%	55.33%	56.69%	55.04%	51.61%	57.05%	57.43%	54.44%	51.97%	54.86%	53.50%	58.75%	57.52%	55.12%	56.21%	55.03%	54.93%	56.39%	51.86%	53.21%	53.83%	52.70%	54.54%	53.56%	51.37%	53.96%	52.17%	54.19%	56.62%	56.07%	53.30%	53.67%	57.10%	52.61%	52.24%	48.95%	54.62%	53.44%	52.94%	53.90%	51.19%	51.70%	53.72%	54.62%	50.33%	52.39%	51.52%	52.27%	55.53%	53.97%	49.09%	53.45%	54.62%	55.65%	54.62%	51.60%	54.28%	53.37%	54.09%	54.75%	80.38%	51.23%	52.02%	53.95%	59.05%	53.27%	53.41%	54.13%	52.89%	54.99%	53.53%	52.23%	57.32%	52.88%	56.79%	52.62%	51.57%									
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
