Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Боготольская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61					
		0.17%	0.19%	0.36%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.15%	0.31%	0.17%	0.00%	0.00%	0.00%	0.33%	0.00%	0.16%	0.39%	0.35%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1777	51	112	103	137	100	142	87	129	78	87	71	19	1	159	82	96	115	74	88	46					
		16.84%	9.59%	20.44%	17.49%	23.70%	18.87%	25.45%	15.70%	22.59%	11.69%	13.43%	11.72%	15.97%	2.17%	25.20%	13.64%	16.87%	18.05%	14.40%	15.60%	9.39%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	188	19	12	15	7	8	11	6	14	14	12	9	1	1	6	19	15	1	9	7	2					
		1.78%	3.57%	2.19%	2.55%	1.21%	1.51%	1.97%	1.08%	2.45%	2.10%	1.85%	1.49%	0.84%	2.17%	0.95%	3.16%	2.64%	0.16%	1.75%	1.24%	0.41%					
23	6.Политическая партия «Партия социальной справедливости»	20	2	1	3	4	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	3					
		0.19%	0.38%	0.18%	0.51%	0.69%	0.00%	0.18%	0.18%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.16%	0.00%	0.18%	0.00%	0.19%	0.18%	0.61%					
24	7.Политическая партия «Либерально-демократическая партия России»	1382	58	73	64	77	73	66	70	47	108	112	99	12	5	67	78	87	78	65	74	69					
		13.10%	10.90%	13.32%	10.87%	13.32%	13.77%	11.83%	12.64%	8.23%	16.19%	17.28%	16.34%	10.08%	10.87%	10.62%	12.98%	15.29%	12.24%	12.65%	13.12%	14.08%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	665	34	42	51	33	30	32	51	63	21	25	27	7	2	48	36	49	44	31	22	17					
		6.30%	6.39%	7.66%	8.66%	5.71%	5.66%	5.73%	9.21%	11.03%	3.15%	3.86%	4.46%	5.88%	4.35%	7.61%	5.99%	8.61%	6.91%	6.03%	3.90%	3.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	58	1	2	7	1	1	3	5	7	1	3	2	1	2	3	2	1	5	1	7	3					
		0.55%	0.19%	0.36%	1.19%	0.17%	0.19%	0.54%	0.90%	1.23%	0.15%	0.46%	0.33%	0.84%	4.35%	0.48%	0.33%	0.18%	0.78%	0.19%	1.24%	0.61%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5946	345	283	307	292	291	262	298	293	422	375	370	68	35	315	361	291	360	314	328	336					
		56.35%	64.85%	51.64%	52.12%	50.52%	54.91%	46.95%	53.79%	51.31%	63.27%	57.87%	61.06%	57.14%	76.09%	49.92%	60.07%	51.14%	56.51%	61.09%	58.16%	68.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	69	2	4	10	1	2	4	5	3	3	4	4	2	0	2	4	5	4	4	3	3					
		0.65%	0.38%	0.73%	1.70%	0.17%	0.38%	0.72%	0.90%	0.53%	0.45%	0.62%	0.66%	1.68%	0.00%	0.32%	0.67%	0.88%	0.63%	0.78%	0.53%	0.61%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
