Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Ейская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325					
14	Число неиспользованных открепительных удостоверений	375	23	22	15	12	4	13	22	19	16	14	14	6	14	14	14	13	8	20	22	14	12	15	13	18	18					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																
18	. Глазьев Сергей Юрьевич	703	55	24	24	42	21	14	10	38	52	40	1	65	4	1	6	15	7	23	23	24	27	47	21	28	91					
		3.05%	3.48%	2.32%	2.37%	3.40%	3.44%	3.61%	1.17%	2.45%	5.00%	3.25%	0.56%	4.74%	1.65%	0.42%	2.16%	13.51%	1.56%	2.18%	1.71%	4.10%	1.37%	2.96%	3.05%	2.56%	7.10%					
19	. Малышкин Олег Александрович	432	25	15	17	31	16	12	12	29	19	20	1	36	10	6	6	6	3	28	24	9	44	16	12	23	12					
		1.88%	1.58%	1.45%	1.68%	2.51%	2.62%	3.09%	1.41%	1.87%	1.83%	1.63%	0.56%	2.63%	4.12%	2.52%	2.16%	5.41%	0.67%	2.66%	1.79%	1.54%	2.23%	1.01%	1.74%	2.10%	0.94%					
20	. Миронов Сергей Михайлович	116	7	1	3	8	3	1	6	9	9	2	0	8	3	2	0	0	2	4	7	1	10	11	8	8	3					
		0.50%	0.44%	0.10%	0.30%	0.65%	0.49%	0.26%	0.70%	0.58%	0.87%	0.16%	0.00%	0.58%	1.23%	0.84%	0.00%	0.00%	0.45%	0.38%	0.52%	0.17%	0.51%	0.69%	1.16%	0.73%	0.23%					
21	. Путин Владимир Владимирович	15060	989	749	715	891	406	275	448	927	611	929	135	799	129	152	202	64	290	674	910	392	1257	1162	487	718	749					
		65.44%	62.59%	72.37%	70.58%	72.09%	66.56%	70.88%	52.58%	59.69%	58.81%	75.59%	75.42%	58.28%	53.09%	63.87%	72.66%	57.66%	64.59%	64.01%	67.71%	66.89%	63.71%	73.17%	70.78%	65.57%	58.47%					
22	. Хакамада Ирина Муцуовна	392	29	14	19	25	7	12	17	31	16	20	2	21	7	10	4	0	6	28	30	11	20	17	7	11	28					
		1.70%	1.84%	1.35%	1.88%	2.02%	1.15%	3.09%	2.00%	2.00%	1.54%	1.63%	1.12%	1.53%	2.88%	4.20%	1.44%	0.00%	1.34%	2.66%	2.23%	1.88%	1.01%	1.07%	1.02%	1.00%	2.19%					
23	. Харитонов Николай Михайлович	5366	420	207	187	195	136	49	316	449	291	159	32	375	78	59	54	22	123	246	276	123	553	288	137	274	317					
		23.32%	26.58%	20.00%	18.46%	15.78%	22.30%	12.63%	37.09%	28.91%	28.01%	12.94%	17.88%	27.35%	32.10%	24.79%	19.42%	19.82%	27.39%	23.36%	20.54%	20.99%	28.03%	18.14%	19.91%	25.02%	24.75%					
																																
24	Против всех	697	35	8	32	42	14	13	32	50	33	46	6	53	5	5	6	0	11	46	62	21	51	38	11	23	54					
		3.03%	2.22%	0.77%	3.16%	3.40%	2.30%	3.35%	3.76%	3.22%	3.18%	3.74%	3.35%	3.87%	2.06%	2.10%	2.16%	0.00%	2.45%	4.37%	4.61%	3.58%	2.58%	2.39%	1.60%	2.10%	4.22%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
