Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    район Текстильщики																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №3225	УИК №3226	УИК №3227					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1238	52	54	35	41	27	63	62	47	40	75	59	35	43	23	48	41	38	33	50	27	42	73	35	59	61	38	37	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1057	30	34	50	19	26	29	63	34	84	20	56	33	50	21	33	39	10	33	34	51	12	32	102	37	17	15	18	48	11	16					
14	Число погашенных неиспользованных открепительных удостоверений	54	1	1	0	2	3	0	0	4	0	0	3	0	7	1	2	9	2	2	1	1	1	7	3	0	0	4	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	405	9	22	13	13	14	26	18	15	11	22	13	12	13	11	16	9	9	17	8	16	30	14	5	29	18	9	13	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	952	42	28	44	36	33	31	58	35	52	31	39	36	17	30	40	30	28	23	49	24	19	38	18	53	42	31	26	1	2	16					
		2.68%	4.15%	2.14%	3.46%	2.91%	2.63%	2.29%	3.98%	2.80%	3.26%	2.70%	2.82%	2.30%	1.61%	2.50%	1.88%	3.22%	2.42%	2.20%	3.74%	2.28%	1.67%	2.67%	1.80%	2.99%	2.86%	3.65%	3.04%	0.66%	0.67%	1.92%					
19	2.Всероссийская политическая партия «Гражданская Сила»	659	19	45	36	25	27	32	29	19	18	18	38	32	6	10	35	15	25	18	26	15	17	10	21	45	27	24	22	0	2	3					
		1.86%	1.88%	3.43%	2.83%	2.02%	2.15%	2.37%	1.99%	1.52%	1.13%	1.57%	2.75%	2.05%	0.57%	0.83%	1.64%	1.61%	2.16%	1.72%	1.99%	1.42%	1.49%	0.70%	2.10%	2.54%	1.84%	2.82%	2.57%	0.00%	0.67%	0.36%					
20	3.Политическая партия «Демократическая партия России»	64	3	1	5	2	2	5	3	0	4	3	1	3	0	2	4	2	0	2	4	2	4	0	1	5	2	0	1	0	2	1					
		0.18%	0.30%	0.08%	0.39%	0.16%	0.16%	0.37%	0.21%	0.00%	0.25%	0.26%	0.07%	0.19%	0.00%	0.17%	0.19%	0.21%	0.00%	0.19%	0.31%	0.19%	0.35%	0.00%	0.10%	0.28%	0.14%	0.00%	0.12%	0.00%	0.67%	0.12%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4268	127	187	198	171	149	190	189	148	170	159	196	142	118	129	178	101	157	124	181	116	194	185	84	200	129	135	88	8	23	92					
		12.02%	12.54%	14.26%	15.57%	13.82%	11.86%	14.04%	12.96%	11.84%	10.66%	13.86%	14.17%	9.09%	11.17%	10.76%	8.35%	10.83%	13.59%	11.88%	13.83%	11.01%	17.00%	13.00%	8.38%	11.29%	8.78%	15.88%	10.28%	5.26%	7.67%	11.06%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	746	17	32	28	35	33	26	47	18	21	22	34	36	9	18	37	31	24	18	33	17	23	29	18	57	32	22	20	1	4	4					
		2.10%	1.68%	2.44%	2.20%	2.83%	2.63%	1.92%	3.22%	1.44%	1.32%	1.92%	2.46%	2.30%	0.85%	1.50%	1.74%	3.32%	2.08%	1.72%	2.52%	1.61%	2.02%	2.04%	1.80%	3.22%	2.18%	2.59%	2.34%	0.66%	1.33%	0.48%					
23	6.Политическая партия «Партия социальной справедливости»	130	4	5	5	6	1	4	3	5	10	6	4	4	4	6	10	3	3	0	3	3	3	7	5	9	4	1	4	0	0	8					
		0.37%	0.39%	0.38%	0.39%	0.49%	0.08%	0.30%	0.21%	0.40%	0.63%	0.52%	0.29%	0.26%	0.38%	0.50%	0.47%	0.32%	0.26%	0.00%	0.23%	0.28%	0.26%	0.49%	0.50%	0.51%	0.27%	0.12%	0.47%	0.00%	0.00%	0.96%					
24	7.Политическая партия «Либерально-демократическая партия России»	2677	89	126	110	89	115	142	138	115	117	90	96	83	66	62	118	77	64	61	109	67	84	69	109	101	84	65	66	17	72	76					
		7.54%	8.79%	9.61%	8.65%	7.19%	9.16%	10.50%	9.47%	9.20%	7.34%	7.85%	6.94%	5.31%	6.25%	5.17%	5.53%	8.25%	5.54%	5.84%	8.33%	6.36%	7.36%	4.85%	10.88%	5.70%	5.72%	7.65%	7.71%	11.18%	24.00%	9.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2595	86	112	108	113	110	118	113	82	97	107	111	93	69	64	127	86	84	65	103	64	75	105	58	122	98	86	66	5	8	60					
		7.31%	8.49%	8.54%	8.49%	9.14%	8.76%	8.72%	7.75%	6.56%	6.08%	9.33%	8.03%	5.95%	6.53%	5.34%	5.96%	9.22%	7.27%	6.23%	7.87%	6.07%	6.57%	7.38%	5.79%	6.89%	6.67%	10.12%	7.71%	3.29%	2.67%	7.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	425	13	13	16	23	18	22	18	17	20	7	19	17	3	15	15	10	10	22	14	12	7	12	7	25	15	24	15	2	5	9					
		1.20%	1.28%	0.99%	1.26%	1.86%	1.43%	1.63%	1.23%	1.36%	1.25%	0.61%	1.37%	1.09%	0.28%	1.25%	0.70%	1.07%	0.87%	2.11%	1.07%	1.14%	0.61%	0.84%	0.70%	1.41%	1.02%	2.82%	1.75%	1.32%	1.67%	1.08%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21038	579	673	637	658	696	681	776	745	987	625	763	1050	703	820	1486	526	709	662	705	670	651	889	637	1011	962	409	504	112	174	538					
		59.24%	57.16%	51.33%	50.08%	53.19%	55.41%	50.33%	53.22%	59.60%	61.88%	54.49%	55.17%	67.18%	66.57%	68.39%	69.70%	56.38%	61.39%	63.41%	53.86%	63.57%	57.06%	62.47%	63.57%	57.09%	65.49%	48.12%	58.88%	73.68%	58.00%	64.66%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1579	24	76	74	57	58	84	67	55	85	53	70	55	40	35	74	41	42	38	55	53	47	79	27	123	64	44	38	1	6	14					
		4.45%	2.37%	5.80%	5.82%	4.61%	4.62%	6.21%	4.60%	4.40%	5.33%	4.62%	5.06%	3.52%	3.79%	2.92%	3.47%	4.39%	3.64%	3.64%	4.20%	5.03%	4.12%	5.55%	2.69%	6.95%	4.36%	5.18%	4.44%	0.66%	2.00%	1.68%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
