Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    район Текстильщики																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №3318	УИК №3319	УИК №3320					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1470	40	70	70	70	50	70	70	50	50	30	50	50	50	30	70	50	50	50	70	30	50	90	50	40	50	50	70	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1117	29	63	58	47	31	60	55	40	42	26	38	48	35	20	52	39	36	30	46	18	32	76	42	39	38	32	45	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	838	27	30	38	26	21	22	39	17	27	19	27	41	29	27	31	33	36	30	17	26	19	29	19	22	11	91	10	5	0	69					
14	Число погашенных неиспользованных открепительных удостоверений	353	11	7	12	23	19	10	15	10	8	4	12	2	15	10	18	11	14	20	24	12	18	14	8	1	12	18	25	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	45	2	0	5	0	1	2	1	1	0	0	1	4	4	4	1	0	5	0	1	0	1	2	3	3	1	1	2	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4010	101	78	159	195	140	204	188	147	122	125	217	185	76	153	143	131	49	115	191	101	157	244	121	93	76	189	117	6	44	143					
		10.72%	8.55%	5.83%	11.29%	11.50%	9.73%	13.32%	9.34%	11.12%	9.41%	9.83%	14.20%	17.74%	5.89%	14.23%	8.75%	13.85%	4.00%	11.30%	13.57%	10.55%	12.50%	16.80%	10.75%	5.01%	4.49%	21.80%	10.99%	6.06%	11.00%	14.59%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3372	132	98	166	141	141	131	172	154	139	138	192	150	16	121	152	131	40	76	141	93	78	163	109	21	32	105	106	10	47	177					
		9.01%	11.18%	7.32%	11.79%	8.31%	9.80%	8.56%	8.55%	11.65%	10.72%	10.85%	12.57%	14.38%	1.24%	11.26%	9.30%	13.85%	3.27%	7.47%	10.01%	9.72%	6.21%	11.23%	9.68%	1.13%	1.89%	12.11%	9.95%	10.10%	11.75%	18.06%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	494	23	22	9	21	16	11	30	17	22	12	18	19	3	12	27	10	10	9	19	9	9	15	30	17	17	11	50	1	12	13					
		1.32%	1.95%	1.64%	0.64%	1.24%	1.11%	0.72%	1.49%	1.29%	1.70%	0.94%	1.18%	1.82%	0.23%	1.12%	1.65%	1.06%	0.82%	0.88%	1.35%	0.94%	0.72%	1.03%	2.66%	0.92%	1.01%	1.27%	4.69%	1.01%	3.00%	1.33%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6033	186	288	211	345	241	308	223	268	146	250	302	275	83	236	332	157	54	180	298	111	277	290	148	110	93	243	138	13	55	172					
		16.12%	15.75%	21.52%	14.99%	20.34%	16.75%	20.12%	11.08%	20.27%	11.26%	19.65%	19.76%	26.37%	6.43%	21.95%	20.31%	16.60%	4.41%	17.68%	21.16%	11.60%	22.05%	19.97%	13.14%	5.92%	5.50%	28.03%	12.96%	13.13%	13.75%	17.55%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1864	26	52	69	53	44	62	81	42	181	50	117	136	11	82	106	87	24	38	57	40	39	145	55	19	18	94	53	5	18	60					
		4.98%	2.20%	3.89%	4.90%	3.13%	3.06%	4.05%	4.03%	3.18%	13.96%	3.93%	7.66%	13.04%	0.85%	7.63%	6.48%	9.20%	1.96%	3.73%	4.05%	4.18%	3.11%	9.99%	4.88%	1.02%	1.06%	10.84%	4.98%	5.05%	4.50%	6.12%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	20561	638	704	771	928	801	728	1272	681	663	669	649	259	1097	444	824	369	1037	577	626	571	680	566	619	1561	1422	202	564	59	210	370					
		54.96%	54.02%	52.62%	54.76%	54.72%	55.66%	47.55%	63.22%	51.51%	51.12%	52.59%	42.47%	24.83%	85.04%	41.30%	50.40%	39.01%	84.65%	56.68%	44.46%	59.67%	54.14%	38.98%	54.97%	84.06%	84.09%	23.30%	52.96%	59.60%	52.50%	37.76%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	342	7	12	4	8	2	3	15	7	8	14	8	11	4	11	20	13	5	12	14	4	9	14	44	16	15	10	37	0	5	10					
		0.91%	0.59%	0.90%	0.28%	0.47%	0.14%	0.20%	0.75%	0.53%	0.62%	1.10%	0.52%	1.05%	0.31%	1.02%	1.22%	1.37%	0.41%	1.18%	0.99%	0.42%	0.72%	0.96%	3.91%	0.86%	0.89%	1.15%	3.47%	0.00%	1.25%	1.02%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
