Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Лаишевская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	"1. ""ЕДИНЕНИЕ"""	158	3	18	9	19	12	8	7	6	0	11	0	0	0	1	0	0	0	2	2	0	12	1	0	0	0	0	1	5	4	7	19	6	0	2	0	0	0	0	0	0	3	0	0	0	0					
		0.66%	2.75%	1.82%	1.47%	1.85%	1.17%	0.75%	0.73%	0.54%	0.0%	2.39%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.62%	1.33%	0.0%	1.97%	0.19%	0.0%	0.0%	0.0%	0.0%	0.16%	0.47%	0.57%	0.86%	1.23%	0.49%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	95	0	8	5	12	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	5	9	3	6	19	5	0	1	0	0	0	0	0	0	1	0	0	0	0					
		0.40%	0.0%	0.81%	0.81%	1.17%	1.07%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.53%	0.0%	0.0%	0.0%	0.84%	0.85%	0.43%	0.74%	1.23%	0.41%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	121	1	9	5	11	13	2	7	0	0	0	1	0	0	2	0	0	0	0	0	0	6	0	2	0	0	0	3	2	9	15	26	5	0	2	0	0	0	0	0	0	0	0	0	0	0					
		0.51%	0.91%	0.91%	0.81%	1.07%	1.27%	0.18%	0.73%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.98%	0.0%	1.06%	0.0%	0.0%	0.0%	0.50%	0.19%	1.30%	1.85%	1.69%	0.41%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	126	0	10	4	7	21	10	12	0	0	1	2	5	0	0	0	0	0	6	1	0	4	0	0	0	0	0	2	4	6	1	22	4	0	2	0	1	0	0	0	0	1	0	0	0	0					
		0.53%	0.0%	1.01%	0.65%	0.68%	2.05%	0.94%	1.25%	0.0%	0.0%	0.21%	0.69%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	1.86%	0.66%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.38%	0.86%	0.12%	1.43%	0.33%	0.0%	0.34%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	38	0	3	2	3	2	4	3	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0	1	2	2	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.16%	0.0%	0.30%	0.32%	0.29%	0.19%	0.37%	0.31%	0.0%	0.0%	0.0%	0.34%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	1.06%	0.24%	0.0%	0.0%	0.16%	0.19%	0.28%	0.86%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	0	3	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	2	0	0	0	1	5	5	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.0%	0.30%	0.0%	0.0%	0.09%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.18%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.53%	0.49%	0.0%	0.0%	0.0%	0.09%	0.72%	0.61%	0.0%	0.16%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	58	0	2	6	4	3	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	2	7	5	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.24%	0.0%	0.20%	0.98%	0.39%	0.29%	0.56%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.24%	0.0%	0.0%	0.16%	0.19%	1.01%	0.61%	0.71%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.20%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.28%	0.24%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	23	0	1	1	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	2	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.0%	0.10%	0.16%	0.0%	0.09%	0.09%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.19%	0.53%	0.24%	0.0%	0.0%	0.0%	0.09%	0.28%	0.12%	0.32%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	142	0	14	7	5	13	6	12	0	0	3	1	4	0	0	2	0	2	6	2	0	21	2	1	0	0	1	2	3	4	12	14	4	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.60%	0.0%	1.41%	1.14%	0.48%	1.27%	0.56%	1.25%	0.0%	0.0%	0.65%	0.34%	0.66%	0.0%	0.0%	0.59%	0.0%	0.36%	1.86%	1.33%	0.0%	3.45%	0.38%	0.53%	0.0%	0.0%	0.23%	0.33%	0.28%	0.57%	1.48%	0.91%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	23	0	0	1	1	3	3	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.16%	0.09%	0.29%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.37%	0.39%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	87	1	3	3	3	3	1	0	0	0	0	0	0	0	1	0	0	0	2	2	0	4	0	3	3	0	0	2	2	2	8	29	4	0	6	0	0	0	0	0	0	4	0	0	0	1					
		0.36%	0.91%	0.30%	0.49%	0.29%	0.29%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.62%	1.33%	0.0%	0.65%	0.0%	1.59%	0.74%	0.0%	0.0%	0.33%	0.19%	0.28%	0.98%	1.88%	0.33%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.21%					
30	"13. ""Демократическая партия России"""	14	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	1	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.10%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.09%	0.0%	0.12%	0.26%	0.08%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.32%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.14%	0.37%	0.26%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	19	0	5	0	6	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.08%	0.0%	0.50%	0.0%	0.58%	0.0%	0.09%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.14%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	344	0	30	22	39	48	35	26	0	1	1	3	6	1	0	0	2	0	0	3	1	10	2	0	0	0	0	4	3	3	14	69	5	0	11	0	0	0	0	0	0	5	0	0	0	0					
		1.45%	0.0%	3.03%	3.60%	3.81%	4.69%	3.29%	2.72%	0.0%	0.43%	0.21%	1.04%	0.99%	0.72%	0.0%	0.0%	0.64%	0.0%	0.0%	2.0%	0.88%	1.64%	0.38%	0.0%	0.0%	0.0%	0.0%	0.67%	0.28%	0.43%	1.72%	4.49%	0.41%	0.0%	1.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	0	2	1	0	3	5	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	3	4	4	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.13%	0.0%	0.20%	0.16%	0.0%	0.29%	0.47%	0.0%	0.0%	0.0%	0.21%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.16%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.57%	0.49%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	614	0	38	47	65	58	53	32	3	1	4	2	3	0	2	0	0	1	10	4	1	14	0	3	9	3	0	6	4	7	55	74	10	4	18	0	2	0	70	1	0	10	0	0	0	0					
		2.59%	0.0%	3.85%	7.69%	6.35%	5.67%	4.98%	3.35%	0.27%	0.43%	0.86%	0.69%	0.49%	0.0%	0.38%	0.0%	0.0%	0.18%	3.10%	2.66%	0.88%	2.30%	0.0%	1.59%	2.24%	1.0%	0.0%	1.01%	0.38%	1.01%	6.79%	4.81%	0.82%	2.91%	3.08%	0.0%	0.42%	0.0%	5.74%	0.97%	0.0%	1.91%	0.0%	0.0%	0.0%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	463	0	49	26	69	78	20	48	21	4	6	3	2	0	1	2	2	1	16	0	0	12	2	0	5	0	0	4	6	7	3	48	3	0	5	0	1	0	0	0	0	15	4	0	0	0					
		1.95%	0.0%	4.96%	4.25%	6.74%	7.63%	1.88%	5.03%	1.91%	1.74%	1.30%	1.04%	0.33%	0.0%	0.19%	0.59%	0.64%	0.18%	4.96%	0.0%	0.0%	1.97%	0.38%	0.0%	1.24%	0.0%	0.0%	0.67%	0.57%	1.01%	0.37%	3.12%	0.24%	0.0%	0.85%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	2.87%	2.83%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	18668	100	670	404	604	610	643	749	1063	190	360	257	542	132	511	322	303	541	226	131	110	412	499	161	341	272	359	503	847	555	391	902	1041	127	466	126	471	123	1005	91	80	398	125	161	291	453					
		78.97%	91.74%	67.88%	66.12%	59.04%	59.68%	60.48%	78.51%	96.98%	82.96%	78.26%	89.54%	89.43%	96.35%	98.45%	95.26%	98.37%	98.54%	70.18%	87.33%	97.34%	67.87%	96.51%	85.63%	85.03%	90.66%	85.27%	85.25%	80.82%	80.20%	48.27%	58.72%	86.31%	92.70%	79.79%	99.21%	98.94%	100.0%	82.51%	88.34%	100.0%	76.24%	88.65%	94.15%	98.64%	97.84%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	0	4	6	4	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0	4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.13%	0.0%	0.40%	0.98%	0.39%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.19%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.57%	0.24%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	120	0	8	4	3	4	6	0	0	0	2	0	0	0	0	0	0	0	5	1	0	10	0	2	0	0	0	4	4	10	20	31	3	0	1	0	0	0	0	0	0	0	0	0	0	2					
		0.50%	0.0%	0.81%	0.65%	0.29%	0.39%	0.56%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.55%	0.66%	0.0%	1.64%	0.0%	1.06%	0.0%	0.0%	0.0%	0.67%	0.38%	1.44%	2.46%	2.01%	0.24%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	950	2	58	46	59	88	59	42	3	2	19	9	17	0	1	4	1	2	13	1	1	50	5	4	19	5	4	20	10	9	166	89	88	6	7	0	1	0	19	1	0	12	0	5	3	0					
		4.01%	1.83%	5.87%	7.52%	5.76%	8.61%	5.55%	4.40%	0.27%	0.87%	4.13%	3.13%	2.80%	0.0%	0.19%	1.18%	0.32%	0.36%	4.03%	0.66%	0.88%	8.23%	0.96%	2.12%	4.73%	1.66%	0.95%	3.38%	0.95%	1.30%	20.49%	5.79%	7.29%	4.37%	1.19%	0.0%	0.21%	0.0%	1.55%	0.97%	0.0%	2.29%	0.0%	2.92%	1.01%	0.0%					
																																																				
41	Против всех	542	1	40	5	55	40	52	8	0	3	7	4	10	0	0	3	0	2	11	3	0	16	2	0	15	0	0	10	10	6	60	107	6	0	3	0	0	0	45	0	0	12	0	1	0	5					
		2.29%	0.91%	4.05%	0.81%	5.37%	3.91%	4.89%	0.83%	0.0%	1.31%	1.52%	1.39%	1.65%	0.0%	0.0%	0.88%	0.0%	0.36%	3.41%	2.0%	0.0%	2.63%	0.38%	0.0%	3.74%	0.0%	0.0%	1.69%	0.95%	0.86%	7.40%	6.96%	0.49%	0.0%	0.51%	0.0%	0.0%	0.0%	3.69%	0.0%	0.0%	2.29%	0.0%	0.58%	0.0%	1.07%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
