Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
"Наименование Избирательной комиссии:    Новосибирск, Железнодорожная "																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538					
		12.71%	14.13%	12.07%	11.11%	14.54%	16.06%	12.65%	11.35%	11.95%	13.84%	14.85%	14.25%	11.22%	10.27%	9.64%	25.26%	13.08%	11.72%	12.13%	11.56%	11.57%	12.11%	11.68%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	357	22	16	18	12	15	9	17	15	14	12	11	26	16	16	9	20	19	21	15	23	12	19					
		1.17%	1.40%	1.47%	1.21%	0.75%	1.24%	0.63%	1.03%	0.95%	1.20%	0.86%	1.21%	1.27%	1.05%	1.13%	1.17%	1.29%	1.22%	1.46%	1.04%	1.75%	1.51%	1.22%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	10803	519	393	510	566	393	521	596	592	401	425	321	690	579	503	203	532	552	549	569	506	310	573					
		35.46%	33.04%	36.22%	34.34%	35.46%	32.53%	36.61%	35.97%	37.64%	34.48%	30.49%	35.20%	33.81%	37.89%	35.65%	26.30%	34.28%	35.54%	38.28%	39.38%	38.51%	39.09%	36.78%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2925	172	110	168	150	97	115	170	157	60	61	63	234	213	193	26	154	151	159	122	134	66	150					
		9.60%	10.95%	10.14%	11.31%	9.40%	8.03%	8.08%	10.26%	9.98%	5.16%	4.38%	6.91%	11.46%	13.94%	13.68%	3.37%	9.92%	9.72%	11.09%	8.44%	10.20%	8.32%	9.63%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7527	346	243	385	354	322	350	408	374	369	494	253	552	331	318	238	411	393	292	314	274	182	324					
		24.70%	22.02%	22.40%	25.93%	22.18%	26.66%	24.60%	24.62%	23.78%	31.73%	35.44%	27.74%	27.05%	21.66%	22.54%	30.83%	26.48%	25.31%	20.36%	21.73%	20.85%	22.95%	20.80%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	258	18	7	9	16	9	14	20	9	6	10	6	13	18	24	2	16	12	15	7	8	7	12					
		0.85%	1.15%	0.65%	0.61%	1.00%	0.75%	0.98%	1.21%	0.57%	0.52%	0.72%	0.66%	0.64%	1.18%	1.70%	0.26%	1.03%	0.77%	1.05%	0.48%	0.61%	0.88%	0.77%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
