Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Кировская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469					
		0.91%	0.00%	0.00%	0.46%	0.00%	0.00%	0.76%	0.46%	0.00%	1.58%	1.58%	0.15%	0.43%	0.56%	0.94%	1.17%	0.34%	0.00%	0.00%	0.84%	0.48%	4.92%	0.00%	2.67%	0.00%	0.00%	0.00%	2.69%	0.00%	0.90%	0.78%	1.38%	1.70%	1.65%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
