Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Городищенская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671					
		0.79%	0.93%	0.77%	0.0%	0.46%	0.84%	0.60%	0.69%	0.71%	0.92%	0.46%	0.18%	0.0%	1.19%	0.92%	0.81%	0.84%	0.85%	1.94%	0.41%	0.0%	0.66%	0.69%	0.86%	1.09%	1.33%	0.54%	1.24%	1.33%	0.0%	2.8%					
30	"13. ""Демократическая партия России"""	32	2	3	0	0	2	0	2	2	2	4	0	0	1	0	2	1	1	1	2	2	0	1	2	0	0	1	0	0	1	0					
		0.15%	0.13%	0.38%	0.0%	0.0%	0.21%	0.0%	0.17%	0.35%	0.18%	0.46%	0.0%	0.0%	0.11%	0.0%	0.23%	0.12%	0.17%	0.27%	0.82%	0.40%	0.0%	0.07%	0.15%	0.0%	0.0%	0.54%	0.0%	0.0%	0.80%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	0	0	0	1	0	1	6	0	0	0	0	0	5	1	1	1	0	0	0	0	0	2	3	0	0	0	0	3	0	0					
		0.11%	0.0%	0.0%	0.0%	0.09%	0.0%	0.15%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.23%	0.11%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.23%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	32	3	0	2	5	1	0	2	0	1	3	1	0	2	1	5	2	0	0	0	0	0	0	2	1	0	0	0	1	0	0					
		0.15%	0.20%	0.0%	0.22%	0.46%	0.10%	0.0%	0.17%	0.0%	0.09%	0.34%	0.18%	0.0%	0.23%	0.23%	0.58%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.15%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1606	122	59	96	122	59	44	76	42	121	64	31	3	51	18	60	49	20	17	21	15	29	99	133	48	93	17	43	16	8	30					
		7.76%	8.13%	7.62%	10.82%	11.30%	6.24%	6.67%	6.63%	7.55%	11.24%	7.38%	5.65%	1.53%	6.09%	4.17%	6.99%	5.94%	3.42%	4.73%	8.64%	3.07%	6.41%	7.63%	10.44%	7.52%	10.32%	9.34%	8.93%	7.11%	6.45%	12.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	54	4	2	0	2	2	1	4	1	4	5	2	0	2	1	3	2	1	2	0	3	2	6	0	0	1	1	2	0	0	1					
		0.26%	0.26%	0.25%	0.0%	0.18%	0.21%	0.15%	0.34%	0.17%	0.37%	0.57%	0.36%	0.0%	0.23%	0.23%	0.34%	0.24%	0.17%	0.55%	0.0%	0.61%	0.44%	0.46%	0.0%	0.0%	0.11%	0.54%	0.41%	0.0%	0.0%	0.4%					
35	"18. ""ЛДПР"""	4035	217	110	168	176	201	126	222	114	229	194	102	32	174	60	157	145	119	93	42	91	83	279	268	140	219	31	114	46	37	46					
		19.51%	14.47%	14.21%	18.94%	16.31%	21.26%	19.11%	19.38%	20.50%	21.28%	22.37%	18.61%	16.41%	20.78%	13.92%	18.29%	17.59%	20.37%	25.90%	17.28%	18.64%	18.36%	21.51%	21.05%	21.94%	24.30%	17.03%	23.70%	20.44%	29.83%	18.4%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	281	15	20	20	27	17	5	15	7	16	14	7	3	13	3	13	10	7	3	4	7	7	19	7	1	8	4	6	0	1	2					
		1.35%	1.00%	2.58%	2.25%	2.50%	1.79%	0.75%	1.31%	1.25%	1.48%	1.61%	1.27%	1.53%	1.55%	0.69%	1.51%	1.21%	1.19%	0.83%	1.64%	1.43%	1.54%	1.46%	0.54%	0.15%	0.88%	2.19%	1.24%	0.0%	0.80%	0.8%					
37	"20. ""Политическая партия ""Единая Россия"""	6682	538	278	280	346	294	212	382	175	349	294	175	78	281	178	304	255	220	105	78	214	175	381	303	141	253	51	168	68	24	82					
		32.31%	35.89%	35.91%	31.56%	32.06%	31.11%	32.16%	33.36%	31.47%	32.43%	33.91%	31.93%	40.0%	33.57%	41.29%	35.43%	30.94%	37.67%	29.24%	32.09%	43.85%	38.71%	29.37%	23.80%	22.10%	28.07%	28.02%	34.92%	30.22%	19.35%	32.8%					
38	"21. ""Российская Конституционно-демократическая партия"""	44	2	1	1	0	4	0	0	2	5	0	0	3	1	0	3	3	2	0	2	1	3	7	3	0	1	0	0	0	0	0					
		0.21%	0.13%	0.12%	0.11%	0.0%	0.42%	0.0%	0.0%	0.35%	0.46%	0.0%	0.0%	1.53%	0.11%	0.0%	0.34%	0.36%	0.34%	0.0%	0.82%	0.20%	0.66%	0.53%	0.23%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	43	4	2	1	2	5	3	3	1	2	3	0	0	4	1	0	0	2	0	0	1	1	4	0	1	0	0	3	0	0	0					
		0.20%	0.26%	0.25%	0.11%	0.18%	0.52%	0.45%	0.26%	0.17%	0.18%	0.34%	0.0%	0.0%	0.47%	0.23%	0.0%	0.0%	0.34%	0.0%	0.0%	0.20%	0.22%	0.30%	0.0%	0.15%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3468	261	108	147	168	178	152	200	63	134	142	102	26	96	57	103	170	85	62	46	47	69	270	316	163	158	18	45	35	21	26					
		16.77%	17.41%	13.95%	16.57%	15.56%	18.83%	23.06%	17.46%	11.33%	12.45%	16.37%	18.61%	13.33%	11.46%	13.22%	12.00%	20.63%	14.55%	17.27%	18.93%	9.63%	15.26%	20.81%	24.82%	25.54%	17.53%	9.89%	9.35%	15.55%	16.93%	10.4%					
																																					
41	Против всех	1012	79	47	55	63	35	16	57	37	48	30	24	12	62	21	42	21	34	14	13	29	29	65	69	24	35	7	17	5	8	14					
		4.89%	5.27%	6.07%	6.20%	5.83%	3.70%	2.42%	4.97%	6.65%	4.46%	3.46%	4.37%	6.15%	7.40%	4.87%	4.89%	2.54%	5.82%	3.89%	5.34%	5.94%	6.41%	5.01%	5.42%	3.76%	3.88%	3.84%	3.53%	2.22%	6.45%	5.6%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
