Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Полысаевская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804					
		0.14%	0.00%	0.13%	0.10%	0.00%	0.10%	0.00%	0.46%	0.27%	0.00%	0.00%	0.28%	0.00%	0.14%	0.35%	0.23%	0.20%	0.24%	0.00%	0.25%	0.00%	0.07%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1304	43	60	72	80	74	53	54	66	131	38	73	38	36	101	38	44	76	25	58	81	63					
		6.76%	4.79%	7.91%	7.55%	9.29%	7.10%	5.32%	6.20%	8.81%	10.66%	5.35%	10.35%	6.74%	4.89%	8.74%	4.34%	4.44%	4.49%	4.70%	7.12%	10.02%	4.66%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	98	7	11	11	8	4	3	5	1	8	3	2	3	0	4	2	6	4	1	0	6	9					
		0.51%	0.78%	1.45%	1.15%	0.93%	0.38%	0.30%	0.57%	0.13%	0.65%	0.42%	0.28%	0.53%	0.00%	0.35%	0.23%	0.60%	0.24%	0.19%	0.00%	0.74%	0.67%					
23	6.Политическая партия «Партия социальной справедливости»	23	2	0	2	1	0	1	2	2	3	0	1	0	2	1	0	2	1	0	2	0	1					
		0.12%	0.22%	0.00%	0.21%	0.12%	0.00%	0.10%	0.23%	0.27%	0.24%	0.00%	0.14%	0.00%	0.27%	0.09%	0.00%	0.20%	0.06%	0.00%	0.25%	0.00%	0.07%					
24	7.Политическая партия «Либерально-демократическая партия России»	1023	65	45	9	74	43	46	48	39	70	58	60	35	31	89	16	62	104	19	57	42	11					
		5.30%	7.24%	5.93%	0.94%	8.59%	4.13%	4.61%	5.51%	5.21%	5.70%	8.17%	8.51%	6.21%	4.21%	7.70%	1.83%	6.25%	6.15%	3.57%	6.99%	5.20%	0.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	495	20	39	5	40	25	37	28	19	55	20	37	7	25	24	3	24	37	3	17	10	20					
		2.57%	2.23%	5.14%	0.52%	4.65%	2.40%	3.71%	3.21%	2.54%	4.48%	2.82%	5.25%	1.24%	3.40%	2.08%	0.34%	2.42%	2.19%	0.56%	2.09%	1.24%	1.48%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	81	1	1	4	11	1	6	6	2	3	1	3	1	4	5	1	5	7	0	3	7	9					
		0.42%	0.11%	0.13%	0.42%	1.28%	0.10%	0.60%	0.69%	0.27%	0.24%	0.14%	0.43%	0.18%	0.54%	0.43%	0.11%	0.50%	0.41%	0.00%	0.37%	0.87%	0.67%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15818	733	578	810	619	869	830	692	605	931	574	505	467	614	909	808	834	1427	484	648	653	1228					
		81.97%	81.63%	76.15%	84.91%	71.89%	83.40%	83.25%	79.45%	80.77%	75.75%	80.85%	71.63%	82.80%	83.42%	78.63%	92.24%	84.07%	84.39%	90.98%	79.51%	80.82%	90.76%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	91	4	9	11	3	6	5	4	6	5	4	8	1	5	2	2	2	10	0	2	2	0					
		0.47%	0.45%	1.19%	1.15%	0.35%	0.58%	0.50%	0.46%	0.80%	0.41%	0.56%	1.13%	0.18%	0.68%	0.17%	0.23%	0.20%	0.59%	0.00%	0.25%	0.25%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
