7	Число избирательных бюллетеней в переносных ящиках для голосования	2600	6	13	6	13	25	9	22	19	10	23	16	14	22	30	9	22	17	12	26	13	22	39	18	14	12	1	2	268	18	11	6	2	0	15	17	23	8	14	15	27	11	9	16	19	19	38	8	5	25	35	29	16	7	18	19	6	15	2	4	55	15	9	22	27	9	9	20	30	9	9	20	54	30	24	12	102	38	16	126	102	35	48	55	45	14	93	13	28	13	26	22	8	21	6	51	34	4	12	10	16	103	40	5									
8	Число бюллетеней в стационарных ящиках для голосования	81643	398	821	569	908	835	886	764	929	786	798	793	623	538	859	515	782	666	430	155	1068	942	777	1065	509	774	2013	1674	1539	1761	702	1220	710	419	651	1051	594	681	545	615	725	1193	687	633	856	914	757	670	589	941	750	144	89	176	1100	1454	805	1284	1653	1616	1668	953	618	699	629	849	963	768	678	798	545	281	1217	361	745	818	501	846	724	694	286	472	331	634	811	853	244	705	859	598	597	565	1373	808	908	657	700	2346	1320	773	720	42	141	144									
9	Число недействительных избирательных бюллетеней	1088	6	8	1	9	12	22	10	7	6	7	14	8	14	13	10	10	7	5	4	12	9	5	7	9	11	32	18	36	35	5	9	8	6	10	7	7	8	6	9	12	8	8	11	11	7	9	8	7	8	16	6	0	3	20	14	17	26	18	22	18	15	15	9	8	7	14	7	1	9	10	6	11	4	10	5	11	12	11	20	6	12	5	15	6	8	2	11	14	10	10	3	25	6	14	10	12	27	21	8	3	1	0	3									
10	Число действительных избирательных бюллетеней	83155	398	826	574	912	848	873	776	941	790	814	795	629	546	876	514	794	676	437	177	1069	955	811	1076	514	775	1982	1658	1771	1744	708	1217	704	413	656	1061	610	681	553	621	740	1196	688	638	864	926	786	670	587	958	769	167	105	180	1098	1459	794	1273	1637	1598	1705	953	612	712	648	851	958	781	707	798	544	295	1260	387	759	825	592	872	729	800	382	495	374	674	850	859	335	707	873	601	613	584	1356	823	900	698	722	2323	1311	775	733	144	181	146									
11	Число утраченных избирательных бюллетеней	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																																		
13	Бабурин Сергей Николаевич	547	4	4	3	9	1	5	6	7	7	5	5	8	8	6	2	9	4	3	0	8	6	6	5	0	7	12	7	11	9	5	9	3	4	6	13	4	7	3	8	8	5	2	4	8	6	6	4	3	8	8	0	0	1	5	6	12	4	14	8	12	3	3	5	4	7	3	9	5	11	4	0	6	1	11	4	3	2	2	3	2	5	3	2	4	5	2	6	11	2	9	6	8	4	5	3	8	9	4	2	5	1	2	0									
		0.65%	0.99%	0.48%	0.52%	0.98%	0.12%	0.56%	0.76%	0.74%	0.88%	0.61%	0.62%	1.26%	1.43%	0.67%	0.38%	1.12%	0.59%	0.68%	0.00%	0.74%	0.62%	0.74%	0.46%	0.00%	0.89%	0.60%	0.42%	0.61%	0.51%	0.70%	0.73%	0.42%	0.95%	0.90%	1.22%	0.65%	1.02%	0.54%	1.27%	1.06%	0.42%	0.29%	0.62%	0.91%	0.64%	0.75%	0.59%	0.51%	0.83%	1.02%	0.00%	0.00%	0.55%	0.45%	0.41%	1.48%	0.31%	0.85%	0.49%	0.70%	0.31%	0.48%	0.69%	0.61%	0.82%	0.31%	1.14%	0.71%	1.36%	0.72%	0.00%	0.47%	0.26%	1.43%	0.48%	0.50%	0.23%	0.27%	0.37%	0.52%	0.99%	0.79%	0.29%	0.47%	0.58%	0.59%	0.84%	1.24%	0.33%	1.44%	1.02%	0.58%	0.48%	0.55%	0.42%	1.09%	0.38%	0.30%	0.26%	0.68%	0.69%	1.10%	0.00%									
14	Грудинин Павел Николаевич	10212	57	106	71	155	129	99	119	124	129	97	110	79	61	109	51	96	86	63	17	136	134	98	156	56	90	233	144	149	188	95	147	68	40	91	145	70	77	64	95	102	188	62	85	95	110	113	85	77	152	105	24	9	26	113	193	81	141	168	161	163	78	94	108	91	121	134	114	96	141	86	57	149	29	103	122	60	100	117	66	45	103	60	99	103	100	30	96	117	74	61	56	145	104	104	93	104	212	144	89	89	11	9	11									
		12.12%	14.11%	12.71%	12.35%	16.83%	15.00%	11.06%	15.14%	13.08%	16.21%	11.81%	13.60%	12.40%	10.89%	12.26%	9.73%	11.94%	12.59%	14.25%	9.39%	12.58%	13.90%	12.01%	14.40%	10.71%	11.45%	11.57%	8.59%	8.25%	10.57%	13.32%	11.99%	9.55%	9.55%	13.66%	13.58%	11.35%	11.18%	11.45%	15.08%	13.56%	15.61%	8.91%	13.10%	10.86%	11.79%	14.21%	12.54%	12.96%	15.73%	13.38%	13.87%	8.57%	14.21%	10.11%	13.10%	9.99%	10.85%	10.15%	9.94%	9.46%	8.06%	14.99%	14.98%	13.87%	14.10%	13.79%	14.47%	13.56%	17.47%	15.52%	18.94%	11.72%	7.42%	13.39%	14.70%	9.95%	11.31%	15.81%	8.05%	11.60%	20.32%	15.83%	14.37%	12.03%	11.53%	8.90%	13.37%	13.19%	12.11%	9.79%	9.54%	10.50%	12.55%	11.38%	13.14%	14.17%	9.02%	10.81%	11.37%	12.09%	7.59%	4.97%	7.38%									
15	Жириновский Владимир Вольфович	5439	27	47	27	38	49	64	48	53	68	52	45	57	33	57	41	59	45	30	11	67	47	42	75	26	47	213	146	183	167	32	86	42	33	34	52	43	42	40	35	54	39	33	34	32	33	42	41	19	40	52	16	4	7	70	107	57	65	106	114	139	57	41	54	38	45	52	39	53	38	30	15	55	19	38	55	39	49	31	54	19	43	19	40	62	46	22	53	56	44	39	26	125	36	114	33	32	187	95	47	43	16	18	15									
		6.46%	6.68%	5.64%	4.70%	4.13%	5.70%	7.15%	6.11%	5.59%	8.54%	6.33%	5.56%	8.95%	5.89%	6.41%	7.82%	7.34%	6.59%	6.79%	6.08%	6.20%	4.88%	5.15%	6.93%	4.97%	5.98%	10.58%	8.71%	10.13%	9.39%	4.49%	7.01%	5.90%	7.88%	5.11%	4.87%	6.97%	6.10%	7.16%	5.56%	7.18%	3.24%	4.74%	5.24%	3.66%	3.54%	5.28%	6.05%	3.20%	4.14%	6.62%	9.25%	3.81%	3.83%	6.26%	7.26%	7.03%	5.00%	6.40%	7.04%	8.07%	5.89%	6.54%	7.49%	5.79%	5.24%	5.35%	4.95%	7.49%	4.71%	5.42%	4.98%	4.33%	4.86%	4.94%	6.63%	6.47%	5.54%	4.19%	6.59%	4.90%	8.48%	5.01%	5.81%	7.24%	5.31%	6.53%	7.38%	6.31%	7.20%	6.26%	4.43%	9.05%	4.34%	12.47%	4.66%	4.36%	7.96%	7.13%	6.00%	5.84%	11.03%	9.94%	10.07%									
16	Путин Владимир Владимирович	63113	290	633	452	666	627	669	570	721	553	636	586	465	426	671	405	592	515	324	146	798	717	634	798	411	604	1434	1253	1335	1298	544	909	553	314	490	778	456	534	424	453	537	873	553	489	652	726	584	505	431	726	586	117	89	143	875	1107	610	1007	1266	1221	1272	782	452	510	481	633	709	574	517	578	397	206	980	330	574	614	475	694	564	654	303	337	285	519	655	685	272	522	657	457	482	466	986	646	625	526	558	1819	1020	610	550	111	133	112									
		74.92%	71.78%	75.90%	78.61%	72.31%	72.91%	74.75%	72.52%	76.05%	69.47%	77.47%	72.44%	72.99%	76.07%	75.48%	77.29%	73.63%	75.40%	73.30%	80.66%	73.82%	74.38%	77.70%	73.68%	78.59%	76.84%	71.20%	74.76%	73.88%	72.96%	76.30%	74.14%	77.67%	74.94%	73.57%	72.85%	73.91%	77.50%	75.85%	71.90%	71.41%	72.51%	79.45%	75.35%	74.51%	77.81%	73.46%	74.48%	72.56%	75.16%	74.65%	67.63%	84.76%	78.14%	78.26%	75.15%	75.22%	77.52%	76.50%	75.37%	73.82%	80.79%	72.09%	70.74%	73.32%	73.78%	72.94%	72.84%	73.02%	71.62%	71.66%	68.44%	77.10%	84.40%	74.64%	73.98%	78.77%	78.51%	76.22%	79.76%	78.09%	66.47%	75.20%	75.33%	76.52%	79.01%	80.71%	72.70%	74.07%	74.80%	77.37%	79.39%	71.40%	77.93%	68.38%	74.29%	76.02%	77.40%	76.58%	77.91%	74.73%	76.55%	73.48%	75.17%									
17	Собчак Ксения Анатольевна	1769	7	13	7	21	16	15	16	15	15	10	19	6	3	9	7	21	13	8	2	25	17	13	17	8	11	53	71	63	46	11	39	20	8	16	29	15	6	8	10	16	50	24	9	32	22	15	13	31	18	6	6	1	0	14	23	18	30	38	57	59	15	6	17	7	21	30	13	18	14	6	5	28	5	11	11	3	10	9	4	4	4	1	5	9	8	4	7	17	12	9	11	68	12	31	22	3	45	29	15	16	2	8	3									
		2.10%	1.73%	1.56%	1.22%	2.28%	1.86%	1.68%	2.04%	1.58%	1.88%	1.22%	2.35%	0.94%	0.54%	1.01%	1.34%	2.61%	1.90%	1.81%	1.10%	2.31%	1.76%	1.59%	1.57%	1.53%	1.40%	2.63%	4.24%	3.49%	2.59%	1.54%	3.18%	2.81%	1.91%	2.40%	2.72%	2.43%	0.87%	1.43%	1.59%	2.13%	4.15%	3.45%	1.39%	3.66%	2.36%	1.89%	1.92%	5.22%	1.86%	0.76%	3.47%	0.95%	0.00%	1.25%	1.56%	2.22%	2.31%	2.30%	3.52%	3.42%	1.55%	0.96%	2.36%	1.07%	2.45%	3.09%	1.65%	2.54%	1.73%	1.08%	1.66%	2.20%	1.28%	1.43%	1.33%	0.50%	1.13%	1.22%	0.49%	1.03%	0.79%	0.26%	0.73%	1.05%	0.92%	1.19%	0.97%	1.92%	1.96%	1.44%	1.87%	4.92%	1.45%	3.39%	3.11%	0.41%	1.91%	2.18%	1.92%	2.17%	1.38%	4.42%	2.01%									
18	Сурайкин Максим Александрович	521	4	10	4	7	6	10	7	8	3	4	11	3	5	9	3	1	4	3	1	4	5	4	6	2	4	15	12	8	7	9	9	6	6	3	12	1	4	5	6	4	8	3	2	9	7	1	3	3	3	3	1	1	1	6	5	4	3	11	7	12	10	3	2	1	4	2	8	6	7	1	3	4	2	3	4	9	5	3	7	7	1	1	4	5	4	2	10	6	2	5	4	7	7	8	5	7	10	3	3	2	1	4	1									
		0.62%	0.99%	1.20%	0.70%	0.76%	0.70%	1.12%	0.89%	0.84%	0.38%	0.49%	1.36%	0.47%	0.89%	1.01%	0.57%	0.12%	0.59%	0.68%	0.55%	0.37%	0.52%	0.49%	0.55%	0.38%	0.51%	0.74%	0.72%	0.44%	0.39%	1.26%	0.73%	0.84%	1.43%	0.45%	1.12%	0.16%	0.58%	0.89%	0.95%	0.53%	0.66%	0.43%	0.31%	1.03%	0.75%	0.13%	0.44%	0.51%	0.31%	0.38%	0.58%	0.95%	0.55%	0.54%	0.34%	0.49%	0.23%	0.66%	0.43%	0.70%	1.03%	0.48%	0.28%	0.15%	0.47%	0.21%	1.02%	0.85%	0.87%	0.18%	0.99%	0.31%	0.51%	0.39%	0.48%	1.49%	0.57%	0.41%	0.85%	1.80%	0.20%	0.26%	0.58%	0.58%	0.46%	0.59%	1.39%	0.68%	0.33%	0.80%	0.68%	0.51%	0.84%	0.88%	0.71%	0.95%	0.43%	0.23%	0.38%	0.27%	0.69%	2.21%	0.67%									
19	Титов Борис Юрьевич	697	7	6	4	8	10	5	8	8	9	5	10	6	3	5	3	4	5	5	0	13	10	10	6	2	8	7	12	6	12	4	5	8	6	1	17	5	8	5	7	6	21	8	7	18	8	12	10	9	5	4	1	0	2	6	6	7	10	17	14	19	3	6	6	9	8	8	8	9	7	7	6	13	0	10	9	2	10	1	8	1	1	3	1	7	4	1	7	5	5	3	5	10	3	7	6	2	18	3	6	13	0	1	2									
		0.83%	1.73%	0.72%	0.70%	0.87%	1.16%	0.56%	1.02%	0.84%	1.13%	0.61%	1.24%	0.94%	0.54%	0.56%	0.57%	0.50%	0.73%	1.13%	0.00%	1.20%	1.04%	1.23%	0.55%	0.38%	1.02%	0.35%	0.72%	0.33%	0.67%	0.56%	0.41%	1.12%	1.43%	0.15%	1.59%	0.81%	1.16%	0.89%	1.11%	0.80%	1.74%	1.15%	1.08%	2.06%	0.86%	1.51%	1.47%	1.52%	0.52%	0.51%	0.58%	0.00%	1.09%	0.54%	0.41%	0.86%	0.77%	1.03%	0.86%	1.10%	0.31%	0.96%	0.83%	1.37%	0.93%	0.82%	1.02%	1.27%	0.87%	1.26%	1.99%	1.02%	0.00%	1.30%	1.08%	0.33%	1.13%	0.14%	0.98%	0.26%	0.20%	0.79%	0.15%	0.82%	0.46%	0.30%	0.97%	0.56%	0.82%	0.48%	0.85%	0.72%	0.36%	0.77%	0.85%	0.27%	0.77%	0.23%	0.77%	1.77%	0.00%	0.55%	1.34%									
20	Явлинский Григорий Алексеевич	857	2	7	6	8	10	6	2	5	6	5	9	5	7	10	2	12	4	1	0	18	19	4	13	9	4	15	13	16	17	8	13	4	2	15	15	16	3	4	7	13	12	3	8	18	14	13	9	14	6	5	2	1	0	9	12	5	13	17	16	29	5	7	10	17	12	20	16	3	2	13	3	25	1	9	6	1	2	2	4	1	1	2	4	5	7	2	6	4	5	5	10	7	11	6	10	8	23	13	3	15	2	6	2									
		1.02%	0.50%	0.84%	1.04%	0.87%	1.16%	0.67%	0.25%	0.53%	0.75%	0.61%	1.11%	0.78%	1.25%	1.12%	0.38%	1.49%	0.59%	0.23%	0.00%	1.67%	1.97%	0.49%	1.20%	1.72%	0.51%	0.74%	0.78%	0.89%	0.96%	1.12%	1.06%	0.56%	0.48%	2.25%	1.40%	2.59%	0.44%	0.72%	1.11%	1.73%	0.99%	0.43%	1.23%	2.06%	1.50%	1.64%	1.33%	2.36%	0.62%	0.64%	1.16%	0.95%	0.00%	0.81%	0.81%	0.62%	1.00%	1.03%	0.99%	1.68%	0.52%	1.12%	1.39%	2.59%	1.40%	2.06%	2.03%	0.42%	0.25%	2.35%	0.99%	1.97%	0.26%	1.17%	0.72%	0.17%	0.23%	0.27%	0.49%	0.26%	0.20%	0.53%	0.58%	0.58%	0.81%	0.59%	0.84%	0.45%	0.82%	0.80%	1.70%	0.51%	1.33%	0.66%	1.41%	1.09%	0.98%	0.98%	0.38%	2.04%	1.38%	3.31%	1.34%									
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
