Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Катав-Ивановская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	343	14	16	14	18	8	16	11	13	5	5	16	6	5	20	13	5	14	16	8	18	15	13	8	5	5	5	5	5	11	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	233	10	15	9	16	6	13	8	13	1	3	13	4	3	18	11	3	9	11	6	12	14	8	4	5	2	0	0	0	5	1	5	5	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	181	33	3	2	9	6	16	3	7	1	7	3	3	0	3	2	0	6	9	2	4	11	5	6	2	3	1	4	5	9	4	3	4	2	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	110	4	1	5	2	2	3	3	0	4	2	3	2	2	2	2	2	5	5	2	6	1	5	4	0	3	5	5	5	6	4	0	0	5	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	44	2	0	1	2	1	1	7	1	1	0	3	5	0	3	0	0	0	1	1	0	2	1	2	2	0	1	1	2	0	0	1	2	0	0	1					
16	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	209	9	10	5	10	3	9	14	7	1	2	6	0	1	13	10	4	7	16	11	6	9	5	6	7	0	2	4	12	1	4	2	8	2	3	0					
		1.25%	1.15%	1.56%	0.81%	1.28%	1.04%	1.24%	2.13%	0.89%	0.40%	0.68%	0.96%	0.00%	0.79%	1.42%	1.33%	1.23%	1.08%	1.65%	1.74%	0.91%	0.89%	0.69%	0.82%	1.20%	0.00%	2.33%	2.05%	2.88%	0.55%	2.20%	0.70%	2.76%	1.80%	3.80%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	81	2	4	2	6	0	5	4	3	2	0	2	1	0	5	1	0	4	8	6	3	5	6	3	1	1	0	2	3	1	0	0	0	0	1	0					
		0.48%	0.26%	0.63%	0.32%	0.77%	0.00%	0.69%	0.61%	0.38%	0.80%	0.00%	0.32%	0.36%	0.00%	0.55%	0.13%	0.00%	0.61%	0.83%	0.95%	0.45%	0.49%	0.83%	0.41%	0.17%	1.96%	0.00%	1.03%	0.72%	0.55%	0.00%	0.00%	0.00%	0.00%	1.27%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0					
		0.06%	0.13%	0.00%	0.00%	0.00%	0.00%	0.14%	0.15%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.16%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1785	90	86	81	78	46	116	64	84	26	22	73	23	17	96	79	21	44	78	69	79	107	69	69	27	14	9	51	38	12	14	27	47	10	17	2					
		10.66%	11.52%	13.46%	13.13%	9.97%	15.97%	16.04%	9.73%	10.70%	10.40%	7.43%	11.66%	8.24%	13.39%	10.47%	10.51%	6.46%	6.76%	8.06%	10.90%	11.95%	10.56%	9.49%	9.45%	4.65%	27.45%	10.47%	26.15%	9.11%	6.56%	7.69%	9.44%	16.21%	9.01%	21.52%	3.39%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	5	1	1	4	0	0	2	0	0	0	1	0	0	2	1	2	1	2	2	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.19%	0.64%	0.16%	0.16%	0.51%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.22%	0.13%	0.62%	0.15%	0.21%	0.32%	0.30%	0.39%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	3	1	2	2	1	0	2	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0					
		0.13%	0.38%	0.16%	0.32%	0.26%	0.35%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.36%	0.79%	0.11%	0.13%	0.00%	0.00%	0.10%	0.16%	0.15%	0.00%	0.14%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.27%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1320	66	46	38	68	17	44	29	56	22	19	45	15	10	67	55	33	54	69	52	61	109	71	64	37	1	4	19	41	32	20	35	8	4	3	6					
		7.88%	8.45%	7.20%	6.16%	8.70%	5.90%	6.09%	4.41%	7.13%	8.80%	6.42%	7.19%	5.38%	7.87%	7.31%	7.31%	10.15%	8.29%	7.13%	8.21%	9.23%	10.76%	9.77%	8.77%	6.37%	1.96%	4.65%	9.74%	9.83%	17.49%	10.99%	12.24%	2.76%	3.60%	3.80%	10.17%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1722	86	83	67	70	32	76	52	83	17	19	45	11	7	138	85	44	73	168	86	106	105	84	49	44	1	2	11	14	7	6	23	17	3	3	5					
		10.28%	11.01%	12.99%	10.86%	8.95%	11.11%	10.51%	7.90%	10.57%	6.80%	6.42%	7.19%	3.94%	5.51%	15.05%	11.30%	13.54%	11.21%	17.36%	13.59%	16.04%	10.37%	11.55%	6.71%	7.57%	1.96%	2.33%	5.64%	3.36%	3.83%	3.30%	8.04%	5.86%	2.70%	3.80%	8.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	130	9	2	3	7	2	11	1	3	0	4	5	0	1	8	5	0	5	7	9	5	7	3	10	4	2	0	3	6	0	3	2	0	2	1	0					
		0.78%	1.15%	0.31%	0.49%	0.90%	0.69%	1.52%	0.15%	0.38%	0.00%	1.35%	0.80%	0.00%	0.79%	0.87%	0.66%	0.00%	0.77%	0.72%	1.42%	0.76%	0.69%	0.41%	1.37%	0.69%	3.92%	0.00%	1.54%	1.44%	0.00%	1.65%	0.70%	0.00%	1.80%	1.27%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11150	498	385	409	521	181	451	480	540	179	226	448	224	88	574	509	217	446	596	379	381	645	474	510	458	31	66	93	298	129	132	192	209	90	45	46					
		66.58%	63.76%	60.25%	66.29%	66.62%	62.85%	62.38%	72.95%	68.79%	71.60%	76.35%	71.57%	80.29%	69.29%	62.60%	67.69%	66.77%	68.51%	61.57%	59.87%	57.64%	63.67%	65.20%	69.86%	78.83%	60.78%	76.74%	47.69%	71.46%	70.49%	72.53%	67.13%	72.07%	81.08%	56.96%	77.97%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	140	6	16	6	10	4	7	4	3	0	1	1	3	1	2	2	3	8	10	12	5	10	6	10	0	1	1	4	0	0	2	2	0	0	0	0					
		0.84%	0.77%	2.50%	0.97%	1.28%	1.39%	0.97%	0.61%	0.38%	0.00%	0.34%	0.16%	1.08%	0.79%	0.22%	0.27%	0.92%	1.23%	1.03%	1.90%	0.76%	0.99%	0.83%	1.37%	0.00%	1.96%	1.16%	2.05%	0.00%	0.00%	1.10%	0.70%	0.00%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
