Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Катав-Ивановская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	170	14	1	0	8	7	11	9	4	0	9	4	2	2	2	5	2	6	7	6	5	4	6	6	2	4	2	3	4	14	10	0	2	0	1	8					
14	Число погашенных неиспользованных открепительных удостоверений	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	54	4	3	5	4	0	2	1	1	0	1	5	3	0	0	6	3	3	1	0	1	1	4	2	1	0	0	1	0	0	0	2	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3630	181	135	141	173	89	178	176	150	51	62	129	53	18	215	186	113	157	275	174	147	222	157	129	60	1	10	22	27	39	53	53	29	4	9	12					
		22.20%	26.12%	22.84%	21.14%	20.21%	26.33%	24.42%	24.96%	19.69%	18.89%	23.13%	18.59%	19.27%	18.37%	23.34%	23.85%	27.83%	23.72%	30.86%	27.19%	23.56%	23.37%	23.29%	18.32%	14.05%	3.23%	15.63%	11.96%	8.08%	18.48%	33.54%	18.53%	11.24%	4.12%	14.06%	28.57%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2116	75	56	80	123	48	69	67	106	31	19	104	32	32	111	104	67	91	85	90	84	144	131	96	69	2	2	20	46	34	20	46	11	9	10	2					
		12.94%	10.82%	9.48%	11.99%	14.37%	14.20%	9.47%	9.50%	13.91%	11.48%	7.09%	14.99%	11.64%	32.65%	12.05%	13.33%	16.50%	13.75%	9.54%	14.06%	13.46%	15.16%	19.44%	13.64%	16.16%	6.45%	3.13%	10.87%	13.77%	16.11%	12.66%	16.08%	4.26%	9.28%	15.63%	4.76%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	119	5	7	3	5	3	3	6	3	2	1	5	1	0	9	3	2	7	7	8	6	5	7	3	4	0	0	2	3	1	1	3	3	0	0	1					
		0.73%	0.72%	1.18%	0.45%	0.58%	0.89%	0.41%	0.85%	0.39%	0.74%	0.37%	0.72%	0.36%	0.00%	0.98%	0.38%	0.49%	1.06%	0.79%	1.25%	0.96%	0.53%	1.04%	0.43%	0.94%	0.00%	0.00%	1.09%	0.90%	0.47%	0.63%	1.05%	1.16%	0.00%	0.00%	2.38%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1926	74	86	79	97	37	103	64	69	31	33	63	11	7	100	83	39	77	120	97	81	136	89	86	52	3	4	30	27	21	8	40	57	8	12	2					
		11.78%	10.68%	14.55%	11.84%	11.33%	10.95%	14.13%	9.08%	9.06%	11.48%	12.31%	9.08%	4.00%	7.14%	10.86%	10.64%	9.61%	11.63%	13.47%	15.16%	12.98%	14.32%	13.20%	12.22%	12.18%	9.68%	6.25%	16.30%	8.08%	9.95%	5.06%	13.99%	22.09%	8.25%	18.75%	4.76%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	250	11	15	14	15	7	17	12	13	2	2	7	3	0	12	15	2	9	16	16	10	10	14	7	2	0	0	3	2	6	0	3	5	0	0	0					
		1.53%	1.59%	2.54%	2.10%	1.75%	2.07%	2.33%	1.70%	1.71%	0.74%	0.75%	1.01%	1.09%	0.00%	1.30%	1.92%	0.49%	1.36%	1.80%	2.50%	1.60%	1.05%	2.08%	0.99%	0.47%	0.00%	0.00%	1.63%	0.60%	2.84%	0.00%	1.05%	1.94%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7982	337	277	336	427	148	351	373	407	148	148	367	171	40	444	373	176	309	366	238	278	415	259	369	235	25	46	106	220	97	73	140	152	74	32	25					
		48.81%	48.63%	46.87%	50.37%	49.88%	43.79%	48.15%	52.91%	53.41%	54.81%	55.22%	52.88%	62.18%	40.82%	48.21%	47.82%	43.35%	46.68%	41.08%	37.19%	44.55%	43.68%	38.43%	52.41%	55.04%	80.65%	71.88%	57.61%	65.87%	45.97%	46.20%	48.95%	58.91%	76.29%	50.00%	59.52%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	61	1	3	3	1	2	2	1	4	1	0	2	0	0	4	7	1	2	2	3	5	4	1	4	0	0	1	0	2	1	1	0	1	2	0	0					
		0.37%	0.14%	0.51%	0.45%	0.12%	0.59%	0.27%	0.14%	0.52%	0.37%	0.00%	0.29%	0.00%	0.00%	0.43%	0.90%	0.25%	0.30%	0.22%	0.47%	0.80%	0.42%	0.15%	0.57%	0.00%	0.00%	1.56%	0.00%	0.60%	0.47%	0.63%	0.00%	0.39%	2.06%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
