Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Тункинская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617					
		1.26%	0.64%	0.86%	1.83%	0.69%	0.57%	0.0%	0.78%	0.75%	1.33%	2.35%	5.51%	0.42%	0.0%	2.35%	0.0%	0.0%	0.0%	2.67%	2.72%	0.87%	0.19%	2.94%	0.34%	0.34%	0.0%	0.45%	1.66%	0.94%	2.63%	0.91%	1.34%	0.0%	4.65%	1.02%	1.64%					
22	"5. ""За Русь Святую"""	20	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	1	1	3	0	0	1	0	1	4					
		0.22%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.22%	0.20%	0.23%	0.65%	0.0%	0.0%	0.35%	0.0%	0.34%	0.82%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	2	0	1	2	0	0	0	0	4	1	2	2	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	4	3	0	1	1	0	0	2					
		0.33%	1.29%	0.0%	0.26%	1.39%	0.0%	0.0%	0.0%	0.0%	1.77%	0.23%	1.57%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.38%	0.87%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.65%	0.0%	0.44%	0.35%	0.0%	0.0%	0.41%					
24	"7. ""Новый курс - Автомобильная Россия"""	38	0	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	5	0	0	3	0	0	2	0	4	1	5	3	4	0	1	0	0	4					
		0.42%	0.0%	0.86%	0.26%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.59%	0.0%	0.0%	0.69%	0.0%	0.91%	0.20%	1.18%	0.65%	0.91%	0.0%	0.35%	0.0%	0.0%	0.82%					
25	"8. ""Народно-республиканская партия России"""	32	2	0	2	0	0	2	0	0	0	4	1	1	0	0	0	0	1	3	3	0	4	0	0	1	3	0	3	1	0	1	0	0	0	0	0					
		0.35%	1.29%	0.0%	0.52%	0.0%	0.0%	2.02%	0.0%	0.0%	0.0%	0.94%	0.78%	0.42%	0.0%	0.0%	0.0%	0.0%	0.59%	0.53%	1.16%	0.0%	0.78%	0.0%	0.0%	0.34%	2.91%	0.0%	0.62%	0.23%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	0	4	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	3	0	0	0	1	1	2	0					
		0.22%	0.0%	1.15%	0.0%	0.0%	0.0%	1.01%	0.0%	0.75%	0.88%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.20%	0.71%	0.0%	0.0%	0.0%	0.35%	1.16%	0.68%	0.0%					
27	"10. ""Аграрная партия России"""	481	11	28	23	14	16	2	15	7	11	24	3	22	3	2	0	16	6	25	8	8	30	0	13	19	6	25	18	20	20	31	10	13	3	20	9					
		5.32%	7.14%	8.06%	6.03%	9.79%	4.62%	2.02%	11.81%	5.30%	4.88%	5.66%	2.36%	9.44%	7.14%	2.35%	0.0%	7.51%	3.55%	4.45%	3.11%	7.01%	5.90%	0.0%	4.43%	6.64%	5.82%	5.74%	3.74%	4.73%	4.38%	7.09%	4.48%	4.62%	3.48%	6.84%	1.85%					
28	"11. ""Истинные патриоты России"""	18	1	0	0	2	1	0	0	0	0	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	1	1	0	0	1	0	0	2	0					
		0.19%	0.64%	0.0%	0.0%	1.39%	0.28%	0.0%	0.0%	0.0%	0.0%	0.47%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.20%	0.23%	0.0%	0.0%	0.44%	0.0%	0.0%	0.68%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	486	31	10	7	1	2	0	0	2	0	18	1	8	3	2	0	10	23	40	12	0	38	0	10	23	7	39	31	41	28	33	6	18	3	21	18					
		5.37%	20.12%	2.88%	1.83%	0.69%	0.57%	0.0%	0.0%	1.51%	0.0%	4.24%	0.78%	3.43%	7.14%	2.35%	0.0%	4.69%	13.60%	7.13%	4.66%	0.0%	7.48%	0.0%	3.41%	8.04%	6.79%	8.96%	6.44%	9.71%	6.14%	7.55%	2.69%	6.40%	3.48%	7.19%	3.70%					
30	"13. ""Демократическая партия России"""	28	0	1	4	0	1	0	0	2	0	0	0	0	0	2	0	0	1	3	0	0	3	0	0	1	3	2	1	1	1	0	0	1	0	0	1					
		0.30%	0.0%	0.28%	1.04%	0.0%	0.28%	0.0%	0.0%	1.51%	0.0%	0.0%	0.0%	0.0%	0.0%	2.35%	0.0%	0.0%	0.59%	0.53%	0.0%	0.0%	0.59%	0.0%	0.0%	0.34%	2.91%	0.45%	0.20%	0.23%	0.21%	0.0%	0.0%	0.35%	0.0%	0.0%	0.20%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	0	4	2	0	2	1	0	0	3	1	1	1	0	0	0	2	0	3	2	0	3	1	2	1	0	2	1	1	1	4	0	1	0	2	2					
		0.47%	0.0%	1.15%	0.52%	0.0%	0.57%	1.01%	0.0%	0.0%	1.33%	0.23%	0.78%	0.42%	0.0%	0.0%	0.0%	0.93%	0.0%	0.53%	0.77%	0.0%	0.59%	2.94%	0.68%	0.34%	0.0%	0.45%	0.20%	0.23%	0.21%	0.91%	0.0%	0.35%	0.0%	0.68%	0.41%					
32	"15. ""Партия СЛОН"""	19	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	3	1	0	0	0	0	1	0	0	3	2	1	1	0	0	0	1	1					
		0.21%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.23%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.38%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.62%	0.47%	0.21%	0.22%	0.0%	0.0%	0.0%	0.34%	0.20%					
33	"16. ""Родина"" (народно-патриотический союз)"""	193	2	9	6	0	18	2	1	5	7	11	1	4	1	0	1	2	2	17	7	4	17	0	0	6	0	14	8	15	2	4	4	3	3	8	9					
		2.13%	1.29%	2.59%	1.57%	0.0%	5.20%	2.02%	0.78%	3.78%	3.11%	2.59%	0.78%	1.71%	2.38%	0.0%	2.63%	0.93%	1.18%	3.03%	2.72%	3.50%	3.34%	0.0%	0.0%	2.09%	0.0%	3.21%	1.66%	3.55%	0.43%	0.91%	1.79%	1.06%	3.48%	2.73%	1.85%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	0	1	2	1	3	0	0	2	1	4	4	3	0	0	0	1	0	7	1	3	3	1	0	0	0	2	1	2	3	1	1	1	1	2	2					
		0.58%	0.0%	0.28%	0.52%	0.69%	0.86%	0.0%	0.0%	1.51%	0.44%	0.94%	3.14%	1.28%	0.0%	0.0%	0.0%	0.46%	0.0%	1.24%	0.38%	2.63%	0.59%	2.94%	0.0%	0.0%	0.0%	0.45%	0.20%	0.47%	0.65%	0.22%	0.44%	0.35%	1.16%	0.68%	0.41%					
35	"18. ""ЛДПР"""	421	5	6	14	0	11	3	12	17	25	30	12	9	4	4	0	6	7	29	11	23	11	1	4	3	5	34	33	15	35	7	7	5	5	0	28					
		4.65%	3.24%	1.72%	3.67%	0.0%	3.17%	3.03%	9.44%	12.87%	11.11%	7.07%	9.44%	3.86%	9.52%	4.70%	0.0%	2.81%	4.14%	5.16%	4.28%	20.17%	2.16%	2.94%	1.36%	1.04%	4.85%	7.81%	6.86%	3.55%	7.67%	1.60%	3.13%	1.77%	5.81%	0.0%	5.76%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	423	3	14	18	3	12	2	4	9	9	27	13	10	3	1	0	7	2	17	15	5	20	1	5	11	2	14	25	23	23	41	35	5	2	15	27					
		4.67%	1.94%	4.03%	4.72%	2.09%	3.46%	2.02%	3.14%	6.81%	4.0%	6.36%	10.23%	4.29%	7.14%	1.17%	0.0%	3.28%	1.18%	3.03%	5.83%	4.38%	3.93%	2.94%	1.70%	3.84%	1.94%	3.21%	5.19%	5.45%	5.04%	9.38%	15.69%	1.77%	2.32%	5.13%	5.55%					
37	"20. ""Политическая партия ""Единая Россия"""	4133	56	169	154	72	233	70	75	63	101	198	48	114	19	47	26	119	92	213	100	42	233	24	179	138	39	155	171	154	201	168	107	156	37	138	222					
		45.71%	36.36%	48.70%	40.41%	50.34%	67.34%	70.70%	59.05%	47.72%	44.88%	46.69%	37.79%	48.92%	45.23%	55.29%	68.42%	55.86%	54.43%	37.96%	38.91%	36.84%	45.86%	70.58%	61.09%	48.25%	37.86%	35.63%	35.55%	36.49%	44.07%	38.44%	47.98%	55.51%	43.02%	47.26%	45.67%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	1	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1					
		0.16%	0.64%	0.28%	0.26%	0.0%	0.28%	1.01%	0.0%	0.75%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.77%	0.87%	0.19%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%					
39	"22. ""Развитие предпринимательства"""	24	1	1	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	2	3	0	0	1	4	2	1	0	1	0	0	1					
		0.26%	0.64%	0.28%	0.26%	0.0%	0.0%	3.03%	0.0%	0.0%	0.0%	0.0%	0.78%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.68%	1.04%	0.0%	0.0%	0.20%	0.94%	0.43%	0.22%	0.0%	0.35%	0.0%	0.0%	0.20%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1042	12	55	46	20	28	0	8	6	16	45	15	12	4	5	4	10	12	88	48	11	49	1	18	24	9	73	87	64	69	45	14	42	10	32	60					
		11.52%	7.79%	15.85%	12.07%	13.98%	8.09%	0.0%	6.29%	4.54%	7.11%	10.61%	11.81%	5.15%	9.52%	5.88%	10.52%	4.69%	7.10%	15.68%	18.67%	9.64%	9.64%	2.94%	6.14%	8.39%	8.73%	16.78%	18.08%	15.16%	15.13%	10.29%	6.27%	14.94%	11.62%	10.95%	12.34%					
																																										
41	Против всех	123	1	1	5	0	0	0	0	1	3	2	4	2	0	3	1	5	4	12	6	1	2	0	4	4	3	9	6	6	13	4	4	3	3	2	9					
		1.36%	0.64%	0.28%	1.31%	0.0%	0.0%	0.0%	0.0%	0.75%	1.33%	0.47%	3.14%	0.85%	0.0%	3.52%	2.63%	2.34%	2.36%	2.13%	2.33%	0.87%	0.39%	0.0%	1.36%	1.39%	2.91%	2.06%	1.24%	1.42%	2.85%	0.91%	1.79%	1.06%	3.48%	0.68%	1.85%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
