Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Кировская																																																
																																																
Сводная таблица итогов голосования  по федеральному округу																																																
																																																
		Сумма	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597					
18	"1. ""ЕДИНЕНИЕ"""	403	20	13	10	13	5	15	11	22	5	14	16	13	14	13	7	11	10	8	12	15	11	5	9	4	16	11	1	13	0	12	18	7	5	1	6	1	17	9	2	6	2					
		1.44%	1.79%	1.12%	0.83%	0.99%	0.41%	1.16%	0.89%	1.81%	3.54%	1.30%	1.59%	1.09%	1.12%	1.27%	0.77%	1.74%	0.93%	0.75%	1.33%	3.92%	2.82%	2.64%	0.89%	2.73%	2.01%	1.12%	1.49%	2.23%	0.0%	2.55%	2.76%	1.59%	2.25%	2.43%	6.81%	0.88%	2.68%	5.48%	1.96%	2.15%	1.42%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1455	66	55	57	92	89	96	101	38	5	42	47	58	104	70	51	24	43	28	52	17	18	7	55	12	46	63	2	20	3	14	24	10	4	1	1	5	13	5	8	5	4					
		5.21%	5.92%	4.74%	4.73%	7.07%	7.33%	7.43%	8.23%	3.12%	3.54%	3.92%	4.67%	4.87%	8.33%	6.88%	5.62%	3.80%	4.0%	2.63%	5.77%	4.45%	4.62%	3.70%	5.47%	8.21%	5.80%	6.46%	2.98%	3.43%	4.68%	2.98%	3.68%	2.27%	1.80%	2.43%	1.13%	4.42%	2.05%	3.04%	7.84%	1.79%	2.85%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1025	44	33	47	43	44	29	38	33	5	54	33	45	27	37	38	20	39	54	22	19	15	0	39	5	35	31	1	24	2	23	24	22	9	2	5	3	35	9	10	25	2					
		3.67%	3.95%	2.84%	3.90%	3.30%	3.62%	2.24%	3.09%	2.71%	3.54%	5.04%	3.28%	3.78%	2.16%	3.63%	4.18%	3.17%	3.62%	5.08%	2.44%	4.97%	3.85%	0.0%	3.88%	3.42%	4.41%	3.18%	1.49%	4.12%	3.12%	4.90%	3.68%	5.01%	4.05%	4.87%	5.68%	2.65%	5.53%	5.48%	9.80%	8.99%	1.42%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1383	68	75	69	89	85	120	108	46	4	57	42	89	64	50	46	36	35	49	16	9	4	4	45	5	31	33	2	6	4	13	24	5	5	1	7	1	22	3	2	5	4					
		4.95%	6.10%	6.46%	5.73%	6.84%	7.00%	9.29%	8.80%	3.78%	2.83%	5.32%	4.17%	7.47%	5.12%	4.91%	5.07%	5.71%	3.25%	4.61%	1.77%	2.35%	1.02%	2.11%	4.47%	3.42%	3.90%	3.38%	2.98%	1.03%	6.25%	2.77%	3.68%	1.13%	2.25%	2.43%	7.95%	0.88%	3.48%	1.82%	1.96%	1.79%	2.85%					
22	"5. ""За Русь Святую"""	162	4	4	7	7	3	5	8	2	1	7	7	10	9	10	3	2	5	7	10	0	5	2	3	0	4	3	3	5	2	2	3	4	3	1	1	0	6	0	1	2	1					
		0.58%	0.35%	0.34%	0.58%	0.53%	0.24%	0.38%	0.65%	0.16%	0.70%	0.65%	0.69%	0.84%	0.72%	0.98%	0.33%	0.31%	0.46%	0.65%	1.10%	0.0%	1.28%	1.05%	0.29%	0.0%	0.50%	0.30%	4.47%	0.85%	3.12%	0.42%	0.46%	0.91%	1.35%	2.43%	1.13%	0.0%	0.94%	0.0%	0.98%	0.71%	0.71%					
23	"6. ""Объединенная Российская партия ""Русь"""	82	1	3	2	4	2	1	2	5	0	1	2	1	3	2	3	3	4	3	4	0	1	1	1	1	3	3	0	1	2	4	2	1	2	2	3	3	4	0	0	2	0					
		0.29%	0.08%	0.25%	0.16%	0.30%	0.16%	0.07%	0.16%	0.41%	0.0%	0.09%	0.19%	0.08%	0.24%	0.19%	0.33%	0.47%	0.37%	0.28%	0.44%	0.0%	0.25%	0.52%	0.09%	0.68%	0.37%	0.30%	0.0%	0.17%	3.12%	0.85%	0.30%	0.22%	0.90%	4.87%	3.40%	2.65%	0.63%	0.0%	0.0%	0.71%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	234	8	16	11	15	10	7	14	8	1	13	12	9	11	8	5	4	4	5	10	3	6	2	13	0	10	7	0	4	0	4	2	1	1	0	0	0	2	2	2	3	1					
		0.83%	0.71%	1.37%	0.91%	1.15%	0.82%	0.54%	1.14%	0.65%	0.70%	1.21%	1.19%	0.75%	0.88%	0.78%	0.55%	0.63%	0.37%	0.47%	1.10%	0.78%	1.54%	1.05%	1.29%	0.0%	1.26%	0.71%	0.0%	0.68%	0.0%	0.85%	0.30%	0.22%	0.45%	0.0%	0.0%	0.0%	0.31%	1.21%	1.96%	1.07%	0.71%					
25	"8. ""Народно-республиканская партия России"""	40	1	3	0	2	0	0	3	1	0	1	0	0	3	2	1	0	1	0	3	1	1	1	1	3	0	1	0	1	0	0	1	1	2	0	1	1	3	0	0	1	0					
		0.14%	0.08%	0.25%	0.0%	0.15%	0.0%	0.0%	0.24%	0.08%	0.0%	0.09%	0.0%	0.0%	0.24%	0.19%	0.11%	0.0%	0.09%	0.0%	0.33%	0.26%	0.25%	0.52%	0.09%	2.05%	0.0%	0.10%	0.0%	0.17%	0.0%	0.0%	0.15%	0.22%	0.90%	0.0%	1.13%	0.88%	0.47%	0.0%	0.0%	0.35%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	128	8	2	7	6	7	9	6	1	0	2	8	9	4	3	10	3	0	1	2	0	0	8	1	1	3	8	0	7	0	0	4	1	3	0	0	1	1	1	0	1	0					
		0.45%	0.71%	0.17%	0.58%	0.46%	0.57%	0.69%	0.48%	0.08%	0.0%	0.18%	0.79%	0.75%	0.32%	0.29%	1.10%	0.47%	0.0%	0.09%	0.22%	0.0%	0.0%	4.23%	0.09%	0.68%	0.37%	0.82%	0.0%	1.20%	0.0%	0.0%	0.61%	0.22%	1.35%	0.0%	0.0%	0.88%	0.15%	0.60%	0.0%	0.35%	0.0%					
27	"10. ""Аграрная партия России"""	784	23	44	33	21	25	24	23	20	2	40	22	23	27	19	26	10	22	31	11	12	17	21	25	2	27	30	1	43	3	6	21	15	10	0	2	2	42	2	8	39	10					
		2.80%	2.06%	3.79%	2.74%	1.61%	2.05%	1.85%	1.87%	1.64%	1.41%	3.73%	2.18%	1.93%	2.16%	1.86%	2.86%	1.58%	2.04%	2.91%	1.22%	3.14%	4.37%	11.11%	2.48%	1.36%	3.40%	3.08%	1.49%	7.38%	4.68%	1.27%	3.22%	3.41%	4.50%	0.0%	2.27%	1.76%	6.64%	1.21%	7.84%	14.02%	7.14%					
28	"11. ""Истинные патриоты России"""	49	0	3	0	2	1	2	2	3	0	5	1	0	1	0	0	2	0	0	5	1	1	0	5	1	1	1	0	2	1	0	2	0	0	0	0	1	5	0	1	0	0					
		0.17%	0.0%	0.25%	0.0%	0.15%	0.08%	0.15%	0.16%	0.24%	0.0%	0.46%	0.09%	0.0%	0.08%	0.0%	0.0%	0.31%	0.0%	0.0%	0.55%	0.26%	0.25%	0.0%	0.49%	0.68%	0.12%	0.10%	0.0%	0.34%	1.56%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.88%	0.79%	0.0%	0.98%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	370	14	14	15	19	11	9	17	9	2	21	14	18	19	12	16	5	18	0	12	8	8	4	9	2	17	7	2	1	0	8	15	14	7	0	2	4	12	0	0	1	4					
		1.32%	1.25%	1.20%	1.24%	1.46%	0.90%	0.69%	1.38%	0.74%	1.41%	1.96%	1.39%	1.51%	1.52%	1.17%	1.76%	0.79%	1.67%	0.0%	1.33%	2.09%	2.05%	2.11%	0.89%	1.36%	2.14%	0.71%	2.98%	0.17%	0.0%	1.70%	2.30%	3.18%	3.15%	0.0%	2.27%	3.53%	1.89%	0.0%	0.0%	0.35%	2.85%					
30	"13. ""Демократическая партия России"""	88	6	2	1	0	1	2	2	3	0	2	3	2	3	2	5	4	2	15	3	0	1	1	3	2	4	1	0	3	0	4	3	3	0	0	1	0	3	0	0	1	0					
		0.31%	0.53%	0.17%	0.08%	0.0%	0.08%	0.15%	0.16%	0.24%	0.0%	0.18%	0.29%	0.16%	0.24%	0.19%	0.55%	0.63%	0.18%	1.41%	0.33%	0.0%	0.25%	0.52%	0.29%	1.36%	0.50%	0.10%	0.0%	0.51%	0.0%	0.85%	0.46%	0.68%	0.0%	0.0%	1.13%	0.0%	0.47%	0.0%	0.0%	0.35%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	60	1	2	0	2	1	5	2	4	1	2	3	1	2	4	2	3	1	0	7	2	0	0	1	0	2	1	0	0	0	5	1	1	0	1	0	0	2	0	0	1	0					
		0.21%	0.08%	0.17%	0.0%	0.15%	0.08%	0.38%	0.16%	0.32%	0.70%	0.18%	0.29%	0.08%	0.16%	0.39%	0.22%	0.47%	0.09%	0.0%	0.77%	0.52%	0.0%	0.0%	0.09%	0.0%	0.25%	0.10%	0.0%	0.0%	0.0%	1.06%	0.15%	0.22%	0.0%	2.43%	0.0%	0.0%	0.31%	0.0%	0.0%	0.35%	0.0%					
32	"15. ""Партия СЛОН"""	65	2	0	0	4	2	2	5	0	1	2	2	3	2	4	5	2	1	4	1	0	2	1	2	0	2	2	0	3	0	3	1	0	1	0	2	1	0	0	0	0	3					
		0.23%	0.17%	0.0%	0.0%	0.30%	0.16%	0.15%	0.40%	0.0%	0.70%	0.18%	0.19%	0.25%	0.16%	0.39%	0.55%	0.31%	0.09%	0.37%	0.11%	0.0%	0.51%	0.52%	0.19%	0.0%	0.25%	0.20%	0.0%	0.51%	0.0%	0.63%	0.15%	0.0%	0.45%	0.0%	2.27%	0.88%	0.0%	0.0%	0.0%	0.0%	2.14%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2832	114	138	129	155	167	188	135	81	11	140	128	116	139	90	108	90	87	88	49	27	26	19	104	8	88	99	2	31	3	40	71	58	12	2	5	7	49	7	4	11	6					
		10.15%	10.24%	11.89%	10.71%	11.91%	13.75%	14.56%	11.01%	6.66%	7.80%	13.07%	12.73%	9.74%	11.13%	8.84%	11.90%	14.28%	8.09%	8.28%	5.43%	7.06%	6.68%	10.05%	10.34%	5.47%	11.09%	10.16%	2.98%	5.32%	4.68%	8.52%	10.90%	13.21%	5.40%	4.87%	5.68%	6.19%	7.75%	4.26%	3.92%	3.95%	4.28%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	84	1	1	5	2	3	1	4	2	0	4	2	4	2	2	3	2	5	2	5	2	2	1	1	0	1	1	1	0	1	0	1	0	5	2	0	0	8	5	3	0	0					
		0.30%	0.08%	0.08%	0.41%	0.15%	0.24%	0.07%	0.32%	0.16%	0.0%	0.37%	0.19%	0.33%	0.16%	0.19%	0.33%	0.31%	0.46%	0.18%	0.55%	0.52%	0.51%	0.52%	0.09%	0.0%	0.12%	0.10%	1.49%	0.0%	1.56%	0.0%	0.15%	0.0%	2.25%	4.87%	0.0%	0.0%	1.26%	3.04%	2.94%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3229	154	129	137	160	139	144	132	148	13	80	96	122	134	149	95	61	120	103	138	34	65	23	122	20	110	123	3	67	2	49	58	51	36	3	10	19	81	30	13	34	22					
		11.57%	13.83%	11.12%	11.37%	12.29%	11.44%	11.15%	10.76%	12.18%	9.21%	7.46%	9.55%	10.25%	10.73%	14.65%	10.47%	9.68%	11.16%	9.69%	15.31%	8.90%	16.70%	12.16%	12.13%	13.69%	13.87%	12.62%	4.47%	11.51%	3.12%	10.44%	8.90%	11.61%	16.21%	7.31%	11.36%	16.81%	12.81%	18.29%	12.74%	12.23%	15.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	753	22	26	30	36	34	30	43	37	2	33	15	44	15	35	24	17	33	41	16	4	10	6	41	3	14	29	1	17	2	13	18	17	7	2	2	1	16	5	0	9	3					
		2.69%	1.97%	2.24%	2.49%	2.76%	2.80%	2.32%	3.50%	3.04%	1.41%	3.08%	1.49%	3.69%	1.20%	3.44%	2.64%	2.69%	3.06%	3.86%	1.77%	1.04%	2.57%	3.17%	4.07%	2.05%	1.76%	2.97%	1.49%	2.92%	3.12%	2.77%	2.76%	3.87%	3.15%	4.87%	2.27%	0.88%	2.53%	3.04%	0.0%	3.23%	2.14%					
37	"20. ""Политическая партия ""Единая Россия"""	10113	389	371	438	420	416	377	342	578	67	352	376	423	473	367	334	263	439	381	389	142	135	56	365	61	293	398	35	251	27	177	224	151	76	14	31	43	196	48	35	99	61					
		36.24%	34.95%	31.98%	36.37%	32.28%	34.26%	29.20%	27.89%	47.57%	47.51%	32.86%	37.41%	35.54%	37.90%	36.08%	36.82%	41.74%	40.83%	35.87%	43.17%	37.17%	34.70%	29.62%	36.31%	41.78%	36.94%	40.86%	52.23%	43.12%	42.18%	37.73%	34.40%	34.39%	34.23%	34.14%	35.22%	38.05%	31.01%	29.26%	34.31%	35.61%	43.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	0	4	4	3	1	1	0	1	0	0	3	2	1	2	2	2	5	5	3	1	0	1	1	0	0	3	0	4	0	0	0	0	0	0	2	0	1	1	0	1	0					
		0.19%	0.0%	0.34%	0.33%	0.23%	0.08%	0.07%	0.0%	0.08%	0.0%	0.0%	0.29%	0.16%	0.08%	0.19%	0.22%	0.31%	0.46%	0.47%	0.33%	0.26%	0.0%	0.52%	0.09%	0.0%	0.0%	0.30%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.27%	0.0%	0.15%	0.60%	0.0%	0.35%	0.0%					
39	"22. ""Развитие предпринимательства"""	219	6	16	15	13	11	9	11	3	0	9	7	11	15	6	2	1	17	8	5	0	1	2	12	1	3	10	1	4	0	2	4	3	4	0	0	1	3	0	2	0	1					
		0.78%	0.53%	1.37%	1.24%	0.99%	0.90%	0.69%	0.89%	0.24%	0.0%	0.84%	0.69%	0.92%	1.20%	0.58%	0.22%	0.15%	1.58%	0.75%	0.55%	0.0%	0.25%	1.05%	1.19%	0.68%	0.37%	1.02%	1.49%	0.68%	0.0%	0.42%	0.61%	0.68%	1.80%	0.0%	0.0%	0.88%	0.47%	0.0%	1.96%	0.0%	0.71%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2822	109	146	138	125	111	134	132	106	14	130	124	132	111	81	84	42	125	148	75	58	34	8	91	8	53	60	6	47	10	55	95	54	18	8	6	9	79	27	7	15	7					
		10.11%	9.79%	12.58%	11.46%	9.60%	9.14%	10.37%	10.76%	8.72%	9.92%	12.13%	12.33%	11.09%	8.89%	7.96%	9.26%	6.66%	11.62%	13.93%	8.32%	15.18%	8.74%	4.23%	9.05%	5.47%	6.68%	6.16%	8.95%	8.07%	15.62%	11.72%	14.59%	12.30%	8.10%	19.51%	6.81%	7.96%	12.5%	16.46%	6.86%	5.39%	4.99%					
																																																
41	Против всех	1124	42	46	43	60	43	73	78	38	4	53	31	42	60	41	26	16	42	63	37	20	17	8	37	7	24	38	3	14	1	19	24	11	7	1	1	10	18	8	3	12	3					
		4.02%	3.77%	3.96%	3.57%	4.61%	3.54%	5.65%	6.36%	3.12%	2.83%	4.94%	3.08%	3.52%	4.80%	4.03%	2.86%	2.53%	3.90%	5.93%	4.10%	5.23%	4.37%	4.23%	3.68%	4.79%	3.02%	3.90%	4.47%	2.40%	1.56%	4.05%	3.68%	2.50%	3.15%	2.43%	1.13%	8.84%	2.84%	4.87%	2.94%	4.31%	2.14%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
