Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Салаватская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №2965	УИК №2966	УИК №2967	УИК №2968	УИК №2969	УИК №2970	УИК №2971	УИК №2972	УИК №2973	УИК №2974	УИК №2975	УИК №2976	УИК №2977	УИК №2978	УИК №2979	УИК №2980	УИК №2981	УИК №2982	УИК №2983	УИК №2984	УИК №2985	УИК №2986	УИК №2987	УИК №2988	УИК №2989	УИК №2990	УИК №2991	УИК №2992	УИК №2993	УИК №2994	УИК №2995	УИК №2996	УИК №2997	УИК №2998	УИК №2999	УИК №3000	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007					
39	"22. ""Развитие предпринимательства"""	69	0	4	5	1	0	0	1	1	1	0	0	0	2	4	0	1	2	0	1	11	9	0	0	1	0	0	0	1	2	1	1	3	0	3	1	4	0	0	0	2	5	1	1					
		0.43%	0.0%	0.94%	1.69%	0.11%	0.0%	0.0%	0.27%	0.77%	0.28%	0.0%	0.0%	0.0%	0.70%	0.63%	0.0%	0.42%	0.66%	0.0%	0.26%	0.88%	0.86%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.31%	0.41%	0.60%	0.64%	0.51%	0.0%	0.53%	0.41%	0.60%	0.0%	0.0%	0.0%	0.36%	0.69%	0.18%	0.43%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2421	159	113	15	134	14	27	29	11	58	15	33	18	70	44	22	39	25	56	51	161	117	29	19	15	19	12	31	69	58	16	18	207	20	42	31	158	40	43	23	97	150	79	34					
		15.30%	33.75%	26.71%	5.08%	14.85%	9.39%	14.36%	7.94%	8.52%	16.57%	9.67%	8.59%	8.78%	24.64%	6.98%	11.39%	16.38%	8.25%	21.05%	13.63%	12.93%	11.25%	12.66%	5.72%	13.51%	13.10%	12.5%	13.83%	21.49%	12.10%	9.75%	11.68%	35.62%	11.36%	7.48%	12.75%	23.90%	13.65%	16.92%	15.13%	17.66%	20.77%	14.46%	14.65%					
																																																		
41	Против всех	323	7	12	14	18	3	3	3	1	6	8	3	6	5	14	4	3	3	9	5	37	26	1	6	1	1	0	6	12	8	4	2	22	4	9	1	7	3	6	4	15	9	6	6					
		2.04%	1.48%	2.83%	4.74%	1.99%	2.01%	1.59%	0.82%	0.77%	1.71%	5.16%	0.78%	2.92%	1.76%	2.22%	2.07%	1.26%	0.99%	3.38%	1.33%	2.97%	2.5%	0.43%	1.80%	0.90%	0.68%	0.0%	2.67%	3.73%	1.67%	2.43%	1.29%	3.78%	2.27%	1.60%	0.41%	1.05%	1.02%	2.36%	2.63%	2.73%	1.24%	1.09%	2.58%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
