Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Бутурлиновская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544					
14	Число погашенных неиспользованных открепительных удостоверений	29	0	0	1	0	0	0	0	4	0	0	0	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	4	4	0	1	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	50	0	0	1	2	2	0	0	0	0	0	0	2	41	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	644	32	23	6	26	8	27	24	29	24	14	16	23	27	14	1	1	16	11	9	15	28	10	5	12	8	17	20	15	12	19	15	5	15	2	9	7	16	0	23	7	12	8	4	29					
		2.33%	2.24%	3.27%	1.41%	2.27%	0.74%	1.90%	2.58%	2.93%	2.04%	1.73%	2.38%	2.75%	1.72%	2.60%	0.60%	0.69%	2.88%	2.43%	2.72%	1.70%	3.55%	2.64%	1.54%	2.29%	1.14%	1.80%	2.29%	2.21%	3.24%	3.95%	3.36%	1.14%	1.83%	0.81%	3.33%	6.19%	3.26%	0.00%	7.08%	3.83%	3.72%	2.40%	2.01%	3.02%					
19	2.Всероссийская политическая партия «Гражданская Сила»	108	6	5	0	6	3	9	6	4	8	4	2	4	12	1	1	0	4	0	0	6	5	1	0	3	0	3	1	0	4	1	1	1	1	2	0	0	3	0	1	0	0	0	0	0					
		0.39%	0.42%	0.71%	0.00%	0.52%	0.28%	0.63%	0.64%	0.40%	0.68%	0.49%	0.30%	0.48%	0.77%	0.19%	0.60%	0.00%	0.72%	0.00%	0.00%	0.68%	0.63%	0.26%	0.00%	0.57%	0.00%	0.32%	0.11%	0.00%	1.08%	0.21%	0.22%	0.23%	0.12%	0.81%	0.00%	0.00%	0.61%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	33	2	2	0	2	0	2	1	0	0	3	1	0	1	2	0	0	0	0	0	1	3	1	1	1	1	3	0	1	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0					
		0.12%	0.14%	0.28%	0.00%	0.17%	0.00%	0.14%	0.11%	0.00%	0.00%	0.37%	0.15%	0.00%	0.06%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.38%	0.26%	0.31%	0.19%	0.14%	0.32%	0.00%	0.15%	0.00%	0.00%	0.45%	0.00%	0.00%	0.81%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3731	278	112	83	218	200	265	144	147	210	113	88	103	211	35	21	17	52	21	17	99	101	62	28	32	68	91	128	86	38	37	58	46	125	21	30	4	47	12	16	29	19	47	21	151					
		13.52%	19.45%	15.93%	19.48%	19.01%	18.43%	18.61%	15.47%	14.86%	17.84%	13.97%	13.10%	12.32%	13.46%	6.49%	12.65%	11.72%	9.35%	4.65%	5.14%	11.22%	12.80%	16.36%	8.64%	6.10%	9.69%	9.62%	14.66%	12.68%	10.27%	7.69%	12.98%	10.45%	15.24%	8.50%	11.11%	3.54%	9.57%	11.32%	4.92%	15.85%	5.88%	14.07%	10.55%	15.75%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	78	13	3	0	3	0	15	9	2	3	1	0	1	5	1	0	0	0	2	0	2	3	0	0	2	0	1	0	1	1	1	2	0	0	3	0	0	3	0	0	1	0	0	0	0					
		0.28%	0.91%	0.43%	0.00%	0.26%	0.00%	1.05%	0.97%	0.20%	0.25%	0.12%	0.00%	0.12%	0.32%	0.19%	0.00%	0.00%	0.00%	0.44%	0.00%	0.23%	0.38%	0.00%	0.00%	0.38%	0.00%	0.11%	0.00%	0.15%	0.27%	0.21%	0.45%	0.00%	0.00%	1.21%	0.00%	0.00%	0.61%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	37	1	1	2	5	1	1	2	1	2	0	1	4	3	0	0	0	0	0	1	1	2	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2					
		0.13%	0.07%	0.14%	0.47%	0.44%	0.09%	0.07%	0.21%	0.10%	0.17%	0.00%	0.15%	0.48%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.11%	0.25%	0.26%	0.62%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.21%					
24	7.Политическая партия «Либерально-демократическая партия России»	2559	138	64	48	116	126	126	85	115	115	79	74	121	228	49	12	7	39	23	22	103	60	25	13	44	42	38	103	63	31	50	34	32	35	14	22	12	29	15	27	13	16	25	27	99					
		9.27%	9.66%	9.10%	11.27%	10.11%	11.61%	8.85%	9.13%	11.63%	9.77%	9.77%	11.01%	14.47%	14.54%	9.09%	7.23%	4.83%	7.01%	5.09%	6.65%	11.68%	7.60%	6.60%	4.01%	8.38%	5.98%	4.02%	11.80%	9.29%	8.38%	10.40%	7.61%	7.27%	4.27%	5.67%	8.15%	10.62%	5.91%	14.15%	8.31%	7.10%	4.95%	7.49%	13.57%	10.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2672	96	64	50	105	93	160	128	81	91	56	69	75	179	45	7	5	22	126	54	118	37	32	31	44	70	100	88	40	23	68	54	18	22	14	21	8	85	15	41	17	46	32	17	125					
		9.68%	6.72%	9.10%	11.74%	9.15%	8.57%	11.24%	13.75%	8.19%	7.73%	6.92%	10.27%	8.97%	11.42%	8.35%	4.22%	3.45%	3.96%	27.88%	16.31%	13.38%	4.69%	8.44%	9.57%	8.38%	9.97%	10.57%	10.08%	5.90%	6.22%	14.14%	12.08%	4.09%	2.68%	5.67%	7.78%	7.08%	17.31%	14.15%	12.62%	9.29%	14.24%	9.58%	8.54%	13.03%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	166	8	6	0	4	8	19	6	15	7	2	2	9	13	2	0	0	1	1	0	7	4	2	2	2	6	4	2	3	4	3	0	0	3	0	1	1	6	0	1	1	0	1	0	10					
		0.60%	0.56%	0.85%	0.00%	0.35%	0.74%	1.33%	0.64%	1.52%	0.59%	0.25%	0.30%	1.08%	0.83%	0.37%	0.00%	0.00%	0.18%	0.22%	0.00%	0.79%	0.51%	0.53%	0.62%	0.38%	0.85%	0.42%	0.23%	0.44%	1.08%	0.62%	0.00%	0.00%	0.37%	0.00%	0.37%	0.88%	1.22%	0.00%	0.31%	0.55%	0.00%	0.30%	0.00%	1.04%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17229	844	416	233	641	634	777	512	581	698	529	412	484	865	381	124	114	417	263	226	517	538	240	238	378	506	678	524	458	249	296	276	332	609	186	185	80	297	61	214	114	227	219	122	534					
		62.44%	59.06%	59.17%	54.69%	55.88%	58.43%	54.56%	54.99%	58.75%	59.30%	65.39%	61.31%	57.89%	55.17%	70.69%	74.70%	78.62%	75.00%	58.19%	68.28%	58.62%	68.19%	63.32%	73.46%	72.00%	72.08%	71.67%	60.02%	67.55%	67.30%	61.54%	61.74%	75.45%	74.27%	75.30%	68.52%	70.80%	60.49%	57.55%	65.85%	62.30%	70.28%	65.57%	61.31%	55.68%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	106	4	3	1	13	3	10	8	5	6	1	2	3	9	3	0	0	0	0	0	6	4	1	1	6	0	1	2	1	1	0	0	2	3	3	1	0	1	0	0	0	0	1	0	1					
		0.38%	0.28%	0.43%	0.23%	1.13%	0.28%	0.70%	0.86%	0.51%	0.51%	0.12%	0.30%	0.36%	0.57%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.51%	0.26%	0.31%	1.14%	0.00%	0.11%	0.23%	0.15%	0.27%	0.00%	0.00%	0.45%	0.37%	1.21%	0.37%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.10%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
