Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Буйская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45					
14	Число погашенных неиспользованных открепительных удостоверений	24	4	16	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	298	34	23	4	15	1	22	12	8	5	5	6	1	18	7	16	12	13	10	11	6	21	13	0	6	7	16	6					
		3.95%	2.76%	2.12%	1.49%	6.20%	1.59%	5.77%	7.69%	5.03%	3.03%	3.27%	3.75%	0.93%	6.90%	3.83%	8.04%	7.23%	5.83%	2.07%	5.07%	5.00%	7.02%	10.08%	0.00%	4.84%	1.59%	4.43%	4.72%					
19	2.Всероссийская политическая партия «Гражданская Сила»	42	13	16	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1	3	0	0	1	0	1	0	2	0					
		0.56%	1.06%	1.48%	0.00%	0.41%	0.00%	0.26%	0.64%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.21%	1.38%	0.00%	0.00%	0.78%	0.00%	0.81%	0.00%	0.55%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	4	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0					
		0.13%	0.32%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.45%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	620	136	114	5	18	0	24	13	13	6	8	9	4	52	14	18	19	15	28	16	6	25	9	7	11	23	19	8					
		8.21%	11.04%	10.53%	1.86%	7.44%	0.00%	6.30%	8.33%	8.18%	3.64%	5.23%	5.63%	3.74%	19.92%	7.65%	9.05%	11.45%	6.73%	5.80%	7.37%	5.00%	8.36%	6.98%	15.56%	8.87%	5.22%	5.26%	6.30%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	19	5	5	0	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.25%	0.41%	0.46%	0.00%	0.83%	0.00%	1.05%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	17	3	6	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	1					
		0.23%	0.24%	0.55%	0.37%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	1.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%					
24	7.Политическая партия «Либерально-демократическая партия России»	711	137	123	40	16	8	16	17	11	18	8	12	4	14	16	12	14	14	50	11	25	28	22	4	2	55	31	3					
		9.42%	11.12%	11.36%	14.87%	6.61%	12.70%	4.20%	10.90%	6.92%	10.91%	5.23%	7.50%	3.74%	5.36%	8.74%	6.03%	8.43%	6.28%	10.35%	5.07%	20.83%	9.36%	17.05%	8.89%	1.61%	12.47%	8.59%	2.36%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	664	157	104	19	23	0	36	11	9	18	8	15	7	5	21	14	17	17	20	21	9	14	12	5	14	28	45	15					
		8.80%	12.74%	9.60%	7.06%	9.50%	0.00%	9.45%	7.05%	5.66%	10.91%	5.23%	9.38%	6.54%	1.92%	11.48%	7.04%	10.24%	7.62%	4.14%	9.68%	7.50%	4.68%	9.30%	11.11%	11.29%	6.35%	12.47%	11.81%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	34	10	8	1	0	0	0	1	0	0	0	0	0	4	1	1	0	1	0	0	0	0	1	0	0	3	3	0					
		0.45%	0.81%	0.74%	0.37%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	1.53%	0.55%	0.50%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.68%	0.83%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5060	714	670	196	166	54	273	99	116	117	123	115	90	166	123	137	101	160	370	152	70	208	70	29	90	320	238	93					
		67.04%	57.95%	61.87%	72.86%	68.60%	85.71%	71.65%	63.46%	72.96%	70.91%	80.39%	71.88%	84.11%	63.60%	67.21%	68.84%	60.84%	71.75%	76.60%	70.05%	58.33%	69.57%	54.26%	64.44%	72.58%	72.56%	65.93%	73.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	11	7	0	1	0	2	0	1	0	0	2	1	0	0	0	1	1	3	0	2	1	0	0	0	1	0	1					
		0.46%	0.89%	0.65%	0.00%	0.41%	0.00%	0.52%	0.00%	0.63%	0.00%	0.00%	1.25%	0.93%	0.00%	0.00%	0.00%	0.60%	0.45%	0.62%	0.00%	1.67%	0.33%	0.00%	0.00%	0.00%	0.23%	0.00%	0.79%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
